unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status,review_reason,suggested_action
smishtank_192,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,192,"Unusual Activity : We've suspended your Amazon due to unusual activity Login attempt from : [84.111.233.111 - Israel] Device:Mozilla/5.0 (Windows NT 10.0) Our System has been locked yo ur Amazon account To restore your Amazon account, please verify your identi ty below : http://www.xprswebsite.com/free/dev2/support?=7455071 You need to verify your account within 2 days or your Amazon account will be terminated. Best Regards, Amazon O","Unusual Activity: We've suspended your Amazon due to unusual activity Login attempt from: [<PHONE> - Israel] Device:Mozilla/5.0 (Windows NT 10.0) Our System has been locked yo ur Amazon account To restore your Amazon account, please verify your identi ty below: <URL> You need to verify your account within 2 days or your Amazon account will be terminated. Best Regards, Amazon O",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,true,category=Account Alert; brand=Amazon; sender_type=Email To Text; url=http://www.xprswebsite.com/free/dev2/support?=7455071; domain=www.xprswebsite.com,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,437,75,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
uci_003567,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3567,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-","We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her <#> th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-",ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,322,62,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_671,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,671,"We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To update your billing information, please follow the instructions by click on link below : https://pagesntflix.ffm.to/pb6d2yo Netflix Services","We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To update your billing information, please follow the instructions by click on link below: <URL> Netflix Services",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=Netflix; sender_type=Email To Text; url=https://pagesntflix.ffm.to/pb6d2yo; domain=pagesntflix.ffm.to,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,395,62,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_807,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,807,"We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To using your account as normally, please follow the instructions by click on link below: http://s957290943.onlinehome.us/ foldkws/?_rswasscs Netflix Services O","We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To using your account as normally, please follow the instructions by click on link below: <URL> foldkws/?_rswasscs Netflix Services O",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=Netflix; sender_type=Email To Text; url=http://s957290943.onlinehome.us/ foldkws/?_rswasscs; domain=s957290943.onlinehome.us,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,412,65,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_601,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,601,"We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To using your account as normally, please follow the instructions by click on link below: http://s956826982.onlinehome.us/wbsspc/?_undrscan Netflix Services","We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To using your account as normally, please follow the instructions by click on link below: <URL> Netflix Services",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=Netflix; sender_type=Email To Text; url=http://s956826982.onlinehome.us/wbsspc/?_undrscan; domain=s956826982.onlinehome.us,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,408,64,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_619,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,619,"Welcome to SMS messages from Square - Reply w/ ""HELP"" for more or ""STOP"" to unsubscribe from receiving messages, std rates apply. Justina brittain: Thanks for signing up to receive our marketing texts. Text END to opt out. Justina brittain: You've received a coupon for your next purchase! Use code: 12EY7G https://gosq.me/u/kNS5i2GG To unsubscribe at any time, text END or text HELP for more info.","Welcome to SMS messages from Square - Reply w/ ""HELP"" for more or ""STOP"" to unsubscribe from receiving messages, std rates apply. Justina brittain: Thanks for signing up to receive our marketing texts. Text END to opt out. Justina brittain: You've received a coupon for your next purchase! Use code: <OTP> <URL> To unsubscribe at any time, text END or text HELP for more info.",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Advertisement; brand=Square; sender_type=Phone Number; url=https://gosq.me/u/kNS5i2GG; domain=gosq.me,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,398,69,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
uci_000156,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,156,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.","You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,384,81,True,needs_review,message_raw length > 320,review_if_report_text
smishtank_1515,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1515,"You have time sensitive correspondence waiting in your UI Online Inbox that may require a response. Failure to respond to time sensitive requests for information may result in a loss or denial of your unemployment benefits. To view the correspondence, log into your Ul Online account at: https://t.ly/iQ3HE To access correspondence, select 'Claimant Inbox' from the Claimant Home screen. Then, select 'Search' to find and vie. the correspondence.","You have time sensitive correspondence waiting in your UI Online Inbox that may require a response. Failure to respond to time sensitive requests for information may result in a loss or denial of your unemployment benefits. To view the correspondence, log into your Ul Online account at: <URL> To access correspondence, select 'Claimant Inbox' from the Claimant Home screen. Then, select 'Search' to find and vie. the correspondence.",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=UI Online; sender_type=; url=https://t.ly/iQ3HE; domain=t.ly,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,446,71,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_840,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,840,"Your Account has been limited. We have locked your Account ID because our service has detected two unauthorized attempt. To unlock your account, you required verify your Account. Click the link below to unlock your Account : http://s950928458.onlinehome.us Your account will be automatically unlock, after finishing the verification. Best Regards, Paypal service.","Your Account has been limited. We have locked your Account ID because our service has detected two unauthorized attempt. To unlock your account, you required verify your Account. Click the link below to unlock your Account: <URL> Your account will be automatically unlock, after finishing the verification. Best Regards, Paypal service.",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=Paypal; sender_type=Email To Text; url=http://s950928458.onlinehome.us; domain=s950928458.onlinehome.us,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,363,54,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_472,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,472,"Your Account has been limited. We have locked your Account ID because our service has detected two unauthorized attempt. To unlock your account, you required verify your Account. Click the link below to unlock your Account : http://s950712130.onlinehome.us Your account will be automatically unlock, after finishing the verification. Best Regards, Paypal service. O","Your Account has been limited. We have locked your Account ID because our service has detected two unauthorized attempt. To unlock your account, you required verify your Account. Click the link below to unlock your Account: <URL> Your account will be automatically unlock, after finishing the verification. Best Regards, Paypal service. O",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=Paypal; sender_type=Email To Text; url=http://s950712130.onlinehome.us; domain=s950712130.onlinehome.us,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,365,55,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_725,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,725,"Your Amazon Account has been locked. We recently received multiple failed login attempts on your account. Recover your account immediately by click link bellow: http://s953190961.onlinehome.us/?_recovrAccount Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service 5:04 AM","Your Amazon Account has been locked. We recently received multiple failed login attempts on your account. Recover your account immediately by click link bellow: <URL> Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service 5:04 AM",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=Amazon; sender_type=Email To Text; url=http://s953190961.onlinehome.us/?_recovrAccount; domain=s953190961.onlinehome.us,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,322,48,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_724,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,724,"Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: http://s953340691.onlinehome.us/sport/?InfoAccnt-9xzlmd7nv7 Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: http://s953392412.onlinehome.us/info-9xzlmd7nv7 Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service 4:11 AM","Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: <URL> Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: <URL> Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service 4:11 AM",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=Amazon; sender_type=Email To Text; url=http://s953340691.onlinehome.us/sport/?InfoAccnt-9xzlmd7nv7; domain=s953340691.onlinehome.us,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,645,94,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_727,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,727,"Your Apple ID has been locked. We have locked your Apple ID because our service has detected two unauthorized devices. To unlock your account, you required verify your Apple ID. Click the link below to unlock your Apple ID. http://s948917531.onlinehome.us/ Your account will be automatically unlock, after finishing the verification. Copyright � 2023 Apple Distribution International, Hollyhill Industrial Estate, Hollyhill, Cork, Irlande. All rights reserved.","Your Apple ID has been locked. We have locked your Apple ID because our service has detected two unauthorized devices. To unlock your account, you required verify your Apple ID. Click the link below to unlock your Apple ID. <URL> Your account will be automatically unlock, after finishing the verification. Copyright � 2023 Apple Distribution International, Hollyhill Industrial Estate, Hollyhill, Cork, Irlande. All rights reserved.",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=Apple; sender_type=Email To Text; url=http://s948917531.onlinehome.us/; domain=s948917531.onlinehome.us,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,460,67,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_577,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,577,Your EDD (UI online) account needs urgent attention due to some irregular activities. Your account will be restricted if not verified. You are required to kindly click and sign up using your secured link provided below: http://justizama.mx/visaprepaid/edd/first.htm?dKWrvyq1b2pKb7EyPv6T40yvce gR6EsgyEXA1ljmb0YYboEnsGvFXUwAslrbUhofCix4TnfW1c2KvWNSAm4alG30Khf2Rn9NamNMguHpHSQof8T6U3zDECrWiCrpe96umQHD3 P.S Complete the verification process to keep your EDD Debit card active.,Your EDD (UI online) account needs urgent attention due to some irregular activities. Your account will be restricted if not verified. You are required to kindly click and sign up using your secured link provided below: <URL> gR6EsgyEXA1ljmb0YYboEnsGvFXUwAslrbUhofCix4TnfW1c2KvWNSAm4alG30Khf2Rn9NamNMguHpHSQof8T6U3zDECrWiCrpe96umQHD3 P.S Complete the verification process to keep your EDD Debit card active.,verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=Visa; sender_type=Phone Number; url=http://justizama.mx/visaprepaid/edd/first.htm?dKWrvyq1b2pKb7EyPv6T40yvce gR6EsgyEXA1ljmb0YYboEnsGvFXUwAslrbUhofCix4TnfW1c2KvWNSAm4alG30Khf2Rn9NamNMguHpHSQof8T6U3zDECrWiCrpe96umQHD3; domain=justizama.mx,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,474,58,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_731,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,731,"Your Mobile No has been gifted the sum of �1,230,000.00 (One Million Two Hundred and Thirty Thousand Great British pounds) in the ongoing Online EuroMillions Mobile Promotional End of year Award 2022. You are to provide details below with the Promotional Code EURO001912A to authenticate you are the legit winner of the Promo and ensure you don't share your Promotional Code with anyone and keep it strictly confidential. Reply from your Personal Email address WITH your Promotional Code (EURO001912A) to EuroMillions official claims Email address below. Claims Email: draw@euromillionsaward.com (+)","Your Mobile No has been gifted the sum of �1,230,000.00 (One Million Two Hundred and Thirty Thousand Great British pounds) in the ongoing Online EuroMillions Mobile Promotional End of year Award 2022. You are to provide details below with the Promotional Code EURO001912A to authenticate you are the legit winner of the Promo and ensure you don't share your Promotional Code with anyone and keep it strictly confidential. Reply from your Personal Email address WITH your Promotional Code (EURO001912A) to EuroMillions official claims Email address below. Claims Email: <EMAIL> (+)",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,true,false,category=Prize/Contest; brand=EuroMillions; sender_type=Email To Text; url=; domain=,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,599,95,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_1539,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1539,Your package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. https:// usps.serviceid.online (Please reply 1 and restart iMessage to activate the link or copy the link to open in your Safari browser) The U.S.P.S team wishes you a great day!,Your package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. https:// <URL> (Please reply 1 and restart iMessage to activate the link or copy the link to open in your Safari browser) The U.S.P.S team wishes you a great day!,verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Delivery; brand=USPS; sender_type=Phone Number; url=usps.serviceid.online; domain=usps.serviceid.online,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,323,58,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_461,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,461,"Your PayPal has been limited. We have frozen your PayPal cause our service has detected two unauthorized attempt. To unlock your account, you required verify your Account. Click the link below to unlock your Account : http://s953223476.onlinehome.us/ Your account will be automatically unlock, after finishing the verification. Best Regards, PayPal Support.","Your PayPal has been limited. We have frozen your PayPal cause our service has detected two unauthorized attempt. To unlock your account, you required verify your Account. Click the link below to unlock your Account: <URL> Your account will be automatically unlock, after finishing the verification. Best Regards, PayPal Support.",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=PayPal; sender_type=Phone Number; url=http://s953223476.onlinehome.us/; domain=s953223476.onlinehome.us,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,357,53,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_1303,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1303,"Your verification code is 118443. This code expires in 24 hours. If it expires, please request a new verification code. This is an automated message. We will not contact you directly to request any personal information. Your verification code is 670198. This code expires in 24 hours. If it expires, please request a new verification code. This is an automated message. We will not contact you directly to request any personal information.","Your verification code is 118443. This code expires in 24 hours. If it expires, please request a new verification code. This is an automated message. We will not contact you directly to request any personal information. Your verification code is 670198. This code expires in 24 hours. If it expires, please request a new verification code. This is an automated message. We will not contact you directly to request any personal information.",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Account Alert; brand=; sender_type=Phone Number; url=; domain=,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,439,72,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
replacement_hf_bengali_sms_smishing_english_smish_0014,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0014,"Those who have Telegram can earn a lot of money from today. https://t.me/Moshiur3412_bot?start=r00372672385 Spend 1 hour daily and earn 500💵 to 1000💵 taka. Without any ads. You cannot imagine what a huge opportunity is waiting in front of you💸😱. So if you don't want to miss this opportunity, click the Telegram link above right now","Those who have Telegram can earn a lot of money from today. <URL> Spend 1 hour daily and earn 500💵 to 1000💵 taka. Without any ads. You cannot imagine what a huge opportunity is waiting in front of you💸😱. So if you don't want to miss this opportunity, click the Telegram link above right now",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0014,gathered_imc25_english_smish_00087,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0014; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,332,62,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
replacement_hf_bengali_sms_smishing_english_smish_0083,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0083,"With the smartphone in your hand, if you want to earn online safely 100%, contact us. There is no withdrawal option, no hassle with withdrawal. If you earn one taka, you can cash it out. 100% desatellized project, so once activated you can earn for life. Telegram : @TanimHasan7 Our telegram group link https://t.me/forsagec77","With the smartphone in your hand, if you want to earn online safely 100%, contact us. There is no withdrawal option, no hassle with withdrawal. If you earn one taka, you can cash it out. 100% desatellized project, so once activated you can earn for life. Telegram: @TanimHasan7 Our telegram group link <URL>",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0083,gathered_imc25_english_smish_00418,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0083; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,326,56,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
replacement_ncsu_sms_phishing_000581,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_000581,"Hey sadsad,
Get a FREE $20 Bonus Bet!
No Deposit is Needed!
Just take our 2-minute customer survey.
Click here to get started: https://kvo6.io/0/4cBbmy
The survey closes Friday, May 13th at 11:59 am.
Bonus Bets in accounts by Saturday, May 14th at 11:59 am.
T&Cs Apply. Gamble Responsibly.
Unsub: https://ksub.io/1/2XqjDm","Hey sadsad, Get a FREE <AMOUNT> Bonus Bet! No Deposit is Needed! Just take our 2-minute customer survey. Click here to get started: <URL> The survey closes Friday, May 13th at 11:59 am. Bonus Bets in accounts by Saturday, May 14th at 11:59 am. T&Cs Apply. Gamble Responsibly. Unsub: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_000581,gathered_imc25_english_smish_00499,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_000581; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,321,62,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
replacement_ncsu_sms_phishing_000586,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_000586,"Hey   ,Your   BetDeluxe   account   is   almost   complete,   but   we   need   to   finish   your   verification.To   finalise   your   verification   go   to   https://kvo6.io/0/4cAKTW   and   press   the   verify   button.Failure   to   verify   within   the   next   24   hours   will   restrict   your   account   as   per   government   legislation.Happy   Punting,   and   always   remember   to   Gamble   Responsibly.   Unsub:   https://ksub.io/1/2m6WsA","Hey ,Your BetDeluxe account is almost complete, but we need to finish your verification.To finalise your verification go to <URL> and press the verify button.Failure to verify within the next 24 hours will restrict your account as per government legislation.Happy Punting, and always remember to Gamble Responsibly. Unsub: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_000586,gathered_imc25_english_smish_00503,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_000586; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,462,60,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
replacement_imc25_english_smish_18752,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_18752,"Dear User,
This is to let you know that our web-mail server will be upgraded and maintained soon.
If you don't want your e-mail account to be terminated during the upgrade,
Send ""[redacted]"" to 6-0-5-5-5-5-5-1-1-1-1. [altered]
You will receive instructions on how to upgrade your account via text message.
If you do not comply with the above, your email access will be disabled.
Please accept our apologies for any inconvenience this may cause.
Regards, System Administrator [redacted]","Dear User, This is to let you know that our web-mail server will be upgraded and maintained soon. If you don't want your e-mail account to be terminated during the upgrade, Send ""[redacted]"" to <PHONE>. [altered] You will receive instructions on how to upgrade your account via text message. If you do not comply with the above, your email access will be disabled. Please accept our apologies for any inconvenience this may cause. Regards, System Administrator [redacted]",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_18752,gathered_imc25_english_smish_00605,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=wrong number; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_18752; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,485,90,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
replacement_hf_bengali_sms_smishing_english_smish_0108,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0108,"❤️If anyone wants to work online without any fee, inbox me. I will help as much as I can, InshaAllah 🫶🫶🫶

📣💁‍♂️ The days are changing for network marketers. 🧑‍💻

❤️‍🔥 Around 3.2 million young people around the world are working in network marketing. They are earning dollars from home and giving opportunities to others too. 🥀 InshaAllah you will earn as well 🥀 😊
Free income site link- 
https://www.highcpmgate.com/muigh4ey03?key=beb861fae1d527a916402431ed1e7eb8","❤️If anyone wants to work online without any fee, inbox me. I will help as much as I can, InshaAllah 🫶🫶🫶 📣💁‍♂️ The days are changing for network marketers. 🧑‍💻 ❤️‍🔥 Around 3.2 million young people around the world are working in network marketing. They are earning dollars from home and giving opportunities to others too. 🥀 InshaAllah you will earn as well 🥀 😊 Free income site link- <URL>",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0108,gathered_imc25_english_smish_00609,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0108; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,469,70,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
