unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status,repair_status,final_strict_raw_eligible,exclusion_reason,content_quality_status,content_quality_flags,smishing_signal_score,non_smishing_reason,suggested_action,campaign_template_key,campaign_cluster_id,campaign_cluster_size,campaign_duplicate_status,is_campaign_representative,campaign_representative_reason,content_filter_status,content_filter_reason,content_replacement_candidate_id,removed_original_unified_id,strong_campaign_family_key,strong_campaign_family_id,strong_campaign_family_size,strong_campaign_family_status,strong_campaign_family_reason,row_position_1based
replacement_imc25_english_smish_15845,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_15845,"Dear your incometax refund of Rs.13,320 has been approved and your bank a/c will be credited shortly. Do kindly verify your a/c no 0XXXXX8045. If the same is incorrect, quickly follow the link below to update your bank record on file.","Dear your incometax refund of Rs.13,320 has been approved and your bank a/c will be credited shortly. Do kindly verify your a/c no 0XXXXX8045. If the same is incorrect, quickly follow the link below to update your bank record on file.",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_15845,gathered_imc25_english_smish_10904,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_15845; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,234,45,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;government_theme,5,,keep,dear your incometax refund of rs < > has been approved and your bank a c will be credited shortly do kindly verify your a c no 0xxxxx8045 if the same is incorrect quickly follow the link below to update your bank record on file,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,dear <name> incometax refund of rs <amount> has been approved and your bank a c will be credited shortly do kindly verify your a c no 0xxxxx8045 if the same is incorrect quickly follow the link below to update your bank record on file,,1,unique_family,single-row strong campaign family,9074
replacement_ncsu_sms_phishing_032522,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_032522,（   www.usdtmerc.com  ）Account Login:Rom88 P***word:R66888 Availabl,（ <URL> ）Account Login:Rom88 P***word:R66888 Availabl,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_032522,gathered_imc25_english_smish_10913,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_032522; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,67,10,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,< > account login rom88 p word r66888 availabl,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> account login rom88 p word r66888 <rand>,,1,unique_family,single-row strong campaign family,9075
replacement_imc25_english_smish_15849,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_15849,We have recalculated your vehicle tax. You are owed £137.24 due to overpayment. Check here to claim your refund,We have recalculated your vehicle tax. You are owed <AMOUNT> due to overpayment. Check here to claim your refund,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_15849,gathered_imc25_english_smish_10916,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_15849; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,111,20,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;government_theme;reward_with_action,4,,keep,we have recalculated your vehicle tax you are owed < > due to overpayment check here to claim your refund,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,we have recalculated your vehicle tax you are owed <amount> due to overpayment check here to claim your <rand>,,1,unique_family,single-row strong campaign family,9076
replacement_ncsu_sms_phishing_032527,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_032527,"（ www.usdtmerc.com ）Account Login:Rom88 P***word:R66888 Available:3,891,660.48ÙŠÐТ ^]]%#","（ <URL> ）Account Login:Rom88 P***word:R66888 Available:3,891,660.48ÙŠÐТ ^]]%#",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_032527,gathered_imc25_english_smish_10925,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_032527; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,88,14,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,< > account login rom88 p word r66888 available < > 48,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> account login rom88 p word r66888 available <amount>,,1,unique_family,single-row strong campaign family,9077
replacement_ncsu_sms_phishing_032531,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_032531,"（ usdtytrc.com ） Account Login:Rom88 P***word:R66888 Available:3,965,419.66ÙŠÐТ )),=-","（ <URL> ） Account Login:Rom88 P***word:R66888 Available:3,965,419.66ÙŠÐТ )),=-",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_032531,gathered_imc25_english_smish_10929,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_032531; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,13,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,< > account login rom88 p word r66888 available < > 66,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,usdtytrc com account login rom88 p word r66888 available <amount>,,1,unique_family,single-row strong campaign family,9078
replacement_ncsu_sms_phishing_032592,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_032592,（ usdtytrc.com ） Account Login:Rom88 P***word:R66888 Available:,（ <URL> ） Account Login:Rom88 P***word:R66888 Available:,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_032592,gathered_imc25_english_smish_10934,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_032592; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,63,9,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,< > account login rom88 p word r66888 available,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,usdtytrc com account login rom88 p word r66888 available,,1,unique_family,single-row strong campaign family,9079
replacement_imc25_english_smish_15855,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_15855,You have a pending payment of 265.84GBP from HM Revenue & Customs. To proceed please fill your form on our link provided.,You have a pending payment of 265.84GBP from HM Revenue & Customs. To proceed please fill your form on our link provided.,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_15855,gathered_imc25_english_smish_10936,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_15855; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,121,22,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;delivery_theme,3,,keep,you have a pending payment of < > 84gbp from hm revenue customs to proceed please fill your form on our link provided,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,you have a pending payment of <num> 84gbp from hm revenue customs to proceed please fill your form on our link provided,,1,unique_family,single-row strong campaign family,9080
replacement_ncsu_sms_phishing_032679,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_032679,"（ www.usdtmerc.com ）A**ount Login:Rom88 P***word:R66888 Avai1lable:3,891,660.48ÙŠÐТ -,(}%","（ <URL> ）A**ount Login:Rom88 P***word:R66888 Avai1lable:3,891,660.48ÙŠÐТ -,(}%",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_032679,gathered_imc25_english_smish_10938,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_032679; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,89,15,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > a ount login rom88 p word r66888 avai1lable < > 48,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> a ount login rom88 p word r66888 avai1lable <amount>,strongfam_000008,5,family_representative,selected under max 3 per strong family cap,9081
replacement_imc25_english_smish_15858,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_15858,"Dear PV Ramaswamy , the incometax Dept requires you to click the link below to submit a formal request for the remittance of your unclaimed overdue tax refund of Rs19,450.","Dear PV Ramaswamy, the incometax Dept requires you to click the link below to submit a formal request for the remittance of your unclaimed overdue tax refund of <AMOUNT>.",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_15858,gathered_imc25_english_smish_10940,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_15858; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,171,30,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;government_theme,3,,keep,dear pv ramaswamy the incometax dept requires you to click the link below to submit a formal request for the remittance of your unclaimed overdue tax refund of < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,dear <name> ramaswamy the incometax dept requires you to click the link below to submit a formal request for the remittance of your unclaimed overdue tax refund of <amount>,,1,unique_family,single-row strong campaign family,9082
replacement_ncsu_sms_phishing_032680,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_032680,"【 usdtytrc.com 】 A***unt Login:Rom88 P***word:R66888 Usable:3,965,419.66ÙŠÐТ ,[.([","【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Usable:3,965,419.66ÙŠÐТ ,[.([",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_032680,gathered_imc25_english_smish_10945,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_032680; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,82,14,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > a unt login rom88 p word r66888 usable < > 66,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,usdtytrc com a unt login rom88 p word r66888 usable <amount>,strongfam_000028,2,family_representative,selected under max 3 per strong family cap,9083
replacement_imc25_english_smish_15861,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_15861,"Dear COL BLA...Y, your incometax refund of Rs.13,320 has been approved and your bank a/c will be credited shortly. Do kindly verify your a/c no 0XXXXXX8045. If the same is incorrect, quickly follow the link below to update your bank record on file.","Dear COL BLA...Y, your incometax refund of Rs.13,320 has been approved and your bank a/c will be credited shortly. Do kindly verify your a/c no 0XXXXXX8045. If the same is incorrect, quickly follow the link below to update your bank record on file.",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_15861,gathered_imc25_english_smish_10948,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_15861; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,248,48,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;government_theme,5,,keep,dear col bla y your incometax refund of rs < > has been approved and your bank a c will be credited shortly do kindly verify your a c no 0xxxxxx8045 if the same is incorrect quickly follow the link below to update your bank record on file,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,dear <name> bla y your incometax refund of rs <amount> has been approved and your bank a c will be credited shortly do kindly verify your a c no 0xxxxxx8045 if the same is incorrect quickly follow the link below to update your bank record on file,,1,unique_family,single-row strong campaign family,9084
replacement_ncsu_sms_phishing_032682,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_032682,"【 usdtytrc.com 】 A***unt Login:Rom88 P***word:R66888 Usable:3,965,419.66ÙŠÐТ ^[email protected]}]","【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Usable:3,965,419.66ÙŠÐТ ^[email protected]}]",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_032682,gathered_imc25_english_smish_10949,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_032682; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,97,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > a unt login rom88 p word r66888 usable < > 66 email protected,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,usdtytrc com a unt login rom88 p word r66888 usable <amount> email <rand>,,1,unique_family,single-row strong campaign family,9085
replacement_ncsu_sms_phishing_032684,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_032684,"【 usdtytrc.com 】 A***unt Login:Rom88 P***word:R66888 Usable:3,965,4","【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Usable:3,965,4",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_032684,gathered_imc25_english_smish_10956,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_032684; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,67,13,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > a unt login rom88 p word r66888 usable < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,usdtytrc com a unt login rom88 p word r66888 usable <amount> 4,,1,unique_family,single-row strong campaign family,9086
replacement_imc25_english_smish_15888,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_15888,"Important Alert! Dear bharat kushwah, the Incometax_Department requires you to click the link below to submit a formal request for the payment of your unclaimed and overdue tax-refund of 19,150INR.","Important Alert! Dear bharat kushwah, the Incometax_Department requires you to click the link below to submit a formal request for the payment of your unclaimed and overdue tax-refund of 19,150INR.",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_15888,gathered_imc25_english_smish_10958,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_15888; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,197,33,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;government_theme;urgency_or_security,6,,keep,important alert dear bharat kushwah the incometax department requires you to click the link below to submit a formal request for the payment of your unclaimed and overdue tax refund of 19 150inr,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,important alert dear <name> kushwah the incometax department requires you to click the link below to submit a formal request for the payment of your unclaimed and overdue tax refund of 19 150inr,,1,unique_family,single-row strong campaign family,9087
replacement_ncsu_sms_phishing_032705,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_032705,"【 usdtytrc.com 】 A***unt Login:Rom88 P***word:R66888 Usable:3,965,419.66ÙŠÐT -.}^]","【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Usable:3,965,419.66ÙŠÐT -.}^]",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_032705,gathered_imc25_english_smish_10960,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_032705; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,82,15,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > a unt login rom88 p word r66888 usable < > 66 t,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,usdtytrc com a unt login rom88 p word r66888 usable <amount> 66 t,,1,unique_family,single-row strong campaign family,9088
replacement_imc25_english_smish_15891,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_15891,"Important Alert! Dear [Name Hidden], the Incometax_Department requires you to click the link below to submit a formal request for the payment of your unclaimed and overdue tax-refund of 19,150INR.","Important Alert! Dear [Name Hidden], the Incometax_Department requires you to click the link below to submit a formal request for the payment of your unclaimed and overdue tax-refund of 19,150INR.",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_15891,gathered_imc25_english_smish_10965,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_15891; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,196,33,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;government_theme;urgency_or_security,6,,keep,important alert dear name hidden the incometax department requires you to click the link below to submit a formal request for the payment of your unclaimed and overdue tax refund of 19 150inr,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,important alert dear <name> hidden the incometax department requires you to click the link below to submit a formal request for the payment of your unclaimed and overdue tax refund of 19 150inr,,1,unique_family,single-row strong campaign family,9089
replacement_ncsu_sms_phishing_032706,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_032706,"【 usdtytrc.com 】 A***unt Login:Rom88 P***word:R66888 Usable:3,965,419.66ÙŠÐT [email protected]}!{","【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Usable:3,965,419.66ÙŠÐT [email protected]}!{",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_032706,gathered_imc25_english_smish_10966,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_032706; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,97,17,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > a unt login rom88 p word r66888 usable < > 66 t email protected,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,usdtytrc com a unt login rom88 p word r66888 usable <amount> 66 t email protected,,1,unique_family,single-row strong campaign family,9090
replacement_ncsu_sms_phishing_032774,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_032774,"New VTRC L0gin || www.usdtvtrc.com || You Login code: 52889 Total: 3,880,037.54ÙŠÐТ [email protected]/(:","New VTRC L0gin || <URL> || You Login code: <OTP> Total: 3,880,037.54ÙŠÐТ [email protected]/(:",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_032774,gathered_imc25_english_smish_10972,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_032774; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,104,17,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,new vtrc l0gin < > you login code < > total < > 54 email protected,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,family_crypto_login_balance,strongfam_000005,80,family_repeat_exclude,excluded by max 3 per strong family cap,9091
replacement_ncsu_sms_phishing_032790,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_032790,（ www.usdtmerc.com ）A**ount Login:Rom88 P***word:R66888 Avai1lab,（ <URL> ）A**ount Login:Rom88 P***word:R66888 Avai1lab,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_032790,gathered_imc25_english_smish_10975,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_032790; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,64,11,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > a ount login rom88 p word r66888 avai1lab,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> a ount login rom88 p word r66888 <rand>,strongfam_000012,3,family_representative,selected under max 3 per strong family cap,9092
