removed_unified_id,removed_row_position_1based,removed_strong_campaign_family_key,removed_message_raw,removed_reason,replacement_candidate_id,replacement_message_raw,replacement_source_name,replacement_dataset_name,replacement_strong_campaign_family_key,replacement_reason,duplicate_check_status,notes
replacement_ncsu_sms_phishing_050959,10495,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ xQEIh",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050960,10496,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ NAomD",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050961,10497,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ YlNOH",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050962,10498,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ rBiut",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050963,10500,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ UqoFR",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050964,10501,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ PVZCD",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050965,10502,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ EKvFG",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050966,10503,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ AYAhy",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050967,10504,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ iCnZc",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050968,10505,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ fvPYa",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050969,10506,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ Coeqi",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050970,10507,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ QxCJg",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050971,10508,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ tLqai",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050972,10509,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ hpYCB",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050973,10510,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ RsWnK",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050974,10511,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ yhiaK",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050975,10512,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ FQSNt",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050976,10513,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ BEflS",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050977,10514,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ LNNpl",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050978,10516,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ tyTff",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050979,10517,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ wROOG",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050980,10518,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ bVCqV",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050981,10519,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ qQEcK",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050982,10520,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ pmgvd",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050983,10521,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ cKIGx",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050984,10522,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ RTnww",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050985,10524,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ ugiYA",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050986,10526,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ dFVPD",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050987,10527,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~~ ZzvrI",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050988,10528,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ～～ hRkHl",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050994,10529,family_crypto_login_balance,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ nEpOH",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050995,10531,family_crypto_login_balance,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ JnClu",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050996,10532,family_crypto_login_balance,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ KClmf",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050997,10533,family_crypto_login_balance,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ LOEMH",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050998,10534,family_crypto_login_balance,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ pvROX",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_050999,10535,family_crypto_login_balance,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ mDYXX",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051000,10536,family_crypto_login_balance,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ isMmt",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051001,10538,family_crypto_login_balance,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ eRtiE",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051002,10539,family_crypto_login_balance,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ iqiuD",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051003,10540,family_crypto_login_balance,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ tsHGn",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051004,10541,family_crypto_login_balance,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ ELNdc",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051005,10542,family_crypto_login_balance,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ MeDaW",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051006,10543,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ nEpOH",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051007,10545,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ LOEMH",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051008,10546,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ pvROX",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051009,10548,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ mDYXX",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051010,10549,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ isMmt",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051011,10550,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ eRtiE",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051012,10551,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ iqiuD",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051013,10552,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ tsHGn",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051014,10553,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ ELNdc",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051015,10554,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ MeDaW",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051017,10555,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ JnClu",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051018,10556,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ KClmf",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051019,10557,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ umROT",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051020,10558,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ DEpbY",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051021,10559,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ foYED",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051022,10560,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ nATcQ",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051023,10561,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ MKBNK",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051024,10562,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ VZvHk",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051025,10563,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ MXAxr",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051026,10564,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ KYPco",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051027,10565,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ sUueD",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051028,10566,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ WujMp",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051029,10567,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ hhRES",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051030,10568,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ QMfRZ",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051031,10569,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ HgzqV",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051032,10570,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ NfqWX",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051033,10571,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ SJoDx",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051034,10573,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ yOiAX",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051035,10574,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ ucceU",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051036,10576,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ MtFDl",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051037,10577,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ wuuyc",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051038,10578,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ HQMFi",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051039,10579,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ lmOgk",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051040,10581,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ BMcgB",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051041,10582,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ FMJMg",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051042,10584,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ vwwLp",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051043,10585,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ LIuHq",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051044,10586,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ Joway",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051045,10587,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ OdOEb",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051046,10589,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ PsZqA",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051047,10590,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ qDQUH",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051048,10591,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ tdjWx",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051049,10592,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ DZBHf",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051050,10593,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ OFSzj",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
replacement_ncsu_sms_phishing_051051,10594,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ JLFmF",strong_campaign_family_repeat_exclude,,,,,,replacement_unavailable,replacement_unavailable,No safe non-duplicate raw-available replacement remained.
