replacement_candidate_id,source_name,dataset_name,source_group,source_row_id,source_file,message_raw,message_clean,source_label,normalized_label,label_status,review_status,candidate_reason,raw_quality_status,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,scam_category,notes,replacement_priority_score,duplicate_key
rawrep_74b7e782e6e4,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_02829,data/organized/content_quality/content_removed_archive.csv,DearEmployees You are selected join our company and wage is 9700 RS.,DearEmployees You are selected join our company and wage is 9700 RS.,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_02829; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,95,dearemployees you are selected join our company and wage is < >
rawrep_1f845e33e80d,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_02867,data/organized/content_quality/content_removed_archive.csv,We change the information about ZSU to $. All information in telegram,We change the information about ZSU to $. All information in telegram,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_02867; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,95,we change the information about zsu to all information in telegram
rawrep_09011d1422f2,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_02894,data/organized/content_quality/content_removed_archive.csv,Smishing or SMS phishing is a great way for hackers to steal your information. Don't fall for their tricks -- here's everything you to know.,Smishing or SMS phishing is a great way for hackers to steal your information. Don't fall for their tricks -- here's everything you to know.,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,telecom/ringtone/subscription spam,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_02894; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,95,smishing or sms phishing is a great way for hackers to steal your information don t fall for their tricks here s everything you to know
rawrep_2adb328fced0,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_02913,data/organized/content_quality/content_removed_archive.csv,I'm sorry to have bothered you and if no one has told you before please keep a clear head every day no matter what comes your way.,I'm sorry to have bothered you and if no one has told you before please keep a clear head every day no matter what comes your way.,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_02913; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=wrong number,95,i m sorry to have bothered you and if no one has told you before please keep a clear head every day no matter what comes your way
rawrep_a0cb81f76fb7,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_02947,data/organized/content_quality/content_removed_archive.csv,We temporarily place your Paypal suspended To restore follow instruction below.,We temporarily place your Paypal suspended To restore follow instruction below.,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_02947; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,95,we temporarily place your paypal suspended to restore follow instruction below
rawrep_7c9d595c3146,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03271,data/organized/content_quality/content_removed_archive.csv,Your registered mobile number needs to be reupdate. Please reupdate here...,Your registered mobile number needs to be reupdate. Please reupdate here...,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,telecom/ringtone/subscription spam,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03271; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=telecom,95,your registered mobile number needs to be reupdate please reupdate here
rawrep_eb381f1aef88,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03331,data/organized/content_quality/content_removed_archive.csv,Money Paid Successfully ₹ 361.00 To BHOPAL SINGH From Paytm Postpaid,Money Paid Successfully ₹ 361.00 To BHOPAL SINGH From Paytm Postpaid,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03331; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,95,money paid successfully 361 00 to bhopal singh from paytm postpaid
rawrep_bc6b206f0452,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03429,data/organized/content_quality/content_removed_archive.csv,Your browsing history showed visits to unsecured websites. You now have (3) virus on your device. Clean your phone,Your browsing history showed visits to unsecured websites. You now have (3) virus on your device. Clean your phone,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03429; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,95,your browsing history showed visits to unsecured websites you now have 3 virus on your device clean your phone
rawrep_d688c43f9ed3,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03580,data/organized/content_quality/content_removed_archive.csv,Thank you for submitting form on NVSP. Your form reference id is BXN866561538 ECI.,Thank you for submitting form on NVSP. Your form reference id is BXN866561538 ECI.,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,True,False,False,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03580; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,95,thank you for submitting form on nvsp your form reference id is bxn < > eci
rawrep_9d6d8c7c6ca7,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15427,data/organized/content_quality/content_removed_archive.csv,Amazon : Thank you for your purchase. We will inform you when its shipped. View your order and special rewards on,Amazon: Thank you for your purchase. We will inform you when its shipped. View your order and special rewards on,smishing_corpus_row,smishing,accepted,approved,weak_signal_suspicious,pass_raw_complete,False,False,False,False,reward/prize,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,95,amazon thank you for your purchase we will inform you when its shipped view your order and special rewards on
rawrep_869d43568e4e,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03632,data/organized/content_quality/content_removed_archive.csv,WIN A FREE TRIP FROM NAIROBI- A/RIVER BY SMS THE WORD NAUZA RANG' TO 999.,WIN A FREE TRIP FROM NAIROBI- A/RIVER BY SMS THE WORD NAUZA RANG' TO 999.,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,telecom/ringtone/subscription spam,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03632; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,95,win a free trip from nairobi a river by sms the word nauza rang to 999
rawrep_ceb41d82821d,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03639,data/organized/content_quality/content_removed_archive.csv,Congratulations Sir you are eligible for a pre-approved loan from Bajaj Finance.,Congratulations Sir you are eligible for a pre-approved loan from Bajaj Finance.,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,job/business funding offer,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03639; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,95,congratulations sir you are eligible for a pre approved loan from bajaj finance
rawrep_082f174b449e,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03774,data/organized/content_quality/content_removed_archive.csv,Please find attached confirmation of your appointment.  Omneshealthcare Community ENT Service,Please find attached confirmation of your appointment. Omneshealthcare Community ENT Service,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03774; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,95,please find attached confirmation of your appointment omneshealthcare community ent service
rawrep_6d3f87ca79da,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03898,data/organized/content_quality/content_removed_archive.csv,Dear Customer address has been changed in A/c No XXXXX149880. If not requested please contact your branch.-SBI,Dear Customer address has been changed in A/c No XXXXX149880. If not requested please contact your branch.-SBI,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,adult/chat promo,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03898; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,95,dear customer address has been changed in a c no xxxxx149880 if not requested please contact your branch sbi
rawrep_d17f4415d385,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03938,data/organized/content_quality/content_removed_archive.csv,Your number can only be replaced by visiting the nearest Safaricom Shop/Care Desk with your ID or by calling Safaricom customer care.,Your number can only be replaced by visiting the nearest Safaricom Shop/Care Desk with your ID or by calling Safaricom customer care.,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03938; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=telecom,95,your number can only be replaced by visiting the nearest safaricom shop care desk with your id or by calling safaricom customer care
rawrep_9f1de7325076,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03956,data/organized/content_quality/content_removed_archive.csv,Dear User Your SBI Y0N0 A-C will be suspended please updat...,Dear User Your SBI Y0N0 A-C will be suspended please updat...,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03956; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,95,dear user your sbi y0n0 a c will be suspended please updat
rawrep_7508ca3cb2fe,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_03961,data/organized/content_quality/content_removed_archive.csv,Deposit Your Money 1420.19 CAD From : CANADA REVENUE AGENCY,Deposit Your Money 1420.19 CAD From: CANADA REVENUE AGENCY,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03958; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,95,deposit your money 1420 19 cad from canada revenue agency
rawrep_6c9ac8071579,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03989,data/organized/content_quality/content_removed_archive.csv,i'll hack you next ur 2 step dosent matter 😂,i'll hack you next ur 2 step dosent matter 😂,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03989; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,95,i ll hack you next ur 2 step dosent matter
rawrep_48f084a87d95,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_04146,data/organized/content_quality/content_removed_archive.csv,Hi mum I'm using friends phone I've smashed mine and their phones low can you message my new number please 075XXXXXX x,Hi mum I'm using friends phone I've smashed mine and their phones low can you message my new number please 075XXXXXX x,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,adult/chat promo,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_04125; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,95,hi mum i m using friends phone i ve smashed mine and their phones low can you message my new number please 075xxxxxx x
rawrep_b5d845f10fc7,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_04149,data/organized/content_quality/content_removed_archive.csv,Hello-Mum I accidentally dropped my mobile-phone down the toilet it is damaged so I'm using an old one save this # for the time being.,Hello-Mum I accidentally dropped my mobile-phone down the toilet it is damaged so I'm using an old one save this # for the time being.,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,telecom/ringtone/subscription spam,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_04149; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=hey mum/dad,95,hello mum i accidentally dropped my mobile phone down the toilet it is damaged so i m using an old one save this for the time being
rawrep_023542913957,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_04154,data/organized/content_quality/content_removed_archive.csv,Dear 983341XXXX Your A/C No 52XXX is Credited With Rs 72500/- For Details Check Now:,Dear 983341XXXX Your A/C No 52XXX is Credited With <AMOUNT>/- For Details Check Now:,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,True,adult/chat promo,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_04154; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,95,dear < > your a c no 52xxx is credited with < > for details check now
rawrep_155f9a701f1f,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_04316,data/organized/content_quality/content_removed_archive.csv,HSE: You have been in close contact of someone with COV-19 Omicron. To order a MANDATORY test kit kindly proceed below:,HSE: You have been in close contact of someone with COV-19 Omicron. To order a MANDATORY test kit kindly proceed below:,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_04316; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,95,hse you have been in close contact of someone with cov 19 omicron to order a mandatory test kit kindly proceed below
rawrep_98d1f181baa0,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_04344,data/organized/content_quality/content_removed_archive.csv,United we stand divided we fall. Let’s put our differences aside and work together to support the new administration towards a secured future for our Nation. Nigeria: Better Together!,United we stand divided we fall. Let’s put our differences aside and work together to support the new administration towards a secured future for our Nation. Nigeria: Better Together!,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,gambling/casino/free spin,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_04324; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=hey mum/dad,95,united we stand divided we fall let s put our differences aside and work together to support the new administration towards a secured future for our nation nigeria better together
rawrep_dd151d6fe6a5,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_04434,data/organized/content_quality/content_removed_archive.csv,$&nMwDBqP}| XXXXXX68764 We need more social media assistants. Why post on social media platform for free when you could receive money for it? You can earn $170 per day. Apply now:,$&nMwDBqP}| XXXXXX68764 We need more social media assistants. Why post on social media platform for free when you could receive money for it? You can earn <AMOUNT> per day. Apply now:,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,True,adult/chat promo,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_04434; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,95,nmwdbqp xxxxxx68764 we need more social media assistants why post on social media platform for free when you could receive money for it you can earn < > per day apply now
rawrep_74b43598d929,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_04467,data/organized/content_quality/content_removed_archive.csv,Thanks! Your reservation is now confirmed. You should receive a confirmation to your email shortly. Thank you for choosing,Thanks! Your reservation is now confirmed. You should receive a confirmation to your email shortly. Thank you for choosing,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_04467; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,95,thanks your reservation is now confirmed you should receive a confirmation to your email shortly thank you for choosing
rawrep_3af62434a106,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_04611,data/organized/content_quality/content_removed_archive.csv,GOVUK: You are eligible for a discounted energy bill under the Energy Support Scheme. You can apply here:,GOVUK: You are eligible for a discounted energy bill under the Energy Support Scheme. You can apply here:,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,promotional spam,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_04611; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,95,govuk you are eligible for a discounted energy bill under the energy support scheme you can apply here
rawrep_252ba59a51fb,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_04717,data/organized/content_quality/content_removed_archive.csv,myGovPAY!!! complete your $3670 back funding log-on now,myGovPAY!!! complete your <AMOUNT> back funding log-on now,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,True,job/business funding offer,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_04717; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,95,mygovpay complete your < > back funding log on now
rawrep_b7035fed56fe,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_04807,data/organized/content_quality/content_removed_archive.csv,Hello who are you? Why are you in my address book I travel a lot have we met? Can you tell me your name? thanks,Hello who are you? Why are you in my address book I travel a lot have we met? Can you tell me your name? thanks,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_04807; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=wrong number,95,hello who are you why are you in my address book i travel a lot have we met can you tell me your name thanks
rawrep_2e55fc5e9ae0,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_04823,data/organized/content_quality/content_removed_archive.csv,Dear friends we invite you to join the (BTC) analysis group to learn about investing and trading. Mak...,Dear friends we invite you to join the (BTC) analysis group to learn about investing and trading. Mak...,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,crypto/investment offer,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_04823; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,95,dear friends we invite you to join the btc analysis group to learn about investing and trading mak
rawrep_eb54bf5631ac,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_04839,data/organized/content_quality/content_removed_archive.csv,Hey mum whatsapp me asap on tis number x,Hey mum whatsapp me asap on tis number x,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_04839; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=hey mum/dad,95,hey mum whatsapp me asap on tis number x
rawrep_f22846b91182,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_04849,data/organized/content_quality/content_removed_archive.csv,(WxXs5YTclou) Google is re-verifying the phone# of this device. Learn more:,(WxXs5YTclou) Google is re-verifying the phone# of this device. Learn more:,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_04849; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,95,wxxs5ytclou google is re verifying the phone of this device learn more
rawrep_500203d1c86c,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_04971,data/organized/content_quality/content_removed_archive.csv,We regret to inform you that your item cannot be shipped due to incorrect address. pls check and change your address promptly.,We regret to inform you that your item cannot be shipped due to incorrect address. pls check and change your address promptly.,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_04971; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=delivery,95,we regret to inform you that your item cannot be shipped due to incorrect address pls check and change your address promptly
rawrep_1c006010fd65,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_05045,data/organized/content_quality/content_removed_archive.csv,Dear XXX Your A/C No XXXX is Credited With Rs 72500/- For Details Check Now:,Dear XXX Your A/C No XXXX is Credited With <AMOUNT>/- For Details Check Now:,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,True,adult/chat promo,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_05045; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,95,dear xxx your a c no xxxx is credited with < > for details check now
rawrep_816c289f280a,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_05046,data/organized/content_quality/content_removed_archive.csv,Linkt: We were not able to process your last toll. To avoid fees and penalties please resubmit your details to process this toll via:,Linkt: We were not able to process your last toll. To avoid fees and penalties please resubmit your details to process this toll via:,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_05046; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,95,linkt we were not able to process your last toll to avoid fees and penalties please resubmit your details to process this toll via
rawrep_2f94d6d2ff06,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_05054,data/organized/content_quality/content_removed_archive.csv,Online work available if anyone interested then contact 🦋✨❤️,Online work available if anyone interested then contact 🦋✨❤️,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_05054; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,95,online work available if anyone interested then contact
rawrep_1090b8e37088,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_05061,data/organized/content_quality/content_removed_archive.csv,We are sorry for the inconveniences caused kindly share the your contact information our representative will contact you soon Regards SBI,We are sorry for the inconveniences caused kindly share the your contact information our representative will contact you soon Regards SBI,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_05061; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,95,we are sorry for the inconveniences caused kindly share the your contact information our representative will contact you soon regards sbi
rawrep_c3cb67feb676,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_05100,data/organized/content_quality/content_removed_archive.csv,Your registered mobile number needs to be reupdate. Please re...,Your registered mobile number needs to be reupdate. Please re...,smishing_corpus_row,smishing,accepted,candidate,weak_signal_suspicious,pass_raw_complete,False,False,False,False,telecom/ringtone/subscription spam,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_05100; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=telecom,95,your registered mobile number needs to be reupdate please re
