review_candidate_id,original_unified_id,source_name,dataset_name,source_group,source_row_id,source_file,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,data_origin,is_synthetic,source_priority,candidate_reason,contains_url,contains_phone,contains_otp,contains_amount,contains_account_hint,scam_category,service_category,notes,expert_review_normalized_key,duplicate_cluster_id,duplicate_cluster_size,is_duplicate_representative
erc_a2581b84e469,content_replacement_ncsu_sms_phishing_061705,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_061705,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sDfccD","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sDfccD",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_02200; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=wrong number,new trxe login < > username rom < > word < > balance 3 953 395 68 sdfccd,expdup_003515,1,True
erc_4e154b974117,content_replacement_ncsu_sms_phishing_060118,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_060118,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SDHzTT","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SDHzTT",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0670; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,new trxe login < > username rom < > word < > balance 3 953 395 68 sdhztt,expdup_003516,1,True
erc_87852c1134a8,content_replacement_ncsu_sms_phishing_061754,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_061754,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SeDQRO","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SeDQRO",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_02575; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,new trxe login < > username rom < > word < > balance 3 953 395 68 sedqro,expdup_003517,1,True
erc_1b1569090735,content_replacement_ncsu_sms_phishing_062195,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_062195,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ seEgYS","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ seEgYS",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_10729; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,new trxe login < > username rom < > word < > balance 3 953 395 68 seegys,expdup_003518,1,True
erc_30d873ea0d8a,content_replacement_ncsu_sms_phishing_062673,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_062673,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ Servjk","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ Servjk",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17407; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,new trxe login < > username rom < > word < > balance 3 953 395 68 servjk,expdup_003519,1,True
erc_8096dfdedcc9,content_replacement_ncsu_sms_phishing_060567,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_060567,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SfMzES","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SfMzES",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017712; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,new trxe login < > username rom < > word < > balance 3 953 395 68 sfmzes,expdup_003520,1,True
erc_778ac82bc36b,content_replacement_ncsu_sms_phishing_062676,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_062676,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sgjPaz","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sgjPaz",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17432; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,new trxe login < > username rom < > word < > balance 3 953 395 68 sgjpaz,expdup_003521,1,True
erc_d1b3504f4dda,content_replacement_ncsu_sms_phishing_060164,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_060164,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sHmJDX","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sHmJDX",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_08314; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,new trxe login < > username rom < > word < > balance 3 953 395 68 shmjdx,expdup_003522,1,True
erc_108bef864780,content_replacement_ncsu_sms_phishing_060041,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_060041,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SHvbbp","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SHvbbp",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0440; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,new trxe login < > username rom < > word < > balance 3 953 395 68 shvbbp,expdup_003523,1,True
erc_df5f80d1b3a8,content_replacement_ncsu_sms_phishing_062545,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_062545,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sIxpRZ","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sIxpRZ",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16960; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=hey mum/dad,new trxe login < > username rom < > word < > balance 3 953 395 68 sixprz,expdup_003524,1,True
erc_4b974a356df0,content_replacement_ncsu_sms_phishing_060789,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_060789,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SKxvIK","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SKxvIK",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_15785; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,new trxe login < > username rom < > word < > balance 3 953 395 68 skxvik,expdup_003525,1,True
erc_469d91644e27,content_replacement_ncsu_sms_phishing_060919,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_060919,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SlsTrN","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SlsTrN",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_048161; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,new trxe login < > username rom < > word < > balance 3 953 395 68 slstrn,expdup_003526,1,True
erc_eab07c4cab7c,content_replacement_ncsu_sms_phishing_062121,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_062121,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sLVHeX","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sLVHeX",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_08941; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,new trxe login < > username rom < > word < > balance 3 953 395 68 slvhex,expdup_003527,1,True
erc_c54fdbe2547b,content_replacement_ncsu_sms_phishing_061944,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_061944,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sMjokH","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sMjokH",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_05045; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,new trxe login < > username rom < > word < > balance 3 953 395 68 smjokh,expdup_003528,1,True
erc_79662e56021b,content_replacement_ncsu_sms_phishing_062535,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_062535,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ smkQxr","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ smkQxr",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16928; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,new trxe login < > username rom < > word < > balance 3 953 395 68 smkqxr,expdup_003529,1,True
erc_6ed0a766840d,content_replacement_ncsu_sms_phishing_062582,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_062582,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sMmrfC","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sMmrfC",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16996; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,new trxe login < > username rom < > word < > balance 3 953 395 68 smmrfc,expdup_003530,1,True
erc_80bc50975b45,content_replacement_ncsu_sms_phishing_061769,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_061769,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SPIZdz","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SPIZdz",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_02893; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,new trxe login < > username rom < > word < > balance 3 953 395 68 spizdz,expdup_003531,1,True
erc_865e88834227,content_replacement_ncsu_sms_phishing_060136,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_060136,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sScSze","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sScSze",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0731; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,new trxe login < > username rom < > word < > balance 3 953 395 68 sscsze,expdup_003532,1,True
erc_1b7c4b2c9cdb,content_replacement_ncsu_sms_phishing_060174,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_060174,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sUlPXH","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sUlPXH",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_009318; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,new trxe login < > username rom < > word < > balance 3 953 395 68 sulpxh,expdup_003533,1,True
erc_2fa5ed82c631,content_replacement_ncsu_sms_phishing_061514,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_061514,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sUtQrz","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sUtQrz",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_01129; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,new trxe login < > username rom < > word < > balance 3 953 395 68 sutqrz,expdup_003534,1,True
erc_0528ea92d7d2,content_replacement_ncsu_sms_phishing_061510,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_061510,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ suTsga","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ suTsga",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_01028; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,new trxe login < > username rom < > word < > balance 3 953 395 68 sutsga,expdup_003535,1,True
erc_8cd6fa8c70eb,content_replacement_ncsu_sms_phishing_061637,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_061637,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sXEojJ","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sXEojJ",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_02024; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=wrong number,new trxe login < > username rom < > word < > balance 3 953 395 68 sxeojj,expdup_003536,1,True
erc_d50f20e0649d,content_replacement_ncsu_sms_phishing_061797,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_061797,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SxUMBp","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SxUMBp",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03822; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,new trxe login < > username rom < > word < > balance 3 953 395 68 sxumbp,expdup_003537,1,True
erc_28a545886d32,content_replacement_ncsu_sms_phishing_062071,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_062071,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sYaWFr","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sYaWFr",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_07444; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,new trxe login < > username rom < > word < > balance 3 953 395 68 syawfr,expdup_003538,1,True
erc_a3335c414303,content_replacement_ncsu_sms_phishing_062697,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_062697,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SYWojJ","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SYWojJ",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17727; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,new trxe login < > username rom < > word < > balance 3 953 395 68 sywojj,expdup_003539,1,True
erc_7bdc22b44b03,content_replacement_ncsu_sms_phishing_061218,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_061218,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SyzyqN","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SyzyqN",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_19890; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,new trxe login < > username rom < > word < > balance 3 953 395 68 syzyqn,expdup_003540,1,True
erc_2d4b299e15b2,content_replacement_ncsu_sms_phishing_061785,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_061785,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SzedRE","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SzedRE",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03580; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,new trxe login < > username rom < > word < > balance 3 953 395 68 szedre,expdup_003541,1,True
erc_afbe57386452,content_replacement_ncsu_sms_phishing_062293,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_062293,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SZHKLQ","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SZHKLQ",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_13755; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,new trxe login < > username rom < > word < > balance 3 953 395 68 szhklq,expdup_003542,1,True
erc_56d542b3646f,content_replacement_ncsu_sms_phishing_062583,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_062583,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ szIpto","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ szIpto",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17009; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,new trxe login < > username rom < > word < > balance 3 953 395 68 szipto,expdup_003543,1,True
erc_902f6f1a15ff,content_replacement_ncsu_sms_phishing_060256,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_060256,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SzUXwm","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SzUXwm",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_012926; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,new trxe login < > username rom < > word < > balance 3 953 395 68 szuxwm,expdup_003544,1,True
erc_f95cfcd1af48,content_replacement_ncsu_sms_phishing_062332,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,ncsu_sms_phishing_062332,data/organized/campaign_family_quality/strong_campaign_family_excluded_archive.csv,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ taDPBZ","New TRXE~Login || <URL> || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ taDPBZ",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,public_source,False,5,excluded_from_smishing_review,True,False,False,True,True,,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14777; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,new trxe login < > username rom < > word < > balance 3 953 395 68 tadpbz,expdup_003545,1,True
