id,source_name,dataset_name,message_clean,label,review_status,scam_category,language,duplicate_status,reviewer_notes
imc25_english_smish_01275,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[Luxury Bag Collections] 70% OFF <DATE_TIME> Sale & Free Shipping For All! Shop Now at <URL> Use Code <OTP> for Additional 30% Off Entire Order. Reply 1 to Stop.,smishing,needs_review,spam,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. Named entity tag: luxury bag collections. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_01333,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"MSG_ID984196:IRS You federal return was ban-by the <URL>n't worry,we'll help you fix it. Click this link> // <URL>",smishing,needs_review,government,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: IRS. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_01364,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"[<LOCATION> POSTAL] Package cannot be delivered due to mismatching address, please correct on <URL> to recieve",smishing,needs_review,delivery,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: us postal. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_01397,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Congratulations! <DATE_TIME> are one of the 100 users we have selected to try to win the iPad PRO. Receive NOW ➡️➡️ <URL>,smishing,needs_review,spam,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains emoji or decorative symbols. confidence=high"
imc25_english_smish_01400,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,CVS Appreciation Week: <NAMED_ENTITY> and Earn up to $100 in Rewards 🎁 <URL>,smishing,needs_review,spam,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. Named entity tag: cvs. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains emoji or decorative symbols. confidence=high"
imc25_english_smish_01406,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"[EE]:We were unable to process your latest bill. In order to avoid fees, update your billing information via: <URL>",smishing,needs_review,telecom,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: ee. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_01470,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"I#R#$ / (M5G#<US_DRIVER_LICENSE>) YOU FED3R4L RETURN W4S_B4N by the 1R'S. DON'T WORRY, we'll he! p you to F!x it, C!lick here> //<URL>",smishing,needs_review,government,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: IRS. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_01477,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"[UPS] Tracking Number 1Z53A53A0624668558 Our driver can't find your address, and your package is still pending. And our driver will redeliver <DATE_TIME>. Please provide your complete address at <URL> #<US_DRIVER_LICENSE> to schedule redelivery.",smishing,needs_review,delivery,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: UPS. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_01596,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"place our Add on your vehicle & paid seven hundred dollars wkly, for more details ? hit 👉 <URL>",smishing,needs_review,spam,English,unique,Imported from IMC25 English-only smishing corpus. Lure principles: need and greed. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains emoji or decorative symbols. confidence=high
imc25_english_smish_01644,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[U.S. Postal Service] We're sorry to let you know that your package could not be delivered. To reschedule a delivery please visit,smishing,needs_review,delivery,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: us postal service. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_01645,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"{ IRS } Your Tax Refund Was Rejected by ""IRS"",if this was done in an error? Kindly Visit here https:// <URL>ine/ to resolve it Now.",smishing,needs_review,government,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: IRS. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_01722,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,http:// <URL>als,smishing,needs_review,others,English,unique,Imported from IMC25 English-only smishing corpus. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high
imc25_english_smish_01772,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"[U.S.P.S-Postal]: You have a package with wrong address in our transit warehouse, please update your address. Access.",smishing,needs_review,delivery,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: USPS. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_01835,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,<NAMED_ENTITY> had a Heart Attack!😱 Read <URL>,smishing,needs_review,spam,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,need and greed,time/urgency. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains emoji or decorative symbols. confidence=high"
imc25_english_smish_01859,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"[ BANCO DE ORO ] Your account has been restricted due to unrecognized attempts, Failure to take action will result in account termination within <DATE_TIME>. Update here <URL>",smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: banco de oro. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_01881,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Good news, Your OnTrac 📦 is out for delivery. Visit <URL> for details Reply STOP to end texts.",smishing,needs_review,delivery,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: ontrac. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains emoji or decorative symbols. confidence=high"
imc25_english_smish_01950,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"[Postal Service]- Due to address is incorrect. The package cannot be delivered, please follow the link to update the correct address.",smishing,needs_review,delivery,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: postal service. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_01978,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Your account is on hold. We're having some trouble with your current billing information.\n\nRecovery your account immediately click link bellow:\nhttp://membershipnetflix:<EMAIL_ADDRESS><URL> take action on your account within <DATE_TIME> to avoid permanent suspension.\n\nRegards,\nNetflix Service",smishing,needs_review,others,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Netflix. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_02107,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[WellsFargo]Call to resolve <PHONE_NUMBER> We've temporarily FROZEN your acc to prevent FRAUD ID#qc10387ox,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: wells fargo. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_02109,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your voucher of Rs.250 is here for Activation on CreditCard <US_DRIVER_LICENSE> in Sep'22. Use Code: 🐍 Redeem it: <URL> till 15th Feb'23. Queries? Call: <PHONE_NUMBER>.,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. Named entity tag: HDFC Bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains emoji or decorative symbols. confidence=high"
imc25_english_smish_02145,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[BDO-Advisory]: Your Account has been Blocked. You need to update your account to continue our services. Click Here to Update:,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: bdo. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_02262,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,['Dear SBI user Your SBI Netbanking Account will be blocked by <DATE_TIME>. please Update your PANCARD now' 'Dear SBI user Your SBI Netbanking Account will be blocked by <DATE_TIME>. please Update your PANCARD now'],smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_02277,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Welcome to Hot Water. Order your drinks snacks & merch directly to your theatre seat ➡️ <URL> & for everything else ➡️ <URL> Reply unsubscribe to stop receiving messages from Hot Water Comedy Club.,smishing,needs_review,others,English,unique,Imported from IMC25 English-only smishing corpus. Named entity tag: hot water comedy club. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains emoji or decorative symbols. confidence=high
imc25_english_smish_02300,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your payment has been overdue on <DATE_TIME> please avoid your fine charge please see https://,smishing,needs_review,others,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_02344,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,You Have Won The Prize Of <OTP>.00 By KBC Department please collect Your Prize follow the company Rule and Regulations only WhatsApp call <PHONE_NUMBER> ✔ All India Bank cash by <OTP>.00 contact by KBC officer complete details by WhatsApp call <PHONE_NUMBER> ✔ Lottery No : <OTP>,smishing,needs_review,spam,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed. Named entity tag: kbc. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains emoji or decorative symbols. confidence=high"
imc25_english_smish_02416,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Hi Madam/Sir you will receive a free random bonus of 8 to 188💸. Please send a message to the following account to claim it!❤️❤️,smishing,needs_review,spam,English,unique,Imported from IMC25 English-only smishing corpus. Lure principles: need and greed. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains emoji or decorative symbols. confidence=high
imc25_english_smish_02422,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,DEAR SBI Coustomer Your Y0N0-SBI A/C Has Been Blocked Due To Kyc Within <DATE_TIME> Please update Pan-Card Click here https://,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_02531,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,['Dear SBI user\nYour YONO Account will be blocked <DATE_TIME>. Please click on the link to update your PAN CARD Number.\n<URL> TEAM' 'Dear SBI user\nYour YONO Account will be blocked <DATE_TIME>. Please click on the link to update your PAN CARD Number.\n<URL> TEAM'],smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_02645,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[BDO-Online] We're now deactivating your account Registered mobile number needs to update. Visit here to verify: <URL>,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: bdo unibank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_02654,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear SBI USER A/C will be blocked Updated PANCARD Verify login <NAMED_ENTITY> with <NAMED_ENTITY> hare https://,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_02669,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear Customer Your SBI Net Banking Account will be Blocked <DATE_TIME>. Please click on the link to update your PAN card http://,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_02670,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[Binance] According to local rules please update web3.0 before <DATE_TIME> otherwise the account will be frozen.,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Binance. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_02699,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your UnionBnk Online was blocked due to 3 unsuccessful login attempts. you may unblock your profile by going to : https://,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: unionbnk. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_02713,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Hi 👋. Transaction successfully done of Rs.<OTP> to your Rummy A/C. Click <URL>ine/1gi78o94 to withdraw it Now. ADSPL,smishing,needs_review,spam,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains emoji or decorative symbols. confidence=high"
imc25_english_smish_02763,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[Mangucash] Hi <NAMED_ENTITY>. We recommend a loan APP for you with limit up to UGX1000000. No service fee instant cash received apply loan for details. <NAMED_ENTITY> If you have any question please contact <PHONE_NUMBER>,smishing,needs_review,spam,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,need and greed. Named entity tag: mangucash. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_02811,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Confirmation: You set up a new recipient on 13/01 from your account. To cancel this set up visit: https://,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_02835,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,EATAPOST : Your Pack is waiting for delivery. Please confirm 0.37 at the following link :https://,smishing,needs_review,delivery,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: eatapost. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_02843,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[URGENTNT] ObomaCare Deadline is near Get approved instantly. Call <PHONE_NUMBER>,smishing,needs_review,others,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: obamacare. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_02858,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear Customer Your SBI Account is disabled. Please click the link to update your PAN Number https://,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_02868,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,['Dear User Your SBI YONO Account Will Be Blocked Today Please Update Your Pan Card number click the link.' 'Dear User Your SBI YONO Account Will Be Blocked Today Please Update Your Pan Card number click the link.'],smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_03059,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,SBI Account Will Be Blocked <DATE_TIME> please update your PAN Card Number Thank You SBI Bank click here <URL>tp://<URL> SBI Team,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_03095,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Trezor Suite has recently endured a security breach assume all your assets are vulnerable. Please follow the security procedure to secure your assets: http://,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: trezor. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_03163,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Msg text for Hi mum/ Hi dad / Number ❤️ #Feedback from customer !! Guaranteed delivery. No blockage. Can send 200k per day ! If your text is containing numbers instead of links !!,smishing,needs_review,spam,English,unique,Imported from IMC25 English-only smishing corpus. Lure principles: need and greed. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains emoji or decorative symbols. confidence=high
imc25_english_smish_03170,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,['Dear Customer Your SBI YONO account has been suspended <DATE_TIME> please update your PAN Card Immediately via link <URL>' 'Dear Customer Your SBI YONO account has been suspended <DATE_TIME> please update your PAN Card Immediately via link <URL>'],smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_03209,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear Customer your Paytm A/C will be blocked <DATE_TIME> due To incomplete kyc 10 min click here link https://,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Paytm. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_03219,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"['Dear User Your SBI-YONO A/C has been Blocked <DATE_TIME> Update Your PAN Card Details. Click here link' ""User Your H.D.F.'C_Netbanking A/C has been BLOCKED. <DATE_TIME> Update Your PAN:Card Details. Click here""]",smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
