id,message_raw,message_clean,label,original_label,label_mapping_notes,source_name,source_url,source_type,dataset_name,original_file_format,date_collected,scam_category,country_or_region,language,contains_url,contains_phone,contains_otp,redaction_status,duplicate_status,review_status,reviewer_notes
imc25_english_smish_09782,"HALIFAX ALERT: You have successfully paired a NEW DEVICE on 20/10 at 13:19PM. If this was NOT you, visit: <URL>","HALIFAX ALERT: You have successfully paired a NEW DEVICE on 20/10 at 13:19PM. If this was NOT you, visit: <URL>",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,GBR,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: halifax. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09783,"Dear ****, pay Rs 1011.00 <DATE_TIME> to get Final NOC on your Auto Loan <US_BANK_NUMBER> and avoid further interest","Dear ****, pay Rs <OTP>.00 <DATE_TIME> to get Final NOC on your Auto Loan <US_BANK_NUMBER> and avoid further interest",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09786,"HSBC: A new payee addition was attempted from a new device. If this was not you, please visit: <URL>","HSBC: A new payee addition was attempted from a new device. If this was not you, please visit: <URL>",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: HSBC UK. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09787,Your financial proof upload was rejected. You can re-upload a valid proof on Console. Please check your email for more details. <URL>,Your financial proof upload was rejected. You can re-upload a valid proof on Console. Please check your email for more details. <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09789,Recharge Airtel No. using HDFC Bank A/C. Add Prepaid No->Set MRP->Give missed call from prepaid no. to <PHONE_NUMBER> To Add Number & Set MRP send two SMS to <PHONE_NUMBER> from HDFC <URL>. 1. ACT <<URL>> AIRTEL <Last 5digit HDFC Ac no> 2. FAV <<URL>> <MRP> Give Missed call to <PHONE_NUMBER> from Mob. No. to recharge,Recharge Airtel No. using HDFC Bank A/C. Add Prepaid No->Set MRP->Give missed call from prepaid no. to <PHONE_NUMBER> To Add Number & Set MRP send two SMS to <PHONE_NUMBER> from HDFC <URL>. 1. ACT <<URL>> AIRTEL <Last 5digit HDFC Ac no> 2. FAV <<URL>> <MRP> Give Missed call to <PHONE_NUMBER> from Mob. No. to recharge,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction. Named entity tag: Airtel,HDFC Bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09791,Dear PYATM customer your PYATM eKYC has been expire <DATE_TIME> please call customer care no <UK_NHS> your PYATM account will block <DATE_TIME>'s Thank You,Dear PYATM customer your PYATM eKYC has been expire <DATE_TIME> please call customer care no <UK_NHS> your PYATM account will block <DATE_TIME>'s Thank You,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: pyatm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09795,"Hello Customer,
Your PYTM account is expired & Blocked <DATE_TIME>. Please complete full VERIFICATION Call Customer Care : <PHONE_NUMBER> Regards,
PYTM TEAM","Hello Customer, Your PYTM account is expired & Blocked <DATE_TIME>. Please complete full VERIFICATION Call Customer Care : <PHONE_NUMBER> Regards, PYTM TEAM",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Paytm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09797,"Don't Stop! Buy 24 K pure gold online. Continue the tradition from safety of your home.
Starts @Rs.1
Click- <URL>",Don't Stop! Buy 24 K pure gold online. Continue the tradition from safety of your home. Starts @Rs.1 Click- <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,need and greed. Named entity tag: HDFC Bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09800,"LLOYDS BANK: You have successfully paired a NEW DEVICE on 19/11 at 15:35PM. If this was NOT you, visit:","LLOYDS BANK: You have successfully paired a NEW DEVICE on 19/11 at 15:35PM. If this was NOT you, visit:",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,GBR,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: Lloyds Bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09801,"Congratulation
RBI gives you RS 20000, it will expire in <DATE_TIME>, Please go to withdraw cash in time <URL>","Congratulation RBI gives you RS <OTP>, it will expire in <DATE_TIME>, Please go to withdraw cash in time <URL>",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: rbi. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09805,"ALERTS. Your A,T,M is blocked. because of security reason to call our number to unblock, your a.t.m card. <DATE_TIME>. <DATE_TIME>. - Sent via <NAMED_ENTITY>","ALERTS. Your A,T,M is blocked. because of security reason to call our number to unblock, your a.t.m card. <DATE_TIME>. <DATE_TIME>. - Sent via <NAMED_ENTITY>",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,PAK,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09808,Dear customer your PAYTMKYCIII has been expired please contact office ph...<PHONE_NUMBER>,Dear customer your PAYTMKYCIII has been expired please contact office ph...<PHONE_NUMBER>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Paytm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09809,"Dear customer, Your PAYT.M EK-y-c has been cancel please contact customer care no.<PHONE_NUMBER> immediately. Your A/c will be closed within <DATE_TIME>'s Thank you.","Dear customer, Your PAYT.M EK-y-c has been cancel please contact customer care no.<PHONE_NUMBER> immediately. Your A/c will be closed within <DATE_TIME>'s Thank you.",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Paytm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09810,Natwest: We have flagged your account due to a unusual payee request. To confirm or cancel the payee request click here: <URL>,Natwest: We have flagged your account due to a unusual payee request. To confirm or cancel the payee request click here: <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: natwest. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09815,Dear customer your PATY'M KYC haas ben expire <DATE_TIME> please call customer care <PHONE_NUMBER> immeditely your PATY'M acount bloked 24hrs THANK YOU,Dear customer your PATY'M KYC haas ben expire <DATE_TIME> please call customer care <PHONE_NUMBER> immeditely your PATY'M acount bloked 24hrs THANK YOU,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: Paytm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09818,"<NRP> got a loan haloocredit and its over due <DATE_TIME>, please help notify for <URL>ank you","<NRP> got a loan haloocredit and its over due <DATE_TIME>, please help notify for <URL>ank you",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,kindness,time/urgency. Named entity tag: haloocredit. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09821,"Dear Customer
Your Phone Pe KYC Has been expired Today Please call Customer care no <PHONE_NUMBER> immediately Your Phone Pe Account blocked within <URL>ank YOU",Dear Customer Your Phone Pe KYC Has been expired Today Please call Customer care no <PHONE_NUMBER> immediately Your Phone Pe Account blocked within <URL>ank YOU,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: PhonePe. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09822,"Dear Customer, Your PTAM KYC has been <URL> Verified KYC call <PHONE_NUMBER> immediately your account will not be work within <DATE_TIME>. Thanks You","Dear Customer, Your PTAM KYC has been <URL> Verified KYC call <PHONE_NUMBER> immediately your account will not be work within <DATE_TIME>. Thanks You",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: ptam. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09824,"9860XXXX46, received payment of Rs <PHONE_NUMBER> by PAYTM.
Txn ID 9908XX25X.
Download now and <NAMED_ENTITY> to
Receive your amount. TnC","9860XXXX46, received payment of Rs <PHONE_NUMBER> by PAYTM. Txn ID 9908XX25X. Download now and <NAMED_ENTITY> to Receive your amount. TnC",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,IND,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: Paytm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09828,All citizens must update their bank details. Please follow <URL> for more information,All citizens must update their bank details. Please follow <URL> for more information,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,AUS,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: atapayments. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09829,"CASH IN GHc120.00 received <URL>TE ONE ENT....<NAMED_ENTITY>Sorry Your have been BLOCK due to reacieving wrong transaction so don't attempts your <URL>ank ¥ou?
Reversal <US_DRIVER_LICENSE>.00 made on pending approval
Reversal <US_DRIVER_LICENSE>.00 made on pending approval",CASH IN GHc120.00 received <URL>TE ONE ENT....<NAMED_ENTITY>Sorry Your have been BLOCK due to reacieving wrong transaction so don't attempts your <URL>ank ¥ou? Reversal <US_DRIVER_LICENSE>.00 made on pending approval Reversal <US_DRIVER_LICENSE>.00 made on pending approval,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,GHA,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: dishonesty,distraction. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09830,Dear Customer your Kotak Mahindra Bank Account Has been Suspended Please Update your KYC in your account immediately click here Link <URL>,Dear Customer your Kotak Mahindra Bank Account Has been Suspended Please Update your KYC in your account immediately click here Link <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Kotak Mahindra Bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09831,Dear Kotak-811 Customer your Kotak-811 Account K.Y.C Has been Suspended Customer office PH:-<PHONE_NUMBER> Immediately your Account Will be blocked After <DATE_TIME>,Dear Kotak-811 Customer your Kotak-811 Account K.Y.C Has been Suspended Customer office PH:-<PHONE_NUMBER> Immediately your Account Will be blocked After <DATE_TIME>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Kotak Mahindra Bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09832,Dear Customer Your PYA'T'M document's has been Expire-d please contact customer care. <PHONE_NUMBER>. imme-diately Your PYA'T'M will be blo-cked within <DATE_TIME>.,Dear Customer Your PYA'T'M document's has been Expire-d please contact customer care. <PHONE_NUMBER>. imme-diately Your PYA'T'M will be blo-cked within <DATE_TIME>.,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: pyatm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09833,"Dear User, Your Paytm KYC has been suspended. Call Paytm office Ph: <PHONE_NUMBER>. Your account will block within <DATE_TIME>. Thank you Paytm team","Dear User, Your Paytm KYC has been suspended. Call Paytm office Ph: <PHONE_NUMBER>. Your account will block within <DATE_TIME>. Thank you Paytm team",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Paytm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09834,Dear SBI Customer Your SBI Account Will Be Block on <DATE_TIME>. Due To 40% Incomplete KYC in your Bank Account Kindly please Update your full KYC in your Bank Account Through Internet Banking immediately kindly please visit the link below <URL> THANK YOU SBI,Dear SBI Customer Your SBI Account Will Be Block on <DATE_TIME>. Due To 40% Incomplete KYC in your Bank Account Kindly please Update your full KYC in your Bank Account Through Internet Banking immediately kindly please visit the link below <URL> THANK YOU SBI,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09836,Your <URL>Account is suspended. To resume service complete your <LOCATION> or contact <PHONE_NUMBER> immediately.,Your <URL>Account is suspended. To resume service complete your <LOCATION> or contact <PHONE_NUMBER> immediately.,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: Paytm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09838,NAB - We have detected a potential issue and blocked your Internet Banking. Visit <URL> to confirm your device.,NAB - We have detected a potential issue and blocked your Internet Banking. Visit <URL> to confirm your device.,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,AUS,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: nab. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09839,Dear customer your <NAMED_ENTITY> account has been Expire Please updated Your Account <DATE_TIME> immediately to contact coustmer ph <PHONE_NUMBER>,Dear customer your <NAMED_ENTITY> account has been Expire Please updated Your Account <DATE_TIME> immediately to contact coustmer ph <PHONE_NUMBER>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: mohindra kotok. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09840,"Dear SBI Customer Your SBI Account will be block o
Account Kindly take urgent action or else your account will be blocked. Please click the link below to confirm your details: <URL>
Thank You,
SBI","Dear SBI Customer Your SBI Account will be block o Account Kindly take urgent action or else your account will be blocked. Please click the link below to confirm your details: <URL> Thank You, SBI",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09845,ALERT:You have made 2 invalid login attempts for userid jiXXXXXh1982 on <DATE_TIME> IST. Login access will be locked for <DATE_TIME> after 1 more attempt,ALERT:You have made 2 invalid login attempts for userid jiXXXXXh1982 on <DATE_TIME> IST. Login access will be locked for <DATE_TIME> after 1 more attempt,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,time/urgency. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09847,HSBC UK: New payee MR B WHITE has been added to your online banking. Don't recognize this? Please visit: <URL>,HSBC UK: New payee MR B WHITE has been added to your online banking. Don't recognize this? Please visit: <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,GBR,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: HSBC UK. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09852,"Now login at <URL> through registered mobile number to check balance, recharge, view transaction details, etc. for your ICICI Bank.","Now login at <URL> through registered mobile number to check balance, recharge, view transaction details, etc. for your ICICI Bank.",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction. Named entity tag: ICICI Bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_09853,"Dear sir
Your <DATE_TIME>,S KY$C has been expire <DATE_TIME>, please call customer care no.<PHONE_NUMBER> immediately your account closed within <DATE_TIME>.
Regard team P@TM.","Dear sir Your <DATE_TIME>,S KY$C has been expire <DATE_TIME>, please call customer care no.<PHONE_NUMBER> immediately your account closed within <DATE_TIME>. Regard team P@TM.",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Paytm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
