unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels,message_raw,message_clean,raw_text_available,raw_text_status,cleaning_status,redaction_detected_in_raw,raw_lookup_status,raw_lookup_notes
gathered_imc25_english_smish_11382,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11382,Dear SBI user your SBI YONO Account has been blocked please unblock your PAN CARD click here to login your PAN number: <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear sbi user your sbi yono account has been blocked please unblock your pan card click here to login your pan number <url>,,1,true,Smishing-Dataset-IMC25,smishing,Dear SBI user your SBI YONO Account has been blocked please unblock your PAN CARD click here to login your PAN number: <URL>,Dear SBI user your SBI YONO Account has been blocked please unblock your PAN CARD click here to login your PAN number: <URL>,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11383,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11383,Dear customer your IDFC BANK A/C has been Suspended please update your KYC immediately (<DATE_TIME>'s) Click here link <URL> Thank you,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your idfc bank a c has been suspended please update your kyc immediately <date time> s click here link <url> thank you,,1,true,Smishing-Dataset-IMC25,smishing,Dear customer your IDFC BANK A/C has been Suspended please update your KYC immediately (<DATE_TIME>'s) Click here link <URL> Thank you,Dear customer your IDFC BANK A/C has been Suspended please update your KYC immediately (<DATE_TIME>'s) Click here link <URL> Thank you,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11389,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11389,Your LUNO wallet requires an urgent upgrade to halt termination. TAP--> <URL> and secure your Account LUNO,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,your luno wallet requires an urgent upgrade to halt termination tap > <url> and secure your account luno,,1,true,Smishing-Dataset-IMC25,smishing,"Your LUNO wallet requires an urgent upgrade to halt termination. TAP--> <URL> and secure your Account

LUNO",Your LUNO wallet requires an urgent upgrade to halt termination. TAP--> <URL> and secure your Account LUNO,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11392,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11392,Dear Customer Your SBI ATM Card and Account Has been blocked and hold Your Amount Please <NAMED_ENTITY> Contact Customer care Number <PHONE_NUMBER> To Continue Your Service <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your sbi atm card and account has been blocked and hold your amount please <named entity> contact customer care number <phone number> to continue your service <url>,,1,true,Smishing-Dataset-IMC25,smishing,Dear Customer Your SBI ATM Card and Account Has been blocked and hold Your Amount Please <NAMED_ENTITY> Contact Customer care Number <PHONE_NUMBER> To Continue Your Service <URL>,Dear Customer Your SBI ATM Card and Account Has been blocked and hold Your Amount Please <NAMED_ENTITY> Contact Customer care Number <PHONE> To Continue Your Service <URL>,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11397,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11397,"Standard bank. A fraud case has been lodged case no: <US_DRIVER_LICENSE> and your card has been blocked. We will call you shortly to decline unauthorized online transactions and to order a new card as well. For enquiries, call Standard Bank on <DATE_TIME>.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,standard bank a fraud case has been lodged case no <us driver license> and your card has been blocked we will call you shortly to decline unauthorized online transactions and to order a new card as well for enquiries call standard bank on <date time>,,1,true,Smishing-Dataset-IMC25,smishing,"Standard bank. A fraud case has been lodged case no: <US_DRIVER_LICENSE> and your card has been blocked. We will call you shortly to decline unauthorized online transactions and to order a new card as well. For enquiries, call Standard Bank on <DATE_TIME>.","Standard bank. A fraud case has been lodged case no: <US_DRIVER_LICENSE> and your card has been blocked. We will call you shortly to decline unauthorized online transactions and to order a new card as well. For enquiries, call Standard Bank on <DATE_TIME>.",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11398,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11398,Dear SBI user your SBI YONO Account has been blocked please login here to unlock your PAN CARD click here to login your PAN number: <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear sbi user your sbi yono account has been blocked please login here to unlock your pan card click here to login your pan number <url>,,1,true,Smishing-Dataset-IMC25,smishing,Dear SBI user your SBI YONO Account has been blocked please login here to unlock your PAN CARD click here to login your PAN number: <URL>,Dear SBI user your SBI YONO Account has been blocked please login here to unlock your PAN CARD click here to login your PAN number: <URL>,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11400,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11400,"Hi Customer, your A/ c-**<OTP>-Credited for <US_DRIVER_LICENSE>,on, <DATE_TIME> via Under Govt Yojana Approved click <URL>",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,hi customer your a c <otp> credited for <us driver license> on <date time> via under govt yojana approved click <url>,,1,true,Smishing-Dataset-IMC25,smishing,"Hi Customer, your A/ c-**13505-Credited for <US_DRIVER_LICENSE>,on, <DATE_TIME> via Under Govt Yojana Approved click <URL>","Hi Customer, your A/ c-**13505-Credited for <US_DRIVER_LICENSE>,on, <DATE_TIME> via Under Govt Yojana Approved click <URL>",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11402,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11402,"A transfer of <OTP> euros has been set up, this will be processed within <DATE_TIME>. IF YOU DID NOT MAKE THIS TRANSACTION continue to: <URL>",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,a transfer of <otp> euros has been set up this will be processed within <date time> if you did not make this transaction continue to <url>,,1,true,Smishing-Dataset-IMC25,smishing,"A transfer of 1000 euros has been set up, this will be processed within <DATE_TIME>. IF YOU DID NOT MAKE THIS TRANSACTION continue to: <URL>","A transfer of 1000 euros has been set up, this will be processed within <DATE_TIME>. IF YOU DID NOT MAKE THIS TRANSACTION continue to: <URL>",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11404,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11404,Dear A/c Holder Your SBI Bank Documents has expired A/c will be Blocked Update your Document Now click <URL> Update by Net Banking,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear a c holder your sbi bank documents has expired a c will be blocked update your document now click <url> update by net banking,,1,true,Smishing-Dataset-IMC25,smishing,Dear A/c Holder Your SBI Bank Documents has expired A/c will be Blocked Update your Document Now click <URL> Update by Net Banking,Dear A/c Holder Your SBI Bank Documents has expired A/c will be Blocked Update your Document Now click <URL> Update by Net Banking,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11408,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11408,"Dear SBI Credit Cardholder, we request you to please confirm if the residence address registered with us in our records, is also your current address. Kindly confirm by clicking on <URL>",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear sbi credit cardholder we request you to please confirm if the residence address registered with us in our records is also your current address kindly confirm by clicking on <url>,,1,true,Smishing-Dataset-IMC25,smishing,"Dear SBI Credit Cardholder, we request you to please confirm if the residence address registered with us in our records, is also your current address. Kindly confirm by clicking on <URL>","Dear SBI Credit Cardholder, we request you to please confirm if the residence address registered with us in our records, is also your current address. Kindly confirm by clicking on <URL>",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11409,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11409,Dear SBI customer your YONO account has been suspended please update your account <DATE_TIME> is last date click here,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear sbi customer your yono account has been suspended please update your account <date time> is last date click here,,1,true,Smishing-Dataset-IMC25,smishing,Dear SBI customer your YONO account has been suspended please update your account <DATE_TIME> is last date click here,Dear SBI customer your YONO account has been suspended please update your account <DATE_TIME> is last date click here,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11411,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11411,Dear SBINetBanking User Your Document Verification is Pending. Please call our customer service at <UK_NHS>. Your service will be blocked within <DATE_TIME>. Thanks,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear sbinetbanking user your document verification is pending please call our customer service at <uk nhs> your service will be blocked within <date time> thanks,,1,true,Smishing-Dataset-IMC25,smishing,"Dear SBINetBanking User
Your Document Verification is Pending.
Please call our customer service at <UK_NHS>. Your service will be blocked within <DATE_TIME>.
Thanks",Dear SBINetBanking User Your Document Verification is Pending. Please call our customer service at <UK_NHS>. Your service will be blocked within <DATE_TIME>. Thanks,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11414,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11414,Dear SBI user your SBI YONO Account will be block <DATE_TIME> please click here on the link update your PAN CARD Number. Thank you,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear sbi user your sbi yono account will be block <date time> please click here on the link update your pan card number thank you,,1,true,Smishing-Dataset-IMC25,smishing,Dear SBI user your SBI YONO Account will be block <DATE_TIME> please click here on the link update your PAN CARD Number. Thank you,Dear SBI user your SBI YONO Account will be block <DATE_TIME> please click here on the link update your PAN CARD Number. Thank you,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11416,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11416,"Dear policyholder, we have registered your policy no <US_DRIVER_LICENSE> under NEFT with CANARA BANK under A/c code XXXXXXXXXX1477. Dear Customer, Loan of Rs.<OTP> has been raised under your <NAMED_ENTITY>. Please pay the loan interest on due dates.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear policyholder we have registered your policy no <us driver license> under neft with canara bank under a c code xxxxxxxxxx1477 dear customer loan of rs <otp> has been raised under your <named entity> please pay the loan interest on due dates,,1,true,Smishing-Dataset-IMC25,smishing,"Dear policyholder, we have registered your policy no <US_DRIVER_LICENSE> under NEFT with CANARA BANK under A/c code XXXXXXXXXX1477. Dear Customer, Loan of Rs.40000 has been raised under your <NAMED_ENTITY>. Please pay the loan interest on due dates.","Dear policyholder, we have registered your policy no <US_DRIVER_LICENSE> under NEFT with CANARA BANK under A/c code XXXXXXXXXX1477. Dear Customer, Loan of Rs.40000 has been raised under your <NAMED_ENTITY>. Please pay the loan interest on due dates.",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11422,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11422,Dear SBI customer your account has been blocked due to KYC Updated within <DATE_TIME><URL>ease contact customer care <DATE_TIME> to continue your serviceThank you,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear sbi customer your account has been blocked due to kyc updated within <date time><url>ease contact customer care <date time> to continue your servicethank you,,1,true,Smishing-Dataset-IMC25,smishing,Dear SBI customer your account has been blocked due to KYC Updated within <DATE_TIME><URL>ease contact customer care <DATE_TIME> to continue your serviceThank you,Dear SBI customer your account has been blocked due to KYC Updated within <DATE_TIME><URL>ease contact customer care <DATE_TIME> to continue your serviceThank you,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11423,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11423,"OCBC: Please allow <DATE_TIME> for PAYEE MR <NAMED_ENTITY> to be successfully added. If this was NOT you, please verify: <URL>",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,ocbc please allow <date time> for payee mr <named entity> to be successfully added if this was not you please verify <url>,,1,true,Smishing-Dataset-IMC25,smishing,"OCBC: Please allow <DATE_TIME> for PAYEE MR <NAMED_ENTITY> to be successfully added. If this was NOT you, please verify: <URL>","OCBC: Please allow <DATE_TIME> for PAYEE MR <NAMED_ENTITY> to be successfully added. If this was NOT you, please verify: <URL>",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11427,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11427,"Dear Customer, To enhance security of <NAMED_ENTITY> app, SIM based registration process has been introduced in the latest version of <NAMED_ENTITY>). We request you to send the encrypted message generated by <NAMED_ENTITY> app (available in SMS Window) to <PHONE_NUMBER> to complete the registration process. If",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer to enhance security of <named entity> app sim based registration process has been introduced in the latest version of <named entity> we request you to send the encrypted message generated by <named entity> app available in sms window to <phone number> to complete the registration process if,,1,true,Smishing-Dataset-IMC25,smishing,"Dear Customer,

To enhance security of <NAMED_ENTITY> app, SIM based registration process has been introduced in the latest version of <NAMED_ENTITY>).

We request you to send the encrypted message generated by <NAMED_ENTITY> app (available in SMS Window) to <PHONE_NUMBER> to complete the registration process. If","Dear Customer, To enhance security of <NAMED_ENTITY> app, SIM based registration process has been introduced in the latest version of <NAMED_ENTITY>). We request you to send the encrypted message generated by <NAMED_ENTITY> app (available in SMS Window) to <PHONE> to complete the registration process. If",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11428,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11428,Dear customer your SBI Bank account KYC has been suspended please complete your KYC in <DATE_TIME> immediately click here link <URL> Th...,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your sbi bank account kyc has been suspended please complete your kyc in <date time> immediately click here link <url> th,,1,true,Smishing-Dataset-IMC25,smishing,Dear customer your SBI Bank account KYC has been suspended please complete your KYC in <DATE_TIME> immediately click here link <URL> Th...,Dear customer your SBI Bank account KYC has been suspended please complete your KYC in <DATE_TIME> immediately click here link <URL> Th...,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11433,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11433,Dear SBI customer your account has been blocked within <DATE_TIME>.Due to KYC update please contact customer care number <PHONE_NUMBER> to continue your service.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear sbi customer your account has been blocked within <date time> due to kyc update please contact customer care number <phone number> to continue your service,,1,true,Smishing-Dataset-IMC25,smishing,Dear SBI customer your account has been blocked within <DATE_TIME>.Due to KYC update please contact customer care number <PHONE_NUMBER> to continue your service.,Dear SBI customer your account has been blocked within <DATE_TIME>.Due to KYC update please contact customer care number <PHONE> to continue your service.,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11434,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11434,Beware ! <OTP> F to be withdrawn from your account! Enter your PIN <OTP> to confirm this transaction No <US_BANK_NUMBER> initiated by ZOA ALPHONSINE,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,beware <otp> f to be withdrawn from your account enter your pin <otp> to confirm this transaction no <us bank number> initiated by zoa alphonsine,,1,true,Smishing-Dataset-IMC25,smishing,Beware ! 90000 F to be withdrawn from your account! Enter your PIN code to confirm this transaction No <US_BANK_NUMBER> initiated by ZOA ALPHONSINE,Beware! 90000 F to be withdrawn from your account! Enter your PIN code to confirm this transaction No <US_BANK_NUMBER> initiated by ZOA ALPHONSINE,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.
gathered_imc25_english_smish_11438,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11438,"Dear SBI customer your SBI Y0N0 account KYC has been suspended, please update your PAN card Immediately Click here <URL> Thank you.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear sbi customer your sbi y0n0 account kyc has been suspended please update your pan card immediately click here <url> thank you,,1,true,Smishing-Dataset-IMC25,smishing,"Dear SBI customer your SBI Y0N0 account KYC has been suspended, please update your PAN card Immediately Click here <URL> Thank you.","Dear SBI customer your SBI Y0N0 account KYC has been suspended, please update your PAN card Immediately Click here <URL> Thank you.",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11441,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11441,"DEAR SBI USER, Your A/C will be blocked <DATE_TIME>. update your PANCARD for KYC. verify your account login NetBanking kyc upload Click here.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear sbi user your a c will be blocked <date time> update your pancard for kyc verify your account login netbanking kyc upload click here,,1,true,Smishing-Dataset-IMC25,smishing,"DEAR SBI USER,
Your A/C will be blocked <DATE_TIME>. update your PANCARD for KYC. verify your account login NetBanking kyc upload Click here.","DEAR SBI USER, Your A/C will be blocked <DATE_TIME>. update your PANCARD for KYC. verify your account login NetBanking kyc upload Click here.",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11444,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11444,"Dear HDFC customer, You have added beneficiary <NAMED_ENTITY> to NetBanking transaction. If not initiated by you report immediately to <URL> to avoid any loss.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear hdfc customer you have added beneficiary <named entity> to netbanking transaction if not initiated by you report immediately to <url> to avoid any loss,,1,true,Smishing-Dataset-IMC25,smishing,"Dear HDFC customer,
You have added beneficiary <NAMED_ENTITY> to NetBanking transaction. If not initiated by you report immediately to <URL> to avoid any loss.","Dear HDFC customer, You have added beneficiary <NAMED_ENTITY> to NetBanking transaction. If not initiated by you report immediately to <URL> to avoid any loss.",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11447,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11447,Dear Customer Your SBI YONO A/C has been suspended Please update your PAN card Via given link,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your sbi yono a c has been suspended please update your pan card via given link,,1,true,Smishing-Dataset-IMC25,smishing,Dear Customer Your SBI YONO A/C has been suspended Please update your PAN card Via given link,Dear Customer Your SBI YONO A/C has been suspended Please update your PAN card Via given link,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.
gathered_imc25_english_smish_11450,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11450,"Bendigo Bank, Your access to e-banking has been SUSPENDED. Please Visit: <URL> And complete security verification.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,bendigo bank your access to e banking has been suspended please visit <url> and complete security verification,,1,true,Smishing-Dataset-IMC25,smishing,"Bendigo Bank, Your access to e-banking has been SUSPENDED. Please Visit: <URL> And complete security verification.","Bendigo Bank, Your access to e-banking has been SUSPENDED. Please Visit: <URL> And complete security verification.",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11454,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11454,Dear A/c holder Your SBI Bank Account has been put on HOLD Plz Update your Document visit SBI website,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear a c holder your sbi bank account has been put on hold plz update your document visit sbi website,,1,true,Smishing-Dataset-IMC25,smishing,Dear A/c holder Your SBI Bank Account has been put on HOLD Plz Update your Document visit SBI website,Dear A/c holder Your SBI Bank Account has been put on HOLD Plz Update your Document visit SBI website,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.
gathered_imc25_english_smish_11467,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11467,"<NAMED_ENTITY>, You have been pre-qualified for the NYIF loan programme, kindly click on this link to apply. <URL> Thank you.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,<named entity> you have been pre qualified for the nyif loan programme kindly click on this link to apply <url> thank you,,1,true,Smishing-Dataset-IMC25,smishing,"<NAMED_ENTITY>,
You have been pre-qualified for the NYIF loan programme, kindly click on this link to apply.
<URL>
Thank you.","<NAMED_ENTITY>, You have been pre-qualified for the NYIF loan programme, kindly click on this link to apply. <URL> Thank you.",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11470,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11470,GlaxoSmithKline 3.501% fixed rate bond Available Now FSCS Protected Min £25k -Max £85k Ending <DATE_TIME> <URL> REGISTER HERE NOW.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,glaxosmithkline 3 <num> fixed rate bond available now fscs protected min 25k max 85k ending <date time> <url> register here now,,1,true,Smishing-Dataset-IMC25,smishing,"GlaxoSmithKline 3.501% fixed rate bond
Available Now
FSCS Protected Min £25k -Max £85k Ending <DATE_TIME>
<URL>
REGISTER HERE NOW.",GlaxoSmithKline 3.501% fixed rate bond Available Now FSCS Protected Min <AMOUNT>k -Max <AMOUNT>k Ending <DATE_TIME> <URL> REGISTER HERE NOW.,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_11476,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11476,Dear Customer Your SBI A/C will be block <DATE_TIME> update your PAN CARD to verify your account. login netbankig for KYC click hear the link.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your sbi a c will be block <date time> update your pan card to verify your account login netbankig for kyc click hear the link,,1,true,Smishing-Dataset-IMC25,smishing,"Dear Customer
Your SBI A/C will be block <DATE_TIME> update your PAN CARD to verify your account. login netbankig for KYC click hear the link.",Dear Customer Your SBI A/C will be block <DATE_TIME> update your PAN CARD to verify your account. login netbankig for KYC click hear the link.,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
