unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels,message_raw,message_clean,raw_text_available,raw_text_status,cleaning_status,redaction_detected_in_raw,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,final_dataset_eligible,exclusion_reason
gathered_imc25_english_smish_10892,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_10892,"Dear customer, Your SBI account has been blocked. Please update your KYC in click here link -",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your sbi account has been blocked please update your kyc in click here link,,1,true,Smishing-Dataset-IMC25,smishing,"Dear customer, Your SBI account has been blocked. Please update your KYC in click here link -","Dear customer, Your SBI account has been blocked. Please update your KYC in click here link -",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_10892,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_10900,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_10900,"We have temporarily limited access to your BOI online due to failed login attempts, to re-authenticate visit:",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,we have temporarily limited access to your boi online due to failed login attempts to re authenticate visit,,1,true,Smishing-Dataset-IMC25,smishing,"We have temporarily limited access to your BOI online due to failed login attempts, to re-authenticate visit:","We have temporarily limited access to your BOI online due to failed login attempts, to re-authenticate visit:",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_10900,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_10902,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_10902,Dear SBI user your SBI YONO Account has been blocked please visit here for PAN CARD click here to login your PAN number: <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear sbi user your sbi yono account has been blocked please visit here for pan card click here to login your pan number <url>,,1,true,Smishing-Dataset-IMC25,smishing,Dear SBI user your SBI YONO Account has been blocked please visit here for PAN CARD click here to login your PAN number: https://g2ltAWC2,Dear SBI user your SBI YONO Account has been blocked please visit here for PAN CARD click here to login your PAN number: <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_10902,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_10906,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_10906,Dear Customer Your SBI BANK Account KYC has been expired please update your account verification link click here to link,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your sbi bank account kyc has been expired please update your account verification link click here to link,,1,true,Smishing-Dataset-IMC25,smishing,Dear Customer Your SBI BANK Account KYC has been expired please update your account verification link click here to link,Dear Customer Your SBI BANK Account KYC has been expired please update your account verification link click here to link,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_10906,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_10947,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_10947,Dear customer your SBI Net Banking account has been blocked please check your A/C details click here to login your net banking,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your sbi net banking account has been blocked please check your a c details click here to login your net banking,,1,true,Smishing-Dataset-IMC25,smishing,Dear customer your SBI Net Banking account has been blocked please check your A/C details click here to login your net banking,Dear customer your SBI Net Banking account has been blocked please check your A/C details click here to login your net banking,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_10947,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_10953,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_10953,Dear customer your Paytm wallet KYC has been suspended please update your KYC click link and activate your Paytm wallet,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your paytm wallet kyc has been suspended please update your kyc click link and activate your paytm wallet,,1,true,Smishing-Dataset-IMC25,smishing,Dear customer your Paytm wallet KYC has been suspended please update your KYC click link and activate your Paytm wallet,Dear customer your Paytm wallet KYC has been suspended please update your KYC click link and activate your Paytm wallet,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_10953,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_10962,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_10962,Dear Customer your SBI Net banking account will be Suspended update your document's immediately click here,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your sbi net banking account will be suspended update your document s immediately click here,,1,true,Smishing-Dataset-IMC25,smishing,Dear Customer your SBI Net banking account will be Suspended update your document's immediately click here,Dear Customer your SBI Net banking account will be Suspended update your document's immediately click here,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_10962,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_10973,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_10973,"(ALERT) Your Credit Card has been temporarily suspended. To unlock your account, click here",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,alert your credit card has been temporarily suspended to unlock your account click here,,1,true,Smishing-Dataset-IMC25,smishing,"(ALERT) Your Credit Card has been temporarily suspended. To unlock your account, click here","(ALERT) Your Credit Card has been temporarily suspended. To unlock your account, click here",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_10973,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_10996,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_10996,PayPal: We have limited your account due to safety concerns. Please visit <URL> before we are forced to suspend services.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,paypal we have limited your account due to safety concerns please visit <url> before we are forced to suspend services,,1,true,Smishing-Dataset-IMC25,smishing,PayPal: We have limited your account due to safety concerns. Please visit https://paypal-resolution- before we are forced to suspend services.,PayPal: We have limited your account due to safety concerns. Please visit <URL> before we are forced to suspend services.,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_10996,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11002,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11002,Dear customer your SBI A/ C has been Suspended. please update your KYC Click here link submit your details,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your sbi a c has been suspended please update your kyc click here link submit your details,,1,true,Smishing-Dataset-IMC25,smishing,Dear customer your SBI A/ C has been Suspended. please update your KYC Click here link submit your details,Dear customer your SBI A/ C has been Suspended. please update your KYC Click here link submit your details,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11002,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11014,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11014,Dear customer your SBI Bank account has been suspended for KYC please complete your KYC 10 min immediately click here link,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your sbi bank account has been suspended for kyc please complete your kyc 10 min immediately click here link,,1,true,Smishing-Dataset-IMC25,smishing,Dear customer your SBI Bank account has been suspended for KYC please complete your KYC 10 min immediately click here link,Dear customer your SBI Bank account has been suspended for KYC please complete your KYC 10 min immediately click here link,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11014,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11035,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11035,"Dear Card Member, this is to confirm that your HDFCBank credit card ending ****<OTP> has been blocked for security.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear card member this is to confirm that your hdfcbank credit card ending <otp> has been blocked for security,,1,true,Smishing-Dataset-IMC25,smishing,"Dear Card Member, this is to confirm that your HDFCBank credit card ending ****3525 has been blocked for security.","Dear Card Member, this is to confirm that your HDFCBank credit card ending ****3525 has been blocked for security.",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11035,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11039,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11039,Dear Customer your Kotak Mahindra Bank A/C will be suspended please Updated your KYC Immediately (10 mint's ) Click Here Link,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your kotak mahindra bank a c will be suspended please updated your kyc immediately 10 mint s click here link,,1,true,Smishing-Dataset-IMC25,smishing,Dear Customer your Kotak Mahindra Bank A/C will be suspended please Updated your KYC Immediately (10 mint's ) Click Here Link,Dear Customer your Kotak Mahindra Bank A/C will be suspended please Updated your KYC Immediately (10 mint's ) Click Here Link,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11039,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11046,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11046,Dear SBI customer your account has been blocked due to KYC is pending. Please call our executive at Service <US_BANK_NUMBER> to Thank you,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear sbi customer your account has been blocked due to kyc is pending please call our executive at service <us bank number> to thank you,,1,true,Smishing-Dataset-IMC25,smishing,Dear SBI customer your account has been blocked due to KYC is pending. Please call our executive at Service <US_BANK_NUMBER> to Thank you,Dear SBI customer your account has been blocked due to KYC is pending. Please call our executive at Service <US_BANK_NUMBER> to Thank you,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11046,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11124,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11124,LLOYDS: You have successfully paired a NEW DEVICE to your account. Recognise this? If NOT Visit: <NRP>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,lloyds you have successfully paired a new device to your account recognise this if not visit <nrp>,,1,true,Smishing-Dataset-IMC25,smishing,LLOYDS: You have successfully paired a NEW DEVICE to your account. Recognise this? If NOT Visit: <NRP>,LLOYDS: You have successfully paired a NEW DEVICE to your account. Recognise this? If NOT Visit: <NRP>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11124,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11132,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11132,Dear SBI user your SBI YONO Account has been blocked please clear your PAN CARD click here to login your PAN number: <LOCATION>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear sbi user your sbi yono account has been blocked please clear your pan card click here to login your pan number <location>,,1,true,Smishing-Dataset-IMC25,smishing,Dear SBI user your SBI YONO Account has been blocked please clear your PAN CARD click here to login your PAN number: <LOCATION>,Dear SBI user your SBI YONO Account has been blocked please clear your PAN CARD click here to login your PAN number: <LOCATION>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11132,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11135,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11135,Dear SBI user your SBI YONO Account has been blocked please click here to login your PAN CARD click here to login your PAN number: <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear sbi user your sbi yono account has been blocked please click here to login your pan card click here to login your pan number <url>,,1,true,Smishing-Dataset-IMC25,smishing,"Dear SBI user your SBI YONO Account has been blocked please click here to login your PAN CARD
click here to login your PAN number: https://gdtAwcZ",Dear SBI user your SBI YONO Account has been blocked please click here to login your PAN CARD click here to login your PAN number: <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11135,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11136,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11136,BDO ADVISORY : Account on hold please verify here if your number is still active,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,bdo advisory account on hold please verify here if your number is still active,,1,true,Smishing-Dataset-IMC25,smishing,BDO ADVISORY : Account on hold please verify here if your number is still active,BDO ADVISORY: Account on hold please verify here if your number is still active,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11136,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11143,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11143,"Dear Customer, Your ATM Card has been suspended BY POSB DBS. Because you didn't Update yet. if you want to activate please call at. <US_BANK_NUMBER>",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your atm card has been suspended by posb dbs because you didn t update yet if you want to activate please call at <us bank number>,,1,true,Smishing-Dataset-IMC25,smishing,"Dear Customer, Your ATM Card has been suspended BY POSB DBS. Because you didn't Update yet. if you want to activate please call at. <US_BANK_NUMBER>","Dear Customer, Your ATM Card has been suspended BY POSB DBS. Because you didn't Update yet. if you want to activate please call at. <US_BANK_NUMBER>",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11143,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11157,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11157,"Dear, Customer Your State Bank of india Account Will be Suspended! Please Re KYC Verification Update Click here link <URL>",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your state bank of india account will be suspended please re kyc verification update click here link <url>,,1,true,Smishing-Dataset-IMC25,smishing,"Dear, Customer Your State Bank of india  Account Will be Suspended! Please Re KYC Verification Update Click here link http://<IP_ADDRESS>/sbionline","Dear, Customer Your State Bank of india Account Will be Suspended! Please Re KYC Verification Update Click here link http://<IP_ADDRESS>/sbionline",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11157,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11167,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11167,Dear SBI user your SBI YONO Account has been blocked please follow the instructions to unlock your PAN CARD click here to login your PAN number: <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear sbi user your sbi yono account has been blocked please follow the instructions to unlock your pan card click here to login your pan number <url>,,1,true,Smishing-Dataset-IMC25,smishing,Dear SBI user your SBI YONO Account has been blocked please follow the instructions to unlock your PAN CARD click here to login your PAN number: https://g6tATwzC,Dear SBI user your SBI YONO Account has been blocked please follow the instructions to unlock your PAN CARD click here to login your PAN number: <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11167,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11195,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11195,"Dear Customer, your bank's current account has been compromised, please click the following link to secure your account now",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your bank s current account has been compromised please click the following link to secure your account now,,1,true,Smishing-Dataset-IMC25,smishing,"Dear Customer, your bank's current account has been compromised, please click the following link to secure your account now","Dear Customer, your bank's current account has been compromised, please click the following link to secure your account now",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11195,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11212,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11212,"Due to new Revolut ESC Law Regulations, your account must be updated. Please visit <LOCATION> to continue.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,due to new revolut esc law regulations your account must be updated please visit <location> to continue,,1,true,Smishing-Dataset-IMC25,smishing,"Due to new Revolut ESC Law Regulations, your account must be updated. Please visit <LOCATION> to continue.","Due to new Revolut ESC Law Regulations, your account must be updated. Please visit <LOCATION> to continue.",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11212,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11222,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11222,Greetings from RBL Bank! Hi! We tried calling for closure of your Bajaj Finserv RBL Bank SuperCard (<US_DRIVER_LICENSE>). We will try to call you again.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,greetings from rbl bank hi we tried calling for closure of your bajaj finserv rbl bank supercard <us driver license> we will try to call you again,,1,true,Smishing-Dataset-IMC25,smishing,Greetings from RBL Bank! Hi! We tried calling for closure of your Bajaj Finserv RBL Bank SuperCard (<US_DRIVER_LICENSE>). We will try to call you again.,Greetings from RBL Bank! Hi! We tried calling for closure of your Bajaj Finserv RBL Bank SuperCard (<US_DRIVER_LICENSE>). We will try to call you again.,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11222,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11246,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11246,"Dear, Customer Your SBI A/C has been suspended. Please update your KYC immediately. Click here website,",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your sbi a c has been suspended please update your kyc immediately click here website,,1,true,Smishing-Dataset-IMC25,smishing,"Dear, Customer Your SBI A/C has been suspended. Please update your KYC immediately. Click here website,","Dear, Customer Your SBI A/C has been suspended. Please update your KYC immediately. Click here website,",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11246,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11262,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11262,Your AIB visa card has been used in an online transaction. Not you? Visit as soon as as possible.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,your aib visa card has been used in an online transaction not you visit as soon as as possible,,1,true,Smishing-Dataset-IMC25,smishing,Your AIB visa card has been used in an online transaction. Not you? Visit as soon as as possible.,Your AIB visa card has been used in an online transaction. Not you? Visit as soon as as possible.,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11262,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11268,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11268,Dear A/c Holder Your SBI Bank Documents has expired A/ c will be Blocked your updete Document by Net Banking visit,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear a c holder your sbi bank documents has expired a c will be blocked your updete document by net banking visit,,1,true,Smishing-Dataset-IMC25,smishing,Dear A/c Holder Your SBI Bank Documents has expired A/ c will be Blocked your updete Document by Net Banking visit,Dear A/c Holder Your SBI Bank Documents has expired A/ c will be Blocked your updete Document by Net Banking visit,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11268,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11292,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11292,"SANTANDER: Unusual activity on your account detected, a new payment to RUBY DAVIES, please URGENTLY Confirm or Cancel here:",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,santander unusual activity on your account detected a new payment to ruby davies please urgently confirm or cancel here,,1,true,Smishing-Dataset-IMC25,smishing,"SANTANDER: Unusual activity on your account detected, a new payment to RUBY DAVIES, please URGENTLY Confirm or Cancel here:","SANTANDER: Unusual activity on your account detected, a new payment to RUBY DAVIES, please URGENTLY Confirm or Cancel here:",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11292,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11325,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11325,Your Citi Credit Card No. YCPTXXXXXX8795 has been Dispatched with Rs. <OTP> Cashback. Confirm Details Now:-,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,your citi credit card no ycptxxxxxx8795 has been dispatched with rs <otp> cashback confirm details now,,1,true,Smishing-Dataset-IMC25,smishing,Your Citi Credit Card No. YCPTXXXXXX8795 has been Dispatched with Rs. 1000 Cashback. Confirm Details Now:-,Your Citi Credit Card No. YCPTXXXXXX8795 has been Dispatched with Rs. 1000 Cashback. Confirm Details Now:-,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11325,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11366,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11366,Welcome to kotak mahindra bank for Re-update your kotak KYC follow the link immediately,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,welcome to kotak mahindra bank for re update your kotak kyc follow the link immediately,,1,true,Smishing-Dataset-IMC25,smishing,Welcome to kotak mahindra bank for Re-update your kotak KYC follow the link immediately,Welcome to kotak mahindra bank for Re-update your kotak KYC follow the link immediately,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11366,False,duplicate_against_raw_required_dataset
