review_id,message_for_review,message_raw,message_clean,source_label,normalized_label_before_review,candidate_reason,source_name,dataset_name,source_group,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,expert_label,expert_confidence,expert_notes,reviewer_name,review_date
EXP-SPAM-0255,"Invest TK 1,00,000 and get TK 3,00,000! Call: +8801911011023","Invest TK 1,00,000 and get TK 3,00,000! Call: +8801911011023","Invest TK 1,00,000 and get TK 3,00,000! Call: <PHONE>",smish,smishing,excluded_from_smishing_review,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,True,False,False,generic scam-like or unclear,,,,,
EXP-SPAM-0256,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,937,334.72ÙŠÐТ [**/)","New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,937,334.72ÙŠÐТ [**/)","New TRXM L0gin || <URL> || You Login code: trxn Total: 3,937,334.72ÙŠÐТ [**/)",phishing_messages_row,smishing,excluded_from_smishing_review,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,False,True,banking/account-like suspicious,,,,,
EXP-SPAM-0257,"New VTRC L0gin || www.usdtvtrc.com || You Login code: 52889 Total:: 3,936,438.26ÙŠÐТ -*【.}","New VTRC L0gin || www.usdtvtrc.com || You Login code: 52889 Total:: 3,936,438.26ÙŠÐТ -*【.}","New VTRC L0gin || <URL> || You Login code: <OTP> Total:: 3,936,438.26ÙŠÐТ -*【.}",phishing_messages_row,smishing,excluded_from_smishing_review,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,True,True,banking/account-like suspicious,,,,,
EXP-SPAM-0258,"/ (FirstHorizon-ID#165012) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/395","/ (FirstHorizon-ID#165012) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/395","/ (FirstHorizon-ID#165012) / (ONLINE-Verification),click the following link to confirm your account: <URL>",phishing_messages_row,smishing,excluded_from_smishing_review,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,False,True,banking/account-like suspicious,,,,,
EXP-SPAM-0259,Hello do you need a part-time job? salary At least 100 - 300 per day. There is no application fee. Simple steps anytime anywhere <LOCATION> phone can operate over <DATE_TIME> If you are interested in this job please contact WhatsApp:+<US_BANK_NUMBER>!,Hello do you need a part-time job? salary At least 100 - 300 per day. There is no application fee. Simple steps anytime anywhere <LOCATION> phone can operate over <DATE_TIME> If you are interested in this job please contact WhatsApp:+<US_BANK_NUMBER>!,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,True,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0260,"Dear,If you are curious about cryptocurrencies or are investing in them, BlackRock Blockchain Club will provide you with comprehensive guidance from a team of top analysts on a one-to-one basis. Over 1 million members worldwide with 20%-35% <DATE_TIME> earnings! *Click the button to join our group*Join us","Dear,If you are curious about cryptocurrencies or are investing in them, BlackRock Blockchain Club will provide you with comprehensive guidance from a team of top analysts on a one-to-one basis. Over 1 million members worldwide with 20%-35% <DATE_TIME> earnings! *Click the button to join our group*Join us",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,job/investment offer,,,,,
EXP-SPAM-0261,intimate notice: <NAMED_ENTITY> live in the area and is seeking no-strings partners. Review your invite:,intimate notice: <NAMED_ENTITY> live in the area and is seeking no-strings partners. Review your invite:,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,spam,,,,,
EXP-SPAM-0262,"['Hey I hope you enjoyed your weekend!\nWe had you approved for business funding in the past BIG amounts LONG terms LOW rates!\nHow much could your business use <DATE_TIME>?' ""Hi This is <NAMED_ENTITY> with SCS. We're doing 100K paying back 118K over 15 months.\nI can get you funded within <DATE_TIME> Hours.\nWhat's the best email to reach you?"" 'Hey! We had you approved in the past for business funding and our team here has been super aggressive recently!\nWe work quick and can fund your business by tomorrow!\nHow much could your business use <DATE_TIME>??']","['Hey I hope you enjoyed your weekend!\nWe had you approved for business funding in the past BIG amounts LONG terms LOW rates!\nHow much could your business use <DATE_TIME>?' ""Hi This is <NAMED_ENTITY> with SCS. We're doing 100K paying back 118K over 15 months.\nI can get you funded within <DATE_TIME> Hours.\nWhat's the best email to reach you?"" 'Hey! We had you approved in the past for business funding and our team here has been super aggressive recently!\nWe work quick and can fund your business by tomorrow!\nHow much could your business use <DATE_TIME>??']",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,spam,,,,,
EXP-SPAM-0263,Treat your mother right for any major occasion! <NAMED_ENTITY> Ever Essence skin care is the ❤️ PERFECT choice,Treat your mother right for any major occasion! <NAMED_ENTITY> Ever Essence skin care is the ❤️ PERFECT choice,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,spam,,,,,
EXP-SPAM-0264,"Hello! You made a purchase in our JBStore <DATE_TIME> and by doing this entered our 2020-Draw, and you w0n a gift: <URL>","Hello! You made a purchase in our JBStore <DATE_TIME> and by doing this entered our 2020-Draw, and you w0n a gift: <URL>",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,False,reward/prize,,,,,
EXP-SPAM-0265,"Puffy Mattress: Achieve favorite child status this Mother's Day.

Use code <DATE_TIME> at checkout to enjoy $1,350 in Total Savings for $750 off any mattress + free $600 Luxury Sleep Bundle.

Shop Mother's Day Sale: <URL>

STOP to opt out","Puffy Mattress: Achieve favorite child status this Mother's Day.

Use code <DATE_TIME> at checkout to enjoy $1,350 in Total Savings for $750 off any mattress + free $600 Luxury Sleep Bundle.

Shop Mother's Day Sale: <URL>

STOP to opt out",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,True,promotional spam,,,,,
EXP-SPAM-0266,DEAR CUSTOMER CONGRATULATIONS IN FLIPKART COMPANY YOUR SECOND LUCKY WINNER TATA NEXON CAR CONTACT FOR=<PHONE_NUMBER> WHATSP <URL>MBER=<PHONE_NUMBER>,DEAR CUSTOMER CONGRATULATIONS IN FLIPKART COMPANY YOUR SECOND LUCKY WINNER TATA NEXON CAR CONTACT FOR=<PHONE_NUMBER> WHATSP <URL>MBER=<PHONE_NUMBER>,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,True,False,False,reward/prize,,,,,
EXP-SPAM-0267,"Make 50k or less? You may qualify for fantastic ACA rates, some as low as <DATE_TIME>: <URL> hbb85K","Make 50k or less? You may qualify for fantastic ACA rates, some as low as <DATE_TIME>: <URL> hbb85K",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,False,spam,,,,,
EXP-SPAM-0268,Alert: Your deposit cash is about to expire. Use it now to play 60+ Games and win upto Rs. 25 Lakhs. Play Now: <URL>,Alert: Your deposit cash is about to expire. Use it now to play 60+ Games and win upto Rs. 25 Lakhs. Play Now: <URL>,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,True,spam,,,,,
EXP-SPAM-0269,2 MIN Survey - 100 Reward,2 MIN Survey - 100 Reward,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,reward/prize,,,,,
EXP-SPAM-0270,$100 Store Credit for Finishing Quick Walmart Survey 🎁 <URL>,$100 Store Credit for Finishing Quick Walmart Survey 🎁 <URL>,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,True,spam,,,,,
EXP-SPAM-0271,Congrat Dear sir You have selected 1st Prize TATA SAFARI IN Mega offer <DATE_TIME> club factory company. This Is Valid <DATE_TIME> For Reg.. Contact <PHONE_NUMBER> T&C,Congrat Dear sir You have selected 1st Prize TATA SAFARI IN Mega offer <DATE_TIME> club factory company. This Is Valid <DATE_TIME> For Reg.. Contact <PHONE_NUMBER> T&C,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,True,False,False,reward/prize,,,,,
EXP-SPAM-0272,I am a project manager we are recruiting a team can work from home <DATE_TIME> salary: 350-3500 consulting whats: <URL> Reply stop to opt out,I am a project manager we are recruiting a team can work from home <DATE_TIME> salary: 350-3500 consulting whats: <URL> Reply stop to opt out,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,True,False,False,spam,,,,,
EXP-SPAM-0273,"THIS PHONE NUMBER HAS WON $450,000.00USD IN MEGAPLIER REF#1001, FOR DETAILS CONTACT MR. <NAMED_ENTITY> WITH YOUR NAME, ADDRESS AND NUMBER TO EMAIL: <EMAIL_ADDRESS>","THIS PHONE NUMBER HAS WON $450,000.00USD IN MEGAPLIER REF#1001, FOR DETAILS CONTACT MR. <NAMED_ENTITY> WITH YOUR NAME, ADDRESS AND NUMBER TO EMAIL: <EMAIL_ADDRESS>",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,reward/prize,,,,,
EXP-SPAM-0274,Hi Rs.5000 Welcome CASH can be yours <DATE_TIME> On <LOCATION> vs PUN Winning Amount- Rs.<US_BANK_NUMBER> (6.70Cr) Entry Fees -Rs.49 Click - <URL>,Hi Rs.5000 Welcome CASH can be yours <DATE_TIME> On <LOCATION> vs PUN Winning Amount- Rs.<US_BANK_NUMBER> (6.70Cr) Entry Fees -Rs.49 Click - <URL>,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,True,banking/account-like suspicious,,,,,
EXP-SPAM-0275,"Hi!!
Everyone in <LOCATION> is switching over to The Right Stuff because apps like <NAMED_ENTITY> and <NAMED_ENTITY> are stealing your money and leaving you with no matches. Download the fastest growing dating app in <LOCATION> <DATE_TIME>!!","Hi!!
Everyone in <LOCATION> is switching over to The Right Stuff because apps like <NAMED_ENTITY> and <NAMED_ENTITY> are stealing your money and leaving you with no matches. Download the fastest growing dating app in <LOCATION> <DATE_TIME>!!",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,adult/chat promo,,,,,
EXP-SPAM-0276,"Home Depot Study, Get Paid <DATE_TIME>","Home Depot Study, Get Paid <DATE_TIME>",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,spam,,,,,
EXP-SPAM-0277,CONGRATULATIONS! From SAFARI-COM LIPA NA M-PESA PROMOTION! You have won <URL> claim your prize kindly call H/Office <PHONE_NUMBER> NO PAYMENT!,CONGRATULATIONS! From SAFARI-COM LIPA NA M-PESA PROMOTION! You have won <URL> claim your prize kindly call H/Office <PHONE_NUMBER> NO PAYMENT!,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,True,False,False,reward/prize,,,,,
EXP-SPAM-0278,Get the Biggest Dick For Her 🍌,Get the Biggest Dick For Her 🍌,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,spam,,,,,
EXP-SPAM-0279,30k bonus for both old and new customers. Thank you for using sportybet. ... 30k bonus for both old and new customers. Thank you for using sportybet.,30k bonus for both old and new customers. Thank you for using sportybet. ... 30k bonus for both old and new customers. Thank you for using sportybet.,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,gambling/casino/free spin,,,,,
EXP-SPAM-0280,Ms You have passed our review wage is <DATE_TIME><URL> InvNoDtforINRdipswithSELFRegardsMANGALPHARMACARELLP,Ms You have passed our review wage is <DATE_TIME><URL> InvNoDtforINRdipswithSELFRegardsMANGALPHARMACARELLP,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,False,spam,,,,,
EXP-SPAM-0281,Congratulations you are winner of MEESHO company online shopping you win lucky prize TATA SAFARI XE and amount Rs <US_DRIVER_LICENSE>.00 Registration service charges Rs Pay TR PAPER Charges Pay. Details contact for you helpline no <PHONE_NUMBER> website Rp LUC,Congratulations you are winner of MEESHO company online shopping you win lucky prize TATA SAFARI XE and amount Rs <US_DRIVER_LICENSE>.00 Registration service charges Rs Pay TR PAPER Charges Pay. Details contact for you helpline no <PHONE_NUMBER> website Rp LUC,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,True,False,True,reward/prize,,,,,
EXP-SPAM-0282,Limit-ed TIME Only! <URL> 50 % Daily UNLI D.e.p.o.s.i.t B.o.n.u.s! the upper limit of a single b.o.n.u.s is 10000PHP,Limit-ed TIME Only! <URL> 50 % Daily UNLI D.e.p.o.s.i.t B.o.n.u.s! the upper limit of a single b.o.n.u.s is 10000PHP,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,True,spam,,,,,
EXP-SPAM-0283,"Costco: <NAMED_ENTITY>, the  code 42003 printed on your receipt from 10 came in 2nd in our Airpods draw: <URL>","Costco: <NAMED_ENTITY>, the  code 42003 printed on your receipt from 10 came in 2nd in our Airpods draw: <URL>",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,True,False,spam,,,,,
EXP-SPAM-0284,CASH BTST : BUY 10000 SHARES EJECTA MARKETING LTD (<US_DRIVER_LICENSE>) CMP RS 61.50 BTST TGT Rs 62.80 SL Rs 59. LONG TERM TGT Rs 120+ BUY IN BULK,CASH BTST : BUY 10000 SHARES EJECTA MARKETING LTD (<US_DRIVER_LICENSE>) CMP RS 61.50 BTST TGT Rs 62.80 SL Rs 59. LONG TERM TGT Rs 120+ BUY IN BULK,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,spam,,,,,
EXP-SPAM-0285,"New, Lower Prices on all your favorite products + Free Gift on all orders

Click the link to see all new pricing
<URL>
Text STOP to unsubscribe.","New, Lower Prices on all your favorite products + Free Gift on all orders

Click the link to see all new pricing
<URL>
Text STOP to unsubscribe.",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,True,reward/prize,,,,,
EXP-SPAM-0286,Do you want to make money? There is a part-time job which can be operated on a mobile phone at home and you can earn 200-300 rupees per day for <DATE_TIME> a day waiting for you to join. Reply 1 along with the link to join us asap. Hi who is this?,Do you want to make money? There is a part-time job which can be operated on a mobile phone at home and you can earn 200-300 rupees per day for <DATE_TIME> a day waiting for you to join. Reply 1 along with the link to join us asap. Hi who is this?,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,job/investment offer,,,,,
EXP-SPAM-0287,[Fansthese] NFL New 3D Hoodie You will Love! 50% OFF for <DATE_TIME>! Click here to get yours: <URL> (Type STOP to QUIT),[Fansthese] NFL New 3D Hoodie You will Love! 50% OFF for <DATE_TIME>! Click here to get yours: <URL> (Type STOP to QUIT),,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,True,spam,,,,,
EXP-SPAM-0288,"Your invoice for <DATE_TIME> is received. Thank you, here's our tiny reward for u: <URL>","Your invoice for <DATE_TIME> is received. Thank you, here's our tiny reward for u: <URL>",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,False,reward/prize,,,,,
EXP-SPAM-0289,"Hi All, bigbasket – <LOCATION>'s leading online supermarket, brings to Bbdaily at your doorstep .

Contact before downloading app- name- <NAMED_ENTITY> contact <PHONE_NUMBER>)

🏃 old customer new number offers

🏃 new customer new number offers

We have some extra offers <DATE_TIME>..
Bbdaily is a new subscription service, where we get daily delivery between 5AM to 7.00AM. 🏃

🏃 You can subscribe now.","Hi All, bigbasket – <LOCATION>'s leading online supermarket, brings to Bbdaily at your doorstep .

Contact before downloading app- name- <NAMED_ENTITY> contact <PHONE_NUMBER>)

🏃 old customer new number offers

🏃 new customer new number offers

We have some extra offers <DATE_TIME>..
Bbdaily is a new subscription service, where we get daily delivery between 5AM to 7.00AM. 🏃

🏃 You can subscribe now.",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,True,False,True,delivery-like suspicious,,,,,
EXP-SPAM-0290,"CIEE Study Abroad is getting a glow-up in <LOCATION>! In <DATE_TIME>, you can study in <LOCATION>, <LOCATION>, <LOCATION>, <LOCATION>, and more. Apply for one of these cities, and you'll get a guaranteed flight voucher worth up to $1,500! Learn more: <URL>","CIEE Study Abroad is getting a glow-up in <LOCATION>! In <DATE_TIME>, you can study in <LOCATION>, <LOCATION>, <LOCATION>, <LOCATION>, and more. Apply for one of these cities, and you'll get a guaranteed flight voucher worth up to $1,500! Learn more: <URL>",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,True,reward/prize,,,,,
EXP-SPAM-0291,Alert!!:Your Mobile No is Selected as winner of £<US_DRIVER_LICENSE> on Coke Promo. Go to <URL> to claim. enter Ref: AU66725372 .helpline: <EMAIL_ADDRESS>,Alert!!:Your Mobile No is Selected as winner of £<US_DRIVER_LICENSE> on Coke Promo. Go to <URL> to claim. enter Ref: AU66725372 .helpline: <EMAIL_ADDRESS>,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,True,False,True,reward/prize,,,,,
EXP-SPAM-0292,YOUR YOUR NUMBER HAVE W0N 3CRORE 65LAKH IN COCA-COLA PROM0 FOR CLAIMS SEND YOUR NAME/AGE/ADD/NUMBERS/S*X/OCCPTN/EMAIL TO:<EMAIL_ADDRESS>,YOUR YOUR NUMBER HAVE W0N 3CRORE 65LAKH IN COCA-COLA PROM0 FOR CLAIMS SEND YOUR NAME/AGE/ADD/NUMBERS/S*X/OCCPTN/EMAIL TO:<EMAIL_ADDRESS>,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,reward/prize,,,,,
EXP-SPAM-0293,"Puffy Mattress: Splurge on award-winning design & comfort with $1,350 in Total Savings for the best sleep ever.

Use code SAVE1350 at checkout for $750 off any mattress + free $600 Luxury Sleep Bundle.

Shop Now: <URL>
STOP to opt out","Puffy Mattress: Splurge on award-winning design & comfort with $1,350 in Total Savings for the best sleep ever.

Use code SAVE1350 at checkout for $750 off any mattress + free $600 Luxury Sleep Bundle.

Shop Now: <URL>
STOP to opt out",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,True,True,promotional spam,,,,,
EXP-SPAM-0294,"It's <NAMED_ENTITY> with <URL>
Top funders: Elder for Gov21 & <NAMED_ENTITY>
STOP to opt-out
FIND WHERE TO VOTE YES TODAY @ <URL>","It's <NAMED_ENTITY> with <URL>
Top funders: Elder for Gov21 & <NAMED_ENTITY>
STOP to opt-out
FIND WHERE TO VOTE YES TODAY @ <URL>",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,True,spam,,,,,
EXP-SPAM-0295,"Hi Jake, Last chance to get 40% off your purchase. Valid until <DATE_TIME>. Claim your discount here:","Hi Jake, Last chance to get 40% off your purchase. Valid until <DATE_TIME>. Claim your discount here:",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,reward/prize,,,,,
EXP-SPAM-0296,Congratulations! <NAMED_ENTITY> has been activated at Rs.49. Enjoy Content from <NAMED_ENTITY> Klikk & 2 other apps till <DATE_TIME>. WATCHO,Congratulations! <NAMED_ENTITY> has been activated at Rs.49. Enjoy Content from <NAMED_ENTITY> Klikk & 2 other apps till <DATE_TIME>. WATCHO,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,spam,,,,,
EXP-SPAM-0297,We miss you here at DA VIEN COFFEE! You get 20% off any drink purchase on your next visit. Reply YES to save. Exp <DATE_TIME>. Note: <NAMED_ENTITY> msgs will now be sent from this number. txt OFF to stop,We miss you here at DA VIEN COFFEE! You get 20% off any drink purchase on your next visit. Reply YES to save. Exp <DATE_TIME>. Note: <NAMED_ENTITY> msgs will now be sent from this number. txt OFF to stop,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,telecom promo,,,,,
EXP-SPAM-0298,"Hi Thapan, CORONA SALE: FLAT 90% OFF on Rado, Rolex, Tissot LUXURY WATCHES, Bags & more. HURRY!
Visit: <URL>
OPT Out MissCall 73988XXXX207","Hi Thapan, CORONA SALE: FLAT 90% OFF on Rado, Rolex, Tissot LUXURY WATCHES, Bags & more. HURRY!
Visit: <URL>
OPT Out MissCall 73988XXXX207",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,False,adult/chat promo,,,,,
EXP-SPAM-0299,Keep It Stiff For A Fun Night,Keep It Stiff For A Fun Night,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,spam,,,,,
EXP-SPAM-0300,"Wanna netflix and chill?
Don't weather the storm <DATE_TIME> alone. Download The Right Stuff now!","Wanna netflix and chill?
Don't weather the storm <DATE_TIME> alone. Download The Right Stuff now!",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,spam,,,,,
EXP-SPAM-0301,did you know <NAMED_ENTITY> takes this to control her weight. <NAMED_ENTITY>,did you know <NAMED_ENTITY> takes this to control her weight. <NAMED_ENTITY>,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,spam,,,,,
EXP-SPAM-0302,Ran based on your report we can offer full coverage auto for <DATE_TIME> <URL> or text end,Ran based on your report we can offer full coverage auto for <DATE_TIME> <URL> or text end,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,False,promotional spam,,,,,
EXP-SPAM-0303,"Enjoy Rs.100 OFF, in addition to Rs.500 OFF on ZEE5 Premium Annual Pack! Renew NOW @ Rs.399 ONLY. <NAMED_ENTITY>!","Enjoy Rs.100 OFF, in addition to Rs.500 OFF on ZEE5 Premium Annual Pack! Renew NOW @ Rs.399 ONLY. <NAMED_ENTITY>!",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,spam,,,,,
EXP-SPAM-0304,<NAMED_ENTITY> had a Heart Attack!😱 Read <URL>,<NAMED_ENTITY> had a Heart Attack!😱 Read <URL>,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,False,spam,,,,,
EXP-SPAM-0305,Congratulations <NAMED_ENTITY>. We appreciate your wonderful feedback. Whenever we claim that increment is guaranteed we mean it. There's no risk or loss in the services we offer. Get yours boosted <DATE_TIME>. Message admin using the link below.,Congratulations <NAMED_ENTITY>. We appreciate your wonderful feedback. Whenever we claim that increment is guaranteed we mean it. There's no risk or loss in the services we offer. Get yours boosted <DATE_TIME>. Message admin using the link below.,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,reward/prize,,,,,
EXP-SPAM-0306,Tmo-bi1: Please note here is your Holiday little surprise gift to convey our reciprocal loyalty for your outstanding payment history. Let's have <DATE_TIME>: <URL>,Tmo-bi1: Please note here is your Holiday little surprise gift to convey our reciprocal loyalty for your outstanding payment history. Let's have <DATE_TIME>: <URL>,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,False,reward/prize,,,,,
EXP-SPAM-0307,"Congratulations Dear Customer You have Won The Prize of 25,00,000/- By KBC JIO, Department Please Collect Your Prize Urgently By Follow The Company Rules and Regulations,
Lucky Draw Holder Name
Mr <NAMED_ENTITY>
Lottery No 0786UK","Congratulations Dear Customer You have Won The Prize of 25,00,000/- By KBC JIO, Department Please Collect Your Prize Urgently By Follow The Company Rules and Regulations,
Lucky Draw Holder Name
Mr <NAMED_ENTITY>
Lottery No 0786UK",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,reward/prize,,,,,
EXP-SPAM-0308,", need extra working capital? We've got you! Get approved & funds in <DATE_TIME>!
Click to apply https://tinyurl.llc/FAtW7F STOP to end",", need extra working capital? We've got you! Get approved & funds in <DATE_TIME>!
Click to apply https://tinyurl.llc/FAtW7F STOP to end",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,False,spam,,,,,
EXP-SPAM-0309,Every one throughout are confidentially speaking regarding <NAMED_ENTITY> sugar-coated original Gummies.(TVNVLWSUQX197),Every one throughout are confidentially speaking regarding <NAMED_ENTITY> sugar-coated original Gummies.(TVNVLWSUQX197),,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,spam,,,,,
