review_id,message_for_review,message_raw,message_clean,source_label,normalized_label_before_review,candidate_reason,source_name,dataset_name,source_group,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,raw_quality_status,source_traceability_status,expert_label,expert_confidence,expert_notes,reviewer_name,review_date
EXP-SPAM-0226,"[emailÂ protected] / (FirstHorizon-ID#11174) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/387","[emailÂ protected] / (FirstHorizon-ID#11174) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/387","[emailÂ protected] / (FirstHorizon-ID#11174) / (ONLINE-Verification),click the following link to confirm your account: <URL>",smishing,smishing,excluded_from_smishing_review,SmishX,yizhu-joy/SmishX,raw_recovery_91k_pool,True,False,False,True,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0227,"Your verification code for BaitSalam.com is: 075422
Enter this code on the web to verify your phone number.
BaitSalam","Your verification code for BaitSalam.com is: 075422
Enter this code on the web to verify your phone number.
BaitSalam",Your verification code for <URL> is: 075422 Enter this code on the web to verify your phone number. BaitSalam,phishing_messages_row,smishing,excluded_from_smishing_review,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,True,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0228,[emailÂ protected] / U-S-P-S ID 43077 / We could not find the correct info provided for your item: https://qi.lv/mwg,[emailÂ protected] / U-S-P-S ID 43077 / We could not find the correct info provided for your item: https://qi.lv/mwg,[emailÂ protected] / U-S-P-S ID 43077 / We could not find the correct info provided for your item: <URL>,smishing,smishing,excluded_from_smishing_review,SmishX,yizhu-joy/SmishX,raw_recovery_91k_pool,True,False,False,False,generic scam-like or unclear,pass_raw_complete,traceable,,,,,
EXP-SPAM-0229,"（ www.usdtmerc.com ）A**ount Login:Rom88 P***word:R66888 Avai1lable:3,873,504.37ÙŠÐТ #%@[email protected]","（ www.usdtmerc.com ）A**ount Login:Rom88 P***word:R66888 Avai1lable:3,873,504.37ÙŠÐТ #%@[email protected]","（ <URL> ）A**ount Login:Rom88 P***word:R66888 Avai1lable:3,873,504.37ÙŠÐТ #%@[email protected]",phishing_messages_row,smishing,excluded_from_smishing_review,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,False,True,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0230,"[email protected] / (FirstHorizon-ID#48123) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/369","[email protected] / (FirstHorizon-ID#48123) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/369","[email protected] / (FirstHorizon-ID#48123) / (ONLINE-Verification),click the following link to confirm your account: <URL>",phishing_messages_row,smishing,excluded_from_smishing_review,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,False,True,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0231,Your verification code for BaitSalam.com is: 723766 Enter this code on the web to verify your phone number. BaitSalam,Your verification code for BaitSalam.com is: 723766 Enter this code on the web to verify your phone number. BaitSalam,Your verification code for <URL> is: 723766 Enter this code on the web to verify your phone number. BaitSalam,phishing_messages_row,smishing,excluded_from_smishing_review,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,True,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0232,575747   is   your   verification   code   for   app.vanillamail.net.,575747   is   your   verification   code   for   app.vanillamail.net.,575747 is your verification code for <URL>,phishing_messages_row,smishing,excluded_from_smishing_review,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,True,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0233,"Prem Jewellrs Vijaynagar Lucky draw scheme , monthly Rs 300 for 12 month, every month lucky member will be given Rs3600 gold or silver article.Call-9008097492","Prem Jewellrs Vijaynagar Lucky draw scheme , monthly Rs 300 for 12 month, every month lucky member will be given Rs3600 gold or silver article.Call-9008097492","Prem Jewellrs Vijaynagar Lucky draw scheme, monthly <AMOUNT> for 12 month, every month lucky member will be given <AMOUNT> gold or silver article.Call-<PHONE>",Smishing,smishing,excluded_from_smishing_review,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,False,True,False,True,generic scam-like or unclear,pass_raw_complete,traceable,,,,,
EXP-SPAM-0234,"URGENT! Dear FL1PKART Customer, We are trying to contact you. Last weekends draw shows that you w0n a Rs.5,00,000 prize GUARANTEED. Call 7044518857. Claim Code FLIP82. Valid 12hrs only.","URGENT! Dear FL1PKART Customer, We are trying to contact you. Last weekends draw shows that you w0n a Rs.5,00,000 prize GUARANTEED. Call 7044518857. Claim Code FLIP82. Valid 12hrs only.","URGENT! Dear FL1PKART Customer, We are trying to contact you. Last weekends draw shows that you w0n a Rs.5,00,000 prize GUARANTEED. Call <PHONE>. Claim Code <OTP>. Valid 12hrs only.",Smishing,smishing,excluded_from_smishing_review,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,False,True,True,True,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0235,Paytm Secure SMS to verify your number and Login:MTI40TcwgZWYyM2ZmM2NjZWYwZDM1NzBhN2E5YmlwMzM=,Paytm Secure SMS to verify your number and Login:MTI40TcwgZWYyM2ZmM2NjZWYwZDM1NzBhN2E5YmlwMzM=,Paytm Secure SMS to verify your number and Login:MTI40TcwgZWYyM2ZmM2NjZWYwZDM1NzBhN2E5YmlwMzM=,smishing_corpus_row,smishing,excluded_from_smishing_review,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0236,"Invest TK 1,00,000 and get TK 3,00,000! Call: +8801911011023","Invest TK 1,00,000 and get TK 3,00,000! Call: +8801911011023","Invest TK 1,00,000 and get TK 3,00,000! Call: <PHONE>",smish,smishing,excluded_from_smishing_review,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,True,False,False,generic scam-like or unclear,pass_raw_complete,traceable,,,,,
EXP-SPAM-0237,"/ (FirstHorizon-ID#165012) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/395","/ (FirstHorizon-ID#165012) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/395","/ (FirstHorizon-ID#165012) / (ONLINE-Verification),click the following link to confirm your account: <URL>",phishing_messages_row,smishing,excluded_from_smishing_review,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,False,True,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0238,2 MIN Survey - 100 Reward,2 MIN Survey - 100 Reward,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0239,Get the Biggest Dick For Her 🍌,Get the Biggest Dick For Her 🍌,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,spam,pass_raw_complete,traceable,,,,,
EXP-SPAM-0240,30k bonus for both old and new customers. Thank you for using sportybet. ... 30k bonus for both old and new customers. Thank you for using sportybet.,30k bonus for both old and new customers. Thank you for using sportybet. ... 30k bonus for both old and new customers. Thank you for using sportybet.,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,gambling/casino/free spin,pass_raw_complete,traceable,,,,,
EXP-SPAM-0241,Keep It Stiff For A Fun Night,Keep It Stiff For A Fun Night,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,spam,pass_raw_complete,traceable,,,,,
EXP-SPAM-0242,"LK144650546AU The parcel is delivered abnormally, please reconfirm the address and contact information, otherwise we will return it:","LK144650546AU The parcel is delivered abnormally, please reconfirm the address and contact information, otherwise we will return it:","LK144650546AU The parcel is delivered abnormally, please reconfirm the address and contact information, otherwise we will return it:",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,True,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0243,"The address of your package logistics tail number 5892 is not detailed, and needs to be updated : l.ead.me/Vg8TrwQG O","The address of your package logistics tail number 5892 is not detailed, and needs to be updated : l.ead.me/Vg8TrwQG O","The address of your package logistics tail number 5892 is not detailed, and needs to be updated: <URL> O",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0244,[HMRC]: You're due a tax refund of up to 400.00GBP from HMRC. To process your application please complete your form via,[HMRC]: You're due a tax refund of up to 400.00GBP from HMRC. To process your application please complete your form via,[HMRC]: You're due a tax refund of up to 400.00GBP from HMRC. To process your application please complete your form via,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,True,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0245,"FreeMsg_WFargo: Your billpay did not process as scheduled, we are here to help you solve it. Follow Ipsf/wfargo to review","FreeMsg_WFargo: Your billpay did not process as scheduled, we are here to help you solve it. Follow Ipsf/wfargo to review","FreeMsg_WFargo: Your billpay did not process as scheduled, we are here to help you solve it. Follow Ipsf/wfargo to review",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,job/investment offer,pass_raw_complete,traceable,,,,,
EXP-SPAM-0246,Your ERupee debt are now have severe overdue. The company will contact your relatives to understand the reasons for the arrears and publicize your breach of contract to the banks.,Your ERupee debt are now have severe overdue. The company will contact your relatives to understand the reasons for the arrears and publicize your breach of contract to the banks.,Your ERupee debt are now have severe overdue. The company will contact your relatives to understand the reasons for the arrears and publicize your breach of contract to the banks.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0247,Good news about your auto loan request! Your loan specialist at  Mossy Mitsubishi Escondido is ready to discuss your options. You can use the link below to schedule an appointment.,Good news about your auto loan request! Your loan specialist at  Mossy Mitsubishi Escondido is ready to discuss your options. You can use the link below to schedule an appointment.,Good news about your auto loan request! Your loan specialist at Mossy Mitsubishi Escondido is ready to discuss your options. You can use the link below to schedule an appointment.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,generic scam-like or unclear,pass_raw_complete,traceable,,,,,
EXP-SPAM-0248,Hi Dad Whose this? It's your eldest and favourite child. X Hmm I have an eldest child and I have a favourite child!! X Yes x,Hi Dad Whose this? It's your eldest and favourite child. X Hmm I have an eldest child and I have a favourite child!! X Yes x,Hi Dad Whose this? It's your eldest and favourite child. X Hmm I have an eldest child and I have a favourite child!! X Yes x,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0249,Train No 12138 has been cancelled due to unavoidable circumstances. Inconvenience caused to passengers is deeply regretted.,Train No 12138 has been cancelled due to unavoidable circumstances. Inconvenience caused to passengers is deeply regretted.,Train No 12138 has been cancelled due to unavoidable circumstances. Inconvenience caused to passengers is deeply regretted.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,True,generic scam-like or unclear,pass_raw_complete,traceable,,,,,
EXP-SPAM-0250,"Dial *213*6551# to bring smile to loved one's face, charge 82.67 daily","Dial *213*6551# to bring smile to loved one's face, charge 82.67 daily","Dial *213*6551# to bring smile to loved one's face, charge 82.67 daily",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,False,generic scam-like or unclear,pass_raw_complete,traceable,,,,,
EXP-SPAM-0251,"Package No. 368574983EE couldn't deliver due to misinformation on your street number, please follow t.ly/E3Y_QgN to make correction. Thanks","Package No. 368574983EE couldn't deliver due to misinformation on your street number, please follow t.ly/E3Y_QgN to make correction. Thanks","Package No. 368574983EE couldn't deliver due to misinformation on your street number, please follow <URL> to make correction. Thanks",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,True,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0252,"REGISTER FOR VACCINE NOW
for people 18+ above!!","REGISTER FOR VACCINE NOW
for people 18+ above!!",REGISTER FOR VACCINE NOW for people 18+ above!!,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,generic scam-like or unclear,pass_raw_complete,traceable,,,,,
EXP-SPAM-0253,Hi Rs.5000 Welcome C...,Hi Rs.5000 Welcome C...,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,spam,pass_raw_complete,traceable,,,,,
EXP-SPAM-0254,Membership ID-  Please don’t bother calling or mailing to convince me otherwise or for any other reason. Just mail me confirmation that my membership is cancelled.,Membership ID-  Please don’t bother calling or mailing to convince me otherwise or for any other reason. Just mail me confirmation that my membership is cancelled.,Membership ID- Please don’t bother calling or mailing to convince me otherwise or for any other reason. Just mail me confirmation that my membership is cancelled.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,delivery-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0255,HiGood evening have you had dinner? Come out for dinner Are You still busy Now? ;),HiGood evening have you had dinner? Come out for dinner Are You still busy Now? ;),HiGood evening have you had dinner? Come out for dinner Are You still busy Now? ;),verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,generic scam-like or unclear,pass_raw_complete,traceable,,,,,
EXP-SPAM-0256,Your property ownership documents forged. Authenticate with 22000 TK: property-auth.bd/urgent,Your property ownership documents forged. Authenticate with 22000 TK: property-auth.bd/urgent,Your property ownership documents forged. Authenticate with 22000 TK: property-auth.bd/urgent,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,True,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0257,You can earn 20 to 30 thousand per month 🌺\nContact number 01761693374 💢,You can earn 20 to 30 thousand per month 🌺\nContact number 01761693374 💢,You can earn 20 to 30 thousand per month 🌺\nContact number <PHONE> 💢,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,True,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0258,Package Tracking: Your package arrived at the transit center but could not be delivered due to incomplete address information. Details:,Package Tracking: Your package arrived at the transit center but could not be delivered due to incomplete address information. Details:,Package Tracking: Your package arrived at the transit center but could not be delivered due to incomplete address information. Details:,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0259,Walgreens: You are one of few final selections in our recent prize program & can redeem 1 of 834 rewards for a 1 min survey cpqsz.cc/DwFK192,Walgreens: You are one of few final selections in our recent prize program & can redeem 1 of 834 rewards for a 1 min survey cpqsz.cc/DwFK192,Walgreens: You are one of few final selections in our recent prize program & can redeem 1 of 834 rewards for a 1 min survey cpqsz.cc/DwFK192,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0260,NHS-UK: Test & Trace noticed you were in contact with somebody who has,NHS-UK: Test & Trace noticed you were in contact with somebody who has,NHS-UK: Test & Trace noticed you were in contact with somebody who has,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,generic scam-like or unclear,pass_raw_complete,traceable,,,,,
EXP-SPAM-0261,USPS: The carrier was unable to deliver your order because the shipping information is missing a house number. Check please.,USPS: The carrier was unable to deliver your order because the shipping information is missing a house number. Check please.,USPS: The carrier was unable to deliver your order because the shipping information is missing a house number. Check please.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0262,HWforSNKRTEGHINMATH SCISST You are selected join our company and wage is 8700 RS.,HWforSNKRTEGHINMATH SCISST You are selected join our company and wage is 8700 RS.,HWforSNKRTEGHINMATH SCISST You are selected join our company and wage is 8700 RS.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,delivery-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0263,HWforSNKRTENGHINMATH SCISST You are selected join our company and wage is 8700 RS.,HWforSNKRTENGHINMATH SCISST You are selected join our company and wage is 8700 RS.,HWforSNKRTENGHINMATH SCISST You are selected join our company and wage is 8700 RS.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,generic scam-like or unclear,pass_raw_complete,traceable,,,,,
EXP-SPAM-0264,Co m e to our post office to get your delivery package.,Co m e to our post office to get your delivery package.,Co m e to our post office to get your delivery package.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0265,"Your DHL Shipment is waiting for delivery
Reason: due customs fees
(1.99 EUR)
Follow here:","Your DHL Shipment is waiting for delivery
Reason: due customs fees
(1.99 EUR)
Follow here:",Your DHL Shipment is waiting for delivery Reason: due customs fees (1.99 EUR) Follow here:,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0266,"Hi mum I'm texting you off a friends phone I've smashed mine and their phones about to die, can you WhatsApp my new number 0*** please x","Hi mum I'm texting you off a friends phone I've smashed mine and their phones about to die, can you WhatsApp my new number 0*** please x","Hi mum I'm texting you off a friends phone I've smashed mine and their phones about to die, can you WhatsApp my new number 0*** please x",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,generic scam-like or unclear,pass_raw_complete,traceable,,,,,
EXP-SPAM-0267,"Your Phone No has been selected for 3.35 Crore from Global Mobile award.
for claims, send mail with Name, contact No, address and age.","Your Phone No has been selected for 3.35 Crore from Global Mobile award.
for claims, send mail with Name, contact No, address and age.","Your Phone No has been selected for 3.35 Crore from Global Mobile award. for claims, send mail with Name, contact No, address and age.",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0268,Join the SBET community and get rewarded! Stay updated and get GCash DEPOSIT BONUS!,Join the SBET community and get rewarded! Stay updated and get GCash DEPOSIT BONUS!,Join the SBET community and get rewarded! Stay updated and get GCash DEPOSIT BONUS!,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,gambling/casino/free spin,pass_raw_complete,traceable,,,,,
EXP-SPAM-0269,Postoffice: We tried to deliver your package but there is no postage (0.47 RAND) . Follow please the instructions here:,Postoffice: We tried to deliver your package but there is no postage (0.47 RAND) . Follow please the instructions here:,Postoffice: We tried to deliver your package but there is no postage (0.47 RAND). Follow please the instructions here:,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0270,[Qatarpost]: We cannot deliver to your door due to the incorrect house number please modify the address in time,[Qatarpost]: We cannot deliver to your door due to the incorrect house number please modify the address in time,[Qatarpost]: We cannot deliver to your door due to the incorrect house number please modify the address in time,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0271,WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 6200992462,WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 6200992462,WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH <PHONE>,Smishing,smishing,weak_signal_suspicious,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,False,True,False,False,generic scam-like or unclear,pass_raw_complete,traceable,,,,,
EXP-SPAM-0272,.Linkt: Your order is overdue to avoid the fine charges please see,.Linkt: Your order is overdue to avoid the fine charges please see,.Linkt: Your order is overdue to avoid the fine charges please see,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0273,"hi Jessie, it's been a long time since I came out, what are you doing recently?","hi Jessie, it's been a long time since I came out, what are you doing recently?","hi Jessie, it's been a long time since I came out, what are you doing recently?",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,generic scam-like or unclear,pass_raw_complete,traceable,,,,,
EXP-SPAM-0274,You have a package stuck in the sorting center due to missing address pls fill in the correct address.,You have a package stuck in the sorting center due to missing address pls fill in the correct address.,You have a package stuck in the sorting center due to missing address pls fill in the correct address.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0275,"STAY ALERT! Just because True callers ID says ""Safaricom customer care,"" does not mean that's who's calling. Do not follow instructions from such callers.","STAY ALERT! Just because True callers ID says ""Safaricom customer care,"" does not mean that's who's calling. Do not follow instructions from such callers.","STAY ALERT! Just because True callers ID says ""Safaricom customer care,"" does not mean that's who's calling. Do not follow instructions from such callers.",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0276,Hey Am an artist If you don't mind one of your picture could be my inspiring muse for an art project I'm working on for a client You will totally get paid for it as well as a bonus; you'll also get credits,Hey Am an artist If you don't mind one of your picture could be my inspiring muse for an art project I'm working on for a client You will totally get paid for it as well as a bonus; you'll also get credits,Hey Am an artist If you don't mind one of your picture could be my inspiring muse for an art project I'm working on for a client You will totally get paid for it as well as a bonus; you'll also get credits,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0277,"Govt Approved
4G/5G towers in your Plot, house spare space
30000 rental + advance + insurance + job","Govt Approved
4G/5G towers in your Plot, house spare space
30000 rental + advance + insurance + job","Govt Approved 4G/5G towers in your Plot, house spare space 30000 rental + advance + insurance + job",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,job/investment offer,pass_raw_complete,traceable,,,,,
EXP-SPAM-0278,"OPTUS SECURITY: Due to the OPTUS data breach, We're issuing NEW sim cards. This will not affect your services, but protect your personal information. Please book delivery here:","OPTUS SECURITY: Due to the OPTUS data breach, We're issuing NEW sim cards. This will not affect your services, but protect your personal information. Please book delivery here:","OPTUS <OTP>: Due to the OPTUS data breach, We're issuing NEW sim cards. This will not affect your services, but protect your personal information. Please book delivery here:",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,True,True,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0279,"Your son is in trouble, urgently send money to this number","Your son is in trouble, urgently send money to this number","Your son is in trouble, urgently send money to this number",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0280,Order-ID 46987 Hello. The delivery guy was at your door. We missed you. Inform us when we can come back today b806l.me/duNccdX,Order-ID 46987 Hello. The delivery guy was at your door. We missed you. Inform us when we can come back today b806l.me/duNccdX,Order-ID 46987 Hello. The delivery guy was at your door. We missed you. Inform us when we can come back today <URL>,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0281,"ALERT! Avoid service interruptions by upgrading to digibank's latest app version 4.10 by 13 Jan'21 & enjoy faster, smoother experience. Upgrade:","ALERT! Avoid service interruptions by upgrading to digibank's latest app version 4.10 by 13 Jan'21 & enjoy faster, smoother experience. Upgrade:","ALERT! Avoid service interruptions by upgrading to digibank's latest app version 4.10 by 13 Jan'21 & enjoy faster, smoother experience. Upgrade:",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
