manual_id,source_file,source_row_id,message_raw,message_clean,provisional_label,service_category,institution_type,country_or_region,language,contains_url,contains_phone,contains_otp,contains_amount,contains_account_hint,extraction_status,review_status,reviewer_notes
manual_ham_000184,drive_export/THESIS/CLEANED/cleaned_dataset.csv,184,"You have successfully redeemed ALL DATA 99 using 99 GigaPoints. Keep using the Smart App to earn MORE points to redeem MORE rewards! Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Smart App! Click ""Don't Miss Out"" NOW on <URL> for MORE SURPRISES! C Tap to load preview","You have successfully redeemed ALL DATA 99 using 99 GigaPoints. Keep using the Smart App to earn MORE points to redeem MORE rewards! Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Smart App! Click ""Don't Miss Out"" NOW on <URL> for MORE SURPRISES! C Tap to load preview",unsure,telecom,Smart,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160152_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000185,drive_export/THESIS/CLEANED/cleaned_dataset.csv,185,"Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using 99 GigaPoints. Keep using the Smart App to earn MORE points to redeem MORE rewards! Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Smart App! Click ""Don't Miss Out"" NOW on <URL> for MORE SURPRISES!","Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using 99 GigaPoints. Keep using the Smart App to earn MORE points to redeem MORE rewards! Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Smart App! Click ""Don't Miss Out"" NOW on <URL> for MORE SURPRISES!",unsure,telecom,Smart,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160152_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000186,drive_export/THESIS/CLEANED/cleaned_dataset.csv,186,C Tap to load preview You have successfully redeemed ALL DATA 99 using 99 GigaPoints. Keep using the Smart App to earn MORE points to redeem MORE rewards! Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99.,C Tap to load preview You have successfully redeemed ALL DATA 99 using 99 GigaPoints. Keep using the Smart App to earn MORE points to redeem MORE rewards! Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99.,unsure,telecom,Smart,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160204_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000187,drive_export/THESIS/CLEANED/cleaned_dataset.csv,187,"Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Smart App! Click ""Don't Miss Out"" NOW on <URL> for MORE SURPRISES!","Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Smart App! Click ""Don't Miss Out"" NOW on <URL> for MORE SURPRISES!",unsure,telecom,Smart,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160204_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000188,drive_export/THESIS/CLEANED/cleaned_dataset.csv,188,"4:02 OM e © F il & € Smart App : with just a tap on the Smart App! Click “Don't Miss Out"" NOW on <URL> for MORE SURPRISES! C Tap to load preview You have successfully redeemed ALL DATA 99 using 99 GigaPoints. Keep using the Smart App to earn MORE points to redeem MORE rewards!","4:02 OM e © F il & € Smart App : with just a tap on the Smart App! Click “Don't Miss Out"" NOW on <URL> for MORE SURPRISES! C Tap to load preview You have successfully redeemed ALL DATA 99 using 99 GigaPoints. Keep using the Smart App to earn MORE points to redeem MORE rewards!",unsure,telecom,Smart,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160208_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000189,drive_export/THESIS/CLEANED/cleaned_dataset.csv,189,"Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Smart App! Click ""Don't Miss Out"" NOW on <URL> for MORE SURPRISES! C Tap to load preview","Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Smart App! Click ""Don't Miss Out"" NOW on <URL> for MORE SURPRISES! C Tap to load preview",unsure,telecom,Smart,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160208_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000190,drive_export/THESIS/CLEANED/cleaned_dataset.csv,190,Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using 99 GigaPoints. Keep using the Smart App to earn MORE points to redeem MORE rewards!,Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using 99 GigaPoints. Keep using the Smart App to earn MORE points to redeem MORE rewards!,unsure,telecom,Smart,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160208_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000191,drive_export/THESIS/CLEANED/cleaned_dataset.csv,191,Can't reply to this short code. Learn more,Can't reply to this short code. Learn more,unsure,unsure,Unknown,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160208_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000192,drive_export/THESIS/CLEANED/cleaned_dataset.csv,192,Your Discord security code is: <OTP> tzD9jJY28Wrn,Your Discord security code is: <OTP> tzD9jJY28Wrn,unsure,otp_verification,Unknown,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160546_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000193,drive_export/THESIS/CLEANED/cleaned_dataset.csv,193,Your Discord security code is: <OTP> tzD9jJY28Wrn,Your Discord security code is: <OTP> tzD9jJY28Wrn,unsure,otp_verification,Unknown,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160546_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000194,drive_export/THESIS/CLEANED/cleaned_dataset.csv,194,Your Claude verification code is: <OTP> Your Claude verification code is: <OTP> Your Claude verification code is: <OTP> Your Claude verification code is: <OTP> a Unread KK,Your Claude verification code is: <OTP> Your Claude verification code is: <OTP> Your Claude verification code is: <OTP> Your Claude verification code is: <OTP> a Unread KK,unsure,otp_verification,Unknown,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160604_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000195,drive_export/THESIS/CLEANED/cleaned_dataset.csv,195,Your Claude verification code is: <OTP>,Your Claude verification code is: <OTP>,unsure,otp_verification,Unknown,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160604_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000196,drive_export/THESIS/CLEANED/cleaned_dataset.csv,196,Your Claude verification code is: <OTP>,Your Claude verification code is: <OTP>,unsure,otp_verification,Unknown,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160604_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000197,drive_export/THESIS/CLEANED/cleaned_dataset.csv,197,Your Indeed verification code is: <OTP>,Your Indeed verification code is: <OTP>,unsure,otp_verification,Unknown,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160604_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000198,drive_export/THESIS/CLEANED/cleaned_dataset.csv,198,#][TikTok] 262314 is your verification code DaewVIZQ+ns,#][TikTok] 262314 is your verification code DaewVIZQ+ns,unsure,otp_verification,TikTok,unknown,English,False,False,True,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160635_Messages.jpg; source_hint=TikTok; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000199,drive_export/THESIS/CLEANED/cleaned_dataset.csv,199,Hi Ka-LBC! We will deliver your shipment <PHONE> today. Provide authorization & ID if not around. Photo may be taken as proof of delivery. Thanks,Hi Ka-LBC! We will deliver your shipment <PHONE> today. Provide authorization & ID if not around. Photo may be taken as proof of delivery. Thanks,unsure,delivery,Unknown,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160647_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000200,drive_export/THESIS/CLEANED/cleaned_dataset.csv,200,Hi Ka-LBC! Your shipment <PHONE> was received by ZABALA RALF CEDRIC TRIPOLI on 10-02-2026. Thanks,Hi Ka-LBC! Your shipment <PHONE> was received by ZABALA RALF CEDRIC TRIPOLI on 10-02-2026. Thanks,unsure,delivery,Unknown,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160647_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000201,drive_export/THESIS/CLEANED/cleaned_dataset.csv,201,Use verification code <OTP> for Microsoft authentication. Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication. Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160721_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000202,drive_export/THESIS/CLEANED/cleaned_dataset.csv,202,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160721_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000203,drive_export/THESIS/CLEANED/cleaned_dataset.csv,203,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160721_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000204,drive_export/THESIS/CLEANED/cleaned_dataset.csv,204,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160721_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000205,drive_export/THESIS/CLEANED/cleaned_dataset.csv,205,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160730_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000206,drive_export/THESIS/CLEANED/cleaned_dataset.csv,206,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160730_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000207,drive_export/THESIS/CLEANED/cleaned_dataset.csv,207,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160730_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000208,drive_export/THESIS/CLEANED/cleaned_dataset.csv,208,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160730_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000209,drive_export/THESIS/CLEANED/cleaned_dataset.csv,209,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160730_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000210,drive_export/THESIS/CLEANED/cleaned_dataset.csv,210,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160740_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000211,drive_export/THESIS/CLEANED/cleaned_dataset.csv,211,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160740_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000212,drive_export/THESIS/CLEANED/cleaned_dataset.csv,212,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160740_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000213,drive_export/THESIS/CLEANED/cleaned_dataset.csv,213,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160740_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000214,drive_export/THESIS/CLEANED/cleaned_dataset.csv,214,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160740_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000215,drive_export/THESIS/CLEANED/cleaned_dataset.csv,215,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160753_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000216,drive_export/THESIS/CLEANED/cleaned_dataset.csv,216,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160753_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000217,drive_export/THESIS/CLEANED/cleaned_dataset.csv,217,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160753_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000218,drive_export/THESIS/CLEANED/cleaned_dataset.csv,218,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160753_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000219,drive_export/THESIS/CLEANED/cleaned_dataset.csv,219,Use verification code <OTP> for Microsoft authentication. Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication. Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160753_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000220,drive_export/THESIS/CLEANED/cleaned_dataset.csv,220,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160805_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000221,drive_export/THESIS/CLEANED/cleaned_dataset.csv,221,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160805_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000222,drive_export/THESIS/CLEANED/cleaned_dataset.csv,222,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160805_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000223,drive_export/THESIS/CLEANED/cleaned_dataset.csv,223,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160805_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000224,drive_export/THESIS/CLEANED/cleaned_dataset.csv,224,Use verification code <OTP> for Microsoft authentication. Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication. Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160805_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000225,drive_export/THESIS/CLEANED/cleaned_dataset.csv,225,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160816_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000226,drive_export/THESIS/CLEANED/cleaned_dataset.csv,226,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160816_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000227,drive_export/THESIS/CLEANED/cleaned_dataset.csv,227,Use verification code <OTP> for Microsoft authentication. Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication. Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160816_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000228,drive_export/THESIS/CLEANED/cleaned_dataset.csv,228,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160816_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000229,drive_export/THESIS/CLEANED/cleaned_dataset.csv,229,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160816_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000230,drive_export/THESIS/CLEANED/cleaned_dataset.csv,230,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160829_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000231,drive_export/THESIS/CLEANED/cleaned_dataset.csv,231,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160829_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000232,drive_export/THESIS/CLEANED/cleaned_dataset.csv,232,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160829_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000233,drive_export/THESIS/CLEANED/cleaned_dataset.csv,233,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160829_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000234,drive_export/THESIS/CLEANED/cleaned_dataset.csv,234,Use verification code <OTP> for Microsoft authentication. Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication. Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160829_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000235,drive_export/THESIS/CLEANED/cleaned_dataset.csv,235,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160839_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000236,drive_export/THESIS/CLEANED/cleaned_dataset.csv,236,Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication.,unsure,otp_verification,Microsoft,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_160839_Messages.jpg; source_hint=Microsoft; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
