manual_id,message_raw,message_clean,raw_text_available,text_privacy_status,provisional_label,final_label,service_category,institution_type,review_status,reviewer_notes,source_file,contains_url,contains_phone,contains_otp,contains_amount,contains_account_hint,merge_status,merged_from_manual_ids,merged_row_count,original_split_messages
manual_ham_000139,"Lagi nang may budget para mag-book dahil rides are up to 15% cheaper na with GrabCar Saver! PLUS, may 25% OFF ka pa when you use code TIGHTBUDGETKO. Mas mabilis nang mag book, nakatipid ka pa! Min. fare P200, max discount P100.","Lagi nang may budget para mag-book dahil rides are up to 15% cheaper na with GrabCar Saver! PLUS, may 25% OFF ka pa when you use code TIGHTBUDGETKO. Mas mabilis nang mag book, nakatipid ka pa! Min. fare P200, max discount P100.",True,raw_ocr_extracted_text,unsure,ham,promo_legitimate,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000139,1,
manual_ham_000140,"Sayang naman ang 25% OFF GrabCar kung mag-papass ka! Huwag mo na palampasin ito! Book GrabCar Saver + use code PASSMUNAME. Nagmamadali? Mas mabilis na mag-book ngayon with GrabCar! Min. fare P200, max discount P100.","Sayang naman ang 25% OFF GrabCar kung mag-papass ka! Huwag mo na palampasin ito! Book GrabCar Saver + use code PASSMUNAME. Nagmamadali? Mas mabilis na mag-book ngayon with GrabCar! Min. fare P200, max discount P100.",True,raw_ocr_extracted_text,unsure,ham,promo_legitimate,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000140,1,
manual_ham_000141,"Bakit next time pa, eh mas mabilis na ngayon mag-book sa GrabCar?! Alam namin nagtitipid ka, kaya book with GrabCar Saver for 15% cheaper rides & use code NEXTTIMENALANG to enjoy 25% OFF your ride! Min fare P200, max discount P100.","Bakit next time pa, eh mas mabilis na ngayon mag-book sa GrabCar?! Alam namin nagtitipid ka, kaya book with GrabCar Saver for 15% cheaper rides & use code NEXTTIMENALANG to enjoy 25% OFF your ride! Min fare P200, max discount P100.",True,raw_ocr_extracted_text,unsure,ham,promo_legitimate,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000141,1,
manual_ham_000142,"Hindi mo na kailangan bumawi, mas mabilis na kasi mag-book with GrabCar! Mas pinatipid pa ang ride when you book GrabCar Saver for up to 15% cheaper rides with code BAWIAKO to get additional 25% OFF. Min fare P200, max discount P100.","Hindi mo na kailangan bumawi, mas mabilis na kasi mag-book with GrabCar! Mas pinatipid pa ang ride when you book GrabCar Saver for up to 15% cheaper rides with code BAWIAKO to get additional 25% OFF. Min fare P200, max discount P100.",True,raw_ocr_extracted_text,unsure,ham,promo_legitimate,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000142,1,
manual_ham_000143,Tag-tipid after ng long weekend? Try out this hack: book GrabCar Saver for up to 15% cheaper fares + use code GANAP for an extra P30 OFF rides. Book now!,Tag-tipid after ng long weekend? Try out this hack: book GrabCar Saver for up to 15% cheaper fares + use code GANAP for an extra P30 OFF rides. Book now!,True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000143,1,
manual_ham_000144,Holiday Alert! Grab will NEVER send links via SMS to ask for your personal details. Stay vigilant and be cautious of messages you receive.,Holiday Alert! Grab will NEVER send links via SMS to ask for your personal details. Stay vigilant and be cautious of messages you receive.,True,raw_ocr_extracted_text,unsure,ham,unsure,Grab,approved,source_hint=Grab; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000144,1,
manual_ham_000145,"IT'S SAVING TIP! Get 5% cashback on GrabCar rides using GrabPay from Sun to Thurs, 9AM-9PM, minimum fare of P250 required. Stack with promos for more savings!","IT'S SAVING TIP! Get 5% cashback on GrabCar rides using GrabPay from Sun to Thurs, 9AM-9PM, minimum fare of P250 required. Stack with promos for more savings!",True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000145,1,
manual_ham_000146,"IT'S SAVING TIP! Bigger savings when you use GrabPay with 5% CashBack on GrabCar rides & stack with other promos! Minimum fare of 250, from Sun-Thurs, 9AM-9PM.","IT'S SAVING TIP! Bigger savings when you use GrabPay with 5% CashBack on GrabCar rides & stack with other promos! Minimum fare of 250, from Sun-Thurs, 9AM-9PM.",True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000146,1,
manual_ham_000147,"IT'S SAVING TIP! Get 5% CASHBACK on GrabCar rides using GrabPay from Sunday to Thursday, 9AM- 9PM min fare P250. Use with promos for more savings!","IT'S SAVING TIP! Get 5% CASHBACK on GrabCar rides using GrabPay from Sunday to Thursday, 9AM- 9PM min fare P250. Use with promos for more savings!",True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000147,1,
manual_ham_000148,We Miss You! Enjoy 30% OFF your next ride with code RIDEAGAIN. It's time to hit the road again with GrabCar! What are you waiting for? Book now!,We Miss You! Enjoy 30% OFF your next ride with code RIDEAGAIN. It's time to hit the road again with GrabCar! What are you waiting for? Book now!,True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000148,1,
manual_ham_000149,"IT'S SAVING TIP! Get 5% CASHBACK on GrabCar rides using GrabPay from Sunday to Thursday, 9AM- 9PM min fare P250. Use with other promos for more savings!","IT'S SAVING TIP! Get 5% CASHBACK on GrabCar rides using GrabPay from Sunday to Thursday, 9AM- 9PM min fare P250. Use with other promos for more savings!",True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000149,1,
manual_ham_000150,"IT'S SAVING TIP! Get 5% cashback on GrabCar rides using GrabPay from Sunday to Thursday, 9AM- 9PM min fare P250. Stack with promos for more savings!","IT'S SAVING TIP! Get 5% cashback on GrabCar rides using GrabPay from Sunday to Thursday, 9AM- 9PM min fare P250. Stack with promos for more savings!",True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000150,1,
manual_ham_000151,"Pwede pa magamit? MAGREUSE! Para just like this GrabCar tipid hack, walang tapon! Book GrabCar Saver for up to 15% cheaper fares every day PLUS you get to enjoy another 25% OFF with code MAGREUSE. Min. fare P200, max disc. P100. Don't wait, book now!","Pwede pa magamit? MAGREUSE! Para just like this GrabCar tipid hack, walang tapon! Book GrabCar Saver for up to 15% cheaper fares every day PLUS you get to enjoy another 25% OFF with code MAGREUSE. Min. fare P200, max disc. P100. Don't wait, book now!",True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000151,1,
manual_ham_000152,"Ubos na ang allowance for coffee? MAGTIMPLA with GrabCar! Dahil mas tipid kapag ikaw ang magtitimpla, makakapag-book ka pa ng GrabCar Saver for up to 15% cheaper fares every day PLUS you get to enjoy another 25% OFF with code MAGTIMPLA. P200, max disc. P100. Open the Grab app and book now! Ubos na ang allowance for coffee? MAGTIMPLA with GrabCar! Dahil mas tipid kapag ikaw ang magtitimpla, makakapag-book ka pa ng GrabCar Saver for up to 15% cheaper fares every day PLUS you get to enjoy another 25% OFF with code MAGTIMPLA. P200, max disc. P100. Open the Grab app and book now!","Ubos na ang allowance for coffee? MAGTIMPLA with GrabCar! Dahil mas tipid kapag ikaw ang magtitimpla, makakapag-book ka pa ng GrabCar Saver for up to 15% cheaper fares every day PLUS you get to enjoy another 25% OFF with code MAGTIMPLA. P200, max disc. P100. Open the Grab app and book now! Ubos na ang allowance for coffee? MAGTIMPLA with GrabCar! Dahil mas tipid kapag ikaw ang magtitimpla, makakapag-book ka pa ng GrabCar Saver for up to 15% cheaper fares every day PLUS you get to enjoy another 25% OFF with code MAGTIMPLA. P200, max disc. P100. Open the Grab app and book now!",True,raw_ocr_extracted_text,unsure,ham,unsure,Grab,approved,source_hint=Grab; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000152,1,
manual_ham_000153,"Don't miss out on 50% OFF your GrabCar ride RIGHT NOW! Use code LABASTAYONOW when you book from 12NN to 1PM and 2PM to 3PM. Max disc. P150, min. fare, P200. Don't wait, book now with GrabCar!","Don't miss out on 50% OFF your GrabCar ride RIGHT NOW! Use code LABASTAYONOW when you book from 12NN to 1PM and 2PM to 3PM. Max disc. P150, min. fare, P200. Don't wait, book now with GrabCar!",True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000153,1,
manual_ham_000154,"This weekend, sagot ng GrabCar ang gala mo! Get 50% OFF from 12PM to 1PM and 2PM to 3PM when you use code LABASTAYONOW. May 30% OFF ka pa ALL DAY when you use code LABASTAYO! Max disc. P150, min. fare, P200. Hurry and open the Grab app to book now!","This weekend, sagot ng GrabCar ang gala mo! Get 50% OFF from 12PM to 1PM and 2PM to 3PM when you use code LABASTAYONOW. May 30% OFF ka pa ALL DAY when you use code LABASTAYO! Max disc. P150, min. fare, P200. Hurry and open the Grab app to book now!",True,raw_ocr_extracted_text,unsure,ham,unsure,Grab,approved,source_hint=Grab; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000154,1,
manual_ham_000155,"GRABCAR WEEKEND FLASH SALE! 50% OFF your ride from 10AM to 11AM and 1PM to 2PM Use code:LABASTAYONOW. 30% OFF ALL DAY when you use code LABASTAYO! Max disc. P150, min. fare, P200. Hurry and open the Grab app to book now!","GRABCAR WEEKEND FLASH SALE! 50% OFF your ride from 10AM to 11AM and 1PM to 2PM Use code:LABASTAYONOW. 30% OFF ALL DAY when you use code LABASTAYO! Max disc. P150, min. fare, P200. Hurry and open the Grab app to book now!",True,raw_ocr_extracted_text,unsure,ham,unsure,Grab,approved,source_hint=Grab; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000155,1,
manual_ham_000156,Don't miss out on 50% OFF your GrabCar ride RIGHT,Don't miss out on 50% OFF your GrabCar ride RIGHT,True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000156,1,
manual_ham_000157,NOW! Use code LABASTAYONOW when you book,NOW! Use code LABASTAYONOW when you book,True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000157,1,
manual_ham_000158,"from 10AM to 11AM and 1PM to 2PM. Max disc. P150,","from 10AM to 11AM and 1PM to 2PM. Max disc. P150,",True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000158,1,
manual_ham_000159,"min. fare, P200. Don't wait, book now with GrabCar!","min. fare, P200. Don't wait, book now with GrabCar!",True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000159,1,
manual_ham_000160,6.6 SALE ALERT! Enjoy up to 30% OFF on GrabCar,6.6 SALE ALERT! Enjoy up to 30% OFF on GrabCar,True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000160,1,
manual_ham_000161,vouchers bundles on Lazada! Visit Grab PH's official,vouchers bundles on Lazada! Visit Grab PH's official,True,raw_ocr_extracted_text,unsure,ham,delivery,Lazada,approved,source_hint=Lazada; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000161,1,
manual_ham_000162,store for best deals. Add to cart na!,store for best deals. Add to cart na!,True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000162,1,
manual_ham_000163,Texting with (SMS/MMS) Ma palodi ni og 300 nag away ming sir twagan nko ang agency Ma palodi ni og 300 nag away ming sir twagan nko ang agency,Texting with (SMS/MMS) Ma palodi ni og 300 nag away ming sir twagan nko ang agency Ma palodi ni og 300 nag away ming sir twagan nko ang agency,True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000163,1,
manual_ham_000164,Your Authy verification code is: 976151,Your Authy verification code is: <OTP>,True,raw_ocr_extracted_text,unsure,ham,otp_verification,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,True,False,False,not_merged,manual_ham_000164,1,
manual_ham_000165,Your Authy verification code is: 715706,Your Authy verification code is: <OTP>,True,raw_ocr_extracted_text,unsure,ham,otp_verification,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,True,False,False,not_merged,manual_ham_000165,1,
manual_ham_000166,CODASHOP: Your voucher code is CH4MI-ZJCNW-ZHN7X. Thank you for using Codashop!,CODASHOP: Your voucher code is CH4MI-ZJCNW-ZHN7X. Thank you for using Codashop!,True,raw_ocr_extracted_text,unsure,ham,unsure,CODASHOP,approved,source_hint=CODASHOP; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000166,1,
manual_ham_000167,"SUMMER DEAL ALERT! Get 20% OFF on Herschel, JanSport, Gregory, Hellolulu, Timbuk2 & Hedgren bags at Bratpack! Hurry, promo runs Feb 24-28, 2025 only! DT1I211890","SUMMER DEAL ALERT! Get 20% OFF on Herschel, JanSport, Gregory, Hellolulu, Timbuk2 & Hedgren bags at Bratpack! Hurry, promo runs Feb 24-28, 2025 only! DT1I211890",True,raw_ocr_extracted_text,unsure,ham,promo_legitimate,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000167,1,
manual_ham_000168,"Bratpack Drops! Get summer-ready with must-have essentials from New Era, Wallex, DBTK, Hydro Flask, Birkenstock, Native, and more. Shop now at a Bratpack store near you!","Bratpack Drops! Get summer-ready with must-have essentials from New Era, Wallex, DBTK, Hydro Flask, Birkenstock, Native, and more. Shop now at a Bratpack store near you!",True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000168,1,
manual_ham_000169,"SKOOP is back at Bratpack! Time to cop the Basiks, throw on the drip, and let your fits match the vibe! Don't snooze at this comeback, fam! Get 'em now at select Bratpack stores.","SKOOP is back at Bratpack! Time to cop the Basiks, throw on the drip, and let your fits match the vibe! Don't snooze at this comeback, fam! Get 'em now at select Bratpack stores.",True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000169,1,
manual_ham_000170,"Shop smarter every Mon & Tue! Enjoy 15% OFF at Primer stores like Bratoack, GRIND, R.O.X., ResToeRun, The Travel Club & more. T&Cs apply. DTI 224784","Shop smarter every Mon & Tue! Enjoy 15% OFF at Primer stores like Bratoack, GRIND, R.O.X., ResToeRun, The Travel Club & more. T&Cs apply. DTI 224784",True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000170,1,
manual_ham_000171,"Deals you'll love, every Monday & Tuesday! Get 15% OFF at Primer stores like Bratpack, GRIND, ResToeRun, R.O.X., The Travel Club & more. T&Cs apply. DTI224784","Deals you'll love, every Monday & Tuesday! Get 15% OFF at Primer stores like Bratpack, GRIND, ResToeRun, R.O.X., The Travel Club & more. T&Cs apply. DTI224784",True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000171,1,
manual_ham_000172,"Hi, Ralf Cedric! Birkentock is NOW available at ResToeRun Greenhills Mall. Come visit us at the 3rd level.","Hi, Ralf Cedric! Birkentock is NOW available at ResToeRun Greenhills Mall. Come visit us at the 3rd level.",True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000172,1,
manual_ham_000173,"Start your week right! Loyalty members get 15% OFF @ Primer stores every Mon & Tues-Bratpack, ResToeRun, R.O.X., The Travel Club & more! T&Cs apply. DTI224784","Start your week right! Loyalty members get 15% OFF @ Primer stores every Mon & Tues-Bratpack, ResToeRun, R.O.X., The Travel Club & more! T&Cs apply. DTI224784",True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000173,1,
manual_ham_000174,"Hey September Star! Celebrate your birthday month with 20% OFF at PRIMER stores like Bratpack, GRIND, ResToeRun, R.O.X., The Travel Club & more! Treat yourself to top picks from Birkenstock, Montbell, Hellolulu, Hydro Flask, Keen, Delsey & more. This promo ends Sept. 30, 2025. T&Cs apply.","Hey <NAME>! Celebrate your birthday month with 20% OFF at PRIMER stores like Bratpack, GRIND, ResToeRun, R.O.X., The Travel Club & more! Treat yourself to top picks from Birkenstock, Montbell, Hellolulu, Hydro Flask, Keen, Delsey & more. This promo ends Sept. 30, 2025. T&Cs apply.",True,raw_ocr_extracted_text,unsure,ham,promo_legitimate,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000174,1,
manual_ham_000175,"Don't miss your 20% OFF Birthday Treat! Shop at PRIMER stores like Bratpack, GRIND, ResToeRun, R.O.X. The Travel Club & more. Treat yourself with premium products from Birkenstock, Hellolulu, Hydro Flask, Montbell, Native, Delsey, Keen & more. Hurry, this promo runs until Sept. 30, 2025. T&Cs apply.","Don't miss your 20% OFF Birthday Treat! Shop at PRIMER stores like Bratpack, GRIND, ResToeRun, R.O.X. The Travel Club & more. Treat yourself with premium products from Birkenstock, Hellolulu, Hydro Flask, Montbell, Native, Delsey, Keen & more. Hurry, this promo runs until Sept. 30, 2025. T&Cs apply.",True,raw_ocr_extracted_text,unsure,ham,promo_legitimate,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000175,1,
manual_ham_000176,"Kick off your week with 15% OFF every Monday & Tuesday at PRIMER stores like Bratpack, GRIND, ResToeRun, R.O.X., The Travel Club & more! T&Cs apply. DTI224784","Kick off your week with 15% OFF every Monday & Tuesday at PRIMER stores like Bratpack, GRIND, ResToeRun, R.O.X., The Travel Club & more! T&Cs apply. DTI224784",True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000176,1,
manual_ham_000177,"You have successfully redeemed ALL DATA 99 using 99 GigaPoints. Keep using the Smart App to earn MORE points to redeem MORE rewards! Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Smart App! Click ""Don't Miss Out"" NOW on smrt.ph/SmartApp for MORE SURPRISES! C","You have successfully redeemed ALL DATA 99 using 99 GigaPoints. Keep using the Smart App to earn MORE points to redeem MORE rewards! Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Smart App! Click ""Don't Miss Out"" NOW on <URL> for MORE SURPRISES! C",True,raw_ocr_extracted_text,unsure,ham,telecom,Smart,approved,source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,True,False,False,False,False,not_merged,manual_ham_000177,1,
manual_ham_000178,Tap to load preview,Tap to load preview,True,raw_ocr_extracted_text,unsure,ham,telecom,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000178,1,
manual_ham_000179,"Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using 99 GigaPoints. Keep using the Smart App to earn MORE points to redeem MORE rewards! Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Smart App! Click ""Don't Miss Out"" NOW on smrt.ph/SmartApp for MORE SURPRISES! ,","Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using 99 GigaPoints. Keep using the Smart App to earn MORE points to redeem MORE rewards! Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Smart App! Click ""Don't Miss Out"" NOW on <URL> for MORE SURPRISES! ,",True,raw_ocr_extracted_text,unsure,ham,telecom,Smart,approved,source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,True,False,False,False,False,not_merged,manual_ham_000179,1,
manual_ham_000180,"Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Smart App! Click ""Don't Miss Out"" NOW on smrt.ph/SmartApp for MORE SURPRISES! C Tap to load preview You have successfully redeemed ALL DATA 99 using 99 GigaPoints. Keep using the Smart App to earn MORE points to redeem MORE rewards! Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99.","Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Smart App! Click ""Don't Miss Out"" NOW on <URL> for MORE SURPRISES! C Tap to load preview You have successfully redeemed ALL DATA 99 using 99 GigaPoints. Keep using the Smart App to earn MORE points to redeem MORE rewards! Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99.",True,raw_ocr_extracted_text,unsure,ham,telecom,Smart,approved,source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,True,False,False,False,False,not_merged,manual_ham_000180,1,
manual_ham_000181,"Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using 99 GigaPoints. Keep using the Smart App to earn MORE points to redeem MORE rewards! Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Smart App! Click ""Don't Miss Out"" NOW on smrt.ph/SmartApp for MORE SURPRISES!","Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using 99 GigaPoints. Keep using the Smart App to earn MORE points to redeem MORE rewards! Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Smart App! Click ""Don't Miss Out"" NOW on <URL> for MORE SURPRISES!",True,raw_ocr_extracted_text,unsure,ham,telecom,Smart,approved,source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,True,False,False,False,False,not_merged,manual_ham_000181,1,
