unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels
mishra_000189,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,189,I attended but nothing is there.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i attended but nothing is there,dup_001800,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_003198,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3198,"I av a new number,  . Wil u only use this one,ta.",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i av a new number wil u only use this one ta,dup_001801,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_005049,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,5049,"I av a new number,  . Wil u only use this one,ta.",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i av a new number wil u only use this one ta,dup_001801,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_000815,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,815,I borrow ur bag ok.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i borrow ur bag ok,dup_001802,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_003491,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,3491,I borrow ur bag ok.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i borrow ur bag ok,dup_001802,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_004740,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4740,I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i bought the test yesterday its something that lets you know the exact day u ovulate when will get 2u in about 2 to 3wks but pls pls dont fret i know u r worried pls relax also is there anything in ur past history u need to tell me,dup_001803,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_004251,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4251,I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i bought the test yesterday its something that lets you know the exact day u ovulate when will get 2u in about 2 to 3wks but pls pls dont fret i know u r worried pls relax also is there anything in ur past history u need to tell me,dup_001803,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_000086,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,86,"I call you later, don't have network. If urgnt, sms me.",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i call you later don t have network if urgnt sms me,dup_001804,3,true,Mishra & Soni + UCI SMS Spam Collection,ham
uci_001251,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1251,"I call you later, don't have network. If urgnt, sms me.",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i call you later don t have network if urgnt sms me,dup_001804,3,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_004393,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4393,"I call you later, don't have network. If urgnt, sms me.",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i call you later don t have network if urgnt sms me,dup_001804,3,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_000616,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,616,I called and said all to him:)then he have to choose this future.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i called and said all to him then he have to choose this future,dup_001805,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_004830,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4830,I called and said all to him:)then he have to choose this future.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i called and said all to him then he have to choose this future,dup_001805,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_002195,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2195,I called but no one pick up e phone. I ask both of them already they said ok.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i called but no one pick up e phone i ask both of them already they said ok,dup_001806,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_005307,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,5307,I called but no one pick up e phone. I ask both of them already they said ok.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i called but no one pick up e phone i ask both of them already they said ok,dup_001806,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_005068,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5068,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i calls you later afternoon onwords mtnl service get problem in south mumbai i can hear you but you cann t listen me,dup_001807,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_002208,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2208,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i calls you later afternoon onwords mtnl service get problem in south mumbai i can hear you but you cann t listen me,dup_001807,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_003775,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3775,I came hostel. I m going to sleep. Plz call me up before class. Hrishi.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i came hostel i m going to sleep plz call me up before class hrishi,dup_001808,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_001845,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,1845,I came hostel. I m going to sleep. Plz call me up before class. Hrishi.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i came hostel i m going to sleep plz call me up before class hrishi,dup_001808,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_003480,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3480,I can ask around but there's not a lot in terms of mids up here,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i can ask around but there s not a lot in terms of mids up here,dup_001809,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_005448,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,5448,I can ask around but there's not a lot in terms of mids up here,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i can ask around but there s not a lot in terms of mids up here,dup_001809,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_005306,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5306,"I can. But it will tell quite long, cos i haven't finish my film yet...",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i can but it will tell quite long cos i haven t finish my film yet,dup_001810,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_001574,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,1574,"I can. But it will tell quite long, cos i haven't finish my film yet...",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i can but it will tell quite long cos i haven t finish my film yet,dup_001810,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_004815,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4815,i can call in  &lt;#&gt;  min if thats ok,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i can call in lt gt min if thats ok,dup_001811,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_004850,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4850,i can call in  &lt;#&gt;  min if thats ok,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i can call in lt gt min if thats ok,dup_001811,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_001743,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1743,I can do that! I want to please you both inside and outside the bedroom...,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i can do that i want to please you both inside and outside the bedroom,dup_001812,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_004609,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4609,I can do that! I want to please you both inside and outside the bedroom...,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i can do that i want to please you both inside and outside the bedroom,dup_001812,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_005385,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5385,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i can make it up there squeezed lt gt bucks out of my dad,dup_001813,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_003794,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,3794,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i can make it up there squeezed lt gt bucks out of my dad,dup_001813,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_003256,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3256,I can make lasagna for you... vodka...,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i can make lasagna for you vodka,dup_001814,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_003505,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,3505,I can make lasagna for you... vodka...,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i can make lasagna for you vodka,dup_001814,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_003478,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3478,"I can probably come by, everybody's done around  &lt;#&gt;  right?",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i can probably come by everybody s done around lt gt right,dup_001815,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_001963,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,1963,"I can probably come by, everybody's done around  &lt;#&gt;  right?",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i can probably come by everybody s done around lt gt right,dup_001815,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_002046,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2046,I can send you a pic if you like :),ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i can send you a pic if you like,dup_001816,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_002224,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2224,I can send you a pic if you like :),ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i can send you a pic if you like,dup_001816,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_005541,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5541,I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i can t believe how attached i am to seeing you every day i know you will do the best you can to get to me babe i will go to teach my class at your midnight,dup_001817,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_003269,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,3269,I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i can t believe how attached i am to seeing you every day i know you will do the best you can to get to me babe i will go to teach my class at your midnight,dup_001817,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_003164,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3164,I can't describe how lucky you are that I'm actually awake by noon,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i can t describe how lucky you are that i m actually awake by noon,dup_001818,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000375,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,375,I can't describe how lucky you are that I'm actually awake by noon,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i can t describe how lucky you are that i m actually awake by noon,dup_001818,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_000996,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,996,"I can't, I don't have her number!",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i can t i don t have her number,dup_001819,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_003548,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,3548,"I can't, I don't have her number!",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i can t i don t have her number,dup_001819,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_002011,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2011,"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i can t keep going through this it was never my intention to run you out but if you choose to do that rather than keep the room clean so i don t have to say no to visitors then maybe that s the best choice yes i wanted you to be embarassed so maybe you d feel for once how i feel when i have a friend who wants to drop buy and i have to say no as happened this morning i ve tried everything i don t know what else to do,dup_001820,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_003800,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,3800,"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i can t keep going through this it was never my intention to run you out but if you choose to do that rather than keep the room clean so i don t have to say no to visitors then maybe that s the best choice yes i wanted you to be embarassed so maybe you d feel for once how i feel when i have a friend who wants to drop buy and i have to say no as happened this morning i ve tried everything i don t know what else to do,dup_001820,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_005303,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5303,I can't make it tonight,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i can t make it tonight,dup_001821,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_002956,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2956,I can't make it tonight,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i can t make it tonight,dup_001821,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_004364,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4364,"I can't right this second, gotta hit people up first",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i can t right this second gotta hit people up first,dup_001822,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_002483,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2483,"I can't right this second, gotta hit people up first",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i can t right this second gotta hit people up first,dup_001822,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_004318,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4318,"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i can t speak bcaz mobile have problem i can listen you but you cann t listen my voice so i calls you later,dup_001823,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_005075,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,5075,"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i can t speak bcaz mobile have problem i can listen you but you cann t listen my voice so i calls you later,dup_001823,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_004148,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4148,I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i can t wait for cornwall hope tonight isn t too bad as well but it s rock night shite anyway i m going for a kip now have a good night speak to you soon,dup_001824,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_004404,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4404,I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i can t wait for cornwall hope tonight isn t too bad as well but it s rock night shite anyway i m going for a kip now have a good night speak to you soon,dup_001824,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_002081,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2081,I can take you at like noon,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i can take you at like noon,dup_001825,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_002575,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2575,I can take you at like noon,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i can take you at like noon,dup_001825,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_000375,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,375,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i cant keep talking to people if am not sure i can pay them if they agree to price so pls tell me what you want to really buy and how much you are willing to pay,dup_001826,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_005850,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,5850,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i cant keep talking to people if am not sure i can pay them if they agree to price so pls tell me what you want to really buy and how much you are willing to pay,dup_001826,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_000300,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,300,I cant pick the phone right now. Pls send a message,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i cant pick the phone right now pls send a message,dup_001827,13,true,Mishra & Soni + UCI SMS Spam Collection,ham
uci_000770,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,770,I cant pick the phone right now. Pls send a message,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i cant pick the phone right now pls send a message,dup_001827,13,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_001305,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1305,I cant pick the phone right now. Pls send a message,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i cant pick the phone right now pls send a message,dup_001827,13,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_001739,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1739,I cant pick the phone right now. Pls send a message,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i cant pick the phone right now pls send a message,dup_001827,13,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_001950,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1950,I cant pick the phone right now. Pls send a message,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i cant pick the phone right now pls send a message,dup_001827,13,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_002267,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2267,I cant pick the phone right now. Pls send a message,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i cant pick the phone right now pls send a message,dup_001827,13,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_002619,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2619,I cant pick the phone right now. Pls send a message,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i cant pick the phone right now pls send a message,dup_001827,13,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_003682,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3682,I cant pick the phone right now. Pls send a message,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i cant pick the phone right now pls send a message,dup_001827,13,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_004041,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4041,I cant pick the phone right now. Pls send a message,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,i cant pick the phone right now pls send a message,dup_001827,13,false,Mishra & Soni + UCI SMS Spam Collection,ham
