final_row_id,source_final_row_id,original_final_row_id,label_id,final_label,feature_text_col,embedding_text_col,feature_text_source,feature_text,message_raw,model_text,G1_URL_Signals,G2_OTP_Numeric_Density,G3_Obfuscation,G4_Urgency_Threat_Cues,G5_Action_Directives,G6_Financial_Terms,G7_Auth_Secrets_Request,G8_Brand_Impersonation,debug_url_hits,debug_digit_count,debug_number_token_count,debug_otp_like_hits,debug_obfuscation_hits,debug_urgency_hits,debug_action_hits,debug_financial_hits,debug_auth_secret_hits,debug_brand_hits
v3_public_manual_research_synthetic_row_005768,v3_public_manual_research_synthetic_row_005768,v3_public_manual_research_synthetic_row_005768,1,smishing,message_raw,model_text,message_raw,Look who died in an accident I think you know him so sorry...�~ https://photo.a4d8.us/xnhbmikwu,Look who died in an accident I think you know him so sorry...�~ https://photo.a4d8.us/xnhbmikwu,Look who died in an accident I think you know him so sorry...�~ <URL>,1.0,0.02546783625730994,1.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,7,0,0,0,0,0
v3_public_manual_research_synthetic_row_001959,v3_public_manual_research_synthetic_row_001959,v3_public_manual_research_synthetic_row_001959,0,ham,message_raw,model_text,message_raw,vouchers bundles on Your courier! Visit J&T Express PH's official. Use official channels for help.,vouchers bundles on Your courier! Visit J&T Express PH's official. Use official channels for help.,vouchers bundles on Your courier! Visit J&T Express PH's official. Use official channels for help.,0.0,0.0,1.0,0.0,0.7421568627450981,0.0,0.0,0.0,0,0,0,0,3,0,1,0,0,0
v3_public_manual_research_synthetic_row_002439,v3_public_manual_research_synthetic_row_002439,v3_public_manual_research_synthetic_row_002439,0,ham,message_raw,model_text,message_raw,They finally came to fix the ceiling.,They finally came to fix the ceiling.,They finally came to fix the ceiling.,0.0,0.0,0.9214285714285714,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
v3_public_manual_research_synthetic_row_003659,v3_public_manual_research_synthetic_row_003659,v3_public_manual_research_synthetic_row_003659,0,ham,message_raw,model_text,message_raw,So lets make it saturday or monday as per convenience.,So lets make it saturday or monday as per convenience.,So lets make it saturday or monday as per convenience.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
v3_public_manual_research_synthetic_row_003945,v3_public_manual_research_synthetic_row_003945,v3_public_manual_research_synthetic_row_003945,0,ham,message_raw,model_text,message_raw,Got smaller capacity one? Quite ex...,Got smaller capacity one? Quite ex...,Got smaller capacity one? Quite ex...,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0
v3_public_manual_research_synthetic_row_005702,v3_public_manual_research_synthetic_row_005702,v3_public_manual_research_synthetic_row_005702,1,smishing,message_raw,model_text,message_raw,"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.secure-fundhub.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline:","[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.secure-fundhub.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline:","[ I.R.S ] You will receive a tax refund of <AMOUNT>, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline:",1.0,0.015589270008795075,0.95,0.5722222222222222,0.5722222222222222,0.7944444444444445,0.0,0.6333333333333333,3,5,2,0,9,2,2,4,0,2
v3_public_manual_research_synthetic_row_004799,v3_public_manual_research_synthetic_row_004799,v3_public_manual_research_synthetic_row_004799,0,ham,message_raw,model_text,message_raw,How much did ur hdd casing cost.,How much did ur hdd casing cost.,How much did ur hdd casing cost.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
v3_public_manual_research_synthetic_row_003542,v3_public_manual_research_synthetic_row_003542,v3_public_manual_research_synthetic_row_003542,0,ham,message_raw,model_text,message_raw,Do you know when the result.,Do you know when the result.,Do you know when the result.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
v3_public_manual_research_synthetic_row_001857,v3_public_manual_research_synthetic_row_001857,v3_public_manual_research_synthetic_row_001857,0,ham,message_raw,model_text,message_raw,"Your BPI credit card ending in 4018874648 was due last 18/ Mar/2026 with statement balance of P300 and minimum amount due of PHP 2,450.75. For online payment, visit the Your bank Online website or download the Metrobank mobile application. Please check your app for details.","Your BPI credit card ending in 4018874648 was due last 18/ Mar/2026 with statement balance of P300 and minimum amount due of PHP 2,450.75. For online payment, visit the Your bank Online website or download the Metrobank mobile application. Please check your app for details.","Your BPI credit card ending in <REF_NUM> was due last 18/ Mar/2026 with statement balance of <AMOUNT> and minimum amount due of <AMOUNT>. For online payment, visit the Your bank Online website or download the Metrobank mobile application. Please check your app for details.",0.8236111111111111,0.15330748175182482,1.0,0.0,0.7666666666666666,1.0,0.0,0.7166666666666666,1,25,7,1,10,0,3,5,0,2
v3_public_manual_research_synthetic_row_009928,v3_public_manual_research_synthetic_row_009928,v3_public_manual_research_synthetic_row_009928,1,smishing,message_raw,model_text,message_raw,Click here to increase your credit card limit: [increasecredit.com/LimitBD],Click here to increase your credit card limit: [increasecredit.com/LimitBD],Click here to increase your credit card limit: [<URL>,1.0,0.0,1.0,0.0,0.956060606060606,1.0,0.0,0.0,2,0,0,0,4,0,1,2,0,0
v3_public_manual_research_synthetic_row_001736,v3_public_manual_research_synthetic_row_001736,v3_public_manual_research_synthetic_row_001736,0,ham,message_raw,model_text,message_raw,"1/2 15 May 10:20 AM:09: P50 loaded to 09393093934 from 3861655944944 for 1 year. Ref:BLDO8KWBEO. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/track C","1/2 15 May 10:20 AM:09: P50 loaded to 09393093934 from 3861655944944 for 1 year. Ref:BLDO8KWBEO. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/track C","1/2 <DATE_TIME>:20 AM:09: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:BLDO8KWBEO. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C",1.0,0.19779208194905867,1.0,0.0,0.46904761904761905,0.0,0.0,0.657142857142857,3,40,13,1,17,0,1,0,0,2
v3_public_manual_research_synthetic_row_007779,v3_public_manual_research_synthetic_row_007779,v3_public_manual_research_synthetic_row_007779,1,smishing,message_raw,model_text,message_raw,Urgentwellfargo We've noticed unusual activity with your mobile account please ->,Urgentwellfargo We've noticed unusual activity with your mobile account please ->,Urgentwellfargo We've noticed unusual activity with your mobile account please ->,0.0,0.0,1.0,0.0,0.0,0.956060606060606,0.0,0.0,0,0,0,0,2,0,0,1,0,0
v3_public_manual_research_synthetic_row_009265,v3_public_manual_research_synthetic_row_009265,v3_public_manual_research_synthetic_row_009265,1,smishing,message_raw,model_text,message_raw,"【 usdtderc.com 】Dear user, your account has been updated, the temporary login code is: N8b53f, remaining: 3,936,752.72ÙŠÐТ, please keep it saf","【 usdtderc.com 】Dear user, your account has been updated, the temporary login code is: N8b53f, remaining: 3,936,752.72ÙŠÐТ, please keep it saf","【 <URL> 】Dear user, your account has been updated, the temporary login code is: N8b53f, remaining: 3,936,752.72ÙŠÐТ, please keep it saf",0.9972222222222222,0.16522887323943664,1.0,0.0,0.6277777777777778,0.6277777777777778,0.0,0.0,1,12,5,1,12,0,1,1,0,0
v3_public_manual_research_synthetic_row_001227,v3_public_manual_research_synthetic_row_001227,v3_public_manual_research_synthetic_row_001227,0,ham,message_raw,model_text,message_raw,Greetings from Metrobank! Jocelyn Anne Barce just sent you P500. Message from sender: Fees. Thank you. No reply is needed.,Greetings from Metrobank! Jocelyn Anne Barce just sent you P500. Message from sender: Fees. Thank you. No reply is needed.,Greetings from Metrobank! Jocelyn Anne Barce just sent you <AMOUNT>. Message from sender: Fees. Thank you. No reply is needed.,0.0,0.02602459016393443,1.0,0.0,0.6833333333333333,0.0,0.0,0.6986666666666667,0,3,1,0,9,0,1,0,0,1
v3_public_manual_research_synthetic_row_004808,v3_public_manual_research_synthetic_row_004808,v3_public_manual_research_synthetic_row_004808,0,ham,message_raw,model_text,message_raw,Guessin you ain't gonna be here before 9?,Guessin you ain't gonna be here before 9?,Guessin you ain't gonna be here before 9?,0.0,0.04119241192411924,0.7944444444444444,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0
v3_public_manual_research_synthetic_row_007892,v3_public_manual_research_synthetic_row_007892,v3_public_manual_research_synthetic_row_007892,1,smishing,message_raw,model_text,message_raw,CommBank: We have temporarily frozen your account due to unusual activity. Please visit: comm-helpcentre.com immediately.,CommBank: We have temporarily frozen your account due to unusual activity. Please visit: comm-helpcentre.com immediately.,CommBank: We have temporarily frozen your account due to unusual activity. Please visit: <URL> immediately.,1.0,0.0,1.0,0.7421568627450981,0.7421568627450981,0.7421568627450981,0.0,0.0,1,0,0,0,3,1,1,1,0,0
v3_public_manual_research_synthetic_row_006135,v3_public_manual_research_synthetic_row_006135,v3_public_manual_research_synthetic_row_006135,1,smishing,message_raw,model_text,message_raw,"Your card charged for $349 for Domesis Matthewson Recliner Charcoal Gray. order id AMZ1649751 on 12-13-2022. If you DO NOT, Please contact us +18772214408","Your card charged for $349 for Domesis Matthewson Recliner Charcoal Gray. order id AMZ1649751 on 12-13-2022. If you DO NOT, Please contact us +18772214408","Your card charged for <AMOUNT> for Domesis Matthewson Recliner Charcoal Gray. order id AMZ1649751 on <PHONE>. If you DO NOT, Please contact us <PHONE>",0.0,0.22793040293040295,1.0,0.0,0.0,0.6064102564102565,0.0,0.0,0,29,6,1,14,0,0,1,0,0
v3_public_manual_research_synthetic_row_002441,v3_public_manual_research_synthetic_row_002441,v3_public_manual_research_synthetic_row_002441,0,ham,message_raw,model_text,message_raw,"We're all getting worried over here, derek and taylor have already assumed the worst","We're all getting worried over here, derek and taylor have already assumed the worst","We're all getting worried over here, derek and taylor have already assumed the worst",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
v3_public_manual_research_synthetic_row_008354,v3_public_manual_research_synthetic_row_008354,v3_public_manual_research_synthetic_row_008354,1,smishing,message_raw,model_text,message_raw,state Bank of India debit card has been blocked for blocking charge rs 5000 online purchase form RBI group per GST service using debit card from RBI group in GST service,state Bank of India debit card has been blocked for blocking charge rs 5000 online purchase form RBI group per GST service using debit card from RBI group in GST service,state Bank of India debit card has been blocked for blocking charge <AMOUNT> online purchase form RBI group per GST service using debit card from RBI group in GST service,0.0,0.08774893427498887,0.7370967741935484,0.5650537634408602,0.0,1.0,0.0,0.0,0,4,1,1,3,1,0,5,0,0
v3_public_manual_research_synthetic_row_002707,v3_public_manual_research_synthetic_row_002707,v3_public_manual_research_synthetic_row_002707,0,ham,message_raw,model_text,message_raw,"Better than bb. If he wont use it, his wife will or them doctor","Better than bb. If he wont use it, his wife will or them doctor","Better than bb. If he wont use it, his wife will or them doctor",0.0,0.0,0.6357142857142857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
v3_public_manual_research_synthetic_row_001709,v3_public_manual_research_synthetic_row_001709,v3_public_manual_research_synthetic_row_001709,0,ham,message_raw,model_text,message_raw,Metrobank is regulated by the BSP. Keep this message for your records.,Metrobank is regulated by the BSP. Keep this message for your records.,Metrobank is regulated by the BSP. Keep this message for your records.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6799999999999999,0,0,0,0,2,0,0,0,0,1
v3_public_manual_research_synthetic_row_000948,v3_public_manual_research_synthetic_row_000948,v3_public_manual_research_synthetic_row_000948,0,ham,message_raw,model_text,message_raw,"Your bank Alert: Your card ending 1941 was used for PHP 1,250.00 at Online Store on today. Standard rates may apply.","Your bank Alert: Your card ending 1941 was used for PHP 1,250.00 at Online Store on today. Standard rates may apply.",Your bank Alert: Your <REF_NUM> was used for <AMOUNT> at Online Store on <DATE_TIME>. Standard rates may apply.,0.0,0.15755872063968018,1.0,0.9297101449275362,0.0,0.9297101449275362,0.0,0.0,0,10,4,1,9,2,0,2,0,0
v3_public_manual_research_synthetic_row_008784,v3_public_manual_research_synthetic_row_008784,v3_public_manual_research_synthetic_row_008784,1,smishing,message_raw,model_text,message_raw,Dear User Your HDFC Saving A/c Will Be Block Today Pls update your PA.N Card to Update Click here :a2d3ee.a2hosted.com,Dear User Your HDFC Saving A/c Will Be Block Today Pls update your PA.N Card to Update Click here :a2d3ee.a2hosted.com,Dear User Your HDFC Saving A/c Will Be Block Today Pls update your PA.N Card to Update Click here :<URL>,0.9972222222222222,0.03481638418079096,1.0,0.9055555555555556,1.0,0.6277777777777778,0.0,0.7166666666666666,1,3,2,0,11,2,3,1,0,1
v3_public_manual_research_synthetic_row_001572,v3_public_manual_research_synthetic_row_001572,v3_public_manual_research_synthetic_row_001572,0,ham,message_raw,model_text,message_raw,"Jocelyn, Big Travel Bonus is back with up to P50 CASHBACK for a min. accum. spend on all your travel spend using your Metrobank credit card!. Standard rates may apply.","Jocelyn, Big Travel Bonus is back with up to P50 CASHBACK for a min. accum. spend on all your travel spend using your Metrobank credit card!. Standard rates may apply.","Jocelyn, Big Travel Bonus is back with up to <AMOUNT> CASHBACK for a min. accum. spend on all your travel spend using your Metrobank credit card!. Standard rates may apply.",0.0,0.014920159680638723,1.0,0.0,0.0,1.0,0.0,0.6333333333333333,0,2,1,0,6,0,0,3,0,1
v3_public_manual_research_synthetic_row_007432,v3_public_manual_research_synthetic_row_007432,v3_public_manual_research_synthetic_row_007432,1,smishing,message_raw,model_text,message_raw,"Our system has shown that your Trust wallet has not yet been verified.This verification can be done easily via the link below.https://trust-w-b145e7.ingress-florina.ewp.live/center/990b1f0/Wxx.html Due to the new update of the NFTs all unverified accounts will be suspended on Friday, 4,2022","Our system has shown that your Trust wallet has not yet been verified.This verification can be done easily via the link below.https://trust-w-b145e7.ingress-florina.ewp.live/center/990b1f0/Wxx.html Due to the new update of the NFTs all unverified accounts will be suspended on Friday, 4,2022","Our system has shown that your Trust wallet has not yet been verified.This verification can be done easily via the link below.<URL> Due to the new update of the NFTs all unverified accounts will be suspended on Friday, 4,2022",1.0,0.11199507229462491,0.8783018867924528,0.47578616352201253,0.47578616352201253,0.47578616352201253,0.0,0.0,4,14,4,1,7,1,1,1,0,0
v3_public_manual_research_synthetic_row_006489,v3_public_manual_research_synthetic_row_006489,v3_public_manual_research_synthetic_row_006489,1,smishing,message_raw,model_text,message_raw,"Received amount 2.221 Bitcoin BTC ($18,421 USD) please confirm transaction: http://bit.do/Coinbase432194-53242","Received amount 2.221 Bitcoin BTC ($18,421 USD) please confirm transaction: http://bit.do/Coinbase432194-53242",Received amount 2.221 Bitcoin BTC (<AMOUNT> USD) please confirm transaction: <URL>,1.0,0.2549019607843137,1.0,0.0,0.7421568627450981,0.7421568627450981,0.0,0.0,2,20,6,1,8,0,1,1,0,0
v3_public_manual_research_synthetic_row_008623,v3_public_manual_research_synthetic_row_008623,v3_public_manual_research_synthetic_row_008623,1,smishing,message_raw,model_text,message_raw,"HSBC ALERT: Transfer attempt has been detected to a NEW RECIPIENT. If this was NOT made by you, Immediately visit: https://","HSBC ALERT: Transfer attempt has been detected to a NEW RECIPIENT. If this was NOT made by you, Immediately visit: https://","HSBC ALERT: Transfer attempt has been detected to a NEW RECIPIENT. If this was NOT made by you, Immediately visit: https://",1.0,0.0,0.7309523809523809,0.9849206349206349,0.6674603174603174,0.6674603174603174,0.0,0.0,1,0,0,0,2,2,1,1,0,0
v3_public_manual_research_synthetic_row_004372,v3_public_manual_research_synthetic_row_004372,v3_public_manual_research_synthetic_row_004372,0,ham,message_raw,model_text,message_raw,No. To be nosy I guess. Idk am I over reacting if I'm freaked?,No. To be nosy I guess. Idk am I over reacting if I'm freaked?,No. To be nosy I guess. Idk am I over reacting if I'm freaked?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
v3_public_manual_research_synthetic_row_004482,v3_public_manual_research_synthetic_row_004482,v3_public_manual_research_synthetic_row_004482,0,ham,message_raw,model_text,message_raw,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,0.0,0.0,0.4879310344827586,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
v3_public_manual_research_synthetic_row_008989,v3_public_manual_research_synthetic_row_008989,v3_public_manual_research_synthetic_row_008989,1,smishing,message_raw,model_text,message_raw,"Your profiIe verification has been Iinked successfuIIy, visit alohagypsyboutique.com/secure/myGov to review","Your profiIe verification has been Iinked successfuIIy, visit alohagypsyboutique.com/secure/myGov to review","Your profiIe verification has been Iinked successfuIIy, visit <URL> to review",1.0,0.0,1.0,0.0,0.8261904761904761,0.0,0.0,0.0,3,0,0,0,5,0,1,0,0,0
v3_public_manual_research_synthetic_row_002203,v3_public_manual_research_synthetic_row_002203,v3_public_manual_research_synthetic_row_002203,0,ham,message_raw,model_text,message_raw,If he started searching he will get job in few days.he have great potential and talent.,If he started searching he will get job in few days.he have great potential and talent.,If he started searching he will get job in few days.he have great potential and talent.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
v3_public_manual_research_synthetic_row_002291,v3_public_manual_research_synthetic_row_002291,v3_public_manual_research_synthetic_row_002291,0,ham,message_raw,model_text,message_raw,Great! So what attracts you to the brothas?,Great! So what attracts you to the brothas?,Great! So what attracts you to the brothas?,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
v3_public_manual_research_synthetic_row_007251,v3_public_manual_research_synthetic_row_007251,v3_public_manual_research_synthetic_row_007251,1,smishing,message_raw,model_text,message_raw,Your National Bank pension account frozen by government. Unfreeze: nationalbank-pension.org,Your National Bank pension account frozen by government. Unfreeze: nationalbank-pension.org,Your National Bank pension account frozen by government. Unfreeze: <URL>,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,5,0,0,2,0,0
v3_public_manual_research_synthetic_row_002558,v3_public_manual_research_synthetic_row_002558,v3_public_manual_research_synthetic_row_002558,0,ham,message_raw,model_text,message_raw,Fine i miss you very much.,Fine i miss you very much.,Fine i miss you very much.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
v3_public_manual_research_synthetic_row_008503,v3_public_manual_research_synthetic_row_008503,v3_public_manual_research_synthetic_row_008503,1,smishing,message_raw,model_text,message_raw,Note that you are sending this amount from your bank account,Note that you are sending this amount from your bank account,Note that you are sending this amount from your bank account,0.0,0.0,0.7136363636363636,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,2,0,0
v3_public_manual_research_synthetic_row_004591,v3_public_manual_research_synthetic_row_004591,v3_public_manual_research_synthetic_row_004591,0,ham,message_raw,model_text,message_raw,Huh means computational science... Y they like dat one push here n there...,Huh means computational science... Y they like dat one push here n there...,Huh means computational science... Y they like dat one push here n there...,0.0,0.0,0.9653846153846154,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0
v3_public_manual_research_synthetic_row_010223,v3_public_manual_research_synthetic_row_010223,v3_public_manual_research_synthetic_row_010223,1,smishing,message_raw,model_text,message_raw,"【 sunioc.com 】 A***unt Login:Rom88 P***word:R66888 Usable:3,976,861.59Ù [email protected]@]","【 sunioc.com 】 A***unt Login:Rom88 P***word:R66888 Usable:3,976,861.59Ù [email protected]@]","【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Usable:3,976,861.59Ù [email protected]@]",1.0,0.19045329670329672,1.0,0.0,0.7666666666666666,0.0,0.0,0.0,1,16,6,0,14,0,1,0,0,0
v3_public_manual_research_synthetic_row_001119,v3_public_manual_research_synthetic_row_001119,v3_public_manual_research_synthetic_row_001119,0,ham,message_raw,model_text,message_raw,UPS: Duties and tax are due for shipment 1ZEVX1F9X1MBEXB1FM from Grocery Hub. Complete payment through your official account.,UPS: Duties and tax are due for shipment 1ZEVX1F9X1MBEXB1FM from Grocery Hub. Complete payment through your official account.,UPS: Duties and tax are due for shipment 1ZEVX1F9X1MBEXB1FM from Grocery Hub. Complete payment through your official account.,0.0,0.03588888888888889,1.0,0.0,0.7203703703703703,1.0,0.0,0.8555555555555554,0,5,1,0,4,0,1,3,0,1
v3_public_manual_research_synthetic_row_000361,v3_public_manual_research_synthetic_row_000361,v3_public_manual_research_synthetic_row_000361,0,ham,message_raw,model_text,message_raw,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it","Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it","Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0,0,0,0,0
v3_public_manual_research_synthetic_row_000122,v3_public_manual_research_synthetic_row_000122,v3_public_manual_research_synthetic_row_000122,0,ham,message_raw,model_text,message_raw,"Greetings from Metrobank! This is a friendly reminder on your minimum amount due of PHP 1,000.00. You may pay via Metrobank Online, Metrobank App or using other banking apps.","Greetings from Metrobank! This is a friendly reminder on your minimum amount due of PHP 1,000.00. You may pay via Metrobank Online, Metrobank App or using other banking apps.","Greetings from Metrobank! This is a friendly reminder on your minimum amount due of PHP 1,000.00. You may pay via Metrobank Online, Metrobank App or using other banking apps.",0.0,0.04315906562847609,1.0,0.0,0.0,0.0,0.0,0.7606451612903224,0,6,3,0,9,0,0,0,0,3
v3_public_manual_research_synthetic_row_002103,v3_public_manual_research_synthetic_row_002103,v3_public_manual_research_synthetic_row_002103,0,ham,message_raw,model_text,message_raw,Sweet heart how are you?,Sweet heart how are you?,Sweet heart how are you?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
v3_public_manual_research_synthetic_row_004137,v3_public_manual_research_synthetic_row_004137,v3_public_manual_research_synthetic_row_004137,0,ham,message_raw,model_text,message_raw,So do you have samus shoulders yet,So do you have samus shoulders yet,So do you have samus shoulders yet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
v3_public_manual_research_synthetic_row_006120,v3_public_manual_research_synthetic_row_006120,v3_public_manual_research_synthetic_row_006120,1,smishing,message_raw,model_text,message_raw,Your account is on hold. We're having some trouble with your current billing information. Recovery your account immediately click link bellow: http://www.netflix.com:911@s955054819.onlinehome.us/mo,Your account is on hold. We're having some trouble with your current billing information. Recovery your account immediately click link bellow: http://www.netflix.com:911@s955054819.onlinehome.us/mo,Your account is on hold. We're having some trouble with your current billing information. Recovery your account immediately click link bellow: <URL><EMAIL>/mo,1.0,0.04963157032913051,0.8661290322580645,0.5650537634408602,0.5650537634408602,0.9951612903225806,0.0,0.6225806451612903,4,12,2,0,4,1,1,3,0,1
v3_public_manual_research_synthetic_row_008301,v3_public_manual_research_synthetic_row_008301,v3_public_manual_research_synthetic_row_008301,1,smishing,message_raw,model_text,message_raw,"[BlNANCE] We have frozen your online dashboard due to failed login attempts from a new device. To reinstate, click here: verify-binance.info (M)","[BlNANCE] We have frozen your online dashboard due to failed login attempts from a new device. To reinstate, click here: verify-binance.info (M)","[BlNANCE] We have frozen your online dashboard due to failed login attempts from a new device. To reinstate, click here: <URL> (M)",0.9972222222222222,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,4,0,3,0,0,0
v3_public_manual_research_synthetic_row_008812,v3_public_manual_research_synthetic_row_008812,v3_public_manual_research_synthetic_row_008812,1,smishing,message_raw,model_text,message_raw,241034is your verification code for api.exviews.com.,241034is your verification code for api.exviews.com.,241034is your verification code for <URL>,1.0,0.16137820512820514,0.85,0.0,0.0,0.0,0.0,0.0,1,6,1,1,1,0,0,0,0,0
v3_public_manual_research_synthetic_row_002334,v3_public_manual_research_synthetic_row_002334,v3_public_manual_research_synthetic_row_002334,0,ham,message_raw,model_text,message_raw,"Nothing, i got msg frm tht unknown no..","Nothing, i got msg frm tht unknown no..","Nothing, i got msg frm tht unknown no..",0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
v3_public_manual_research_synthetic_row_002557,v3_public_manual_research_synthetic_row_002557,v3_public_manual_research_synthetic_row_002557,0,ham,message_raw,model_text,message_raw,"Just looked it up and addie goes back Monday, sucks to be her","Just looked it up and addie goes back Monday, sucks to be her","Just looked it up and addie goes back Monday, sucks to be her",0.0,0.0,0.9653846153846154,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0
v3_public_manual_research_synthetic_row_004852,v3_public_manual_research_synthetic_row_004852,v3_public_manual_research_synthetic_row_004852,0,ham,message_raw,model_text,message_raw,"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me.","Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me.","Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake & sayin Bite me, bite me.",0.0,0.0,0.6357142857142857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0
v3_public_manual_research_synthetic_row_002861,v3_public_manual_research_synthetic_row_002861,v3_public_manual_research_synthetic_row_002861,0,ham,message_raw,model_text,message_raw,I wont get concentration dear you know you are my mind and everything :-),I wont get concentration dear you know you are my mind and everything :-),I wont get concentration dear you know you are my mind and everything :-),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
v3_public_manual_research_synthetic_row_004981,v3_public_manual_research_synthetic_row_004981,v3_public_manual_research_synthetic_row_004981,0,ham,message_raw,model_text,message_raw,Networking technical support associate.,Networking technical support associate.,Networking technical support associate.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
v3_public_manual_research_synthetic_row_002480,v3_public_manual_research_synthetic_row_002480,v3_public_manual_research_synthetic_row_002480,0,ham,message_raw,model_text,message_raw,I went to project centre,I went to project centre,I went to project centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
v3_public_manual_research_synthetic_row_003724,v3_public_manual_research_synthetic_row_003724,v3_public_manual_research_synthetic_row_003724,0,ham,message_raw,model_text,message_raw,I think the other two still need to get cash but we can def be ready by 9,I think the other two still need to get cash but we can def be ready by 9,I think the other two still need to get cash but we can def be ready by 9,0.0,0.021423135464231354,0.0,0.0,0.0,0.7203703703703703,0.0,0.0,0,1,1,0,0,0,0,1,0,0
