review_candidate_id,original_unified_id,source_name,dataset_name,source_group,source_row_id,source_file,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,data_origin,is_synthetic,source_priority,candidate_reason,contains_url,contains_phone,contains_otp,contains_amount,contains_account_hint,scam_category,service_category,notes,expert_review_normalized_key,duplicate_cluster_id,duplicate_cluster_size,is_duplicate_representative,exclusion_type
erc_8690e91f1de2,uci_004799,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4799,data/organized/combined_public_thesis_sources_deduped_representatives.csv,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2.0,needs_smishing_relabel,True,True,False,False,False,,,UCI spam is preserved for later smishing relabel review.,santa calling would your little ones like a call from santa xmas eve call < > to book you time calls < > pm last 3mins 30s t c < >,expdup_004044,6.0,False,
erc_ef5b2f783880,uci_004799,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4799,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call <PHONE> to book you time. Calls1.50ppm last 3mins 30s T&C <URL>,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2.0,needs_smishing_relabel,True,True,False,False,False,,,UCI spam is preserved for later smishing relabel review.,santa calling would your little ones like a call from santa xmas eve call < > to book you time calls < > pm last 3mins 30s t c < >,expdup_004044,6.0,False,
erc_cc658cd1da7a,mishra_005227,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,5227,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call <PHONE> to book you time. Calls1.50ppm last 3mins 30s T&C <URL>,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2.0,needs_smishing_relabel,True,True,False,False,False,,,URL=yes; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,santa calling would your little ones like a call from santa xmas eve call < > to book you time calls < > pm last 3mins 30s t c < >,expdup_004044,6.0,False,
erc_f322a473cb49,uci_004799,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4799,data/organized/text_verified/combined_public_thesis_sources_deduped_representatives_text_verified.csv,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call <PHONE> to book you time. Calls1.50ppm last 3mins 30s T&C <URL>,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2.0,needs_smishing_relabel,True,True,False,False,False,,,UCI spam is preserved for later smishing relabel review.,santa calling would your little ones like a call from santa xmas eve call < > to book you time calls < > pm last 3mins 30s t c < >,expdup_004044,6.0,False,
erc_86d27677b6bb,mishra_002209,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2209,data/organized/combined_public_thesis_sources_uniform.csv,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2.0,needs_smishing_relabel,False,True,False,False,False,,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,santa calling would your little ones like a call from santa xmas eve call < > to book your time,expdup_004045,8.0,False,
erc_ce1ebee835ca,mishra_005101,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,5101,data/organized/combined_public_thesis_sources_uniform.csv,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,Spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2.0,needs_smishing_relabel,False,True,False,False,False,,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,santa calling would your little ones like a call from santa xmas eve call < > to book your time,expdup_004045,8.0,False,
erc_e7feebedaa83,uci_005430,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5430,data/organized/combined_public_thesis_sources_deduped_representatives.csv,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2.0,needs_smishing_relabel,False,True,False,False,False,,,UCI spam is preserved for later smishing relabel review.,santa calling would your little ones like a call from santa xmas eve call < > to book your time,expdup_004045,8.0,False,
erc_03f561dc29fb,uci_005430,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5430,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call <PHONE> to book your time.,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2.0,needs_smishing_relabel,False,True,False,False,False,,,UCI spam is preserved for later smishing relabel review.,santa calling would your little ones like a call from santa xmas eve call < > to book your time,expdup_004045,8.0,False,
erc_00bbe5c4efa4,mishra_002209,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2209,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call <PHONE> to book your time.,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2.0,needs_smishing_relabel,False,True,False,False,False,,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,santa calling would your little ones like a call from santa xmas eve call < > to book your time,expdup_004045,8.0,False,
erc_d4c00c204cf6,mishra_005101,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,5101,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call <PHONE> to book your time.,Spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2.0,needs_smishing_relabel,False,True,False,False,False,,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,santa calling would your little ones like a call from santa xmas eve call < > to book your time,expdup_004045,8.0,False,
erc_71ca3e26cb36,uci_005430,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5430,data/organized/text_verified/combined_public_thesis_sources_deduped_representatives_text_verified.csv,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call <PHONE> to book your time.,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2.0,needs_smishing_relabel,False,True,False,False,False,,,UCI spam is preserved for later smishing relabel review.,santa calling would your little ones like a call from santa xmas eve call < > to book your time,expdup_004045,8.0,False,
erc_ba1344466380,mishra_001130,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,1130,data/organized/combined_public_thesis_sources_uniform.csv,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2.0,needs_smishing_relabel,True,False,False,False,False,,,URL=yes; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,save money on wedding lingerie at < > choose from a superb selection with national delivery brought to you by weddingfriend,expdup_004046,6.0,False,
erc_55e103b9acdd,uci_003444,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3444,data/organized/combined_public_thesis_sources_deduped_representatives.csv,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2.0,needs_smishing_relabel,True,False,False,False,False,,,UCI spam is preserved for later smishing relabel review.,save money on wedding lingerie at < > choose from a superb selection with national delivery brought to you by weddingfriend,expdup_004046,6.0,False,
erc_633bb616af12,uci_003444,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3444,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,Save money on wedding lingerie at <URL> Choose from a superb selection with national delivery. Brought to you by WeddingFriend,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2.0,needs_smishing_relabel,True,False,False,False,False,,,UCI spam is preserved for later smishing relabel review.,save money on wedding lingerie at < > choose from a superb selection with national delivery brought to you by weddingfriend,expdup_004046,6.0,False,
erc_8b99fcc698a6,mishra_001130,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,1130,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,Save money on wedding lingerie at <URL> Choose from a superb selection with national delivery. Brought to you by WeddingFriend,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2.0,needs_smishing_relabel,True,False,False,False,False,,,URL=yes; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,save money on wedding lingerie at < > choose from a superb selection with national delivery brought to you by weddingfriend,expdup_004046,6.0,False,
erc_6c31abd961b5,uci_003444,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3444,data/organized/text_verified/combined_public_thesis_sources_deduped_representatives_text_verified.csv,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,Save money on wedding lingerie at <URL> Choose from a superb selection with national delivery. Brought to you by WeddingFriend,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2.0,needs_smishing_relabel,True,False,False,False,False,,,UCI spam is preserved for later smishing relabel review.,save money on wedding lingerie at < > choose from a superb selection with national delivery brought to you by weddingfriend,expdup_004046,6.0,False,
erc_2d649d42afec,imc25_english_smish_20165,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_20165,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,"Saving Hack: Get 10"" MOJO Pizza of 445 @245 ONLY! Use Flat Rs.200 OFF Code: OFF200
India's Highest Rated Pizza Chain
Order directly @MOJO App: <URL>","Saving Hack: Get 10"" MOJO Pizza of 445 @245 ONLY! Use Flat Rs.200 OFF Code: OFF200 India's Highest Rated Pizza Chain Order directly @MOJO App: <URL>",smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,False,True,True,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,need and greed. Named entity tag: mojo pizza.",saving hack get 10 mojo pizza of 445 245 only use flat < > off < > india s highest rated pizza chain order directly mojo app <url>,expdup_004047,2.0,False,
erc_5d2d86bb65cd,imc25_english_smish_07011,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_07011,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,Second Prize 1Crore. What is the first prize? Special Invitation in Big league! & Big Winnings on My11circle CHN vs MUM Winning Amount – Rs. <US_BANK_NUMBER> (5.86Crores),Second Prize 1Crore. What is the first prize? Special Invitation in Big league! & Big Winnings on My11circle CHN vs MUM Winning Amount – Rs. <US_BANK_NUMBER> (5.86Crores),smishing_corpus_row,smishing,,candidate,True,original_looking_raw,public_source,False,6.0,public_candidate_spam,False,False,False,True,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. Named entity tag: my11circle.",second prize 1crore what is the first prize special invitation in big league big winnings on my11circle chn vs mum winning amount rs <us bank number> 5 86crores,expdup_004054,2.0,False,
erc_7ec32999c6b0,imc25_english_smish_01738,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_01738,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,See the intimate pictures <NAMED_ENTITY> released 4 you! Unlock <URL>,See the intimate pictures <NAMED_ENTITY> released 4 you! Unlock <URL>,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency.",see the intimate pictures <named entity> released 4 you unlock <url>,expdup_004055,2.0,False,
erc_2a0b0e2aee0e,mishra_005226,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,5226,data/organized/combined_public_thesis_sources_deduped_representatives.csv,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2.0,needs_smishing_relabel,False,True,False,False,False,,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,send a logo 2 ur lover 2 names joined by a heart txt love name1 name2 mobno eg love adam eve < > to 87077,expdup_004056,4.0,False,
erc_68a482546a30,mishra_005226,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,5226,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE <PHONE> to 87077,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2.0,needs_smishing_relabel,False,True,False,False,False,,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,send a logo 2 ur lover 2 names joined by a heart txt love name1 name2 mobno eg love adam eve < > to 87077,expdup_004056,4.0,False,
erc_1bd976705bf8,mishra_005226,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,5226,data/organized/text_verified/combined_public_thesis_sources_deduped_representatives_text_verified.csv,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE <PHONE> to 87077,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2.0,needs_smishing_relabel,False,True,False,False,False,,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,send a logo 2 ur lover 2 names joined by a heart txt love name1 name2 mobno eg love adam eve < > to 87077,expdup_004056,4.0,False,
erc_b15568a3eb1e,uci_000421,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,421,data/organized/combined_public_thesis_sources_deduped_representatives.csv,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2.0,needs_smishing_relabel,False,True,False,True,False,,,UCI spam is preserved for later smishing relabel review.,send a logo 2 ur lover 2 names joined by a heart txt love name1 name2 mobno eg love adam eve < > to 87077 yahoo pobox36504w45wq txtno 4 no ads < >,expdup_004057,8.0,False,
erc_b23e26f7642f,uci_000421,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,421,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE <PHONE> to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2.0,needs_smishing_relabel,False,True,False,True,False,,,UCI spam is preserved for later smishing relabel review.,send a logo 2 ur lover 2 names joined by a heart txt love name1 name2 mobno eg love adam eve < > to 87077 yahoo pobox36504w45wq txtno 4 no ads < >,expdup_004057,8.0,False,
erc_c191a97df40e,uci_000421,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,421,data/organized/text_verified/combined_public_thesis_sources_deduped_representatives_text_verified.csv,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE <PHONE> to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2.0,needs_smishing_relabel,False,True,False,True,False,,,UCI spam is preserved for later smishing relabel review.,send a logo 2 ur lover 2 names joined by a heart txt love name1 name2 mobno eg love adam eve < > to 87077 yahoo pobox36504w45wq txtno 4 no ads < >,expdup_004057,8.0,False,
erc_41bc2b658e30,uci_002831,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2831,data/organized/combined_public_thesis_sources_uniform.csv,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2.0,needs_smishing_relabel,False,True,False,True,False,,,UCI spam is preserved for later smishing relabel review.,send a logo 2 ur lover 2 names joined by a heart txt love name1 name2 mobno eg love adam eve < > to 87077 yahoo pobox36504w45wq txtno 4 no ads < >,expdup_004057,8.0,False,
erc_702d65216129,mishra_004435,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4435,data/organized/combined_public_thesis_sources_uniform.csv,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2.0,needs_smishing_relabel,False,True,False,True,False,,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,send a logo 2 ur lover 2 names joined by a heart txt love name1 name2 mobno eg love adam eve < > to 87077 yahoo pobox36504w45wq txtno 4 no ads < >,expdup_004057,8.0,False,
erc_b4d346316ab1,uci_002831,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2831,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE <PHONE> to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2.0,needs_smishing_relabel,False,True,False,True,False,,,UCI spam is preserved for later smishing relabel review.,send a logo 2 ur lover 2 names joined by a heart txt love name1 name2 mobno eg love adam eve < > to 87077 yahoo pobox36504w45wq txtno 4 no ads < >,expdup_004057,8.0,False,
erc_63c6880d7361,mishra_004435,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4435,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE <PHONE> to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2.0,needs_smishing_relabel,False,True,False,True,False,,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,send a logo 2 ur lover 2 names joined by a heart txt love name1 name2 mobno eg love adam eve < > to 87077 yahoo pobox36504w45wq txtno 4 no ads < >,expdup_004057,8.0,False,
erc_f123eae9a113,imc25_english_smish_05788,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_05788,data/raw/collected_smishing_candidates.csv,Send me your full name  address email and phone number so I can get the gift delivered to you,,smishing_corpus_row,smishing,,candidate,True,pending,public_source,False,6.0,public_candidate_spam,False,False,False,False,False,spam,,Imported from IMC25 English-only smishing corpus. Lure principles: need and greed.,send me your full name address email and phone number so i can get the gift delivered to you,expdup_004058,3.0,False,
erc_49e84a246fd3,imc25_english_smish_05788,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_05788,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,Send me your full name  address email and phone number so I can get the gift delivered to you,Send me your full name address email and phone number so I can get the gift delivered to you,smishing_corpus_row,smishing,,candidate,True,original_looking_raw,public_source,False,6.0,public_candidate_spam,False,False,False,False,False,spam,,Imported from IMC25 English-only smishing corpus. Lure principles: need and greed.,send me your full name address email and phone number so i can get the gift delivered to you,expdup_004058,3.0,False,
erc_308c01d0250d,mishra_002288,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2288,data/organized/combined_public_thesis_sources_uniform.csv,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2.0,needs_smishing_relabel,True,True,False,True,False,,,URL=yes; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,sex up ur mobile with a free sexy pic of jordan just text babe to 88600 then every wk get a sexy celeb < > 4 more pics 16 < > wk < >,expdup_004059,6.0,False,
erc_7ae2c23491ea,uci_001195,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1195,data/organized/combined_public_thesis_sources_deduped_representatives.csv,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2.0,needs_smishing_relabel,True,True,False,True,False,,,UCI spam is preserved for later smishing relabel review.,sex up ur mobile with a free sexy pic of jordan just text babe to 88600 then every wk get a sexy celeb < > 4 more pics 16 < > wk < >,expdup_004059,6.0,False,
erc_ebb04be2fe2a,uci_001195,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1195,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! <URL> 4 more pics. 16 <AMOUNT>/wk <PHONE>,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2.0,needs_smishing_relabel,True,True,False,True,False,,,UCI spam is preserved for later smishing relabel review.,sex up ur mobile with a free sexy pic of jordan just text babe to 88600 then every wk get a sexy celeb < > 4 more pics 16 < > wk < >,expdup_004059,6.0,False,
erc_a81e23fa3e02,mishra_002288,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2288,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! <URL> 4 more pics. 16 <AMOUNT>/wk <PHONE>,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2.0,needs_smishing_relabel,True,True,False,True,False,,,URL=yes; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,sex up ur mobile with a free sexy pic of jordan just text babe to 88600 then every wk get a sexy celeb < > 4 more pics 16 < > wk < >,expdup_004059,6.0,False,
