unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status,repair_status,final_strict_raw_eligible,exclusion_reason,content_quality_status,content_quality_flags,smishing_signal_score,non_smishing_reason,suggested_action,campaign_template_key,campaign_cluster_id,campaign_cluster_size,campaign_duplicate_status,is_campaign_representative,campaign_representative_reason,content_filter_status,content_filter_reason,content_replacement_candidate_id,removed_original_unified_id,strong_campaign_family_key,strong_campaign_family_id,strong_campaign_family_size,strong_campaign_family_status,strong_campaign_family_reason,row_position_1based,campaign_family_filter_status,campaign_family_filter_reason,campaign_family_replacement_candidate_id,campaign_family_removed_original_unified_id
gathered_imc25_english_smish_01111,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_01111,"Free Msg:Your current shipping address is invalid, please verify and reschedule your delivery:","Free Msg:Your current shipping address is invalid, please verify and reschedule your delivery:",smishing_corpus_row,smishing,accepted,approved,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,kept_original_raw_available,,,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,94,14,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;delivery_theme,3,,keep,free msg your current shipping address is invalid please verify and reschedule your delivery,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,free msg your current shipping address is invalid please verify and reschedule your delivery,,1,unique_family,final dataset row kept under strong campaign-family cap,6361,kept,kept under strong campaign-family cap,,
replacement_hf_bengali_sms_smishing_english_smish_0214,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0214,Urgent message for you from Bangladesh Bank. Click here for details: https://wa.me/8801919900112,Urgent message for you from Bangladesh Bank. Click here for details: <URL>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0214,gathered_imc25_english_smish_01112,true,false,true,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0214; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,96,15,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;callback_phone;urgency_or_security;url_or_domain,8,,keep,urgent message for you from bangladesh bank click here for details < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,urgent message for you from bangladesh bank click here for details <url>,,1,unique_family,final dataset row kept under strong campaign-family cap,6362,kept,kept under strong campaign-family cap,,
replacement_ncsu_sms_phishing_001383,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_001383,"[OKEX]For the safety of your funds, please use the app to scan the QR code to improve the security level of your account: okexbr.com/safe","[OKEX]For the safety of your funds, please use the app to scan the QR code to improve the security level of your account: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_001383,gathered_imc25_english_smish_01113,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_001383; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,137,27,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;urgency_or_security;url_or_domain,5,,keep,okex for the safety of your funds please use the app to scan the qr code to improve the security level of your account < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,okex for the safety of your funds please use the app to scan the qr code to improve the security level of your account okexbr com safe,,1,unique_family,final dataset row kept under strong campaign-family cap,6363,kept,kept under strong campaign-family cap,,
gathered_imc25_english_smish_01115,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_01115,The package has arrived at the warehouse and cannot be delivered due to incomplete address details. Confirm your address at the link.,The package has arrived at the warehouse and cannot be delivered due to incomplete address details. Confirm your address at the link.,smishing_corpus_row,smishing,accepted,approved,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,kept_original_raw_available,,,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,133,22,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;delivery_theme,3,,keep,the package has arrived at the warehouse and cannot be delivered due to incomplete address details confirm your address at the link,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,the package has arrived at the warehouse and cannot be delivered due to incomplete address details confirm your address at the link,,1,unique_family,final dataset row kept under strong campaign-family cap,6364,kept,kept under strong campaign-family cap,,
gathered_imc25_english_smish_01116,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_01116,"For Security review,Due to unusual activity,verify account at:","For Security review,Due to unusual activity,verify account at:",smishing_corpus_row,smishing,accepted,approved,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,kept_original_raw_available,,,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,62,10,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;urgency_or_security,5,,keep,for security review due to unusual activity verify account at,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,for security review due to unusual activity verify account at,,1,unique_family,final dataset row kept under strong campaign-family cap,6365,kept,kept under strong campaign-family cap,,
replacement_hf_bengali_sms_smishing_english_smish_0216,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0216,Change your bank account password. Please click here: http://bit.ly/ChangePassword,Change your bank account password. Please click here: <URL>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0216,gathered_imc25_english_smish_01118,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=telecom; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0216; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,82,12,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,change your bank account password please click here < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,change your bank account password please click here <url>,,1,unique_family,final dataset row kept under strong campaign-family cap,6366,kept,kept under strong campaign-family cap,,
replacement_ncsu_sms_phishing_001386,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_001386,your  account  has  been  suspended  due  to  expired  identity  information.  restore  after  authentication  information:  okexbr.com/safe,your account has been suspended due to expired identity information. restore after authentication information: <URL>,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_001386,gathered_imc25_english_smish_01119,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_001386; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,140,17,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;urgency_or_security;url_or_domain,5,,keep,your account has been suspended due to expired identity information restore after authentication information < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,your account has been suspended due to expired identity information restore after authentication information okexbr com safe,,1,unique_family,final dataset row kept under strong campaign-family cap,6367,kept,kept under strong campaign-family cap,,
replacement_hf_bengali_sms_smishing_english_smish_0217,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0217,Bet on European Championship and win a luxury hotel booking. Click: super1000.info/docs,Bet on European Championship and win a luxury hotel booking. Click: <URL>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0217,gathered_imc25_english_smish_01125,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0217; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,87,14,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request,2,,keep,bet on european championship and win a luxury hotel booking click super1000 info docs,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,bet on european championship and win a luxury hotel booking click super1000 info docs,,1,unique_family,final dataset row kept under strong campaign-family cap,6368,kept,kept under strong campaign-family cap,,
replacement_ncsu_sms_phishing_001444,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_001444,"Delivered: Hi Mohammed Farhan, your package with Polident Dentur... is successfully delivered. More info at Lybrate. http://lybr.at/c972caba0 In case of any discrepancy in your order, mail us at orders@lybrate.com within 48 hrs mentioning your order code and registered mobile number.","Delivered: Hi Mohammed Farhan, your package with Polident Dentur... is successfully delivered. More info at Lybrate. <URL> In case of any discrepancy in your order, mail us at <EMAIL> within 48 hrs mentioning your order code and registered mobile number.",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_001444,gathered_imc25_english_smish_01131,true,true,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_001444; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,284,45,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;delivery_theme;url_or_domain,5,,keep,delivered hi mohammed farhan your package with polident dentur is successfully delivered more info at lybrate < > in case of any discrepancy in your order mail us at < > within 48 hrs mentioning your order code and registered mobile number,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,delivered hi mohammed farhan your package with polident dentur is successfully delivered more info at lybrate <url> in case of any discrepancy in your order mail us at <email> within 48 hrs mentioning your order code <code> registered mobile number,,1,unique_family,final dataset row kept under strong campaign-family cap,6369,kept,kept under strong campaign-family cap,,
replacement_hf_bengali_sms_smishing_english_smish_0218,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0218,Update your Facebook profile here: [facebookprofile.com/UpdateBD],Update your Facebook profile here: [<URL>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0218,gathered_imc25_english_smish_01134,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0218; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,65,8,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,update your facebook profile here < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,update your facebook profile here facebookprofile com updatebd,,1,unique_family,final dataset row kept under strong campaign-family cap,6370,kept,kept under strong campaign-family cap,,
replacement_ncsu_sms_phishing_001461,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_001461,Final Offer! 400% up to GBP2000 +100 FS - use coupon code: VIKINGS100 https://tx.vc/r/2S2gT/1AvVHM/7SnnDn5 Optout: https://tx.vc/o/804d5,Final Offer! 400% up to <AMOUNT> +100 FS - use coupon code: <OTP> <URL> Optout: <URL>,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_001461,gathered_imc25_english_smish_01135,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_001461; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,136,25,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;url_or_domain,4,,keep,final offer < > up to < > < > fs use coupon code < > < > optout < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,final offer <num> up to <amount> <num> fs use coupon code <code> <url> optout <url>,,1,unique_family,final dataset row kept under strong campaign-family cap,6371,kept,kept under strong campaign-family cap,,
replacement_hf_bengali_sms_smishing_english_smish_0220,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0220,"You have won TK 5,000 prize from Nagad account! For details call: +8801918899001","You have won TK 5,000 prize from Nagad account! For details call: <PHONE>",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0220,gathered_imc25_english_smish_01137,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0220; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,80,14,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;callback_phone;reward_with_action,6,,keep,you have won tk < > prize from nagad account for details call < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,you have won <amount> prize from nagad account for details call <phone>,,1,unique_family,final dataset row kept under strong campaign-family cap,6372,kept,kept under strong campaign-family cap,,
replacement_ncsu_sms_phishing_001466,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_001466,Join us this Saturday 5/21/22 for a webinar on locational astrology with Arielle Guttman! Link to register: https://drip.io/V6FmRQ https://m.twil.io/wMm9Y48caY,Join us this Saturday 5/21/22 for a webinar on locational astrology with Arielle Guttman! Link to register: <URL> <URL>,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_001466,gathered_imc25_english_smish_01140,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_001466; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,159,28,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,url_or_domain,2,,keep,join us this saturday 5 21 22 for a webinar on locational astrology with arielle guttman link to register < > < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,join us this saturday 5 21 22 for a webinar on locational astrology with arielle guttman link to register <url> <url>,,1,unique_family,final dataset row kept under strong campaign-family cap,6373,kept,kept under strong campaign-family cap,,
replacement_imc25_english_smish_00479,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_00479,BOFA_EDD_DEBIT_CARD:- Your card starting with 4427*** has been temporarily blocked. Unblock card at :-,BOFA_EDD_DEBIT_CARD:- Your card starting with 4427*** has been temporarily blocked. Unblock card at :-,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_00479,gathered_imc25_english_smish_01151,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_00479; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,102,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;urgency_or_security,3,,keep,bofa edd debit card your card starting with < > has been temporarily blocked unblock card at,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,bofa edd debit card your card starting with <num> has been temporarily blocked unblock card at,,1,unique_family,final dataset row kept under strong campaign-family cap,6374,kept,kept under strong campaign-family cap,,
replacement_hf_bengali_sms_smishing_english_smish_0221,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0221,Click to talk on video or call https://t.co/EbXRF7TAFA?fbclid=9hIT17itA7iWLnV5aHpMh2SKDK_FREE_TO_WATCH_MY_VIDEOS_ONLY_FOR_TODAY_AND_FREE_LIVE_CAM_DATING_PRIVATE_WITH_ME_PLEASE_JOIN_ME,Click to talk on video or call <URL>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0221,gathered_imc25_english_smish_01154,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0221; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,183,32,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,click to talk on video or call < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,click to talk on video or call <url>,,1,unique_family,final dataset row kept under strong campaign-family cap,6375,kept,kept under strong campaign-family cap,,
replacement_ncsu_sms_phishing_001475,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_001475,CITBANK: TO REGAIN ACCESS YOUR ACCOUNT FOLLOW HERE https://ko.gl/sBOsC AND CONFRIM YOUR DC PIN,CITBANK: TO REGAIN ACCESS YOUR ACCOUNT FOLLOW HERE <URL> AND CONFRIM YOUR DC PIN,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_001475,gathered_imc25_english_smish_01156,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_001475; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,94,17,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;url_or_domain,4,,keep,citbank to regain access your account follow here < > and confrim your dc pin,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,citbank to regain access your account follow here <url> and confrim your dc pin,,1,unique_family,final dataset row kept under strong campaign-family cap,6376,kept,kept under strong campaign-family cap,,
replacement_imc25_english_smish_00488,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_00488,"Hi! I'm on the promo team at Gemiful, and we think you'd perfect to wear our sustainable jewellery! If you're interested, we would love to send you 3 pieces for FREE🥰

Message our main account @gemifulbrand to apply","Hi! I'm on the promo team at Gemiful, and we think you'd perfect to wear our sustainable jewellery! If you're interested, we would love to send you 3 pieces for FREE🥰 Message our main account @gemifulbrand to apply",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_00488,gathered_imc25_english_smish_01157,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_00488; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,215,41,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential,2,,keep,hi i m on the promo team at gemiful and we think you d perfect to wear our sustainable jewellery if you re interested we would love to send you 3 pieces for free message our main account gemifulbrand to apply,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,hi i m on the promo team at gemiful and we think you d perfect to wear our sustainable jewellery if you re interested we would love to send you 3 pieces for free message our main account gemifulbrand to <rand>,,1,unique_family,final dataset row kept under strong campaign-family cap,6377,kept,kept under strong campaign-family cap,,
strict_replacement_hf_bengali_sms_smishing_english_smish_0222,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,strict_raw_replacement_91k_pool,hf_bengali_sms_smishing_english_smish_0222,Your Midland Bank foreign remittance on hold. Release: midlandbank-remit.net,Your Midland Bank foreign remittance on hold. Release: <URL>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,kept_original_raw_available,hf_bengali_sms_smishing_english_smish_0222,gathered_imc25_english_smish_01165,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,76,11,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,account_payment_credential;url_or_domain,4,,keep,your midland bank foreign remittance on hold release < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,your midland bank foreign remittance on hold release midlandbank remit net,,1,unique_family,final dataset row kept under strong campaign-family cap,6378,kept,kept under strong campaign-family cap,,
replacement_ncsu_sms_phishing_001478,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_001478,ORDER 0002 / U S Delivery : We need to update your shipping and pay fee for delivery please visit: .amoremcuidar.com,ORDER 0002 / U S Delivery: We need to update your shipping and pay fee for delivery please visit: .<URL>,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_001478,gathered_imc25_english_smish_01169,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_001478; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,116,20,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;delivery_theme;url_or_domain,5,,keep,order < > u s delivery we need to update your shipping and pay fee for delivery please visit < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,order <num> u s delivery we need to update your shipping and pay fee for delivery please visit amoremcuidar com,,1,unique_family,final dataset row kept under strong campaign-family cap,6379,kept,kept under strong campaign-family cap,,
replacement_imc25_english_smish_00504,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_00504,"Refund Validation Request:
Your cooperation is requested to validate your $863.35 refund via our online verification process.",Refund Validation Request: Your cooperation is requested to validate your <AMOUNT> refund via our online verification process.,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_00504,gathered_imc25_english_smish_01170,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_00504; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,125,18,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;government_theme,3,,keep,refund validation request your cooperation is requested to validate your < > refund via our online verification < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,refund validation request your cooperation is requested to validate your <amount> refund via our online verification <code>,,1,unique_family,final dataset row kept under strong campaign-family cap,6380,kept,kept under strong campaign-family cap,,
