unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels
smishtank_3,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,3,"Costco: Daniel, the code 42003 printed on your receipt from 10 came in 2nd in our Airpods draw: f2gpy.info/RzNKEws Zve",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Prize/Contest; brand=Costco; sender_type=Short Code; url=f2gpy.info/RzNKEwsZve; domain=f2gpy.info,costco daniel the code <num> printed on your receipt from 10 came in 2nd in our airpods draw <url> zve,,1,true,SmishTank,smishing
smishtank_1043,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1043,"Package reminder: We cannot deliver your package to door due to the incomplete house number, please fill in the address. https://vxa-upsp.com",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=UPS; sender_type=Phone Number; url=https://vxa-upsp.com; domain=vxa-upsp.com,package reminder we cannot deliver your package to door due to the incomplete house number please fill in the address <url>,,1,true,SmishTank,smishing
smishtank_1044,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1044,Get a Free $100 by HomeDepot http://intentweav.shopping/nrFIB6,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=Home Depot; sender_type=Phone Number; url=http://intentweav.shopping/nrFIB6; domain=intentweav.shopping,get a free <num> by homedepot <url>,,1,true,SmishTank,smishing
smishtank_1047,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1047,Ne'tf!ix:658567 Your Subscr!pt!ons has_expired today.Click here to Re_new your bills //@risu.io/fTVXM,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=Netflix; sender_type=Email To Text; url=risu.io/fTVXM; domain=risu.io,ne tf ix <num> your subscr pt ons has expired today click here to re new your bills <url>,,1,true,SmishTank,smishing
smishtank_1048,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1048,"(NT#FLIX:382118) Your Subcript!ons will expire today,re-new your bills now //@risu.io/B10Sz O",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=; sender_type=Email To Text; url=risu.io/B10Sz; domain=risu.io,nt flix <num> your subcript ons will expire today re new your bills now <url> o,,1,true,SmishTank,smishing
smishtank_1049,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1049,NeTf!x_ID:354376 Your subscript!on has  expired today.Click here to renewal your bills // @shrtco.de/nllx01 O,verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Netflix; sender_type=Email To Text; url=shrtco.de/nllx01; domain=shrtco.de,netf x id <num> your subscript on has expired today click here to renewal your bills shrtco de nllx01 o,,1,true,SmishTank,smishing
smishtank_1050,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1050,"MSG_ID984196:IRS You federal return was ban by the IRS.Don't worry,we'll help you fix it. Click this link> // risu.io/e75CA O",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Lawsuits/Settlements; brand=IRS; sender_type=Email To Text; url=risu.io/e75CA; domain=risu.io,msg id984196 irs you federal return was ban by the irs don t worry we ll help you fix it click this link> <url> o,,1,true,SmishTank,smishing
smishtank_1051,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1051,"(AM#ZON) 163975 YOUR 4CCOUNT HAS BEEN I_OCKED,fix your bill-now. //unusa.id/9rua O",verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Amazon; sender_type=Email To Text; url=unusa.id/9rua; domain=unusa.id,am zon <num> your 4ccount has been i ocked fix your bill now unusa id 9rua o,,1,true,SmishTank,smishing
smishtank_1052,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1052,"Hello, invite you to enter BTC discussion group and earn 5K-50K every day. Reply 1 and enter the link.???? https://chat.whatsapp.com/K106E9p3FvgAhOIYE5MA8v",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=Whatsapp; sender_type=Email To Text; url=https://chat.whatsapp.com/K106E9p3FvgAhOIYE5MA8v; domain=chat.whatsapp.com,hello invite you to enter btc discussion group and earn 5k 50k every day reply 1 and enter the link <url>,,1,true,SmishTank,smishing
smishtank_1053,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1053,"(NFLXID#) 132231 #YOUR'SUBSCRIPTION' is on ""HOID"",Renew_your_bill _now!! //onx.la/00cfc O A Mensaje de texto ? A *Pay ?",verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Other; brand=Netflix; sender_type=Email To Text; url=onx.la/00cfc; domain=onx.la,nflxid <num> your subscription is on hoid renew your bill now onx la 00cfc o a mensaje de texto a pay,,1,true,SmishTank,smishing
smishtank_1055,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1055,"Netfl1xID:209860 Your_SUBSCRIPT1ON IS_ON ""HOID"",Renewal  your-bill-now:// @@,2ax.com/K0gU1 O",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Netflix; sender_type=Phone Number; url=2ax.com/K0gU1; domain=2ax.com,netfl1xid <num> your subscript1on is on hoid renewal your bill now <url> o,,1,true,SmishTank,smishing
smishtank_1056,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1056,(Your amazon account has been suspended.more info 819dOl.bolejug.us/?ID-7SFBF4) ZKNWY,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Amazon; sender_type=Email To Text; url=819dOl.bolejug.us/?ID-7SFBF4; domain=819dol.bolejug.us,your amazon account has been suspended more info <url> zknwy,dup_005100,2,false,SmishTank + Smishing-Dataset-IMC25,smishing
smishtank_1057,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1057,Amazon.com We temporarily placed your Amazon suspended To restore follow instruction below. http://site.rdv360.com/free/main45/mail?=924514 Please complete recovery within 2 days otherwise Amazon account permanently suspended. We are sorry for any inconvenience this may have caused. Thank you for your attention.,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Amazon; sender_type=Email To Text; url=http://site.rdv360.com/free/main45/mail?=924514; domain=site.rdv360.com,<url> we temporarily placed your amazon suspended to restore follow instruction below <url> please complete recovery within 2 days otherwise amazon account permanently suspended we are sorry for any inconvenience this may have caused thank you for your attention,dup_000074,2,true,SmishTank,smishing
smishtank_1059,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1059,Try this Keto for 7 days and your friends won't recognize you. It's replaced workouts kmhgsq98am.co/3injuan Reply END to unsubscribe,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=Keto; sender_type=Phone Number; url=kmhgsq98am.co/3injuan; domain=kmhgsq98am.co,try this keto for 7 days and your friends won t recognize you it s replaced workouts <url> reply end to unsubscribe,,1,true,SmishTank,smishing
smishtank_1060,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1060,We can give you up to 250USD for diesel as thanks for 2min you'll spend on the survey. Tap link! tc60gwozak.co/vyrgtrgd Reply END to unsubscribe,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Prize/Contest; brand=; sender_type=Phone Number; url=tc60gwozak.co/vyrgtrgd; domain=tc60gwozak.co,we can give you up to 250usd for diesel as thanks for 2min you ll spend on the survey tap link <url> reply end to unsubscribe,,1,true,SmishTank,smishing
smishtank_1062,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1062,"Your shipment AWB1H1NMXCR has been reverted. To reschedule, go to https://usps.com@bit.ly/3Yy29Ws",verified_smishing,smishing,accepted,accepted,true,true,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=USPS; sender_type=Email To Text; url=https://usps.com@bit.ly/3Yy29Ws ; domain=bit.ly,your shipment awb1h1nmxcr has been reverted to reschedule go to <url>,,1,true,SmishTank,smishing
smishtank_1065,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1065,This is Second and final advise: We W! Il Block Your gadget promptly. Please Eliminate unwanted me$sage's. Scan today: congvd.me/X2Onlwz97M,verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=; sender_type=Phone Number; url=congvd.me/X2Onlwz97M; domain=congvd.me,this is second and final advise we w il block your gadget promptly please eliminate unwanted me sage s scan today congvd me x2onlwz97m,,1,true,SmishTank,smishing
smishtank_1066,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1066,https://tinyurl.com/7jvV5nL,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Other; brand=; sender_type=; url=https://tinyurl.com/7jvV5nL; domain=tinyurl.com,<url>,dup_000067,9,true,SmishTank,smishing
smishtank_1067,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1067,"Mystery shopper job offer available in your area, Earn $300 Per Task..READ MORE AND APPLY HERE.. https://viait.net/index.htm O",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Job Advertisement; brand=; sender_type=Phone Number; url=https://viait.net/index.htm; domain=viait.net,mystery shopper job offer available in your area earn <num> per task read more and apply here <url> o,,1,true,SmishTank,smishing
smishtank_1068,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1068,Breaking Story! NBC threatens to fire Actress if she doesn't drop 30 pds in 2 months. Read this crazy story here ak90.xyz/VHtCnf804F how she keeps her job,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=NBC; sender_type=Phone Number; url=ak90.xyz/VHtCnf804F; domain=ak90.xyz,breaking story nbc threatens to fire actress if she doesn t drop 30 pds in 2 months read this crazy story here <url> how she keeps her job,,1,true,SmishTank,smishing
smishtank_1069,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1069,"100% PURE CBD INFUSED I GUMMIES is powerful & natural. Reduce pain, & anxiety Get yours now! naturalcbdgummy.xyz/RKbHGkiTU9 Reply STOP to opt out",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=Natural CBD Gummies; sender_type=Phone Number; url=naturalcbdgummy.xyz/RKbHGkiTU9; domain=naturalcbdgummy.xyz,<num> pure cbd infused i gummies is powerful natural reduce pain anxiety get yours now <url> reply stop to opt out,,1,true,SmishTank,smishing
smishtank_1070,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1070,"Mary, CBD COFFEE a powerful natural relief! Proven to reduce pain, aches, anxiety and stress. Get yours now! naturalcbdcoffee.xyz/1X0g3jAK5n Reply STOP to opt out",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=CBD COFFEE; sender_type=Phone Number; url=naturalcbdcoffee.xyz/1X0g3jAK5n; domain=naturalcbdcoffee.xyz,mary cbd coffee a powerful natural relief proven to reduce pain aches anxiety and stress get yours now <url> reply stop to opt out,,1,true,SmishTank,smishing
smishtank_1071,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1071,"(:) Hey, your number was picked for our tuesday contest. txt Ok for more sierpiel""",verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Prize/Contest; brand=; sender_type=Email To Text; url=; domain=,hey your number was picked for our tuesday contest txt ok for more sierpiel,,1,true,SmishTank,smishing
smishtank_1073,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1073,"The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link. https://usps.intertrck.com (Please reply to 1, then exit theSMS, open the SMS activationlink again, or copy the link toSafari browser and open it) The US Postal team wishesyou a wonderful day!",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=USPS; sender_type=Phone Number; url=https://usps.intertrck.com; domain=usps.intertrck.com,the usps package has arrived at the warehouse and cannot be delivered due to incomplete address information please confirm your address in the link <url> please reply to 1 then exit thesms open the sms activationlink again or copy the link tosafari browser and open it the us postal team wishesyou a wonderful day,dup_004053,2,true,SmishTank,smishing
smishtank_1074,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1074,"The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link. https://unzups.com (Please reply to 1, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) O",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=USPS; sender_type=Email To Text; url=https://unzups.com; domain=unzups.com,the usps package has arrived at the warehouse and cannot be delivered due to incomplete address information please confirm your address in the link <url> please reply to 1 then exit the sms open the sms activation link again or copy the link to safari browser and open it o,,1,true,SmishTank,smishing
smishtank_1075,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1075,"AM/AZON#254768 YOUR AM/AZON has been'I0cked',fix your-biIls detalLs-now! //_9qr.de/bvb2Bm",verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Amazon; sender_type=; url=9qr.de/bvb2Bm; domain=9qr.de,am azon <num> your am azon has been i0cked fix your biils detalls now 9qr de bvb2bm,,1,true,SmishTank,smishing
smishtank_1079,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1079,"The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link. https://uspsverify.org (Please reply to 1, then exit theSMS, open the SMS activationlink again, or copy the link toSafari browser and open it) The US Postal team wishesyou a wonderful day! O",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=USPS; sender_type=Phone Number; url=https://uspsverify.org; domain=uspsverify.org,the usps package has arrived at the warehouse and cannot be delivered due to incomplete address information please confirm your address in the link <url> please reply to 1 then exit thesms open the sms activationlink again or copy the link tosafari browser and open it the us postal team wishesyou a wonderful day o,dup_004054,2,true,SmishTank,smishing
smishtank_1080,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1080,NFCU ALERT: An attempt of $48.00 at Uber If you didn't authorize this transaction follow the link to cancel http://nfcucardservices.org,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Navy Federal; sender_type=Phone Number; url=http://nfcucardservices.org; domain=nfcucardservices.org,nfcu alert an attempt of 48 00 at uber if you didn t authorize this transaction follow the link to cancel <url>,dup_002878,2,false,SmishTank + Smishing-Dataset-IMC25,smishing
smishtank_1082,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1082,NavyFederal&oyc10ZZ5:Your account has been locked due to unusual transactions.Unlock it now visit https://upp.edu.pe/nfcu,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Navy Federal; sender_type=Email To Text; url=https://upp.edu.pe/nfcu; domain=upp.edu.pe,navyfederal oyc10zz5 your account has been locked due to unusual transactions unlock it now visit <url>,,1,true,SmishTank,smishing
smishtank_1083,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1083,"USPostal: Your package has arrived at the transit center, but we are unable to continue delivery due to missing street address information. https://expected-uspg.com Sincerely, USPS Customer Service",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=USPS; sender_type=Phone Number; url=https://expected-uspg.com; domain=expected-uspg.com,uspostal your package has arrived at the transit center but we are unable to continue delivery due to missing street address information <url> sincerely usps customer service,,1,true,SmishTank,smishing
smishtank_1085,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1085,"[USPS] The package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address at the link. https://uspsusa-us.com (Copy the link to your Safari browser and open it) Sincerely, USPS Support Team O",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=USPS; sender_type=Phone Number; url=https://uspsusa-us.com; domain=uspsusa-us.com,usps the package has arrived at the warehouse and cannot be delivered due to incomplete address information please confirm your address at the link <url> copy the link to your safari browser and open it sincerely usps support team o,,1,true,SmishTank,smishing
smishtank_1086,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1086,U.S.P.S - The package has arrived at the warehouse and cannot be delivered due to incomplete address information.Confirm your address at the link. https://uuhups.com (Copy the link to your Safari browser and open it),verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=USPS; sender_type=Email To Text; url=https://uuhups.com; domain=uuhups.com,u s p s the package has arrived at the warehouse and cannot be delivered due to incomplete address <url> your address at the link <url> copy the link to your safari browser and open it,dup_004269,6,false,SmishTank,smishing
smishtank_1087,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1087,USPS - The package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address at the link. https://uspsair.com (Please reply 1 to activate the link or copy the link to your Safari browser and open it) The USPS team wishes you a great day!,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=USPS; sender_type=Phone Number; url=https://uspsair.com; domain=uspsair.com,usps the package has arrived at the warehouse and cannot be delivered due to incomplete address information please confirm your address at the link <url> please reply 1 to activate the link or copy the link to your safari browser and open it the usps team wishes you a great day,dup_004387,2,false,SmishTank + Smishing-Dataset-IMC25,smishing
smishtank_1089,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1089,"Your shipping order is on hold due to an incomplete street address in the shipping information. Check, please. bargainreed.info/Deut",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=; sender_type=; url=bargainreed.info/Deut; domain=bargainreed.info,your shipping order is on hold due to an incomplete street address in the shipping information check please <url>,,1,true,SmishTank,smishing
smishtank_1092,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1092,USB: URGENT - Suspicious behavior has been observed on your debit-card call us at 13193150302 ASAP to authenticate.,verified_smishing,smishing,accepted,accepted,false,false,true,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=; sender_type=Phone Number; url=; domain=,usb urgent suspicious behavior has been observed on your debit card call us at <num> asap to authenticate,,1,true,SmishTank,smishing
smishtank_1097,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1097,Your package cannot be delivered due to incorrect house number. Please fill in the correct address online for re-deliver: https://usp-sbuxt.top 8:38 AM,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=; sender_type=; url=https://usp-sbuxt.top; domain=usp-sbuxt.top,your package cannot be delivered due to incorrect house number please fill in the correct address online for re deliver <url> 8 38 am,,1,true,SmishTank,smishing
smishtank_1098,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1098,USPS: Your shipment has not been delivered due to missing address information. A redelivery fee may apply. Access uspspostal-eb.info for assistance.,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=USPS; sender_type=; url=uspspostal-eb.info; domain=uspspostal-eb.info,usps your shipment has not been delivered due to missing address information a redelivery fee may apply access <url> for assistance,dup_004388,2,false,SmishTank + Smishing-Dataset-IMC25,smishing
smishtank_1101,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1101,"Dennis, July Tournament Pass $500 in Prizes Fortnite, LoL, SSBU Signup at ggsimplicity.com/tournaments Reply STOP",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,"category=Prize/Contest; brand=Fortnite, LoL, SSBU; sender_type=Phone Number; url=ggsimplicity.com/tournaments; domain=ggsimplicity.com",dennis july tournament pass <num> in prizes fortnite lol ssbu signup at <url> reply stop,,1,true,SmishTank,smishing
smishtank_1103,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1103,"Team Snapchat: Your password was reset due to suspicious activity. To gain access to your account, click 'Forgot Password' at: https://accounts.snapchat.com.",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Snapchat; sender_type=Phone Number; url=https://accounts.snapchat.com; domain=accounts.snapchat.com,team snapchat your password was reset due to suspicious activity to gain access to your account click forgot password at <url>,dup_003894,2,false,SmishTank + Smishing-Dataset-IMC25,smishing
smishtank_1105,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1105,"WELLS FARGO [ID 082]:Your online access has been temporary on hold, Please update your details immediately please click http://ow.ly/nZPx50H18Mk",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Wells Fargo; sender_type=; url=http://ow.ly/nZPx50H18Mk ; domain=ow.ly,wells fargo id <num> your online access has been temporary on hold please update your details immediately please click <url>,,1,true,SmishTank,smishing
smishtank_1107,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1107,(1)-ERROR ALERT-Wells Fargo Confirm Infos instantly: wfmobi1r3st.com,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=Wells Fargo; sender_type=; url=wfmobi1r3st.com; domain=wfmobi1r3st.com,1 error alert wells fargo confirm infos instantly <url>,,1,true,SmishTank,smishing
smishtank_1108,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1108,Samtos Hssj thought you'd like CoinCircle: We can earn $200 daily - here's my referral l.coincircle.com/ajSb Reply YES to learn more,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=CoinCircle; sender_type=; url=l.coincircle.com/ajSb; domain=l.coincircle.com,samtos hssj thought you d like coincircle we can earn <num> daily here s my referral <url> reply yes to learn more,,1,true,SmishTank,smishing
smishtank_1109,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1109,Dear CV S Shopper! Youve been randomly selected to answer a very short survey. You'll be paid for your time . http://limitsucceed.directory/KI5AudhL,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=; sender_type=; url=http://limitsucceed.directory/KI5AudhL; domain=limitsucceed.directory,dear cv s shopper youve been randomly selected to answer a very short survey you ll be paid for your time <url>,,1,true,SmishTank,smishing
smishtank_1110,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1110,"Did you have a good time buying at CVS? We're curious to know! For a chance to win $50, respond to these 4 questions. http://answerurge.network/J4rzuzfR",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=CVS; sender_type=; url=http://answerurge.network/J4rzuzfR; domain=answerurge.network,did you have a good time buying at cvs we re curious to know for a chance to win 50 respond to these 4 questions <url>,,1,true,SmishTank,smishing
smishtank_1111,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1111,This is a Flex Alert! The power is ours to help stop an outage now. Conserve energy by delaying laundry until the morning. Learn more at https://flexalert.link/fourtonine?id=66ZA - stop2end,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Flex Alert; sender_type=Phone Number; url=https://flexalert.link/fourtonine?id=66ZA; domain=flexalert.link,this is a flex alert the power is ours to help stop an outage now conserve energy by delaying laundry until the morning learn more at <url> stop2end,,1,true,SmishTank,smishing
smishtank_1112,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1112,"PNC - Alart: We recently noticed a suspicious operation on your account, for the safety of your account,visit here pnc.srcrwanda.com",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=PNC; sender_type=Phone Number; url=pnc.srcrwanda.com; domain=pnc.srcrwanda.com,pnc alart we recently noticed a suspicious operation on your account for the safety of your account visit here <url>,,1,true,SmishTank,smishing
smishtank_1113,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1113,WELLS FARG O: Account temporarily locked. Visit use.app.link/wf,verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Wells Fargo; sender_type=; url=use.app.link/wf; domain=use.app.link,wells farg o account temporarily locked visit use app link wf,,1,true,SmishTank,smishing
smishtank_1114,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1114,Earn more money weekly with our brand vinyl sticker on your vehicle. Apply on https://polandspringswaterO.wixsite.com/advert,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=Poland Springs; sender_type=; url=https://polandspringswaterO.wixsite.com/advert; domain=polandspringswatero.wixsite.com,earn more money weekly with our brand vinyl sticker on your vehicle apply on <url>,,1,true,SmishTank,smishing
smishtank_1115,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1115,UNILEVER PLC are looking for individuals all over the nation who can plaster their Car or Truck with our sticker for an advert and Earn 500 bucks every week. PLS visit https://unileverplcpromo01.wixsite.com/wrap for more details to get started.,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=UNILEVER PLC; sender_type=; url=https://unileverplcpromo01.wixsite.com/wrap; domain=unileverplcpromo01.wixsite.com,unilever plc are looking for individuals all over the nation who can plaster their car or truck with our sticker for an advert and earn <num> bucks every week pls visit <url> for more details to get started,,1,true,SmishTank,smishing
smishtank_1116,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1116,(Alert@BankOfAmerica) We Recived Your Request To Update Your Card Pin. If You Not Requested It Please Verify Your Card at bofapin.me/card,verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Bank of America; sender_type=Email To Text; url=bofapin.me/card; domain=bofapin.me,alert bankofamerica we recived your request to update your card pin if you not requested it please verify your card at bofapin me card,,1,true,SmishTank,smishing
smishtank_1117,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1117,"CML - The water near Camp Lejeune, NC is TOXIC. If you ingested the water in that area you are eligible to get 250k. Dial +12163507848 here. STOP to end",verified_smishing,smishing,accepted,accepted,false,false,true,data\source_archives\public_baseline\analysisdataset.csv,category=Lawsuits/Settlements; brand=; sender_type=Phone Number; url=; domain=,cml the water near camp lejeune nc is toxic if you ingested the water in that area you are eligible to get 250k dial <num> here stop to end,,1,true,SmishTank,smishing
smishtank_1118,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1118,"RPC - If you ever drank the water, with-in 500 miles of CampLejune, NC, You're recieving 85,405k - Call +15102161022 today. STOP to end",verified_smishing,smishing,accepted,accepted,false,false,true,data\source_archives\public_baseline\analysisdataset.csv,category=Other; brand=RPC; sender_type=Phone Number; url=; domain=,rpc if you ever drank the water with in <num> miles of camplejune nc you re recieving 85 405k call <num> today stop to end,,1,true,SmishTank,smishing
