candidate_id,source_name,dataset_name,source_group,source_row_id,source_file,message_raw,message_clean,source_label,normalized_label,label_status,review_status,candidate_reason,spam_signal_score,smishing_signal_score,likely_review_bucket,bucket_reason,raw_quality_status,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,scam_category,notes,selection_priority_score,duplicate_key
convspam_3c79c02ca950,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051303,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ qczFbj","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ qczFbj",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051303; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 qczfbj
convspam_75c1e2cd60ba,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051190,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ QiDoup","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ QiDoup",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051190; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 qidoup
convspam_e33e153ab528,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051336,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ QwVEfy","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ QwVEfy",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051336; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 qwvefy
convspam_2175ebe56d23,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051294,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ rpNpAw","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ rpNpAw",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051294; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 rpnpaw
convspam_2c2d14871f87,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051280,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ sLOGYA","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ sLOGYA",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051280; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 slogya
convspam_f3bc0e59c403,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051311,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ SwyRgM","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ SwyRgM",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051311; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 swyrgm
convspam_22e85f4b9d5c,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051251,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ SZUrZC","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ SZUrZC",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051251; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 szurzc
convspam_2e618a260d45,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051316,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ thryrP","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ thryrP",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051316; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 thryrp
convspam_0aba2fbeb059,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051290,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ trPklv","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ trPklv",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051290; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 trpklv
convspam_d3abb5499681,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051211,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ twrsZJ","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ twrsZJ",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051211; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 twrszj
convspam_b6a5a0afe06a,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051341,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ txEvMn","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ txEvMn",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051341; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 txevmn
convspam_6cc3cf6a5fc8,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051216,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ UgXlOO","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ UgXlOO",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051216; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 ugxloo
convspam_3108588bdc7d,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051183,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ UhsRcf","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ UhsRcf",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051183; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 uhsrcf
convspam_9d1f4355d05c,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051236,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ UjFSBf","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ UjFSBf",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051236; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 ujfsbf
convspam_440fffd363d8,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051215,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ USmgfC","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ USmgfC",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051215; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 usmgfc
convspam_46f17d396f55,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051193,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ vCQjVI","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ vCQjVI",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051193; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 vcqjvi
convspam_2ddcc32c3718,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051189,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ vDPSbl","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ vDPSbl",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051189; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 vdpsbl
convspam_de8b0e6a0df4,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051195,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ VrTcLD","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ VrTcLD",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051195; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 vrtcld
convspam_346d34021f66,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051343,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ vRTnVF","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ vRTnVF",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051343; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 vrtnvf
convspam_42f85041521c,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051178,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ VvlnKx","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ VvlnKx",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051178; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 vvlnkx
convspam_76c021432856,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051346,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ WFCkjw","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ WFCkjw",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051346; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 wfckjw
convspam_6fae900c201b,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051222,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ WnOPSi","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ WnOPSi",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051222; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 wnopsi
convspam_654abeea74cb,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051333,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ xCjaNQ","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ xCjaNQ",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051333; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 xcjanq
convspam_45bf11554ea3,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051276,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ xfyXTA","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ xfyXTA",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051276; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 xfyxta
convspam_5800ebd56418,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051291,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ XtKiFW","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ XtKiFW",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051291; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 xtkifw
convspam_2725e9f7787b,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051179,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ YAZXGv","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ YAZXGv",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051179; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 yazxgv
convspam_f7aa74f475f8,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051300,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ YRWDEs","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ YRWDEs",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051300; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 yrwdes
convspam_cb671642ccc3,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051295,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ zQHMEn","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ zQHMEn",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051295; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 zqhmen
convspam_aa4236ac7d13,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051268,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ ZrIMFI","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ ZrIMFI",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051268; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 zrimfi
convspam_57b8603b9531,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051224,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ ZrnPtI","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ ZrnPtI",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051224; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 zrnpti
convspam_0c785ca24ae4,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051283,data/expert_review_iaa/expert_spam_review_source_pool.csv,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ ZYhjEh","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ ZYhjEh",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,7,likely_smishing,credential_or_otp_request;link_present,pass_raw_complete,True,False,False,True,unclear suspicious message,,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051283; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-28,< > acc t login rom < > od < > asse1ts 3 953 720 95 zyhjeh
