final_row_id,source_final_row_id,message_raw,message_clean,model_text,normalized_label,label_id,source_name,dataset_name,source_group,data_origin,is_synthetic,label_status,review_status,service_category,scam_category,source_file,notes,normalized_message_key,normalized_raw_message_key,split_group_key,split,original_clean_row,augmentation_status,original_final_row_id,perturbation_level,perturbation_techniques,variant_index
v3_public_manual_research_synthetic_row_000724,v3_public_manual_research_synthetic_row_000724,"Today is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! GOOD LUCK!!!","Today is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! GOOD LUCK!!!","Today is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! GOOD LUCK!!!",ham,0,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,today is i love u day send dis to all ur valued frnds evn me if 3 comes back u ll gt married d person u luv good luck,today is i love u day send dis to all ur valued frnds evn me if 3 comes back u ll gt married d person u luv good luck,split_group_1336652600722172391,train,True,original_clean,v3_public_manual_research_synthetic_row_000724,0,,0
v3_public_manual_research_synthetic_row_003624,v3_public_manual_research_synthetic_row_003624,Do you work all this week ?,Do you work all this week?,Do you work all this week?,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,do you work all this week,do you work all this week,split_group_10292905714037193469,train,True,original_clean,v3_public_manual_research_synthetic_row_003624,0,,0
v3_public_manual_research_synthetic_row_000831,v3_public_manual_research_synthetic_row_000831,PayPal security code: 7121. Enter this code on the screen. Please disregard if already completed.,PayPal security code: <OTP>. Enter this code on the screen. Please disregard if already completed.,PayPal security code: <OTP>. Enter this code on the screen. Please disregard if already completed.,ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,fixed_format_big_brand_otp,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\template_research\research_backed_ham_template_families.csv,PayPal help documents SMS security codes entered on-screen. Brand=PayPal; synthetic values only.,paypal security code <otp> enter this code on the screen please disregard if already completed,paypal security code <OTP> enter this code on the screen please disregard if already completed,split_group_16845402457688295183,train,True,original_clean,v3_public_manual_research_synthetic_row_000831,0,,0
v3_public_manual_research_synthetic_row_007279,v3_public_manual_research_synthetic_row_007279,Your mother hospitalized emergency. Medical fee 37294 TK needed: emergency-bd.com/urgent,Your mother hospitalized emergency. Medical fee 37294 TK needed: <URL>,Your mother hospitalized emergency. Medical fee 37294 TK needed: <URL>,smishing,1,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=telecom; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0763; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,your mother hospitalized emergency medical fee <NUM> tk needed <url>,your mother hospitalized emergency medical fee <NUM> tk needed <URL>,split_group_4675059024209337714,train,True,original_clean,v3_public_manual_research_synthetic_row_007279,0,,0
v3_public_manual_research_synthetic_row_008631,v3_public_manual_research_synthetic_row_008631,Dear Customer Your SBI BANK Account KYC has been expired please update your account verification link click here to link,Dear Customer Your SBI BANK Account KYC has been expired please update your account verification link click here to link,Dear Customer Your SBI BANK Account KYC has been expired please update your account verification link click here to link,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_10906; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,dear customer your sbi bank account kyc has been expired please update your account verification link click here to link,dear customer your sbi bank account kyc has been expired please update your account verification link click here to link,split_group_7528752442845137762,train,True,original_clean,v3_public_manual_research_synthetic_row_008631,0,,0
v3_public_manual_research_synthetic_row_001926,v3_public_manual_research_synthetic_row_001926,Your bank is regulated by the BSP. Standard rates may apply.,Your bank is regulated by the BSP. Standard rates may apply.,Your bank is regulated by the BSP. Standard rates may apply.,ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00006. Brand=Your bank; synthetic values only.,your bank is regulated by the bsp standard rates may apply,your bank is regulated by the bsp standard rates may apply,split_group_9290354660842826658,train,True,original_clean,v3_public_manual_research_synthetic_row_001926,0,,0
v3_public_manual_research_synthetic_row_003777,v3_public_manual_research_synthetic_row_003777,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,i m on my way home went to change batt 4 my watch then go shop a bit lor,i m on my way home went to change batt 4 my watch then go shop a bit lor,split_group_12796629152504330752,train,True,original_clean,v3_public_manual_research_synthetic_row_003777,0,,0
v3_public_manual_research_synthetic_row_008370,v3_public_manual_research_synthetic_row_008370,Apple: Your Apple Pay has been temporarily suspended. Please visit: https://my-apple-wallet-id6.com to verify your details.,Apple: Your Apple Pay has been temporarily suspended. Please visit: <URL> to verify your details.,Apple: Your Apple Pay has been temporarily suspended. Please visit: <URL> to verify your details.,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_010597; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,apple your apple pay has been temporarily suspended please visit <url> to verify your details,apple your apple pay has been temporarily suspended please visit <URL> to verify your details,split_group_5199435326923146406,train,True,original_clean,v3_public_manual_research_synthetic_row_008370,0,,0
v3_public_manual_research_synthetic_row_006799,v3_public_manual_research_synthetic_row_006799,99Your Westpac Protect SMS Code mobile number has changed to xxxxxx3261. If this was not you please visit: westpac.weblogin-01confirm.com,99Your Westpac Protect SMS Code mobile number has changed to xxxxxx3261. If this was not you please visit: <URL>,99Your Westpac Protect SMS Code mobile number has changed to xxxxxx3261. If this was not you please visit: <URL>,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_002095; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,99your westpac protect sms code mobile number has changed to xxxxxx3261 if this was not you please visit <url>,99your westpac protect sms code mobile number has changed to xxxxxx3261 if this was not you please visit <URL>,split_group_4626010805515626374,train,True,original_clean,v3_public_manual_research_synthetic_row_006799,0,,0
v3_public_manual_research_synthetic_row_004635,v3_public_manual_research_synthetic_row_004635,So now my dad is gonna call after he gets out of work and ask all these crazy questions.,So now my dad is gonna call after he gets out of work and ask all these crazy questions.,So now my dad is gonna call after he gets out of work and ask all these crazy questions.,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,so now my dad is gonna call after he gets out of work and ask all these crazy questions,so now my dad is gonna call after he gets out of work and ask all these crazy questions,split_group_3220731779886917119,train,True,original_clean,v3_public_manual_research_synthetic_row_004635,0,,0
v3_public_manual_research_synthetic_row_006438,v3_public_manual_research_synthetic_row_006438,Suspicious activity detected in your account. Login to verify: [accountverify.com/VerifyBD],Suspicious activity detected in your account. Login to verify: [<URL>,Suspicious activity detected in your account. Login to verify: [<URL>,smishing,1,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0068; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,suspicious activity detected in your account login to verify <url>,suspicious activity detected in your account login to verify <URL>,split_group_6661445582378879733,train,True,original_clean,v3_public_manual_research_synthetic_row_006438,0,,0
v3_public_manual_research_synthetic_row_010500,v3_public_manual_research_synthetic_row_010500,"As Part of the NHS promise to battle the COV- 19virus , HMRC has issued a payment of £258 as a goodwill payment. Follow link to apply","As Part of the NHS promise to battle the COV- 19virus, HMRC has issued a payment of <AMOUNT> as a goodwill payment. Follow link to apply","As Part of the NHS promise to battle the COV- 19virus, HMRC has issued a payment of <AMOUNT> as a goodwill payment. Follow link to apply",smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,campaign_family_replacement_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050004; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,as part of the nhs promise to battle the cov 19virus hmrc has issued a payment of <amount> as a goodwill payment follow link to apply,as part of the nhs promise to battle the cov 19virus hmrc has issued a payment of 258 as a goodwill payment follow link to apply,split_group_14718888976684679655,train,True,original_clean,v3_public_manual_research_synthetic_row_010500,0,,0
v3_public_manual_research_synthetic_row_000370,v3_public_manual_research_synthetic_row_000370,Did u got that persons story�Anyhow..,Did u got that persons story�Anyhow..,Did u got that persons story�Anyhow..,ham,0,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,did u got that persons story anyhow,did u got that persons story anyhow,split_group_4917844179137577195,train,True,original_clean,v3_public_manual_research_synthetic_row_000370,0,,0
v3_public_manual_research_synthetic_row_010507,v3_public_manual_research_synthetic_row_010507,Post Reminder. Your package cannot be delivered due to an invalid address. Please confirm your exact one to ensure delivery. goo.gs/us-1,Post Reminder. Your package cannot be delivered due to an invalid address. Please confirm your exact one to ensure delivery. goo.gs/us-1,Post Reminder. Your package cannot be delivered due to an invalid address. Please confirm your exact one to ensure delivery. goo.gs/us-1,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,campaign_family_replacement_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050011; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,post reminder your package cannot be delivered due to an invalid address please confirm your exact one to ensure delivery goo gs us 1,post reminder your package cannot be delivered due to an invalid address please confirm your exact one to ensure delivery goo gs us 1,split_group_2478913901527411181,train,True,original_clean,v3_public_manual_research_synthetic_row_010507,0,,0
v3_public_manual_research_synthetic_row_002592,v3_public_manual_research_synthetic_row_002592,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,macha dont feel upset i can assume your mindset believe me one evening with me and i have some wonderful plans for both of us let life begin again call me anytime,macha dont feel upset i can assume your mindset believe me one evening with me and i have some wonderful plans for both of us let life begin again call me anytime,split_group_18010225999107484806,train,True,original_clean,v3_public_manual_research_synthetic_row_002592,0,,0
v3_public_manual_research_synthetic_row_002699,v3_public_manual_research_synthetic_row_002699,Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?,Did you catch the bus? Are you frying an egg? Did you make a tea? Are you eating your mom's left over dinner? Do you feel my Love?,Did you catch the bus? Are you frying an egg? Did you make a tea? Are you eating your mom's left over dinner? Do you feel my Love?,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,did you catch the bus are you frying an egg did you make a tea are you eating your mom s left over dinner do you feel my love,did you catch the bus are you frying an egg did you make a tea are you eating your mom s left over dinner do you feel my love,split_group_10008502561789899069,train,True,original_clean,v3_public_manual_research_synthetic_row_002699,0,,0
v3_public_manual_research_synthetic_row_005017,v3_public_manual_research_synthetic_row_005017,"Sorry, I'll call later &lt;#&gt; mins","Sorry, I'll call later <#> mins","Sorry, I'll call later <#> mins",ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,sorry i ll call later < > mins,sorry i ll call later lt gt mins,split_group_657603091106618477,train,True,original_clean,v3_public_manual_research_synthetic_row_005017,0,,0
v3_public_manual_research_synthetic_row_000868,v3_public_manual_research_synthetic_row_000868,Your app security code: 869417. Enter this code on the screen. Service message only.,Your app security code: <OTP>. Enter this code on the screen. Service message only.,Your app security code: <OTP>. Enter this code on the screen. Service message only.,ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,generic_account_verification,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\template_research\research_backed_ham_template_families.csv,Official OTP flows ask the user to enter code in app/site. Brand=Your app; synthetic values only.,your app security code <otp> enter this code on the screen service message only,your app security code <OTP> enter this code on the screen service message only,split_group_805082383639198740,train,True,original_clean,v3_public_manual_research_synthetic_row_000868,0,,0
v3_public_manual_research_synthetic_row_004904,v3_public_manual_research_synthetic_row_004904,I'm always looking for an excuse to be in the city.,I'm always looking for an excuse to be in the city.,I'm always looking for an excuse to be in the city.,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,i m always looking for an excuse to be in the city,i m always looking for an excuse to be in the city,split_group_15393240410104135053,train,True,original_clean,v3_public_manual_research_synthetic_row_004904,0,,0
v3_public_manual_research_synthetic_row_007423,v3_public_manual_research_synthetic_row_007423,Dear Customers your HDFC Netbanking Account will be blocked .Today please Update your PAN Please visit the link,Dear Customers your HDFC Netbanking Account will be blocked .Today please Update your PAN Please visit the link,Dear Customers your HDFC Netbanking Account will be blocked .Today please Update your PAN Please visit the link,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_04049; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,dear customers your hdfc netbanking account will be blocked today please update your pan please visit the link,dear customers your hdfc netbanking account will be blocked today please update your pan please visit the link,split_group_2782703503149695297,train,True,original_clean,v3_public_manual_research_synthetic_row_007423,0,,0
v3_public_manual_research_synthetic_row_003226,v3_public_manual_research_synthetic_row_003226,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,i think you should go the honesty road call the bank tomorrow its the tough decisions that make us great people,i think you should go the honesty road call the bank tomorrow its the tough decisions that make us great people,split_group_7173506572727739279,train,True,original_clean,v3_public_manual_research_synthetic_row_003226,0,,0
v3_public_manual_research_synthetic_row_002723,v3_public_manual_research_synthetic_row_002723,"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne.","I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne.","I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne.",ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,i m done i m sorry i hope your next space gives you everything you want remember all the furniture is yours if i m not around when you move it just lock all the locks and leave the key with jenne,i m done i m sorry i hope your next space gives you everything you want remember all the furniture is yours if i m not around when you move it just lock all the locks and leave the key with jenne,split_group_4770538469456065468,train,True,original_clean,v3_public_manual_research_synthetic_row_002723,0,,0
v3_public_manual_research_synthetic_row_002578,v3_public_manual_research_synthetic_row_002578,Even if he my friend he is a priest call him now,Even if he my friend he is a priest call him now,Even if he my friend he is a priest call him now,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,even if he my friend he is a priest call him now,even if he my friend he is a priest call him now,split_group_15576272216258371546,train,True,original_clean,v3_public_manual_research_synthetic_row_002578,0,,0
v3_public_manual_research_synthetic_row_008815,v3_public_manual_research_synthetic_row_008815,informed invalid delivery address update here : https://mypackage.uspsca.co/702171,informed invalid delivery address update here: <URL>,informed invalid delivery address update here: <URL>,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_015793; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,informed invalid delivery address update here <url>,informed invalid delivery address update here <URL>,split_group_6354505626752213753,train,True,original_clean,v3_public_manual_research_synthetic_row_008815,0,,0
v3_public_manual_research_synthetic_row_000492,v3_public_manual_research_synthetic_row_000492,"I'm going to be home soon and I don't want to talk about this stuff anymore tonight, ok? I've cried enough today.","I'm going to be home soon and I don't want to talk about this stuff anymore tonight, ok? I've cried enough today.","I'm going to be home soon and I don't want to talk about this stuff anymore tonight, ok? I've cried enough today.",ham,0,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i m going to be home soon and i don t want to talk about this stuff anymore tonight ok i ve cried enough today,i m going to be home soon and i don t want to talk about this stuff anymore tonight ok i ve cried enough today,split_group_3528595025702502986,train,True,original_clean,v3_public_manual_research_synthetic_row_000492,0,,0
v3_public_manual_research_synthetic_row_008250,v3_public_manual_research_synthetic_row_008250,Your westpac account has been temporary locked. To restore visit,Your westpac account has been temporary locked. To restore visit,Your westpac account has been temporary locked. To restore visit,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_08587; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,your westpac account has been temporary locked to restore visit,your westpac account has been temporary locked to restore visit,split_group_286378988116574305,train,True,original_clean,v3_public_manual_research_synthetic_row_008250,0,,0
v3_public_manual_research_synthetic_row_009722,v3_public_manual_research_synthetic_row_009722,"Fraud Alert: Airtel never asks you to share your eKYC details/Aadhaar number, download any app, call from any mobile number for verification of your Airtel number or any SMS that your SIM has expired. Please stay alert of such calls/SMS as these can result in financial frauds - Team Airtel.","Fraud Alert: Airtel never asks you to share your eKYC details/Aadhaar number, download any app, call from any mobile number for verification of your Airtel number or any SMS that your SIM has expired. Please stay alert of such calls/SMS as these can result in financial frauds - Team Airtel.","Fraud Alert: Airtel never asks you to share your eKYC details/Aadhaar number, download any app, call from any mobile number for verification of your Airtel number or any SMS that your SIM has expired. Please stay alert of such calls/SMS as these can result in financial frauds - Team Airtel.",smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_21148; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=telecom,fraud alert airtel never asks you to share your ekyc details aadhaar number download any app call from any mobile number for verification of your airtel number or any sms that your sim has expired please stay alert of such calls sms as these can result in financial frauds team airtel,fraud alert airtel never asks you to share your ekyc details aadhaar number download any app call from any mobile number for verification of your airtel number or any sms that your sim has expired please stay alert of such calls sms as these can result in financial frauds team airtel,split_group_14164138991124463054,train,True,original_clean,v3_public_manual_research_synthetic_row_009722,0,,0
v3_public_manual_research_synthetic_row_006864,v3_public_manual_research_synthetic_row_006864,Your Community Bank ATM card skimmed at Gulshan. Report: communitybank-report.com,Your Community Bank ATM card skimmed at Gulshan. Report: <URL>,Your Community Bank ATM card skimmed at Gulshan. Report: <URL>,smishing,1,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0354; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,your community bank atm card skimmed at gulshan report <url>,your community bank atm card skimmed at gulshan report <URL>,split_group_15125770729148716266,train,True,original_clean,v3_public_manual_research_synthetic_row_006864,0,,0
v3_public_manual_research_synthetic_row_010364,v3_public_manual_research_synthetic_row_010364,PR0FIT FR0M $742 PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PROFITS CLICK HERE: https://ceqasimo.halusyof.com/0jka?2,PR0FIT FR0M <AMOUNT> PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PROFITS CLICK HERE: <URL>,PR0FIT FR0M <AMOUNT> PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PROFITS CLICK HERE: <URL>,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,campaign_family_replacement_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049782; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,pr0fit fr0m <amount> per day get rich 0n oil in a crisis calculate your p0ssible profits click here <url>,pr0fit fr0m 742 per day get rich 0n oil in a crisis calculate your p0ssible profits click here <URL>,split_group_2900284547346921545,train,True,original_clean,v3_public_manual_research_synthetic_row_010364,0,,0
v3_public_manual_research_synthetic_row_009714,v3_public_manual_research_synthetic_row_009714,Your WhatsApp account is being registered on a new device Do not share this code with anyone Your WhatsApp code: 559-161,Your WhatsApp account is being registered on a new device Do not share this code with anyone Your WhatsApp code: 559-161,Your WhatsApp account is being registered on a new device Do not share this code with anyone Your WhatsApp code: 559-161,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_20995; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=telecom,your whatsapp account is being registered on a new device do not share this code with anyone your whatsapp code 559 161,your whatsapp account is being registered on a new device do not share this code with anyone your whatsapp code 559 161,split_group_6086838962311656147,train,True,original_clean,v3_public_manual_research_synthetic_row_009714,0,,0
v3_public_manual_research_synthetic_row_000551,v3_public_manual_research_synthetic_row_000551,Meeting u is my work. . . Tel me when shall i do my work tomorrow�.That is what matters�,Meeting u is my work... Tel me when shall i do my work tomorrow�.That is what matters�,Meeting u is my work... Tel me when shall i do my work tomorrow�.That is what matters�,ham,0,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,meeting u is my work tel me when shall i do my work tomorrow that is what matters,meeting u is my work tel me when shall i do my work tomorrow that is what matters,split_group_10091756580489598257,train,True,original_clean,v3_public_manual_research_synthetic_row_000551,0,,0
