unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status,repair_status,final_strict_raw_eligible,exclusion_reason,content_quality_status,content_quality_flags,smishing_signal_score,non_smishing_reason,suggested_action,campaign_template_key,campaign_cluster_id,campaign_cluster_size,campaign_duplicate_status,is_campaign_representative,campaign_representative_reason,content_filter_status,content_filter_reason,content_replacement_candidate_id,removed_original_unified_id
strict_replacement_ncsu_sms_phishing_016425,SMS Phishing Dataset,wspr-ncsu/sms-phishing,strict_raw_replacement_91k_pool,ncsu_sms_phishing_016425,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT #","Your USDTCOIN Access [ <URL> ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT #",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_016425,replacement_imc25_english_smish_13519,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_13519; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,97,16,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,your usdtcoin access < > username mak88 login code < > balance < > usdt,camp_000002,21,campaign_representative,True,selected under max 3 per template cap,removed,duplicate_or_campaign_cap_during_build,,
replacement_imc25_english_smish_13528,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_13528,"Dear SBI user, Your A/C will be blocked...","Dear SBI user, Your A/C will be blocked...",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_13528,gathered_imc25_english_smish_09513,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_13528; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,42,9,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,urgency_or_security;weak_actionable_signal,0,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
strict_replacement_imc25_english_smish_13584,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_13584,"Dear customer, Your SBI BANK account has been blocked. Please update your KYC in click here link -","Dear customer, Your SBI BANK account has been blocked. Please update your KYC in click here link -",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_13584,replacement_imc25_english_smish_13599,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_13599; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,98,17,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,account_payment_credential;action_request;urgency_or_security,5,,keep,dear customer your sbi bank account has been blocked please update your kyc in click here link,camp_000072,2,campaign_repeat_excluded,False,excluded by max 1 per template cap,removed,campaign_repeat_excluded,,
strict_replacement_ncsu_sms_phishing_016426,SMS Phishing Dataset,wspr-ncsu/sms-phishing,strict_raw_replacement_91k_pool,ncsu_sms_phishing_016426,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT &","Your USDTCOIN Access [ <URL> ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT &",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_016426,replacement_imc25_english_smish_13631,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_13631; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,97,16,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,your usdtcoin access < > username mak88 login code < > balance < > usdt,camp_000002,21,campaign_repeat_excluded,False,excluded by max 3 per template cap,removed,campaign_repeat_excluded,,
strict_replacement_ncsu_sms_phishing_016427,SMS Phishing Dataset,wspr-ncsu/sms-phishing,strict_raw_replacement_91k_pool,ncsu_sms_phishing_016427,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT *","Your USDTCOIN Access [ <URL> ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT *",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_016427,replacement_imc25_english_smish_13682,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_13682; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,97,16,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,your usdtcoin access < > username mak88 login code < > balance < > usdt,camp_000002,21,campaign_repeat_excluded,False,excluded by max 3 per template cap,removed,campaign_repeat_excluded,,
strict_replacement_ncsu_sms_phishing_016428,SMS Phishing Dataset,wspr-ncsu/sms-phishing,strict_raw_replacement_91k_pool,ncsu_sms_phishing_016428,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT }","Your USDTCOIN Access [ <URL> ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT }",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_016428,replacement_imc25_english_smish_13790,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_13790; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,97,16,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,your usdtcoin access < > username mak88 login code < > balance < > usdt,camp_000002,21,campaign_repeat_excluded,False,excluded by max 3 per template cap,removed,campaign_repeat_excluded,,
replacement_imc25_english_smish_13827,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_13827,(Alert)FRM: M&T BNK MSG: TEMPORAL HOLD HAS BEEN PLACED ON YOUR PROFILE Credible VERIFICATION REQUIRED BELOW TO RESTORE LIMITLESS,(Alert)FRM: M&T BNK MSG: TEMPORAL HOLD HAS BEEN PLACED ON YOUR PROFILE Credible VERIFICATION <OTP> BELOW TO RESTORE LIMITLESS,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_13827,gathered_imc25_english_smish_09670,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_13827; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,128,21,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,urgency_or_security;weak_actionable_signal,0,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
strict_replacement_imc25_english_smish_13829,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_13829,"BDO Advisory :
Your Account has been Blocked.
We need to verify your account to continue our services.
Click Here to Verify :",BDO Advisory: Your Account has been Blocked. We need to verify your account to continue our services. Click Here to Verify:,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_13829,replacement_imc25_english_smish_13844,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_13844; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,125,21,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,account_payment_credential;action_request;urgency_or_security,5,,keep,bdo advisory your account has been blocked we need to verify your account to continue our services click here to verify,camp_000053,2,campaign_repeat_excluded,False,excluded by max 1 per template cap,removed,campaign_repeat_excluded,,
replacement_imc25_english_smish_13860,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_13860,"COINBASE: As A Security Measure, We Delayed A Withdrawal Submitted From A New Sign-in Device. Submit A Ticket If This Wasn't You","COINBASE: As A Security Measure, We Delayed A Withdrawal Submitted From A New Sign-in Device. Submit A Ticket If This Wasn't You",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_13860,gathered_imc25_english_smish_09683,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_13860; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,128,24,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,urgency_or_security;weak_actionable_signal,0,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
replacement_imc25_english_smish_13880,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_13880,Paytm Secure SMS to verify your number and Login:MTI40TcwgZWYyM2ZmM2NjZWYwZDM1NzBhN2E5YmlwMzM=,Paytm Secure SMS to verify your number and Login:MTI40TcwgZWYyM2ZmM2NjZWYwZDM1NzBhN2E5YmlwMzM=,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_13880,gathered_imc25_english_smish_09691,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_13880; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,94,10,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request,2,,keep,paytm secure sms to verify your number and login < >,camp_000012,5,campaign_repeat_excluded,False,excluded by max 2 per template cap,removed,campaign_repeat_excluded,,
replacement_imc25_english_smish_13982,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_13982,Paytm Secure SMS to verify your number and Login: ODViYjMwMjhlNz0ZDViNTdkZTA4MWE5M2JlNjUwMzY=,Paytm Secure SMS to verify your number and Login: ODViYjMwMjhlNz0ZDViNTdkZTA4MWE5M2JlNjUwMzY=,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_13982,gathered_imc25_english_smish_09733,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_13982; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,93,10,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request,2,,keep,paytm secure sms to verify your number and login < >,camp_000012,5,campaign_repeat_excluded,False,excluded by max 2 per template cap,removed,campaign_repeat_excluded,,
strict_replacement_ncsu_sms_phishing_016429,SMS Phishing Dataset,wspr-ncsu/sms-phishing,strict_raw_replacement_91k_pool,ncsu_sms_phishing_016429,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT @","Your USDTCOIN Access [ <URL> ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT @",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_016429,replacement_imc25_english_smish_14019,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14019; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,97,16,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,your usdtcoin access < > username mak88 login code < > balance < > usdt,camp_000002,21,campaign_repeat_excluded,False,excluded by max 3 per template cap,removed,campaign_repeat_excluded,,
strict_replacement_ncsu_sms_phishing_016430,SMS Phishing Dataset,wspr-ncsu/sms-phishing,strict_raw_replacement_91k_pool,ncsu_sms_phishing_016430,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT 】","Your USDTCOIN Access [ <URL> ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT 】",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_016430,replacement_imc25_english_smish_14120,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14120; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,97,16,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,your usdtcoin access < > username mak88 login code < > balance < > usdt,camp_000002,21,campaign_repeat_excluded,False,excluded by max 3 per template cap,removed,campaign_repeat_excluded,,
strict_replacement_ncsu_sms_phishing_016433,SMS Phishing Dataset,wspr-ncsu/sms-phishing,strict_raw_replacement_91k_pool,ncsu_sms_phishing_016433,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT 【","Your USDTCOIN Access [ <URL> ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT 【",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_016433,replacement_imc25_english_smish_14126,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14126; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,97,16,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,your usdtcoin access < > username mak88 login code < > balance < > usdt,camp_000002,21,campaign_repeat_excluded,False,excluded by max 3 per template cap,removed,campaign_repeat_excluded,,
replacement_ncsu_sms_phishing_017627,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_017627,"Visit lilliflynn.com/MyGov1/ to prevent tax fraud. Due to fraudulent activity, your ATO account has been deleted. Indicator: 41B6862","Visit <URL> to prevent tax fraud. Due to fraudulent activity, your ATO account has been deleted. Indicator: 41B6862",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_017627,gathered_imc25_english_smish_09808,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017627; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,132,20,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;government_theme;urgency_or_security;url_or_domain,8,,keep,visit < > to prevent tax fraud due to fraudulent activity your ato account has been deleted indicator 41b6862,camp_000192,2,campaign_repeat_excluded,False,excluded by max 1 per template cap,removed,campaign_repeat_excluded,,
replacement_ncsu_sms_phishing_017643,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_017643,951842 Your Account .has been suspended Due to Some security reasons please VERIFY your information Now clik here http://knbfu.store,951842 Your Account .has been suspended Due to Some security reasons please <OTP> your information Now clik here <URL>,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_017643,gathered_imc25_english_smish_09828,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017643; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,132,21,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;urgency_or_security;url_or_domain,7,,keep,< > your account has been suspended due to some security reasons please verify your information now clik here < >,camp_000043,2,campaign_repeat_excluded,False,excluded by max 1 per template cap,removed,campaign_repeat_excluded,,
replacement_imc25_english_smish_14278,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_14278,SOVA is a malware that targets banking apps to steal personal information. Do not install Apps by clicking on link or from unofficial store. -SBI ISD,SOVA is a malware that targets banking apps to steal personal information. Do not install Apps by clicking on link or from unofficial store. -SBI ISD,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_14278,gathered_imc25_english_smish_09836,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14278; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,149,26,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
replacement_imc25_english_smish_14280,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_14280,"ICBC
We are sending $110 to drivers with an auto insurance policy of ICBC due the rising gas prices. See the link to redeem your funds:",ICBC We are sending <AMOUNT> to drivers with an auto insurance policy of ICBC due the rising gas prices. See the link to redeem your funds:,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_14280,gathered_imc25_english_smish_09839,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14280; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,135,26,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
replacement_imc25_english_smish_14421,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_14421,"[Binance Connect] You haven't complete verification yet, please proceed by go to our website to complete verification and enjoy our full service. Feel free to refer to the FAQs and Help section, online chat box for help.","[Binance Connect] You haven't complete verification yet, please proceed by go to our website to complete verification and enjoy our full service. Feel free to refer to the FAQs and Help section, online chat box for help.",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_14421,gathered_imc25_english_smish_09901,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14421; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,220,38,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
strict_replacement_ncsu_sms_phishing_016437,SMS Phishing Dataset,wspr-ncsu/sms-phishing,strict_raw_replacement_91k_pool,ncsu_sms_phishing_016437,"Your USDTCOIN Access [ usdqerc.com ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT /~~77.83.1.189","Your USDTCOIN Access [ <URL> ] Username:Mak88 Login code:mk1689 Balance:1,654,293.49 USDT /~~<PHONE>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_016437,replacement_imc25_english_smish_14449,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14449; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,110,20,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,account_payment_credential;action_request;callback_phone;url_or_domain,7,,keep,your usdtcoin access < > username mak88 login code < > balance < > usdt < >,camp_000003,21,campaign_repeat_excluded,False,excluded by max 3 per template cap,removed,campaign_repeat_excluded,,
replacement_ncsu_sms_phishing_017712,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_017712,"3rd place: Alphonso Marker
2nd place: Kailomna Safonds
1st place: Randy Miller. Procced to prize: n55l.me/nwUu8",3rd place: Alphonso Marker 2nd place: Kailomna Safonds 1st place: Randy Miller. Procced to prize: <URL>,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_017712,gathered_imc25_english_smish_09927,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017712; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,111,18,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
replacement_ncsu_sms_phishing_017716,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_017716,3rd place: Alphonso Marker2nd place: Kailomna Safonds1st place: Randy Miller. Procced to prize: n55l.me/nwUu8,3rd place: Alphonso Marker2nd place: Kailomna Safonds1st place: Randy Miller. Procced to prize: <URL>,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_017716,gathered_imc25_english_smish_09938,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017716; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,109,16,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
