unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status,repair_status,final_strict_raw_eligible,exclusion_reason
replacement_hf_bengali_sms_smishing_english_smish_0276,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0276,Learn how to earn with one click! Earn money from home using mobile: https://refer.mslgames.com/YfrcqEcoToos53HN7,Learn how to earn with one click! Earn money from home using mobile: <URL>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0276,gathered_imc25_english_smish_01432,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0276; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,113,18,False,likely_sms,kept_strict_raw,True,
strict_replacement_imc25_english_smish_00736,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_00736,"[ I.R.S. ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link.","[ I.R.S. ] You will receive a tax refund of <AMOUNT>, but cannot process it due to incomplete personal information. Please confirm your information in the link.",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_00736,replacement_imc25_english_smish_00857,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_00857; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,159,28,False,likely_sms,replaced_with_strict_raw_candidate,True,
replacement_hf_bengali_sms_smishing_english_smish_0277,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0277,Call to verify your account security +8801916677889,Call to verify your account security <PHONE>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0277,gathered_imc25_english_smish_01439,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0277; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,51,7,False,likely_sms,kept_strict_raw,True,
replacement_ncsu_sms_phishing_002003,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_002003,Dein Account wurde gesperrt. Besuchen Sie: https://anmeldesicherheit-volksbank.com um Ihr Konto zu sichern. route:3,Dein Account wurde gesperrt. Besuchen Sie: <URL> um Ihr Konto zu sichern. route:3,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_002003,gathered_imc25_english_smish_01443,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_002003; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,115,17,False,likely_sms,kept_strict_raw,True,
replacement_imc25_english_smish_00875,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_00875,Your SSN has been blocked due to recent activities. Unblock your account using the link,Your SSN has been blocked due to recent activities. Unblock your account using the link,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_00875,gathered_imc25_english_smish_01453,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_00875; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,87,15,False,likely_sms,kept_strict_raw,True,
replacement_hf_bengali_sms_smishing_english_smish_0278,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0278,Click here to increase your credit card limit: [creditcardincrease.com/LimitBD],Click here to increase your credit card limit: [<URL>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0278,gathered_imc25_english_smish_01454,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0278; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,79,11,False,likely_sms,kept_strict_raw,True,
replacement_ncsu_sms_phishing_002004,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_002004,Dein Account wurde gesperrt. Besuchen Sie: https://anmeldesicherheit-volksbank.com um Ihr Konto zu sichern. route:2,Dein Account wurde gesperrt. Besuchen Sie: <URL> um Ihr Konto zu sichern. route:2,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_002004,gathered_imc25_english_smish_01457,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_002004; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,115,17,False,likely_sms,kept_strict_raw,True,
replacement_imc25_english_smish_00899,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_00899,"YOUR parcel address is wrong, we can not deliver to your door, please fill in the address, so that we can deliver in time:","YOUR parcel address is wrong, we can not deliver to your door, please fill in the address, so that we can deliver in time:",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_00899,gathered_imc25_english_smish_01458,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_00899; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=delivery,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,122,24,False,likely_sms,kept_strict_raw,True,
replacement_hf_bengali_sms_smishing_english_smish_0279,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0279,"Government providing up to 50,000TK subsidy for farmers. Call now to claim: 01538272734","Government providing up to 50,000TK subsidy for farmers. Call now to claim: <PHONE>",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0279,gathered_imc25_english_smish_01460,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0279; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,87,14,False,likely_sms,kept_strict_raw,True,
replacement_ncsu_sms_phishing_002005,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_002005,Dein Account wurde gesperrt. Besuchen Sie: https://anmeldesicherheit-volksbank.com um Ihr Konto zu sichern. route:5,Dein Account wurde gesperrt. Besuchen Sie: <URL> um Ihr Konto zu sichern. route:5,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_002005,gathered_imc25_english_smish_01461,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_002005; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,115,17,False,likely_sms,kept_strict_raw,True,
replacement_imc25_english_smish_00900,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_00900,Congratulations ! You Have Unclaimed Stimulus Check To Claim ! Our data sources show you are a recipient of stimulus check. Don’t wait 👈 Claim your stimulus check Now.,Congratulations! You Have Unclaimed Stimulus Check To Claim! Our data sources show you are a recipient of stimulus check. Don’t wait 👈 Claim your stimulus check Now.,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_00900,gathered_imc25_english_smish_01468,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_00900; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,167,27,False,likely_sms,kept_strict_raw,True,
replacement_hf_bengali_sms_smishing_english_smish_0284,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0284,"Dear customer, 8990 TK. K Enterprise ds POS/ECOM.Txn# on 23-02-2020 a txn was made on XX card. It was not done by you, forward this SMS from your registered mobile number. 18604195555","Dear customer, 8990 TK. K Enterprise ds POS/ECOM.Txn# on <PHONE> a txn was made on XX card. It was not done by you, forward this SMS from your registered mobile number. <PHONE>",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0284,gathered_imc25_english_smish_01472,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0284; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,183,36,False,likely_sms,kept_strict_raw,True,
replacement_ncsu_sms_phishing_002038,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_002038,"Commbank: Your NetBank account has been registered on a new device. if this was not you, visit: https://my-commbank-login.com","Commbank: Your NetBank account has been registered on a new device. if this was not you, visit: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_002038,gathered_imc25_english_smish_01473,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_002038; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,125,22,False,likely_sms,kept_strict_raw,True,
replacement_imc25_english_smish_00905,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_00905,Jamba Juice drink refund. $5.00 back on all orders you've already purchased! Hope you saved the receipts!,Jamba Juice drink refund. <AMOUNT> back on all orders you've already purchased! Hope you saved the receipts!,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_00905,gathered_imc25_english_smish_01480,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_00905; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,105,19,False,likely_sms,kept_strict_raw,True,
replacement_hf_bengali_sms_smishing_english_smish_0287,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0287,URGENT: Your bKash account has been temporarily suspended. Verify immediately at: bit.ly/bkash-verify or call +8801711223344,URGENT: Your bKash account has been temporarily suspended. Verify immediately at: <URL> or call <PHONE>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0287,gathered_imc25_english_smish_01481,true,false,true,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0287; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,124,18,False,likely_sms,kept_strict_raw,True,
replacement_ncsu_sms_phishing_002071,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_002071,"Time to have (s)lots of fun with a £5 dep offer! Just Use code: GRANDE25 & Enjoy- https://tx.vc/r/2SuDS/1B0Xuq/7SnoQOG

New Players Only (18+ UK only exc. NI).Min dep: £5. Max offer: 100% Bonus up to £5 & 25 Free Spins. 5 Free Spins will be credited daily, across 5 days Wagering Req: Bonus 60x, FS 99x Slots Bonus win cap: £100+ Full T&Cs apply: https://tx.vc/r/2SuDS/1B0Xuq/7SnoQOG . Valid until 31/12/22. Play Responsibly. Opt out Text: 7Qp7Mstop To 60777.","Time to have (s)lots of fun with a <AMOUNT> dep offer! Just Use code: <OTP> & Enjoy- <URL> New Players Only (18+ UK only exc. NI).Min dep: <AMOUNT>. Max offer: 100% Bonus up to <AMOUNT> & 25 Free Spins. 5 Free Spins will be credited daily, across 5 days Wagering Req: Bonus 60x, FS 99x Slots Bonus win cap: <AMOUNT>+ Full T&Cs apply: <URL>. Valid until 31/12/22. Play Responsibly. Opt out Text: 7Qp7Mstop To 60777.",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_002071,gathered_imc25_english_smish_01486,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_002071; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_too_long; sms_likeness_status=possible_multipart_sms.,459,90,True,possible_multipart_sms,kept_strict_raw,True,
replacement_imc25_english_smish_00909,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_00909,"My name is MAVIS from IRS Agent will have got some fake delivery driver arrested here with sum of huge amount in their Bus will saw your number on the package so I decided to contact you to ask if you know anything about it, if truly you’re the one send them..","My name is MAVIS from IRS Agent will have got some fake delivery driver arrested here with sum of huge amount in their Bus will saw your number on the package so I decided to contact you to ask if you know anything about it, if truly you’re the one send them..",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_00909,gathered_imc25_english_smish_01489,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_00909; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,260,53,False,likely_sms,kept_strict_raw,True,
replacement_hf_bengali_sms_smishing_english_smish_0288,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0288,Call to receive your prize money: +8801811234567,Call to receive your prize money: <PHONE>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0288,gathered_imc25_english_smish_01492,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0288; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,48,7,False,likely_sms,kept_strict_raw,True,
replacement_ncsu_sms_phishing_002075,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_002075,NetfIix : Your account was used in many devices please confirm your information https://ffunwirakupang.ac.id/Aus,NetfIix: Your account was used in many devices please confirm your information <URL>,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_002075,gathered_imc25_english_smish_01493,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=telecom; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_002075; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,112,17,False,likely_sms,kept_strict_raw,True,
replacement_imc25_english_smish_00931,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_00931,Package Tracking: Your package arrived at the transit center but could not be delivered due to incomplete address information. Details:,Package Tracking: Your package arrived at the transit center but could not be delivered due to incomplete address information. Details:,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_00931,gathered_imc25_english_smish_01497,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_00931; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=delivery,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,135,20,False,likely_sms,kept_strict_raw,True,
replacement_hf_bengali_sms_smishing_english_smish_0290,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0290,To reactivate your SIM card call +8801915566778,To reactivate your SIM card call <PHONE>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0290,gathered_imc25_english_smish_01500,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0290; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,47,7,False,likely_sms,kept_strict_raw,True,
replacement_ncsu_sms_phishing_002086,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_002086,Suspicious access if it wasn’t you please verify here - http://update-info-anz.com route:6,Suspicious access if it wasn’t you please verify here - <URL> route:6,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_002086,gathered_imc25_english_smish_01501,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_002086; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,90,17,False,likely_sms,kept_strict_raw,True,
replacement_imc25_english_smish_00933,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_00933,Its  Jim!Im trying to deliver your parcel. Please  send me your delivery details asap,Its Jim!Im trying to deliver your parcel. Please send me your delivery details asap,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_00933,gathered_imc25_english_smish_01507,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=telecom; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_00933; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=delivery,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,15,False,likely_sms,kept_strict_raw,True,
replacement_hf_bengali_sms_smishing_english_smish_0291,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0291,"No need to go to anyone, no need to pay any ad fee. Do your own work and earn lakhs of taka. Click the link below to join:
[https://t.me/hamster_Kombat_bot/start](https://t.me/hamster_Kombat_bot/start)","No need to go to anyone, no need to pay any ad fee. Do your own work and earn lakhs of taka. Click the link below to join: [<URL>",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0291,gathered_imc25_english_smish_01510,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0291; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,202,42,False,likely_sms,kept_strict_raw,True,
replacement_ncsu_sms_phishing_002087,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_002087,029Your Westpac Protect SMS Code mobile number has changed to xxxxxx3261. If this was not you please visit: westpac.weblogin-01confirm.com,029Your Westpac Protect SMS Code mobile number has changed to xxxxxx3261. If this was not you please visit: <URL>,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_002087,gathered_imc25_english_smish_01513,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=telecom; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_002087; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,138,22,False,likely_sms,kept_strict_raw,True,
replacement_imc25_english_smish_00939,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_00939,whatsapp://chat/join/?code=KitRluT3zBxDiLOCMxnDsN&nkdc=qafokl my ears so that I could,whatsapp://chat/join/?code=KitRluT3zBxDiLOCMxnDsN&nkdc=qafokl my ears so that I could,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_00939,gathered_imc25_english_smish_01514,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_00939; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=wrong number,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,13,False,likely_sms,kept_strict_raw,True,
gathered_imc25_english_smish_01515,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_01515,IRS: Your taxes was filed by another person recently. Visit the link above now to claim your available tax refund deposit now.,IRS: Your taxes was filed by another person recently. Visit the link above now to claim your available tax refund deposit now.,smishing_corpus_row,smishing,accepted,approved,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,kept_original_raw_available,,,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,126,22,False,likely_sms,kept_strict_raw,True,
