unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status
replacement_imc25_english_smish_16325,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16325,"Dvla: We have recalculated your vehicle tax. You are owed £48.84 due to over payment, visit <LOCATION> to claim your refund now.","Dvla: We have recalculated your vehicle tax. You are owed <AMOUNT> due to over payment, visit <LOCATION> to claim your refund now.",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16325,gathered_imc25_english_smish_11336,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16325; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,True,1,LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,128,23,False,likely_sms
replacement_imc25_english_smish_16369,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16369,"Dear Beneficiary, One Time Password(OTP) to authenticate PDS Transaction is: <US_DRIVER_LICENSE>-Dept. Of Food & Supplies, GoWB","Dear Beneficiary, One Time Password(OTP) to authenticate PDS Transaction is: <US_DRIVER_LICENSE>-Dept. Of Food & Supplies, GoWB",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16369,gathered_imc25_english_smish_11360,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16369; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,True,1,US_DRIVER_LICENSE,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,127,19,False,likely_sms
replacement_imc25_english_smish_16415,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16415,"You've Won USD250,000 United Nations COVID-19 relief fund. For details & Claim, Send us E-mail (<EMAIL_ADDRESS>) quote your Ref No: UN/CO19/1921","You've Won <AMOUNT> United Nations COVID-19 relief fund. For details & Claim, Send us E-mail (<EMAIL_ADDRESS>) quote your Ref No: UN/CO19/1921",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16415,gathered_imc25_english_smish_11404,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16415; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,True,1,EMAIL_ADDRESS,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,144,27,False,likely_sms
replacement_imc25_english_smish_16796,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16796,<ROAD-LINK>: You have a toll bill unpaid due to E-tag scanning failed. Please arrange payment manually to avoid penalty notice.,<ROAD-LINK>: You have a toll bill unpaid due to E-tag scanning failed. Please arrange payment manually to avoid penalty notice.,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16796,gathered_imc25_english_smish_11538,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16796; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,True,1,ROAD-LINK,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,127,22,False,likely_sms
replacement_imc25_english_smish_16963,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16963,"This is your mom.
We got into an accident!
Send <US_DRIVER_LICENSE>,000 to this account.","This is your mom. We got into an accident! Send <US_DRIVER_LICENSE>,000 to this account.",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16963,gathered_imc25_english_smish_11564,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16963; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=hey mum/dad,True,1,US_DRIVER_LICENSE,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,88,17,False,likely_sms
replacement_imc25_english_smish_17041,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17041,<US_DRIVER_LICENSE> MOBILE ALERT ! (604)653-**** has been sent a refund of $53.45CAD !! We apologize for this issue . Deposit your funds :,<US_DRIVER_LICENSE> MOBILE ALERT! (604)653-**** has been sent a refund of <AMOUNT>CAD !! We apologize for this issue. Deposit your funds:,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17041,gathered_imc25_english_smish_11640,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17041; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,US_DRIVER_LICENSE,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,138,23,False,likely_sms
replacement_imc25_english_smish_17047,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17047,Contact me on this email (<EMAIL_ADDRESS>) for an urgent matter on donation,Contact me on this email (<EMAIL_ADDRESS>) for an urgent matter on donation,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17047,gathered_imc25_english_smish_11647,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17047; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,EMAIL_ADDRESS,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,75,13,False,likely_sms
replacement_imc25_english_smish_17056,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17056,"Hello, i am texting to know if your vehicle on trademe is still for sale, plz email <EMAIL_ADDRESS> as this is urgent","Hello, i am texting to know if your vehicle on trademe is still for sale, plz email <EMAIL_ADDRESS> as this is urgent",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17056,gathered_imc25_english_smish_11657,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17056; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,EMAIL_ADDRESS,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,117,23,False,likely_sms
replacement_imc25_english_smish_17073,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17073,"Congratulations, you just won a trip for two to <LOCATION>! Follow this link to claim your prize:","Congratulations, you just won a trip for two to <LOCATION>! Follow this link to claim your prize:",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17073,gathered_imc25_english_smish_11681,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17073; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,97,17,False,likely_sms
replacement_imc25_english_smish_17080,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17080,"YOUR PHONE NO. HAS WON £1.000,000 IN WHATSAPP 2017 INTL. AWARENESS  PROMO HELD IN <LOCATION>, FOR CLAIM SEND YOUR DETAILS TO","YOUR PHONE NO. HAS WON <AMOUNT>0,000 IN WHATSAPP 2017 INTL. AWARENESS PROMO HELD IN <LOCATION>, FOR CLAIM SEND YOUR DETAILS TO",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17080,gathered_imc25_english_smish_11691,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17080; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,124,23,False,likely_sms
replacement_imc25_english_smish_17086,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17086,"YOUR MOBILE HAS WON 3CROERS,25 LAKHS & CRUSE 2016 CAR)FROM CHEVROLET COMPANY <LOCATION>,FOR CLAIMS SEND NAME, MOBILE NO, AGE, SEX, AND ADRES, TO:<EMAIL_ADDRESS>","YOUR MOBILE HAS WON 3CROERS,25 LAKHS & CRUSE 2016 CAR)FROM CHEVROLET COMPANY <LOCATION>,FOR CLAIMS SEND NAME, MOBILE NO, AGE, SEX, AND ADRES, TO:<EMAIL_ADDRESS>",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17086,gathered_imc25_english_smish_11711,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17086; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,2,EMAIL_ADDRESS;LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,160,27,False,likely_sms
replacement_imc25_english_smish_17087,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17087,"YOUR MOBILE NUMBER HAS WON 3.60 CRORE RS IN SAMSUNG GALAXY PROMO LONDON TO CLAIM SEND YOUR NAME,PHONE NO,OCCUPATION,ADDRESS,AGE TO: <EMAIL_ADDRESS>","YOUR MOBILE NUMBER HAS WON 3.60 CRORE RS IN SAMSUNG GALAXY PROMO LONDON TO CLAIM SEND YOUR NAME,PHONE NO,OCCUPATION,ADDRESS,AGE TO: <EMAIL_ADDRESS>",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17087,gathered_imc25_english_smish_11717,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17087; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,EMAIL_ADDRESS,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,147,27,False,likely_sms
replacement_imc25_english_smish_17159,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17159,"YOU WON 4 CRORE 35 LAKH AND 1 CAR FROM FACEBOOK & WHATSAPP PROMO 2017,SEND YOUR NAME,ADD,MOBILE NUMBE R,OCCUPATION,AGE,GENDER,TO EMAIL: <EMAIL_ADDRESS>","YOU WON 4 CRORE 35 LAKH AND 1 CAR FROM FACEBOOK & WHATSAPP PROMO 2017,SEND YOUR NAME,ADD,MOBILE NUMBE R,OCCUPATION,AGE,GENDER,TO EMAIL: <EMAIL_ADDRESS>",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17159,gathered_imc25_english_smish_11802,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17159; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,EMAIL_ADDRESS,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,151,28,False,likely_sms
replacement_imc25_english_smish_17177,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17177,YOUR MOBILE NO HAS WON 5.5CRORE FROM BBC UNITED KINGDOM TO GET YOUR GIFT SEND YOUR NAME AGE STATE ADDS MOBILE NO REPLY TO: <EMAIL_ADDRESS>,YOUR MOBILE NO HAS WON 5.5CRORE FROM BBC UNITED KINGDOM TO GET YOUR GIFT SEND YOUR NAME AGE STATE ADDS MOBILE NO REPLY TO: <EMAIL_ADDRESS>,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17177,gathered_imc25_english_smish_11811,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17177; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,EMAIL_ADDRESS,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,138,27,False,likely_sms
replacement_imc25_english_smish_17194,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17194,"#<NRP>
Hi, Just checking in. Please update us on your employment status by clicking the link below and answering the questions.","#<NRP> Hi, Just checking in. Please update us on your employment status by clicking the link below and answering the questions.",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17194,gathered_imc25_english_smish_11863,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17194; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,NRP,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,127,21,False,likely_sms
replacement_imc25_english_smish_17195,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17195,Your account has had unusual login activity and has been locked. To unlock please visit http://<IP_ADDRESS>,Your account has had unusual login activity and has been locked. To unlock please visit http://<IP_ADDRESS>,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17195,gathered_imc25_english_smish_11873,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17195; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,IP_ADDRESS,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,107,18,False,likely_sms
replacement_imc25_english_smish_17204,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17204,"CASH PRIMIUM :
BUY 25000 QTY OF 'FUNNY SOFTWARE LTD'
BSE CODE - <US_DRIVER_LICENSE>
BSE GROUP - B
CMP : 9.13
ONE WEEK TGT 12
SL 8
BUY IN BULK",CASH PRIMIUM: BUY 25000 QTY OF 'FUNNY SOFTWARE LTD' BSE CODE - <US_DRIVER_LICENSE> BSE GROUP - B CMP: 9.13 ONE WEEK TGT 12 SL 8 BUY IN BULK,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17204,gathered_imc25_english_smish_11915,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17204; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,US_DRIVER_LICENSE,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,141,29,False,likely_sms
replacement_imc25_english_smish_17218,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17218,"Your account has had unusual login activity, Please login via the secure link http:// <IP_ADDRESS> to avoid account closure.","Your account has had unusual login activity, Please login via the secure link http:// <IP_ADDRESS> to avoid account closure.",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17218,gathered_imc25_english_smish_11923,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17218; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,IP_ADDRESS,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,124,20,False,likely_sms
replacement_imc25_english_smish_17250,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17250,"We have received a request for your order with Txn ID:<NRP> and are trying to confirm the payment with your bank. If your amount has already been deducted, your order will be confirmed shortly. In case we are not able to confirm your payment, we will refund the entire amount to your account/wallet automatically.","We have received a request for your order with Txn ID:<NRP> and are trying to confirm the payment with your bank. If your amount has already been deducted, your order will be confirmed shortly. In case we are not able to confirm your payment, we will refund the entire amount to your account/wallet automatically.",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17250,gathered_imc25_english_smish_11991,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17250; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,NRP,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,313,56,False,likely_sms
replacement_imc25_english_smish_17251,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17251,Urgent information! The network is very bad and that is why Your phone is unavailable. Communicate with me immediately via this address (<EMAIL_ADDRESS>),Urgent information! The network is very bad and that is why Your phone is unavailable. Communicate with me immediately via this address (<EMAIL_ADDRESS>),smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17251,gathered_imc25_english_smish_12008,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17251; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,EMAIL_ADDRESS,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,153,24,False,likely_sms
replacement_imc25_english_smish_17286,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17286,"i kidnap your daughter; if you want your daughter safe. bank in $5000 now
<NRP> REPORT POLICE , U REPORT I WILL KILL HER.","i kidnap your daughter; if you want your daughter safe. bank in <AMOUNT> now <NRP> REPORT POLICE, U REPORT I WILL KILL HER.",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17286,gathered_imc25_english_smish_12102,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17286; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,NRP,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,121,23,False,likely_sms
replacement_imc25_english_smish_17308,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17308,"Did you request Google reset the password for <EMAIL_ADDRESS> ? If not, respond with STOP.
Confirm the 6 digit numerical code to STOP the password reset.","Did you request Google reset the password for <EMAIL_ADDRESS>? If not, respond with STOP. Confirm the 6 digit numerical code to STOP the password reset.",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17308,gathered_imc25_english_smish_12129,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17308; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,EMAIL_ADDRESS,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,153,26,False,likely_sms
replacement_imc25_english_smish_17316,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17316,"Alert!:My name is <LOCATION>, I have a Transaction of $14.9M proposal for you that will earn you at no risk. Write me On email: <EMAIL_ADDRESS> for more infor","Alert!:My name is <LOCATION>, I have a Transaction of <AMOUNT>M proposal for you that will earn you at no risk. Write me On email: <EMAIL_ADDRESS> for more infor",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17316,gathered_imc25_english_smish_12158,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17316; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,2,EMAIL_ADDRESS;LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,158,31,False,likely_sms
replacement_imc25_english_smish_17340,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17340,"Hey I know you don't know me, but many years ago I used to have your number. I'm trying to log in to an old account that is still tied to __________ but it's telling me that it will send me a verification code. I'd like to know if it'd be okay with you if I request the code and if you can just text it back to me? If not, that's totally fine.

Ok

Thank you so much!!

I just requested it

<US_DRIVER_LICENSE>

You're a life saver. Thank you so much and sorry for bothering

Welcome","Hey I know you don't know me, but many years ago I used to have your number. I'm trying to log in to an old account that is still tied to __________ but it's telling me that it will send me a verification code. I'd like to know if it'd be okay with you if I request the code and if you can just text it back to me? If not, that's totally fine. Ok Thank you so much!! I just requested it <US_DRIVER_LICENSE> You're a life saver. Thank you so much and sorry for bothering Welcome",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17340,gathered_imc25_english_smish_12199,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17340; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,US_DRIVER_LICENSE,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,483,105,True,needs_review
replacement_imc25_english_smish_17341,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17341,"i kidnap your daughter . if you want your daughter safe . bank in $<US_DRIVER_LICENSE> to my account now . if you report police, i will rape your dauhter .","i kidnap your daughter. if you want your daughter safe. bank in $<US_DRIVER_LICENSE> to my account now. if you report police, i will rape your dauhter.",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17341,gathered_imc25_english_smish_12213,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17341; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,US_DRIVER_LICENSE,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,155,28,False,likely_sms
