unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,contains_url,contains_email,contains_phone,contains_otp,contains_amount,contains_account_hint,service_category,institution_type,source_file,reviewer_notes,data_origin,is_synthetic,synthetic_template_id,template_basis,research_source_id,synthetic_template_family_id,generation_method,notes
synthetic_research_service_ham_000583,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000583,"Don't miss out on a sweet surprise for Mom! Use your RCBC Premium Credit Card at Paper Moon Cafe until Apr. 30 to earn her favorite treats. Get 3 Hokkaido Cupcakes (min. P500 spend) or a Small Mille Crepe (min. PHP 1,250.00 spend). Redeem today at any store. Details at the RCBC Credit site, search MDPM. DT1I251767S26","Don't miss out on a sweet surprise for Mom! Use your RCBC Premium Credit Card at Paper Moon Cafe until Apr. 30 to earn her favorite treats. Get 3 Hokkaido Cupcakes (min. <AMOUNT> spend) or a Small Mille Crepe (min. <AMOUNT> spend). Redeem <DATE_TIME> at any store. Details at the RCBC Credit site, search MDPM. DT1I251767S26",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,True,manual_ph_service_templates,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00029,manual_template,,manual_service_ham_template_00029,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00029. Brand=; synthetic values only.
synthetic_research_service_ham_000584,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000584,27 Aug 6:00 PM at 15 May 10:20 AM Easy 10% cashback with Your e-wallet! Just use Your e-wallet in stores or when shopping online in the next 7 days. Check your Your e-wallet Messages now to know more!. This is an automated notice.,<DATE_TIME> <DATE_TIME> at <DATE_TIME>:20 AM Easy 10% cashback with Your e-wallet! Just use Your e-wallet in stores or when shopping online in the next 7 days. Check your Your e-wallet Messages now to know more!. This is an automated notice.,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,False,False,manual_ph_service_templates,Maya,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00080,manual_template,,manual_service_ham_template_00080,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00080. Brand=Your e-wallet; synthetic values only.
synthetic_research_service_ham_000585,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000585,"Nice! You received a P50 voucher from GCash. Use it for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!. Please check your app for details.","Nice! You received a <AMOUNT> voucher from GCash. Use it for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!. Please check your app for details.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,False,manual_ph_service_templates,Maya,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00082,manual_template,,manual_service_ham_template_00082,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00082. Brand=GCash; synthetic values only.
synthetic_research_service_ham_000586,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000586,You earned P300 on your promo purchase! Simple. Easy. Smart. Thats the Your telecom provider App!,You earned <AMOUNT> on your promo purchase! Simple. Easy. Smart. Thats the Your telecom provider App!,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,False,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00166,manual_template,,manual_service_ham_template_00166,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00166. Brand=Smart; synthetic values only.
synthetic_research_service_ham_000587,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000587,vouchers bundles on Your courier! Visit LBC PH's official,vouchers bundles on Your courier! Visit LBC PH's official,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,False,False,manual_ph_service_templates,Lazada,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00071,manual_template,,manual_service_ham_template_00071,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00071. Brand=LBC; synthetic values only.
synthetic_research_service_ham_000588,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000588,"Avoid additional charges by not missing your next due date on tomorrow. The outstanding balance of your BDO credit card ending in 4044167490 is P500. Pay at least the minimum amount due of P100, immediately. You may pay via BPI Online, BPI App or using other banking apps. Disregard if already paid.","Avoid additional charges by not missing your next due date on <DATE_TIME>. The outstanding balance of your BDO credit card ending in <REF_NUM> is <AMOUNT>. Pay at least the minimum amount due of <AMOUNT>, immediately. You may pay via BPI Online, BPI App or using other banking apps. Disregard if already paid.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,True,manual_ph_service_templates,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00008,manual_template,,manual_service_ham_template_00008,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00008. Brand=BDO; synthetic values only.
synthetic_research_service_ham_000589,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000589,"Quick tip when travelling abroad or shopping at overseas online stores, always choose to pay in non-Php currency for better conversion rates and enjoy better value on your purchases. BDO is regulated by BSP. Keep this message for your records.","Quick tip when travelling abroad or shopping at overseas online stores, always choose to pay in non-Php currency for better conversion rates and enjoy better value on your purchases. BDO is regulated by BSP. Keep this message for your records.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,False,False,manual_ph_service_templates,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00017,manual_template,,manual_service_ham_template_00017,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00017. Brand=BDO; synthetic values only.
synthetic_research_service_ham_000590,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000590,Banks closed this Holy Week. Deposit or withdraw from your BPI account for FREE at any of our participating partner stores nationwide. Just ask a store personnel for assistance. No reply is needed.,Banks closed this Holy Week. Deposit or withdraw from your BPI account for FREE at any of our participating partner stores nationwide. Just ask a store personnel for assistance. No reply is needed.,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,False,True,manual_ph_service_templates,BPI,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00001,manual_template,,manual_service_ham_template_00001,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00001. Brand=BPI; synthetic values only.
synthetic_research_service_ham_000591,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000591,"Purchase your Korea concert tickets using your BDO Mastercard credit card and get up to P300 CASHBACK! Search ""Up to P500 CASHBACK with Beyond Borders"" on the Metrobank website to learn more. Promo runs from 1/16/6 to 3/15/26. T&Cs apply. DTI244590. CCPD26-002. For your reference.","Purchase your Korea concert tickets using your BDO Mastercard credit card and get up to <AMOUNT> CASHBACK! Search ""Up to <AMOUNT> CASHBACK with Beyond Borders"" on the Metrobank website to learn more. Promo runs from 1/16/6 to 3/15/26. T&Cs apply. DTI244590. CCPD26-002. For your reference.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,True,manual_ph_service_templates,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00016,manual_template,,manual_service_ham_template_00016,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00016. Brand=BDO; synthetic values only.
synthetic_research_service_ham_000592,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000592,"ENDING tomorrow! Drop by The Metrobank Travel Fair at the Glorietta Activity Center, OAM to 8PM to enjoy exclusive deals on: - Airlines - Hotel Accommodations - Cruises - Travel Agencies - Other Travel-Related Merchants T&Cs apply. DTI244768. CCPD26-01. For your reference.","ENDING <DATE_TIME>! Drop by The Metrobank Travel Fair at the Glorietta Activity Center, OAM to 8PM to enjoy exclusive deals on: - Airlines - Hotel Accommodations - Cruises - Travel Agencies - Other Travel-Related Merchants T&Cs apply. DTI244768. CCPD26-01. For your reference.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,False,True,manual_ph_service_templates,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00009,manual_template,,manual_service_ham_template_00009,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00009. Brand=Metrobank; synthetic values only.
synthetic_research_service_ham_000593,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000593,Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using P500. Keep using the Smart App to earn MORE points to redeem MORE rewards!. For your reference.,Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using <AMOUNT>. Keep using the Smart App to earn MORE points to redeem MORE rewards!. For your reference.,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,True,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00159,manual_template,,manual_service_ham_template_00159,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00159. Brand=Smart; synthetic values only.
synthetic_research_service_ham_000594,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000594,"Get a chance to win up to BDOvoucher when you buy at least P50 regular Metrobank load on the BDO App. Just log in to your account, and tap 'Send Load"". Promo runs from 27 Aug 6:00 PM to 12 May 3:45 PM, 2026. T&Cs apply. BDO is BSP-regulated. DT1248176. Please check your app for details.","Get a chance to win up to BDOvoucher when you buy at least <AMOUNT> regular Metrobank load on the BDO App. Just log in to your account, and tap 'Send Load"". Promo runs from <DATE_TIME> <DATE_TIME> to <DATE_TIME> <DATE_TIME>, 2026. T&Cs apply. BDO is BSP-regulated. DT1248176. Please check your app for details.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,True,manual_ph_service_templates,Lazada,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00003,manual_template,,manual_service_ham_template_00003,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00003. Brand=BDO; synthetic values only.
synthetic_research_service_ham_000595,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000595,"1/2 12 May 3:45 PM:14: P500 loaded to 09980501251 from 12559645833105 for 1 year. Ref:DC4OE6TEAW. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/account","1/2 <DATE_TIME> <DATE_TIME>:14: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:DC4OE6TEAW. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,True,False,True,False,True,True,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00130,manual_template,,manual_service_ham_template_00130,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00130. Brand=Smart; synthetic values only.
synthetic_research_service_ham_000596,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000596,"Stay cool this summer! Get up to P500 OFF the SRP of select aircon models at 0% installment for up to 24 months, plus Buy Now, Pay Later using your RCBC Credit Card at Western Appliances. Promo valid until 15 May 10:20 AM, 2026. Visit the RCBC Credit Website & search: WESAPP26 for details. D252780S26","Stay cool this summer! Get up to <AMOUNT> OFF the SRP of select aircon models at 0% installment for up to 24 months, plus Buy Now, Pay Later using your RCBC Credit Card at Western Appliances. Promo valid until <DATE_TIME>:20 AM, 2026. Visit the RCBC Credit Website & search: WESAPP26 for details. D252780S26",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,True,manual_ph_service_templates,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00047,manual_template,,manual_service_ham_template_00047,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00047. Brand=; synthetic values only.
synthetic_research_service_ham_000597,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000597,"1/2 15 May 10:20 AM:35: PHP 1,250.00 loaded to 09987836359 from 74132717477 for 1 year. Ref: CCF6GZOPAO. Get MORE with PROMO LOAD in the Your telecom provider App!. Please check your app for details.",1/2 <DATE_TIME>:20 AM:35: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref: CCF6GZOPAO. Get MORE with PROMO LOAD in the Your telecom provider App!. Please check your app for details.,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,True,False,True,True,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00139,manual_template,,manual_service_ham_template_00139,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00139. Brand=Your telecom provider; synthetic values only.
synthetic_research_service_ham_000598,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000598,Banks closed this Holy Week. Deposit or withdraw from your BDO account for FREE at any of our participating partner stores nationwide. Just ask a store personnel for assistance. This is an automated notice.,Banks closed this Holy Week. Deposit or withdraw from your BDO account for FREE at any of our participating partner stores nationwide. Just ask a store personnel for assistance. This is an automated notice.,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,False,True,manual_ph_service_templates,BPI,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00001,manual_template,,manual_service_ham_template_00001,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00001. Brand=BDO; synthetic values only.
synthetic_research_service_ham_000599,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000599,"Skip ""Pay in PHP""! Quick Tip: When booking your hotel accommodations through overseas online store, or travelling abroad, ALWAYS choose to PAY INNON-PHP CURRENCY for better conversion rates and enjoy more savings. BPI is regulated by the BSP. This is an automated notice.","Skip ""Pay in PHP""! Quick Tip: When booking your hotel accommodations through overseas online store, or travelling abroad, ALWAYS choose to PAY INNON-PHP CURRENCY for better conversion rates and enjoy more savings. BPI is regulated by the BSP. This is an automated notice.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,False,False,manual_ph_service_templates,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00021,manual_template,,manual_service_ham_template_00021,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00021. Brand=BPI; synthetic values only.
synthetic_research_service_ham_000600,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000600,"1/2 today:36: PHP 2,450.75 loaded to 09980551042 from 7463508921385 for 1 year. Ref:;CFAIOQ5BYL. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/account","1/2 <DATE_TIME>:36: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:;CFAIOQ5BYL. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,True,False,True,False,True,True,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00140,manual_template,,manual_service_ham_template_00140,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00140. Brand=Smart; synthetic values only.
synthetic_research_service_ham_000601,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000601,"Jocelyn, Big Travel Bonus is back with up to P50 CASHBACK for a min. accum. spend on all your travel spend using your BPI credit card!. For your reference.","Jocelyn, Big Travel Bonus is back with up to <AMOUNT> CASHBACK for a min. accum. spend on all your travel spend using your BPI credit card!. For your reference.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,True,manual_ph_service_templates,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00015,manual_template,,manual_service_ham_template_00015,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00015. Brand=BPI; synthetic values only.
synthetic_research_service_ham_000602,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000602,"1/2 tomorrow:52: PHP 2,450.75 loaded to 09175382464 from 9502679115 for 1 year. Ref:BGS3SOGQDL. Get MORE with PROMO LOAD in the Smart App! 2/2 Do it ALL with POWER ALL! Enjoy up to 30 Days of FREE Globe + 20 GB + Unli Calls & Texts. Get it NOW at https://example.com/account. For your reference.",1/2 <DATE_TIME>:52: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:BGS3SOGQDL. Get MORE with PROMO LOAD in the Smart App! 2/2 Do it ALL with POWER ALL! Enjoy up to 30 Days of FREE Globe + 20 GB + Unli Calls & Texts. Get it NOW at <URL> For your reference.,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,True,False,True,False,True,True,manual_ph_service_templates,TikTok,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00170,manual_template,,manual_service_ham_template_00170,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00170. Brand=Smart; synthetic values only.
synthetic_research_service_ham_000603,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000603,"1/2 today:14: P300 loaded to 09392942255 from 9916972208 for 1 year. Ref:DC4OE6TEAW. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/track","1/2 <DATE_TIME>:14: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:DC4OE6TEAW. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,True,False,True,False,True,True,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00130,manual_template,,manual_service_ham_template_00130,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00130. Brand=Smart; synthetic values only.
synthetic_research_service_ham_000604,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000604,"Great news! As of 01/19/2026, you have enough rewards points on your BPI Platinum Mastercard to waive your Annual Fee goodbye. Convert your PHP 2,450.75 to a 50% Annual Fee Waiver by texting the keyword below to 225622 on or before 15 May 10:20 AM, 2026. Keyword:. For your reference.","Great news! As of 01/19/2026, you have enough rewards points on your BPI Platinum Mastercard to waive your Annual Fee goodbye. Convert your <AMOUNT> to a 50% Annual Fee Waiver by texting the keyword below to 225622 on or before <DATE_TIME>:20 AM, 2026. Keyword:. For your reference.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,True,manual_ph_service_templates,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00011,manual_template,,manual_service_ham_template_00011,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00011. Brand=BPI; synthetic values only.
synthetic_research_service_ham_000605,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000605,"1/2 27 Aug 6:00 PM:20: P50 loaded to 09980005265 from 78862080076579 for 1 year. Ref:CD57IWVG2D. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com","1/2 <DATE_TIME> <DATE_TIME>:20: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:CD57IWVG2D. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,True,False,True,False,True,True,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00132,manual_template,,manual_service_ham_template_00132,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00132. Brand=Globe; synthetic values only.
synthetic_research_service_ham_000606,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000606,"Nice! You received a PHP 2,450.75 voucher from Maya. Use it for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!. Keep this message for your records.","Nice! You received a <AMOUNT> voucher from Maya. Use it for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!. Keep this message for your records.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,False,manual_ph_service_templates,Maya,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00082,manual_template,,manual_service_ham_template_00082,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00082. Brand=Maya; synthetic values only.
