review_id,message_for_review,message_raw,message_clean,source_label,normalized_label_before_review,candidate_reason,likely_review_bucket,bucket_reason,source_name,dataset_name,source_group,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,raw_quality_status,source_traceability_status,expert_label,expert_confidence,expert_notes,reviewer_name,review_date
EXP-BAL-0206,"[Binance Connect] You haven't complete verification yet, please proceed by go to our website to complete verification and enjoy our full service. Feel free to refer to the FAQs and Help section, online chat box for help.","[Binance Connect] You haven't complete verification yet, please proceed by go to our website to complete verification and enjoy our full service. Feel free to refer to the FAQs and Help section, online chat box for help.","[Binance Connect] You haven't complete verification yet, please proceed by go to our website to complete verification and enjoy our full service. Feel free to refer to the FAQs and Help section, online chat box for help.",smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,promotional_offer;adult_chat_promo;verification_action,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,adult/chat promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0207,Play the latest games at RougeCasino and get 400% on your first deposit: slgn.me/9BPrAw ( Unsubscribe: uayq.link/9BPxCV ),Play the latest games at RougeCasino and get 400% on your first deposit: slgn.me/9BPrAw ( Unsubscribe: uayq.link/9BPxCV ),Play the latest games at RougeCasino and get 400% on your first deposit: <URL> ( Unsubscribe: uayq.link/9BPxCV ),phishing_messages_row,smishing,weak_signal_suspicious,likely_smishing,gambling_promo;opt_out_ad;government_bait,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,False,True,gambling/casino/free spin,pass_raw_complete,traceable,,,,,
EXP-BAL-0208,"Hi mum ive smashed my phone. Can you whatsapp me heres my new number 04858xxxx x, it is urgent please","Hi mum ive smashed my phone. Can you whatsapp me heres my new number 04858xxxx x, it is urgent please","Hi mum ive smashed my phone. Can you whatsapp me heres my new number 04858xxxx x, it is urgent please",smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,adult_chat_promo;urgency,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,adult/chat promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0209,Your A/C XXXXXXX8734 will be credited with Rs.1 Crore after Confirmation,Your A/C XXXXXXX8734 will be credited with Rs.1 Crore after Confirmation,Your A/C XXXXXXX8734 will be credited with Rs.1 Crore after Confirmation,smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,adult_chat_promo;verification_action,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,adult/chat promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0210,GOVUK: We have identified you as eligible for a discounted energy bill under the Energy Bills Support Scheme. You can apply here: https://,GOVUK: We have identified you as eligible for a discounted energy bill under the Energy Bills Support Scheme. You can apply here: https://,GOVUK: We have identified you as eligible for a discounted energy bill under the Energy Bills Support Scheme. You can apply here: https://,smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,promotional_offer;link_present,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-BAL-0211,"Dear customer  Congratulation You have order on SNAPDEAL company, computerized results are final. You are the first Won. Tata safari cost Rs=12,60,000/- REG. CHARGE 6,500/- TOLL FREE N.","Dear customer  Congratulation You have order on SNAPDEAL company, computerized results are final. You are the first Won. Tata safari cost Rs=12,60,000/- REG. CHARGE 6,500/- TOLL FREE N.","Dear customer Congratulation You have order on SNAPDEAL company, computerized results are final. You are the first Won. Tata safari cost Rs=12,60,000/- REG. CHARGE 6,500/- TOLL FREE N.",smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,promotional_offer;prize_reward_ad;government_bait;payment_bait,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,government/tax/benefit suspicious,pass_raw_complete,traceable,,,,,
EXP-BAL-0212,"Congratulations Dear Customer You Have Won The Prize of 25,00,000 By KBC Department Please Collect Your Prize Urgently By Follow The Company Rule's & Regulations","Congratulations Dear Customer You Have Won The Prize of 25,00,000 By KBC Department Please Collect Your Prize Urgently By Follow The Company Rule's & Regulations","Congratulations Dear Customer You Have Won The Prize of 25,00,000 By KBC Department Please Collect Your Prize Urgently By Follow The Company Rule's & Regulations",smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,prize_reward_ad;urgency,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,prize/reward promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0213,"dear customer very congratulation,s you have won the prize of Rs:25,00,000 by KBC department please collect your prize urgently by foLLow the companay rule,s & regulations please contact at whatsapp number you will got a lot of information quickly contact FOR JIO AND KBC.........","dear customer very congratulation,s you have won the prize of Rs:25,00,000 by KBC department please collect your prize urgently by foLLow the companay rule,s & regulations please contact at whatsapp number you will got a lot of information quickly contact FOR JIO AND KBC.........","dear customer very congratulation,s you have won the prize of Rs:25,00,000 by KBC department please collect your prize urgently by foLLow the companay rule,s & regulations please contact at whatsapp number you will got a lot of information quickly contact FOR JIO AND KBC.........",smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,prize_reward_ad;urgency,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,prize/reward promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0214,"Congratulations Dear Customer You Have Won The Prize Of 25,00000 By KBC Department Please Collect Your Prize Urgently By Follow The Company Rule's & Regulations","Congratulations Dear Customer You Have Won The Prize Of 25,00000 By KBC Department Please Collect Your Prize Urgently By Follow The Company Rule's & Regulations","Congratulations Dear Customer You Have Won The Prize Of 25,00000 By KBC Department Please Collect Your Prize Urgently By Follow The Company Rule's & Regulations",smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,prize_reward_ad;urgency,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,prize/reward promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0215,"You Heve Won The Prize Of 25,00,000 By KBC KBC Department Please Collect Your Prize Urgent Follow The Company Rules And Regulations","You Heve Won The Prize Of 25,00,000 By KBC KBC Department Please Collect Your Prize Urgent Follow The Company Rules And Regulations","You Heve Won The Prize Of 25,00,000 By KBC KBC Department Please Collect Your Prize Urgent Follow The Company Rules And Regulations",smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,prize_reward_ad;urgency,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,prize/reward promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0216,"Congratulations Dear Customer You Have Won The Prize of 25,000,00/- By KBC JIO, Department Please Collect Your Prize Urgently By Follow The Company Rules and Regulations.","Congratulations Dear Customer You Have Won The Prize of 25,000,00/- By KBC JIO, Department Please Collect Your Prize Urgently By Follow The Company Rules and Regulations.","Congratulations Dear Customer You Have Won The Prize of 25,000,00/- By KBC JIO, Department Please Collect Your Prize Urgently By Follow The Company Rules and Regulations.",smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,prize_reward_ad;urgency,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,prize/reward promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0217,Congratulations Dear Customer You Have Won The Prize Of 25000/— By KBC JIO Department Please Collect Your Prize Urgently By Follow The Company Rule's and Regulations.,Congratulations Dear Customer You Have Won The Prize Of 25000/— By KBC JIO Department Please Collect Your Prize Urgently By Follow The Company Rule's and Regulations.,Congratulations Dear Customer You Have Won The Prize Of 25000/— By KBC JIO Department Please Collect Your Prize Urgently By Follow The Company Rule's and Regulations.,smishing_corpus_row,smishing,public_candidate_spam,likely_smishing,prize_reward_ad;urgency,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,prize/reward promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0218,Tracing Notification: You have been in close proximity with a confirmed case of the latest variant. Please order a free test-kit via:,Tracing Notification: You have been in close proximity with a confirmed case of the latest variant. Please order a free test-kit via:,Tracing Notification: You have been in close proximity with a confirmed case of the latest variant. Please order a free test-kit via:,smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,promotional_offer;verification_action,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-BAL-0219,Tracing Notification: You have been in contact with a confirmed case of the latest variant. Please order a free test-kit via:,Tracing Notification: You have been in contact with a confirmed case of the latest variant. Please order a free test-kit via:,Tracing Notification: You have been in contact with a confirmed case of the latest variant. Please order a free test-kit via:,smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,promotional_offer;verification_action,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-BAL-0220,"YOUR MOBILE NUMBER HAS BEEN SELECTED FOR PAYMENT OF 3.8 CRORE IN DUBAI DUTY-FREE TO RECEIVE SEND YOUR NAME, AGE, PHONE NUMBER TO-","YOUR MOBILE NUMBER HAS BEEN SELECTED FOR PAYMENT OF 3.8 CRORE IN DUBAI DUTY-FREE TO RECEIVE SEND YOUR NAME, AGE, PHONE NUMBER TO-","YOUR MOBILE NUMBER HAS BEEN SELECTED FOR PAYMENT OF 3.8 CRORE IN DUBAI DUTY-FREE TO RECEIVE SEND YOUR NAME, AGE, PHONE NUMBER TO-",smishing_corpus_row,smishing,public_candidate_spam,likely_smishing,promotional_offer;payment_bait,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-BAL-0221,"Get BDT 2,000 discount on your next Grameenphone recharge.","Get BDT 2,000 discount on your next Grameenphone recharge.","Get BDT 2,000 discount on your next Grameenphone recharge.",smish,smishing,weak_signal_suspicious,likely_smishing,promotional_offer;payment_bait,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-BAL-0222,"Just invited you to Hike and sent you free money - join now and get upto Rs. 10,000 for free in your Wallet -","Just invited you to Hike and sent you free money - join now and get upto Rs. 10,000 for free in your Wallet -","Just invited you to Hike and sent you free money - join now and get upto Rs. 10,000 for free in your Wallet -",smishing_corpus_row,smishing,public_candidate_spam,likely_smishing,promotional_offer;bank_account_bait,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-BAL-0223,"Scholarship facilities for meritorious students and direct free consultation with experienced doctors along with TK190000 health coverage per year and other benefits of Health Plus, write START RP and send to 28477.","Scholarship facilities for meritorious students and direct free consultation with experienced doctors along with TK190000 health coverage per year and other benefits of Health Plus, write START RP and send to 28477.","Scholarship facilities for meritorious students and direct free consultation with experienced doctors along with TK190000 health coverage per year and other benefits of Health Plus, write START RP and send to 28477.",smish,smishing,weak_signal_suspicious,likely_smishing,promotional_offer;government_bait,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,True,government/tax/benefit suspicious,pass_raw_complete,traceable,,,,,
EXP-BAL-0224,"Welcome to CLUB FACTORY Dear sir You Win 1st prize swift dzire car. the amount of swift dzire is Rs-7,50,000 Registration charge-4500/- Helpline no-","Welcome to CLUB FACTORY Dear sir You Win 1st prize swift dzire car. the amount of swift dzire is Rs-7,50,000 Registration charge-4500/- Helpline no-","Welcome to CLUB FACTORY Dear sir You Win 1st prize swift dzire car. the amount of swift dzire is Rs-7,50,000 Registration charge-4500/- Helpline no-",smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,prize_reward_ad;payment_bait,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,prize/reward promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0225,"Want to earn 500 to 5000 TK daily through network marketing? I will teach you how to market for free, no money needed. First see the work, see the proof, if you like it, work. If anyone wants to work, inbox ❤️‍🩹","Want to earn 500 to 5000 TK daily through network marketing? I will teach you how to market for free, no money needed. First see the work, see the proof, if you like it, work. If anyone wants to work, inbox ❤️‍🩹","Want to earn 500 to 5000 TK daily through network marketing? I will teach you how to market for free, no money needed. First see the work, see the proof, if you like it, work. If anyone wants to work, inbox ❤️‍🩹",smish,smishing,weak_signal_suspicious,likely_smishing,promotional_offer;government_bait,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,True,government/tax/benefit suspicious,pass_raw_complete,traceable,,,,,
EXP-BAL-0226,"I have your package...
Your $101 loyalty rewards will be delivered...","I have your package...
Your $101 loyalty rewards will be delivered...",I have your package... Your <AMOUNT> loyalty rewards will be delivered...,smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,prize_reward_ad;delivery_bait,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,delivery-like suspicious,pass_raw_complete,traceable,,,,,
EXP-BAL-0227,Here is your Winner ID: M52s239S857 Send a message to the delivery company they will guide you through the process.,Here is your Winner ID: M52s239S857 Send a message to the delivery company they will guide you through the process.,Here is your Winner ID: M52s239S857 Send a message to the delivery company they will guide you through the process.,smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,prize_reward_ad;delivery_bait,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,
EXP-BAL-0228,"Zero Market Risk
Tax Free Returns
Earn Rs.25,000 Monthly & also get a Lumpsum of Rs.62Lac your Family by Investing Rs 4500/Month","Zero Market Risk
Tax Free Returns
Earn Rs.25,000 Monthly & also get a Lumpsum of Rs.62Lac your Family by Investing Rs 4500/Month","Zero Market Risk Tax Free Returns Earn Rs.25,000 Monthly & also get a Lumpsum of Rs.62Lac your Family by Investing <AMOUNT>/Month",smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,promotional_offer;government_bait,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,government/tax/benefit suspicious,pass_raw_complete,traceable,,,,,
EXP-BAL-0229,"Dear SBI Cardholder, Regret to inform that request for voucher can't be processed as you have already availed the offer.","Dear SBI Cardholder, Regret to inform that request for voucher can't be processed as you have already availed the offer.","Dear SBI Cardholder, Regret to inform that request for voucher can't be processed as you have already availed the offer.",smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,promotional_offer;bank_account_bait,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-BAL-0230,Great news! 70% discount on our travel packages! Quick booking at this number: 01317235293,Great news! 70% discount on our travel packages! Quick booking at this number: 01317235293,Great news! 70% discount on our travel packages! Quick booking at this number: <PHONE>,smish,smishing,weak_signal_suspicious,likely_smishing,promotional_offer;delivery_bait,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,True,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,
EXP-BAL-0231,Congrats YOU WON $500 Nike Gift Card,Congrats YOU WON $500 Nike Gift Card,Congrats YOU WON <AMOUNT> Nike Gift Card,smishing_corpus_row,smishing,public_candidate_spam,likely_smishing,prize_reward_ad;bank_account_bait,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-BAL-0232,"We'll be awarding $50 to the first 10,000 people who complete this inquiry in order to better serve CVS members. CVS can be very helpful if you're not feeling well.","We'll be awarding $50 to the first 10,000 people who complete this inquiry in order to better serve CVS members. CVS can be very helpful if you're not feeling well.","We'll be awarding <AMOUNT> to the first 10,000 people who complete this inquiry in order to better serve CVS members. CVS can be very helpful if you're not feeling well.",smishing_corpus_row,smishing,public_candidate_spam,likely_smishing,gambling_promo;government_bait,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,gambling/casino/free spin,pass_raw_complete,traceable,,,,,
EXP-BAL-0233,We are wholesalers/distributors of Handbags/belts/watches/wallets/cufflinks/laptopbags/perfumes/pens/barsets/eye frames/sunshade/heels/stilettos/sandals/chappals,We are wholesalers/distributors of Handbags/belts/watches/wallets/cufflinks/laptopbags/perfumes/pens/barsets/eye frames/sunshade/heels/stilettos/sandals/chappals,We are wholesalers/distributors of Handbags/belts/watches/wallets/cufflinks/laptopbags/perfumes/pens/barsets/eye frames/sunshade/heels/stilettos/sandals/chappals,smishing_corpus_row,smishing,public_candidate_spam,likely_smishing,promotional_offer;bank_account_bait,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-BAL-0234,Gift Card Offer by Home Depot,Gift Card Offer by Home Depot,Gift Card Offer by Home Depot,smishing_corpus_row,smishing,public_candidate_spam,likely_smishing,promotional_offer;bank_account_bait,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-BAL-0235,We apologise that we The original receipt label is damaged Failure to deliver normally. status of the package has stopped updating. Consignee information to be confirmed,We apologise that we The original receipt label is damaged Failure to deliver normally. status of the package has stopped updating. Consignee information to be confirmed,We apologise that we The original receipt label is damaged Failure to deliver normally. status of the package has stopped updating. Consignee information to be confirmed,smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,adult_chat_promo;verification_action;delivery_bait,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,adult/chat promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0236,"Congratulations for Online shopping Amazon Company L.T.D.Bumper Dhamaka Lucky Draw Contest Happen and you won 1st prize Tata nexon car and market price 5,85,000 winner lucky Coupon No.","Congratulations for Online shopping Amazon Company L.T.D.Bumper Dhamaka Lucky Draw Contest Happen and you won 1st prize Tata nexon car and market price 5,85,000 winner lucky Coupon No.","Congratulations for Online shopping Amazon Company L.T.D.Bumper Dhamaka Lucky Draw Contest Happen and you won 1st prize Tata nexon car and market price 5,85,000 winner lucky Coupon No.",smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,prize_reward_ad;credential_or_otp_request,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,True,False,False,False,prize/reward promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0237,"""My wife & I are struggling, this could be our answer."" - our product is helping couples nationwide. Do, your free sample:","""My wife & I are struggling, this could be our answer."" - our product is helping couples nationwide. Do, your free sample:","""My wife & I are struggling, this could be our answer."" - our product is helping couples nationwide. Do, your free sample:",smishing_corpus_row,smishing,public_candidate_spam,likely_smishing,promotional_offer;credential_or_otp_request,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-BAL-0238,Spin & Win It ALL HUGE REWARDS,Spin & Win It ALL HUGE REWARDS,Spin & Win It ALL HUGE REWARDS,smishing_corpus_row,smishing,public_candidate_spam,likely_smishing,prize_reward_ad;credential_or_otp_request,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,prize/reward promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0239,Testers needed! You've been randomly selected to test and KEEP for FREE our new Dyson Vacuum Cleaner. Add your shipping address here -,Testers needed! You've been randomly selected to test and KEEP for FREE our new Dyson Vacuum Cleaner. Add your shipping address here -,Testers needed! You've been randomly selected to test and KEEP for FREE our new Dyson Vacuum Cleaner. Add your shipping address here -,smishing_corpus_row,smishing,public_candidate_spam,likely_smishing,promotional_offer;credential_or_otp_request,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-BAL-0240,400%   +   100   Spins   to   try   new   games   at   4Crowns!   Make   your   first   deposit   now:   slgn.me/9BSzdx   (   Unsubscribe:   rkwx.link/9BS2Fx   ),400%   +   100   Spins   to   try   new   games   at   4Crowns!   Make   your   first   deposit   now:   slgn.me/9BSzdx   (   Unsubscribe:   rkwx.link/9BS2Fx   ),400% + 100 Spins to try new games at 4Crowns! Make your first deposit now: <URL> ( Unsubscribe: rkwx.link/9BS2Fx ),phishing_messages_row,smishing,weak_signal_suspicious,likely_smishing,opt_out_ad;credential_or_otp_request;government_bait,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,False,True,government/tax/benefit suspicious,pass_raw_complete,traceable,,,,,
EXP-BAL-0241,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ XXxYv","[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ XXxYv","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ XXxYv",phishing_messages_row,smishing,excluded_from_smishing_review,likely_smishing,adult_chat_promo;bank_account_bait;credential_or_otp_request,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,False,True,adult/chat promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0242,Dear friends we invite you to join the (BTC) analysis group to learn about investing and trading. Mak...,Dear friends we invite you to join the (BTC) analysis group to learn about investing and trading. Mak...,Dear friends we invite you to join the (BTC) analysis group to learn about investing and trading. Mak...,smishing_corpus_row,smishing,public_candidate_spam,likely_smishing,,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-BAL-0243,Congratulations Sir you are eligible for a pre-approved loan from Bajaj Finance.,Congratulations Sir you are eligible for a pre-approved loan from Bajaj Finance.,Congratulations Sir you are eligible for a pre-approved loan from Bajaj Finance.,smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-BAL-0244,Here's the link you requested to download the NNNow app : h,Here's the link you requested to download the NNNow app : h,Here's the link you requested to download the NNNow app: h,smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-BAL-0245,NHS: We noticed you haven't applied for your Covid Pass. Follow the link to complete registration and avoid penalties:,NHS: We noticed you haven't applied for your Covid Pass. Follow the link to complete registration and avoid penalties:,NHS: We noticed you haven't applied for your Covid Pass. Follow the link to complete registration and avoid penalties:,smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-BAL-0246,My meat is now 2 ins longer from this. I can control when I finish easily,My meat is now 2 ins longer from this. I can control when I finish easily,My meat is now 2 ins longer from this. I can control when I finish easily,smishing_corpus_row,smishing,public_candidate_spam,likely_smishing,,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-BAL-0247,"Hi, are you ___ who played golf together last time? I’m Lisa","Hi, are you ___ who played golf together last time? I’m Lisa","Hi, are you ___ who played golf together last time? I’m Lisa",smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-BAL-0248,"BDO ALERT
Our system has detected a suspicious activity...
please proceed to authenticate.","BDO ALERT
Our system has detected a suspicious activity...
please proceed to authenticate.",BDO ALERT Our system has detected a suspicious activity... please proceed to authenticate.,smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-BAL-0249,"(NETFLX) We have failed 3 times to extend your sub,fix your bill now > ://lnkd.in/g7jb5b_7","(NETFLX) We have failed 3 times to extend your sub,fix your bill now > ://lnkd.in/g7jb5b_7","(NETFLX) We have failed 3 times to extend your sub,fix your bill now > ://lnkd.in/g7jb5b_7",verified_smishing,smishing,weak_signal_suspicious,likely_smishing,,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-BAL-0250,CASH : BUY STEELXIND ABOVE 133 INTRADAY TGT 139 BTST TGT 145 SL 127 SHORT TERM TGT 200+ RECOMMENDED BY EXPERTS,CASH : BUY STEELXIND ABOVE 133 INTRADAY TGT 139 BTST TGT 145 SL 127 SHORT TERM TGT 200+ RECOMMENDED BY EXPERTS,CASH: BUY STEELXIND ABOVE 133 INTRADAY TGT 139 BTST TGT 145 SL 127 SHORT TERM TGT 200+ RECOMMENDED BY EXPERTS,smishing_corpus_row,smishing,public_candidate_spam,likely_smishing,,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-BAL-0251,Member-Ezdebra504 sent you these pix. Find below:,Member-Ezdebra504 sent you these pix. Find below:,Member-Ezdebra504 sent you these pix. Find below:,smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-BAL-0252,"Hey, I really like your profile and your posts on Instagram and if you let me, I would make such an amazing mural out of it! If you don’t mind one of your posts could be my inspiring muse for an art project i’m working on for a client💕 You will totally get paid for it as well as a bonus; you’ll also get credits♥️","Hey, I really like your profile and your posts on Instagram and if you let me, I would make such an amazing mural out of it! If you don’t mind one of your posts could be my inspiring muse for an art project i’m working on for a client💕 You will totally get paid for it as well as a bonus; you’ll also get credits♥️","Hey, I really like your profile and your posts on Instagram and if you let me, I would make such an amazing mural out of it! If you don’t mind one of your posts could be my inspiring muse for an art project i’m working on for a client💕 You will totally get paid for it as well as a bonus; you’ll also get credits♥️",smishing_corpus_row,smishing,weak_signal_suspicious,likely_smishing,,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
