final_row_id,split,normalized_label,data_origin,is_synthetic,source_name,dataset_name,normalized_message_key,normalized_raw_message_key,split_group_key
v3_public_manual_research_synthetic_row_007109,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,due to the wrong delivery address of your package the delivery of the package has been suspended please update in time,due to the wrong delivery address of your package the delivery of the package has been suspended please update in time,split_group_13817517927228181251
v3_public_manual_research_synthetic_row_007111,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,your one bank mobile banking pin compromised reset <url> immediately,your one bank mobile banking pin compromised reset <URL> immediately,split_group_862749761994262833
v3_public_manual_research_synthetic_row_007114,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,our system flagged a recent deposit that was transferred to your wallet you are required to clarify this deposit on our secure website so you can continue to use your wallet for crypto transactions visit our website and sign in with your account recovery phrase to get started with the clarification of your deposit,our system flagged a recent deposit that was transferred to your wallet you are required to clarify this deposit on our secure website so you can continue to use your wallet for crypto transactions visit our website and sign in with your account recovery phrase to get started with the clarification of your deposit,split_group_10812105354220989650
v3_public_manual_research_synthetic_row_007116,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,usps your package is planned piease enter a new vaiid shipping address from and 3 00 unpaid fee this link <url> text stop to opt out,usps your package is planned piease enter a new vaiid shipping address from and 3 00 unpaid fee this link <URL> text stop to opt out,split_group_17161843324507921613
v3_public_manual_research_synthetic_row_007120,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,your unionbnk online was blocked due to 3 unsuccessful login attempts you may unblock your profile by going to https,your unionbnk online was blocked due to 3 unsuccessful login attempts you may unblock your profile by going to https,split_group_15571007127837478777
v3_public_manual_research_synthetic_row_007121,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,unknown transaction occurred from your bank account call for details <phone>,unknown transaction occurred from your bank account call for details <NUM>,split_group_3206410806219112007
v3_public_manual_research_synthetic_row_007122,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,westpc new device login detected if it was not you follow <url>,westpc new device login detected if it was not you follow <URL>,split_group_3686103429441664530
v3_public_manual_research_synthetic_row_007123,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear customer your hdfc bank account has been blocked to day please update your pan card,dear customer your hdfc bank account has been blocked to day please update your pan card,split_group_3996907197056285230
v3_public_manual_research_synthetic_row_007126,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,westpac new device login detected if it was not you follow <url>,westpac new device login detected if it was not you follow <URL>,split_group_7882347320986844613
v3_public_manual_research_synthetic_row_007127,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,bet on bpl to get a chance for an exclusive meeting with mashrafi click now <url>,bet on bpl to get a chance for an exclusive meeting with mashrafi click now <URL>,split_group_16517754191664424309
v3_public_manual_research_synthetic_row_007128,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,a recent change to your address book has been flagged on our system for further information click here <url> route 3,a recent change to your address book has been flagged on our system for further information click here <URL> route 3,split_group_18059790463909686182
v3_public_manual_research_synthetic_row_007130,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,you have won 1 000 taka prize from nagad click here for details <url>,you have won 1 000 taka prize from nagad click here for details <URL>,split_group_14882885149589988933
v3_public_manual_research_synthetic_row_007131,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,auspost sorry we missed you to book your delivery for another day please visit <url>,auspost sorry we missed you to book your delivery for another day please visit <URL>,split_group_17778627783490146722
v3_public_manual_research_synthetic_row_007134,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,there was an attempted transaction of <amount> on your account to the company amazon if this was not you visit <url>,there was an attempted transaction of 93 on your account to the company amazon if this was not you visit <URL>,split_group_8069090762936101507
v3_public_manual_research_synthetic_row_007135,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,hutcheon pearce has sent you a message reply y to confirm that you would like to receive messages from expertconnect reply help for help or n to cancel msg dataratesmayapply,hutcheon pearce has sent you a message reply y to confirm that you would like to receive messages from expertconnect reply help for help or n to cancel msg dataratesmayapply,split_group_8732666399393121880
v3_public_manual_research_synthetic_row_007136,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,click here to update bangladesh bank account <url>,click here to update bangladesh bank account <URL>,split_group_10373143312809483483
v3_public_manual_research_synthetic_row_007137,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,there was an attempted transaction of 93 on your account to the company amazon if this was not you visit <url>,there was an attempted transaction of 93 on your account to the company amazon if this was not you visit <URL>,split_group_8069090762936101507
v3_public_manual_research_synthetic_row_007138,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,your land ownership disputed legal fee <NUM> tk <url>,your land ownership disputed legal fee <NUM> tk <URL>,split_group_2293183424871854492
v3_public_manual_research_synthetic_row_007139,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,auspost sorry we have missed you today please visit our website to reschedule <url>,auspost sorry we have missed you today please visit our website to reschedule <URL>,split_group_10339052116704084242
v3_public_manual_research_synthetic_row_007142,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,affiliate there was an attempted transaction of 93 on your account to the company amazon if this was not you visit <url>,affiliate there was an attempted transaction of 93 on your account to the company amazon if this was not you visit <URL>,split_group_8758875912139213771
v3_public_manual_research_synthetic_row_007143,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,mygov ato alert immediate action required click here maglit,mygov ato alert immediate action required click here maglit,split_group_872057754397069783
v3_public_manual_research_synthetic_row_007144,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,greetings you have received a special discount coupon click here for details <url>,greetings you have received a special discount coupon click here for details <URL>,split_group_3449574355632888369
v3_public_manual_research_synthetic_row_007145,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,your ldevice 11 pro 64gb is connected online see now <url> appielnc team,your ldevice 11 pro 64gb is connected online see now <URL> appielnc team,split_group_8456967324610872028
v3_public_manual_research_synthetic_row_007146,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,confirmation you set up a new recipient on 13 01 from your account to cancel this set up visit https,confirmation you set up a new recipient on 13 01 from your account to cancel this set up visit https,split_group_6436732336449156643
v3_public_manual_research_synthetic_row_007147,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,your social investment bank micro credit payment due pay <url>,your social investment bank micro credit payment due pay <URL>,split_group_8841972374418628630
v3_public_manual_research_synthetic_row_007151,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,eatapost your pack is waiting for delivery please confirm 0 37 at the following link https,eatapost your pack is waiting for delivery please confirm 0 37 at the following link https,split_group_12907849157603537183
v3_public_manual_research_synthetic_row_007153,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,bendigo a new payee was added on 02 07 if this was not you visit <url> route 4,bendigo a new payee was added on 02 07 if this was not you visit <URL> route 4,split_group_12020773567566823026
v3_public_manual_research_synthetic_row_007157,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,error detected in sonali bank account click here for details <url>,error detected in sonali bank account click here for details <URL>,split_group_7781763234227232994
v3_public_manual_research_synthetic_row_007158,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,bendigo a new payee was added on 02 07 if this was not you visit <url> route 1,bendigo a new payee was added on 02 07 if this was not you visit <URL> route 1,split_group_4779027913487466616
v3_public_manual_research_synthetic_row_007159,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear customer your sbi account is disabled please click the link to update your pan number https,dear customer your sbi account is disabled please click the link to update your pan number https,split_group_3966023951227836814
v3_public_manual_research_synthetic_row_007160,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,urgent your bkash account will be blocked in 2 hours confirm pin here <url>,urgent your bkash account will be blocked in 2 hours confirm pin here <URL>,split_group_6328310731295841683
v3_public_manual_research_synthetic_row_007161,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,bendigo a new payee was added on 02 07 if this was not you visit <url> route 5,bendigo a new payee was added on 02 07 if this was not you visit <URL> route 5,split_group_13285902075518908875
v3_public_manual_research_synthetic_row_007162,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear user your sbi yono account will be blocked today please update your pan card number click the link dear user your sbi yono account will be blocked today please update your pan card number click the link,dear user your sbi yono account will be blocked today please update your pan card number click the link dear user your sbi yono account will be blocked today please update your pan card number click the link,split_group_8825326019815511001
v3_public_manual_research_synthetic_row_007163,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,those who want to earn for free just enter our telegram link and start working <url>,those who want to earn for free just enter our telegram link and start working <URL>,split_group_15284567719981834070
v3_public_manual_research_synthetic_row_007164,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear customer your sbi yono a c will be blocked today please update your pan card click here link,dear customer your sbi yono a c will be blocked today please update your pan card click here link,split_group_14018698400272934991
v3_public_manual_research_synthetic_row_007165,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,st george a new payee was added on 06 07 if this was not you visit <url> route 4,st george a new payee was added on 06 07 if this was not you visit <URL> route 4,split_group_4150874568650780597
v3_public_manual_research_synthetic_row_007167,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,st george a new payee was added on 06 07 if this was not you visit <url> route 5,st george a new payee was added on 06 07 if this was not you visit <URL> route 5,split_group_10503205052089590337
v3_public_manual_research_synthetic_row_007168,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,security breach in gmail account fix with <NUM> tk <url>,security breach in gmail account fix with <NUM> tk <URL>,split_group_3861229124436285177
v3_public_manual_research_synthetic_row_007169,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,21dear bailey decourcey please complete your payment to deliver your parcel in 4 hours <url>,21dear bailey decourcey please complete your payment to deliver your parcel in 4 hours <URL>,split_group_984666254402040457
v3_public_manual_research_synthetic_row_007170,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,bet on bpl and win a free vacation for 7 days click <url>,bet on bpl and win a free vacation for 7 days click <URL>,split_group_4296740254242906128
v3_public_manual_research_synthetic_row_007171,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,2 your payment method expires please update at <url> netflix,2 your payment method expires please update at <URL> netflix,split_group_16023103257463904536
v3_public_manual_research_synthetic_row_007174,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,usps your package needs your attention 3 00 unpaid fee and confirm the delivery address here <url>,usps your package needs your attention 3 00 unpaid fee and confirm the delivery address here <URL>,split_group_18319865225696227028
v3_public_manual_research_synthetic_row_007175,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,your sbi card have received <NUM> rewards point redeem them into cash by registering on our sbi rewards app,your sbi card have received <NUM> rewards point redeem them into cash by registering on our sbi rewards app,split_group_7551618990709027666
v3_public_manual_research_synthetic_row_007177,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,urgent message for you from sonali bank click here for details <url>,urgent message for you from sonali bank click here for details <URL>,split_group_8808202512855097485
v3_public_manual_research_synthetic_row_007178,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,to confirm you wish to deposit through this number please text the word confirm to <NUM> or verify by clicking on the following link <url>,to confirm you wish to deposit through this number please text the word confirm to <NUM> or verify by clicking on the following link <URL>,split_group_12665448071033602919
v3_public_manual_research_synthetic_row_007179,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,did you attempt wire transfer amount of <amount> we have issues with your shipping address activity on your account you ll get <amount> freebies transfer amount of <amount> shipping address activity on your account you ll get <amount> freebies did you attempt wire transfer amount of <amount>,did you attempt wire transfer amount of <NUM> we have issues with your shipping address activity on your account you ll get 130 freebies transfer amount of <NUM> shipping address activity on your account you ll get 130 freebies did you attempt wire transfer amount of <NUM>,split_group_3475702915659407768
v3_public_manual_research_synthetic_row_007180,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,there s a problem with your account contact this number quickly <phone>,there s a problem with your account contact this number quickly <NUM>,split_group_11674809583144910692
v3_public_manual_research_synthetic_row_007181,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,usps your package n8972osij may not be delivered for more details please visit <url>,usps your package n8972osij may not be delivered for more details please visit <URL>,split_group_7273715860017467762
v3_public_manual_research_synthetic_row_007182,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear customer we are pleased to advise you that account no xxxxx000000 is fully activated now all deposits and withdrawals are allowed thanks sbi,dear customer we are pleased to advise you that account no xxxxx000000 is fully activated now all deposits and withdrawals are allowed thanks sbi,split_group_17066964950558822684
v3_public_manual_research_synthetic_row_007184,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,usps the arranged delivery for the shipment <NUM> please confirm here <url>,usps the arranged delivery for the shipment <NUM> please confirm here <URL>,split_group_7415384676696771275
v3_public_manual_research_synthetic_row_007185,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear user your sbi yono a c will be suspended please update your pancard immediately click here link,dear user your sbi yono a c will be suspended please update your pancard immediately click here link,split_group_9706713757962484838
v3_public_manual_research_synthetic_row_007187,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,airsoft station welcome to our community get a 10 off your next order use code <otp> at checkout <url> text stop to opt out,airsoft station welcome to our community get a 10 off your next order use code cnn1nt53x at checkout <URL> text stop to opt out,split_group_18253472047965513522
v3_public_manual_research_synthetic_row_007188,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,final request dvla swansea have been trying to contact you click below for more information,final request dvla swansea have been trying to contact you click below for more information,split_group_6357032153234500825
v3_public_manual_research_synthetic_row_007191,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,optus we failed to take payment for your recent bill your optus plan will be terminated if you do not update your details at,optus we failed to take payment for your recent bill your optus plan will be terminated if you do not update your details at,split_group_14205186706679448437
v3_public_manual_research_synthetic_row_007192,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,<url> you can earn 250 taka per referral click on the above 2 links to start and share that link given from telegram website to your friends,<URL> you can earn 250 taka per referral click on the above 2 links to start and share that link given from telegram website to your friends,split_group_9200807996617523775
v3_public_manual_research_synthetic_row_007194,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,your sbi account is blocked update pan number please update it at the earliest using the following link shntcode ysp7x6 to prevent service interruptions nagh,your sbi account is blocked update pan number please update it at the earliest using the following link shntcode ysp7x6 to prevent service interruptions nagh,split_group_11558867625135759819
v3_public_manual_research_synthetic_row_007195,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,call to update bangladesh bank account <phone>,call to update bangladesh bank account <NUM>,split_group_1915199058486417046
v3_public_manual_research_synthetic_row_007196,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,we attempted to deliver your parcel on 13 07 <NUM> arrange redelivery via <url> or it will be return to sender,we attempted to deliver your parcel on 13 07 <NUM> arrange redelivery via <URL> or it will be return to sender,split_group_4329943286571131836
v3_public_manual_research_synthetic_row_007197,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,you missed your credit card bill payment click here to pay <url>,you missed your credit card bill payment click here to pay <URL>,split_group_8656528957620183769
v3_public_manual_research_synthetic_row_007198,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,pecos outdoor ready to elevate your outdoor experience don t leave this behind click to shop now <url> text stop to opt out,pecos outdoor ready to elevate your outdoor experience don t leave this behind click to shop now <URL> text stop to opt out,split_group_17971173006436077925
v3_public_manual_research_synthetic_row_007200,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,play now win 5 smartphones don t miss the opportunity click <url> charge including tax tk 2 78 day,play now win 5 smartphones don t miss the opportunity click <URL> charge including tax tk 2 78 day,split_group_13342376700233125654
v3_public_manual_research_synthetic_row_007201,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,your apple pay has been temporarily suspended please visit <url> to verify your details,your apple pay has been temporarily suspended please visit <URL> to verify your details,split_group_7872501009559722314
v3_public_manual_research_synthetic_row_007202,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear sbi user your sbi yono account has been blocked please update your pan card click here to login your net banking update your pan number,dear sbi user your sbi yono account has been blocked please update your pan card click here to login your net banking update your pan number,split_group_12275979267281225326
v3_public_manual_research_synthetic_row_007203,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,free income if you want to work click the link and create an account <url>,free income if you want to work click the link and create an account <URL>,split_group_9989248417047838734
v3_public_manual_research_synthetic_row_007204,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,truist alerts your checking account is blocked visit here to unblock <url>,truist alerts your checking account is blocked visit here to unblock <URL>,split_group_3236454589535960068
v3_public_manual_research_synthetic_row_007205,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,due to a lack of complete address information we have been unable to deliver your parcel currently your parcel is being stored in our depot click here to reschedule delivery,due to a lack of complete address information we have been unable to deliver your parcel currently your parcel is being stored in our depot click here to reschedule delivery,split_group_4575027496003266239
v3_public_manual_research_synthetic_row_007206,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,on the occasion of eid brac bank is giving <NUM> taka bonus to everyone s bkash account i just put my number on bkash website and took the money if you haven t received it yet enter the link below give your bkash number and you will immediately get <NUM> taka link <url>,on the occasion of eid brac bank is giving <NUM> taka bonus to everyone s bkash account i just put my number on bkash website and took the money if you haven t received it yet enter the link below give your bkash number and you will immediately get <NUM> taka link <URL>,split_group_14565982802125189277
v3_public_manual_research_synthetic_row_007207,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,genius juice in case you missed our welcome text make sure to redeem <amount> off your next order with genius juice use coupon code welcome5 <url> text stop to opt out,genius juice in case you missed our welcome text make sure to redeem 5 off your next order with genius juice use coupon code welcome5 <URL> text stop to opt out,split_group_5857694360086498548
v3_public_manual_research_synthetic_row_007208,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,paypal _______ is your security code don t share your code,paypal _______ is your security code don t share your code,split_group_14705808624342294640
v3_public_manual_research_synthetic_row_007209,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,update your janata bank account information for details click here <url>,update your janata bank account information for details click here <URL>,split_group_1810749944443040397
v3_public_manual_research_synthetic_row_007210,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,paypal a new european regulation in force imposes an audit on us please verify within 48 hours via <url>,paypal a new european regulation in force imposes an audit on us please verify within 48 hours via <URL>,split_group_15229844813281624109
v3_public_manual_research_synthetic_row_007211,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,the shipment has been put on hold due to an incorrect zip code please fill in and resend as soon as possible,the shipment has been put on hold due to an incorrect zip code please fill in and resend as soon as possible,split_group_11145426807445259189
v3_public_manual_research_synthetic_row_007212,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,your ncc bank debit card cloned report fraud <url> urgently,your ncc bank debit card cloned report fraud <URL> urgently,split_group_8390778607823503431
v3_public_manual_research_synthetic_row_007213,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,hello there wilian you should take a break out of your day and unwind with us claim this unique prize <url> stop to end,hello there wilian you should take a break out of your day and unwind with us claim this unique prize <URL> stop to end,split_group_11339859702852267871
v3_public_manual_research_synthetic_row_007214,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear customer secure your account and link your card thank you card center bank of maldives,dear customer secure your account and link your card thank you card center bank of maldives,split_group_8280888335592353198
v3_public_manual_research_synthetic_row_007218,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,urgent gas bill overdue <NUM> tk disconnection in 2 hours <url>,urgent gas bill overdue <NUM> tk disconnection in 2 hours <URL>,split_group_7415219320538423440
v3_public_manual_research_synthetic_row_007219,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear sbi account holder your account will be blocked please update your pancard click here link,dear sbi account holder your account will be blocked please update your pancard click here link,split_group_11806332672996333221
v3_public_manual_research_synthetic_row_007220,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,your bkash account has been blocked call to reactivate <phone>,your bkash account has been blocked call to reactivate <NUM>,split_group_17653575268865912544
v3_public_manual_research_synthetic_row_007221,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,21dpd we attempted to deliver your parcel on 13 07 <NUM> arrange redelivery via <url> or it will be return to sender,21dpd we attempted to deliver your parcel on 13 07 <NUM> arrange redelivery via <URL> or it will be return to sender,split_group_11451595180617712276
v3_public_manual_research_synthetic_row_007222,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear sbi yono users your a c will be suspended please click on the link to update your pan card,dear sbi yono users your a c will be suspended please click on the link to update your pan card,split_group_1214277494624241042
v3_public_manual_research_synthetic_row_007224,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,your hongkong post parcel is waiting for delivery please confirm the settlement of 21 hkd on the following link <url>,your hongkong post parcel is waiting for delivery please confirm the settlement of 21 hkd on the following link <URL>,split_group_10748863918345988478
v3_public_manual_research_synthetic_row_007225,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,trezor suite has recently endured a security breach assume all your assets are vulnerable please follow the security procedure to secure your assets http,trezor suite has recently endured a security breach assume all your assets are vulnerable please follow the security procedure to secure your assets http,split_group_4433012757725153248
v3_public_manual_research_synthetic_row_007226,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,you ve won an apple iphone 13 call to confirm delivery <phone>,you ve won an apple iphone 13 call to confirm delivery <NUM>,split_group_13036306395545991551
v3_public_manual_research_synthetic_row_007227,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,americafirstalrts please review recent changes to your account and confirm your account details <url>,americafirstalrts please review recent changes to your account and confirm your account details <URL>,split_group_2873097950423583730
v3_public_manual_research_synthetic_row_007228,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,your netflix membership is on hold we re having some trouble with your current billing information to using your account as normally please follow the instructions by click on link below,your netflix membership is on hold we re having some trouble with your current billing information to using your account as normally please follow the instructions by click on link below,split_group_6901369071196068458
v3_public_manual_research_synthetic_row_007230,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,hun ting ton msg your account have suspicious activity if not you tap <url> to deny authorized access,hun ting ton msg your account have suspicious activity if not you tap <URL> to deny authorized access,split_group_16688525367744381125
v3_public_manual_research_synthetic_row_007231,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,we have identified unusual activity on your account please log in via this link to secure your account,we have identified unusual activity on your account please log in via this link to secure your account,split_group_14700880068344646259
v3_public_manual_research_synthetic_row_007232,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,claim your bdt 5 000 gift card from aarong visit now <url>,claim your bdt 5 000 gift card from aarong visit now <URL>,split_group_3726312513075510986
v3_public_manual_research_synthetic_row_007233,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,m t user your online access has been locked due to unusual activities complete verification steps at <url> to regain access to your account,m t user your online access has been locked due to unusual activities complete verification steps at <URL> to regain access to your account,split_group_9363379287377776262
v3_public_manual_research_synthetic_row_007234,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,court summons issued settle <NUM> tk to avoid arrest <url>,court summons issued settle <NUM> tk to avoid arrest <URL>,split_group_8102655377291704052
v3_public_manual_research_synthetic_row_007236,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,click here to increase your credit card limit <url>,click here to increase your credit card limit <URL>,split_group_11933021292791312720
v3_public_manual_research_synthetic_row_007237,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,login here to secure your account <url>,login here to secure your account <URL>,split_group_4419526359023124396
v3_public_manual_research_synthetic_row_007239,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,tap the link to read the updated policy,tap the link to read the updated policy,split_group_1879630247838792772
v3_public_manual_research_synthetic_row_007242,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,order update please give the cancellation code <otp> for order sf561595932fpl to the partner only when they are at the doorstep shadowfax,order update please give the cancellation code <OTP> for order sf561595932fpl to the partner only when they are at the doorstep shadowfax,split_group_5791659595873955309
v3_public_manual_research_synthetic_row_007243,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,you have won 1 000 taka from janata bank call for details <phone>,you have won 1 000 taka from janata bank call for details <NUM>,split_group_13220493619853381646
v3_public_manual_research_synthetic_row_007244,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,your courier cannot be delivered due to an incomplete house number please update your information via the link <url>,your courier cannot be delivered due to an incomplete house number please update your information via the link <URL>,split_group_5089634022973317096
v3_public_manual_research_synthetic_row_007245,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,msg text for hi mum hi dad number feedback from customer guaranteed delivery no blockage can send 200k per day if your text is containing numbers instead of links,msg text for hi mum hi dad number feedback from customer guaranteed delivery no blockage can send 200k per day if your text is containing numbers instead of links,split_group_3116460542881548029
v3_public_manual_research_synthetic_row_007246,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,aarong is offering a massive eid offer click here <url>,aarong is offering a massive eid offer click here <URL>,split_group_7551651494470128297
