artifact_path,augmentation_id,original_final_row_id,normalized_label,perturbation_level,perturbation_techniques,variant_index,seed,quality_status,augmentation_purpose
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007308_v2,v3_public_manual_research_synthetic_row_007308,smishing,20,homoglyph_substitution;spacing_punctuation_case_noise,2,3659449344,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010233_v1,v3_public_manual_research_synthetic_row_010233,smishing,20,url_variation;spacing_punctuation_case_noise;separator_injection,1,513984470,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009438_v1,v3_public_manual_research_synthetic_row_009438,smishing,20,leetspeak_obfuscation;homoglyph_substitution;spacing_punctuation_case_noise,1,2309135856,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007151_v1,v3_public_manual_research_synthetic_row_007151,smishing,20,leetspeak_obfuscation;spacing_punctuation_case_noise;homoglyph_substitution,1,713649,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006314_v1,v3_public_manual_research_synthetic_row_006314,smishing,20,url_variation;homoglyph_substitution;separator_injection,1,2311985743,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009390_v1,v3_public_manual_research_synthetic_row_009390,smishing,20,homoglyph_substitution;separator_injection;spacing_punctuation_case_noise,1,3693890344,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005492_v1,v3_public_manual_research_synthetic_row_005492,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution;numeric_otp_variation,1,624005509,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007298_v1,v3_public_manual_research_synthetic_row_007298,smishing,20,homoglyph_substitution;url_variation;leetspeak_obfuscation,1,1911239075,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008516_v1,v3_public_manual_research_synthetic_row_008516,smishing,20,homoglyph_substitution;spacing_punctuation_case_noise,1,1370732934,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006977_v1,v3_public_manual_research_synthetic_row_006977,smishing,20,separator_injection;spacing_punctuation_case_noise;homoglyph_substitution,1,4263744390,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008589_v1,v3_public_manual_research_synthetic_row_008589,smishing,20,homoglyph_substitution;numeric_otp_variation;spacing_punctuation_case_noise,1,1932352928,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008589_v2,v3_public_manual_research_synthetic_row_008589,smishing,20,url_variation;homoglyph_substitution;separator_injection,2,2805387709,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008758_v1,v3_public_manual_research_synthetic_row_008758,smishing,20,spacing_punctuation_case_noise;separator_injection;homoglyph_substitution,1,2380489916,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009549_v1,v3_public_manual_research_synthetic_row_009549,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution,1,653007059,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009885_v1,v3_public_manual_research_synthetic_row_009885,smishing,20,spacing_punctuation_case_noise;leetspeak_obfuscation;numeric_otp_variation,1,399951798,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009885_v2,v3_public_manual_research_synthetic_row_009885,smishing,20,spacing_punctuation_case_noise;numeric_otp_variation;separator_injection,2,1496613140,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007866_v1,v3_public_manual_research_synthetic_row_007866,smishing,20,homoglyph_substitution;separator_injection;numeric_otp_variation,1,28064441,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006994_v1,v3_public_manual_research_synthetic_row_006994,smishing,20,urgency_paraphrasing;homoglyph_substitution;spacing_punctuation_case_noise,1,4007960065,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007450_v1,v3_public_manual_research_synthetic_row_007450,smishing,20,homoglyph_substitution;url_variation;leetspeak_obfuscation,1,3000256110,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009105_v1,v3_public_manual_research_synthetic_row_009105,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution,1,1739832170,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008810_v1,v3_public_manual_research_synthetic_row_008810,smishing,20,leetspeak_obfuscation;spacing_punctuation_case_noise;separator_injection,1,2549319184,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007693_v1,v3_public_manual_research_synthetic_row_007693,smishing,20,leetspeak_obfuscation;spacing_punctuation_case_noise;homoglyph_substitution,1,1739890829,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006938_v1,v3_public_manual_research_synthetic_row_006938,smishing,20,homoglyph_substitution;leetspeak_obfuscation;spacing_punctuation_case_noise,1,3414859127,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007066_v1,v3_public_manual_research_synthetic_row_007066,smishing,20,homoglyph_substitution;spacing_punctuation_case_noise;separator_injection,1,1123344860,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008731_v1,v3_public_manual_research_synthetic_row_008731,smishing,20,homoglyph_substitution;url_variation;spacing_punctuation_case_noise,1,1859845394,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010394_v1,v3_public_manual_research_synthetic_row_010394,smishing,20,numeric_otp_variation;spacing_punctuation_case_noise;url_variation,1,309318106,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010394_v2,v3_public_manual_research_synthetic_row_010394,smishing,20,homoglyph_substitution;spacing_punctuation_case_noise;numeric_otp_variation,2,18966281,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005593_v1,v3_public_manual_research_synthetic_row_005593,smishing,20,separator_injection;numeric_otp_variation;spacing_punctuation_case_noise,1,2554467766,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007050_v1,v3_public_manual_research_synthetic_row_007050,smishing,20,leetspeak_obfuscation;numeric_otp_variation;spacing_punctuation_case_noise,1,3850498217,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007050_v2,v3_public_manual_research_synthetic_row_007050,smishing,20,numeric_otp_variation;spacing_punctuation_case_noise;leetspeak_obfuscation,2,1657492355,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010507_v1,v3_public_manual_research_synthetic_row_010507,smishing,20,spacing_punctuation_case_noise;leetspeak_obfuscation;homoglyph_substitution,1,2842076650,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010149_v1,v3_public_manual_research_synthetic_row_010149,smishing,20,separator_injection;homoglyph_substitution;url_variation,1,4000521728,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009926_v1,v3_public_manual_research_synthetic_row_009926,smishing,20,homoglyph_substitution;url_variation;separator_injection,1,574673838,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008128_v1,v3_public_manual_research_synthetic_row_008128,smishing,20,spacing_punctuation_case_noise;numeric_otp_variation;homoglyph_substitution,1,263960700,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009469_v1,v3_public_manual_research_synthetic_row_009469,smishing,20,leetspeak_obfuscation;homoglyph_substitution;spacing_punctuation_case_noise,1,4135346471,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007952_v1,v3_public_manual_research_synthetic_row_007952,smishing,20,institution_substitution;homoglyph_substitution;leetspeak_obfuscation,1,4111031933,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007952_v2,v3_public_manual_research_synthetic_row_007952,smishing,20,leetspeak_obfuscation;spacing_punctuation_case_noise;homoglyph_substitution,2,3316193141,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010386_v1,v3_public_manual_research_synthetic_row_010386,smishing,20,numeric_otp_variation;url_variation;homoglyph_substitution,1,519558520,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008754_v1,v3_public_manual_research_synthetic_row_008754,smishing,20,leetspeak_obfuscation;homoglyph_substitution;spacing_punctuation_case_noise,1,4218959869,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005701_v1,v3_public_manual_research_synthetic_row_005701,smishing,20,homoglyph_substitution;leetspeak_obfuscation;spacing_punctuation_case_noise,1,1860672944,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006385_v1,v3_public_manual_research_synthetic_row_006385,smishing,20,separator_injection;leetspeak_obfuscation;spacing_punctuation_case_noise,1,1706982245,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005588_v1,v3_public_manual_research_synthetic_row_005588,smishing,20,url_variation;leetspeak_obfuscation;separator_injection,1,2131714039,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005588_v2,v3_public_manual_research_synthetic_row_005588,smishing,20,url_variation;homoglyph_substitution;separator_injection,2,505007590,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005588_v3,v3_public_manual_research_synthetic_row_005588,smishing,20,spacing_punctuation_case_noise;leetspeak_obfuscation;url_variation,3,1906543647,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005542_v1,v3_public_manual_research_synthetic_row_005542,smishing,20,spacing_punctuation_case_noise;url_variation;homoglyph_substitution,1,3401234306,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009251_v1,v3_public_manual_research_synthetic_row_009251,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution;separator_injection,1,3198089534,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009251_v2,v3_public_manual_research_synthetic_row_009251,smishing,20,separator_injection;spacing_punctuation_case_noise;homoglyph_substitution,2,1676655257,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009920_v1,v3_public_manual_research_synthetic_row_009920,smishing,20,homoglyph_substitution;separator_injection;spacing_punctuation_case_noise,1,4225671961,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006316_v1,v3_public_manual_research_synthetic_row_006316,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution;numeric_otp_variation,1,2227993973,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006316_v2,v3_public_manual_research_synthetic_row_006316,smishing,20,numeric_otp_variation;spacing_punctuation_case_noise;homoglyph_substitution,2,3185053935,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009109_v1,v3_public_manual_research_synthetic_row_009109,smishing,20,separator_injection;spacing_punctuation_case_noise;homoglyph_substitution,1,2890970121,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009868_v1,v3_public_manual_research_synthetic_row_009868,smishing,20,url_variation;leetspeak_obfuscation;spacing_punctuation_case_noise,1,3581495282,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009868_v2,v3_public_manual_research_synthetic_row_009868,smishing,20,homoglyph_substitution;url_variation;separator_injection,2,623631296,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009868_v3,v3_public_manual_research_synthetic_row_009868,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution;url_variation,3,3426463861,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009453_v1,v3_public_manual_research_synthetic_row_009453,smishing,20,separator_injection;homoglyph_substitution;url_variation,1,1019966199,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008837_v1,v3_public_manual_research_synthetic_row_008837,smishing,20,homoglyph_substitution;spacing_punctuation_case_noise;leetspeak_obfuscation,1,226899019,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008837_v2,v3_public_manual_research_synthetic_row_008837,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution;leetspeak_obfuscation,2,1429556419,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006288_v1,v3_public_manual_research_synthetic_row_006288,smishing,20,homoglyph_substitution;numeric_otp_variation;url_variation,1,4290677730,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005289_v1,v3_public_manual_research_synthetic_row_005289,smishing,20,url_variation;separator_injection;leetspeak_obfuscation,1,1919707631,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005610_v1,v3_public_manual_research_synthetic_row_005610,smishing,20,separator_injection;numeric_otp_variation;spacing_punctuation_case_noise,1,1839481927,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006959_v1,v3_public_manual_research_synthetic_row_006959,smishing,20,numeric_otp_variation;homoglyph_substitution;spacing_punctuation_case_noise,1,2848201806,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005652_v1,v3_public_manual_research_synthetic_row_005652,smishing,20,spacing_punctuation_case_noise;url_variation;separator_injection,1,2469541974,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010402_v1,v3_public_manual_research_synthetic_row_010402,smishing,20,homoglyph_substitution;spacing_punctuation_case_noise;url_variation,1,1078715442,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009089_v1,v3_public_manual_research_synthetic_row_009089,smishing,20,spacing_punctuation_case_noise;url_variation;homoglyph_substitution,1,2214893185,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005969_v1,v3_public_manual_research_synthetic_row_005969,smishing,20,spacing_punctuation_case_noise;url_variation;homoglyph_substitution,1,2299544802,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006318_v1,v3_public_manual_research_synthetic_row_006318,smishing,20,url_variation;homoglyph_substitution;separator_injection,1,3713237085,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005752_v1,v3_public_manual_research_synthetic_row_005752,smishing,20,url_variation;numeric_otp_variation;spacing_punctuation_case_noise,1,308839014,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009918_v1,v3_public_manual_research_synthetic_row_009918,smishing,20,homoglyph_substitution;url_variation;separator_injection,1,2321722450,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009918_v2,v3_public_manual_research_synthetic_row_009918,smishing,20,numeric_otp_variation;leetspeak_obfuscation;spacing_punctuation_case_noise,2,1107959759,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005685_v1,v3_public_manual_research_synthetic_row_005685,smishing,20,url_variation;separator_injection;spacing_punctuation_case_noise,1,1735384960,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005685_v2,v3_public_manual_research_synthetic_row_005685,smishing,20,homoglyph_substitution;url_variation;separator_injection,2,3398974513,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009694_v1,v3_public_manual_research_synthetic_row_009694,smishing,20,homoglyph_substitution;numeric_otp_variation;spacing_punctuation_case_noise,1,2599543946,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009053_v1,v3_public_manual_research_synthetic_row_009053,smishing,20,url_variation;numeric_otp_variation;separator_injection,1,3164003773,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010282_v1,v3_public_manual_research_synthetic_row_010282,smishing,20,url_variation;spacing_punctuation_case_noise;leetspeak_obfuscation,1,3678713388,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007255_v1,v3_public_manual_research_synthetic_row_007255,smishing,20,url_variation;spacing_punctuation_case_noise;homoglyph_substitution,1,352980590,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007255_v2,v3_public_manual_research_synthetic_row_007255,smishing,20,separator_injection;homoglyph_substitution;spacing_punctuation_case_noise,2,1569639893,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010276_v1,v3_public_manual_research_synthetic_row_010276,smishing,20,spacing_punctuation_case_noise;leetspeak_obfuscation;url_variation,1,2992393562,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007208_v1,v3_public_manual_research_synthetic_row_007208,smishing,20,leetspeak_obfuscation;spacing_punctuation_case_noise;homoglyph_substitution,1,2617479899,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009202_v1,v3_public_manual_research_synthetic_row_009202,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution;leetspeak_obfuscation,1,2548914793,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009202_v2,v3_public_manual_research_synthetic_row_009202,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution,2,1562143779,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005905_v1,v3_public_manual_research_synthetic_row_005905,smishing,20,url_variation;spacing_punctuation_case_noise;separator_injection,1,899926292,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005905_v2,v3_public_manual_research_synthetic_row_005905,smishing,20,homoglyph_substitution;url_variation;spacing_punctuation_case_noise,2,44833562,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006614_v1,v3_public_manual_research_synthetic_row_006614,smishing,20,homoglyph_substitution;url_variation;leetspeak_obfuscation,1,2939774200,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008683_v1,v3_public_manual_research_synthetic_row_008683,smishing,20,url_variation;homoglyph_substitution;numeric_otp_variation,1,818586799,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009804_v1,v3_public_manual_research_synthetic_row_009804,smishing,20,separator_injection;spacing_punctuation_case_noise;homoglyph_substitution,1,4105318839,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009804_v2,v3_public_manual_research_synthetic_row_009804,smishing,20,urgency_paraphrasing;spacing_punctuation_case_noise;separator_injection,2,951859132,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008525_v1,v3_public_manual_research_synthetic_row_008525,smishing,20,homoglyph_substitution;leetspeak_obfuscation;spacing_punctuation_case_noise,1,1930084840,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009970_v1,v3_public_manual_research_synthetic_row_009970,smishing,20,spacing_punctuation_case_noise;leetspeak_obfuscation;homoglyph_substitution,1,969569654,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008793_v1,v3_public_manual_research_synthetic_row_008793,smishing,20,homoglyph_substitution;spacing_punctuation_case_noise,1,3498686222,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008793_v2,v3_public_manual_research_synthetic_row_008793,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution,2,1822391086,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009689_v1,v3_public_manual_research_synthetic_row_009689,smishing,20,homoglyph_substitution;spacing_punctuation_case_noise;leetspeak_obfuscation,1,4219620729,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007647_v1,v3_public_manual_research_synthetic_row_007647,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution;separator_injection,1,834935966,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005933_v1,v3_public_manual_research_synthetic_row_005933,smishing,20,institution_substitution;url_variation;separator_injection,1,2272115640,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005933_v2,v3_public_manual_research_synthetic_row_005933,smishing,20,homoglyph_substitution;institution_substitution;spacing_punctuation_case_noise,2,2192507973,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007222_v1,v3_public_manual_research_synthetic_row_007222,smishing,20,spacing_punctuation_case_noise;leetspeak_obfuscation;homoglyph_substitution,1,2200735791,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006771_v1,v3_public_manual_research_synthetic_row_006771,smishing,20,url_variation;separator_injection;homoglyph_substitution,1,3816419046,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009421_v1,v3_public_manual_research_synthetic_row_009421,smishing,20,homoglyph_substitution;spacing_punctuation_case_noise,1,748083466,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009573_v1,v3_public_manual_research_synthetic_row_009573,smishing,20,leetspeak_obfuscation;spacing_punctuation_case_noise;numeric_otp_variation,1,1695103778,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008520_v1,v3_public_manual_research_synthetic_row_008520,smishing,20,spacing_punctuation_case_noise;leetspeak_obfuscation;homoglyph_substitution,1,3967316209,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009385_v1,v3_public_manual_research_synthetic_row_009385,smishing,20,homoglyph_substitution;numeric_otp_variation;spacing_punctuation_case_noise,1,682361963,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005666_v1,v3_public_manual_research_synthetic_row_005666,smishing,20,spacing_punctuation_case_noise;url_variation;homoglyph_substitution,1,4062246930,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007369_v1,v3_public_manual_research_synthetic_row_007369,smishing,20,homoglyph_substitution;url_variation;leetspeak_obfuscation,1,3926518841,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010531_v1,v3_public_manual_research_synthetic_row_010531,smishing,20,numeric_otp_variation;spacing_punctuation_case_noise;homoglyph_substitution,1,186900537,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009588_v1,v3_public_manual_research_synthetic_row_009588,smishing,20,spacing_punctuation_case_noise;leetspeak_obfuscation;homoglyph_substitution,1,1363768096,pass,ablation_b_training
