unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels,message_raw,message_clean,raw_text_available,raw_text_status,cleaning_status,redaction_detected_in_raw,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,final_dataset_eligible,exclusion_reason
replacement_ncsu_sms_phishing_012992,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_012992,PR0FIT FROM <AMOUNT> PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PROFITS CLICK HERE: <URL>?a,phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_012992; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,update your luno account to avoid suspension of <url> update your account click <url> to keep wallet activated ignore to suspend luno team,,1,true,Smishing-Dataset-IMC25,smishing,PR0FIT FROM $583 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PROFITS CLICK HERE: ceqasimo.halusyof.com/0jka?a,PR0FIT FROM <AMOUNT> PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PROFITS CLICK HERE: <URL>?a,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_012992,gathered_imc25_english_smish_08272,True,
replacement_imc25_english_smish_10432,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_10432,CreditScore Change -ALERT: New items on your report. Verify for free at:,smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_10432; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,cibc alert your account has been suspended please visit <url>,,1,true,Smishing-Dataset-IMC25,smishing,CreditScore Change -ALERT: New items on your report. Verify for free at:,CreditScore Change -ALERT: New items on your report. Verify for free at:,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_10432,gathered_imc25_english_smish_08273,True,
replacement_ncsu_sms_phishing_012993,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_012993,PROFIT FROM <AMOUNT> PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PR0FITS CLICK HERE: <URL>?6,phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_012993; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,your velocity frequent flyer points are ready head to <url> and enter your code <otp> by <date time> the westpac team,,1,true,Smishing-Dataset-IMC25,smishing,PROFIT FROM $559 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PR0FITS CLICK HERE: ceqasimo.halusyof.com/0jka?6,PROFIT FROM <AMOUNT> PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PR0FITS CLICK HERE: <URL>?6,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_012993,gathered_imc25_english_smish_08275,True,
replacement_imc25_english_smish_10445,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_10445,"Your BOI online access is disabled by unusual activity. To restore your account, follow the steps on the link:",smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_10445; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,stand a chance to win an iphone 8 by giving consent for touch n go to share your info to cimb bank for marketing purposes reply <named entity> now for details,,1,true,Smishing-Dataset-IMC25,smishing,"Your BOI online access is disabled by unusual activity. To restore your account, follow the steps on the link:","Your BOI online access is disabled by unusual activity. To restore your account, follow the steps on the link:",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_10445,gathered_imc25_english_smish_08276,True,
replacement_ncsu_sms_phishing_012994,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_012994,PROFIT FR0M <AMOUNT> PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: <URL>?6,phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_012994; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,your account has been suspended due to security reasons visit <url> to restore full online banking access,,1,true,Smishing-Dataset-IMC25,smishing,PROFIT FR0M $845 PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: ceqasimo.halusyof.com/0jka?6,PROFIT FR0M <AMOUNT> PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: <URL>?6,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_012994,gathered_imc25_english_smish_08277,True,
replacement_imc25_english_smish_10463,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_10463,Alert! The current version of HDFC Bank MobileBank-ing App will be discontinued soon. Please download & experience the NEW App now:,smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_10463; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,your commbank access has been temporarily disabled for identity check please click on <url> and complete the form to enable your access,,1,true,Smishing-Dataset-IMC25,smishing,Alert! The current version of HDFC Bank MobileBank-ing App will be discontinued soon. Please download & experience the NEW App now:,Alert! The current version of HDFC Bank MobileBank-ing App will be discontinued soon. Please download & experience the NEW App now:,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_10463,gathered_imc25_english_smish_08279,True,
replacement_ncsu_sms_phishing_012998,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_012998,PROFIT FROM <AMOUNT> PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE YOUR P0SSIBLE PR0FITS CLICK HERE: <URL>,phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_012998; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,dear customer your standard chart visa card points worth rs <otp> expired by <date time> kindly convert your point in cash by click here <url>,,1,true,Smishing-Dataset-IMC25,smishing,PROFIT FROM $816 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE YOUR P0SSIBLE PR0FITS CLICK HERE: https://ceqasimo.halusyof.com/0jka?3,PROFIT FROM <AMOUNT> PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE YOUR P0SSIBLE PR0FITS CLICK HERE: <URL>,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_012998,gathered_imc25_english_smish_08280,True,
replacement_imc25_english_smish_10465,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_10465,"Hi, Your account can be credited with Rs.76244/- on successful verification",smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_10465; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,dear your boi card has been blocked please log on to <url> to follow the unlocking procedure,,1,true,Smishing-Dataset-IMC25,smishing,"Hi,
Your account can be credited with Rs.76244/- on successful verification","Hi, Your account can be credited with Rs.76244/- on successful verification",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_10465,gathered_imc25_english_smish_08281,True,
gathered_imc25_english_smish_08283,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_08283,Dear BMO member Unknown device connection have placed your account on hold until verification please confirm your account.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear bmo member unknown device connection have placed your account on hold until verification please confirm your account,,1,true,Smishing-Dataset-IMC25,smishing,"Dear BMO member
Unknown device connection have placed your account on hold until verification please confirm your account.",Dear BMO member Unknown device connection have placed your account on hold until verification please confirm your account.,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,kept_original_raw_available,,,False,duplicate_against_raw_required_dataset
replacement_ncsu_sms_phishing_012999,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_012999,PR0FIT FR0M <AMOUNT> PER DAY. GET RICH 0N 0IL IN A CRISIS! CALCULATE YOUR P0SSIBLE PROFITS CLICK HERE: <URL>,phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_012999; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,atm block <nrp> custom r your atm card hasb be n blocked d e to bvn upgrade of <date time> quickly call <phone number> to re activate within <date time>,,1,true,Smishing-Dataset-IMC25,smishing,PR0FIT FR0M $377 PER DAY. GET RICH 0N 0IL IN A CRISIS! CALCULATE YOUR P0SSIBLE PROFITS CLICK HERE: https://ceqasimo.halusyof.com/0jka?6,PR0FIT FR0M <AMOUNT> PER DAY. GET RICH 0N 0IL IN A CRISIS! CALCULATE YOUR P0SSIBLE PROFITS CLICK HERE: <URL>,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_012999,gathered_imc25_english_smish_08285,True,
replacement_imc25_english_smish_10479,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_10479,"Dear Customer,your ATM Card has been blocked, because you did not update it yet. If you want to activate your ATM Card, please contact with us at <US_BANK_NUMBER>",smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_10479; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,dear customer due to aqn uq grade in bank a t m dsbt card hes <named entity> locked to enable call <phone number> befor <date time>,,1,true,Smishing-Dataset-IMC25,smishing,"Dear Customer,your ATM Card has been blocked, because you did not update it yet. If you want to activate your ATM Card, please contact with us at <US_BANK_NUMBER>","Dear Customer,your ATM Card has been blocked, because you did not update it yet. If you want to activate your ATM Card, please contact with us at <US_BANK_NUMBER>",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_10479,gathered_imc25_english_smish_08286,True,
replacement_ncsu_sms_phishing_013000,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_013000,PROFIT FROM <AMOUNT> PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR POSSIBLE PR0FITS CLICK HERE: <URL>,phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_013000; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,fnaserv lodged a r 89 debit order for date <date time> on your acc for queries call <us bank number> ref <named entity> or for more information go to <url>,,1,true,Smishing-Dataset-IMC25,smishing,PROFIT FROM $995 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR POSSIBLE PR0FITS CLICK HERE: https://ceqasimo.halusyof.com/0jka?1,PROFIT FROM <AMOUNT> PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR POSSIBLE PR0FITS CLICK HERE: <URL>,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_013000,gathered_imc25_english_smish_08287,True,
replacement_imc25_english_smish_10494,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_10494,Your Bajaj Finserv RBL Bank Credit Card ending 5474 has been enrolled into moratorium and is temporarily blocked. You are required to clear minimum amount due of Rs. 652.51 to activate your Card. For details visit.,smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_10494; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,your account has been suspended due to security issues visit <url> <url> to restore full online banking access,,1,true,Smishing-Dataset-IMC25,smishing,Your Bajaj Finserv RBL Bank Credit Card ending 5474 has been enrolled into moratorium and is temporarily blocked. You are required to clear minimum amount due of Rs. 652.51 to activate your Card. For details visit.,Your Bajaj Finserv RBL Bank Credit Card ending 5474 has been enrolled into moratorium and is temporarily blocked. You are required to clear minimum amount due of Rs. 652.51 to activate your Card. For details visit.,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_10494,gathered_imc25_english_smish_08290,True,
replacement_ncsu_sms_phishing_013001,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_013001,PROFIT FR0M <AMOUNT> PER DAY. GET RICH 0N 0IL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PROFITS CLICK HERE: <URL>?2,phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_013001; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,thank you for your interest in sbi card pls send this sms to <phone number> within <date time> appcode <phone number> as a consent for bureau and sbi accounts info,,1,true,Smishing-Dataset-IMC25,smishing,PROFIT FR0M $895 PER DAY. GET RICH 0N 0IL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PROFITS CLICK HERE: ceqasimo.halusyof.com/0jka?2,PROFIT FR0M <AMOUNT> PER DAY. GET RICH 0N 0IL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PROFITS CLICK HERE: <URL>?2,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_013001,gathered_imc25_english_smish_08291,True,
replacement_imc25_english_smish_10495,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_10495,"Dear customer, Your BOB BANK atm card will be blocked. please contact us immediately and update your document. Office Ph. <US_BANK_NUMBER> Thank u",smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_10495; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,dear customer your axis bank debit card points worth rs <otp> expired by <date time> kindly convert your points in cash by clicking here <url>,,1,true,Smishing-Dataset-IMC25,smishing,"Dear customer,
Your BOB BANK atm card will be blocked. please contact us immediately and update your document.
Office Ph. <US_BANK_NUMBER>
Thank u","Dear customer, Your BOB BANK atm card will be blocked. please contact us immediately and update your document. Office Ph. <US_BANK_NUMBER> Thank u",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_10495,gathered_imc25_english_smish_08297,True,
replacement_ncsu_sms_phishing_013003,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_013003,PROFIT FR0M <AMOUNT> PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PROFITS CLICK HERE: <URL>?2,phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_013003; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,dear luno trader validate your luno account to avoid deactivation in 24hrs click > <url> to validate and secure account luno team,,1,true,Smishing-Dataset-IMC25,smishing,PROFIT FR0M $675 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PROFITS CLICK HERE: ceqasimo.halusyof.com/0jka?2,PROFIT FR0M <AMOUNT> PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR P0SSIBLE PROFITS CLICK HERE: <URL>?2,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_013003,gathered_imc25_english_smish_08298,True,
replacement_imc25_english_smish_10496,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_10496,"HSBC: A payment was attempted from a new device. If this was not you, please visit:",smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_10496; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,my name is mr <named entity> i work with medirect bank in <url>n i trust you with a business worth 21 3 million reply only to,,1,true,Smishing-Dataset-IMC25,smishing,"HSBC: A payment was attempted from a new device. If this was not you, please visit:","HSBC: A payment was attempted from a new device. If this was not you, please visit:",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_10496,gathered_imc25_english_smish_08300,True,
replacement_ncsu_sms_phishing_013005,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_013005,PROFIT FR0M <AMOUNT> PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: <URL>,phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_013005; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,customer your sbi credit card point worth rs <otp> expired by <date time> kindly convert your points into cash by click here,,1,true,Smishing-Dataset-IMC25,smishing,PROFIT FR0M $613 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: https://ceqasimo.halusyof.com/0jka?6,PROFIT FR0M <AMOUNT> PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: <URL>,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_013005,gathered_imc25_english_smish_08301,True,
replacement_imc25_english_smish_10510,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_10510,Revolut: An unusual login has been detected. To remove restrictions please visit,smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_10510; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,your nab account has been temporarily frozen for unusual gprs activity login from your device at <url> and follow the unlock procedure,,1,true,Smishing-Dataset-IMC25,smishing,Revolut: An unusual login has been detected. To remove restrictions please visit,Revolut: An unusual login has been detected. To remove restrictions please visit,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_10510,gathered_imc25_english_smish_08302,True,
gathered_imc25_english_smish_08303,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_08303,"Your online banking has been disabled, please visit your local branch or reactivate visit the secure link: <URL>",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,your online banking has been disabled please visit your local branch or reactivate visit the secure link <url>,,1,true,Smishing-Dataset-IMC25,smishing,"Your online banking has been disabled, please visit your local branch or reactivate visit the secure link: http://<IP_ADDRESS>/","Your online banking has been disabled, please visit your local branch or reactivate visit the secure link: http://<IP_ADDRESS>/",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,kept_original_raw_available,,,False,duplicate_against_raw_required_dataset
replacement_ncsu_sms_phishing_013007,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_013007,PROFIT FROM <AMOUNT> PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: <URL>,phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_013007; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,our security team have tried to contact you regarding your online account login via the secure link to avoid account suspension a suspicious login at <date time> from an unknown device was found if this was not genuine please login securely via to secure your online account,,1,true,Smishing-Dataset-IMC25,smishing,PROFIT FROM $922 PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: https://ceqasimo.halusyof.com/0jka?5,PROFIT FROM <AMOUNT> PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE Y0UR POSSIBLE PR0FITS CLICK HERE: <URL>,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_013007,gathered_imc25_english_smish_08304,True,
gathered_imc25_english_smish_08309,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_08309,Standard Bank: Congratulations on your recent travel related purchase. Please visit our website to see your card travel benefits. T's and C's apply,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,standard bank congratulations on your recent travel related purchase please visit our website to see your card travel benefits t s and c s apply,,1,true,Smishing-Dataset-IMC25,smishing,Standard Bank: Congratulations on your recent travel related purchase. Please visit our website to see your card travel benefits. T's and C's apply,Standard Bank: Congratulations on your recent travel related purchase. Please visit our website to see your card travel benefits. T's and C's apply,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,kept_original_raw_available,,,False,duplicate_against_raw_required_dataset
replacement_imc25_english_smish_10513,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_10513,<OTP> ALERT You have accessed Net Banking on Wed To report fraud & stop further debit SMS SUSPECT to 56161.,smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_10513; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,your account may be suspended and requires additional verification <url>,dup_005096,2,true,Smishing-Dataset-IMC25,smishing,"SECURITY ALERT
You have accessed Net Banking on Wed
To report fraud & stop further debit SMS SUSPECT to 56161.",<OTP> ALERT You have accessed Net Banking on Wed To report fraud & stop further debit SMS SUSPECT to 56161.,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_10513,gathered_imc25_english_smish_08313,True,
