unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,contains_url,contains_email,contains_phone,contains_otp,contains_amount,contains_account_hint,service_category,institution_type,source_file,reviewer_notes,data_origin,is_synthetic,synthetic_template_id,generation_method,notes
synthetic_service_ham_000735,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000735,"2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/track C Tap to load preview 1/2 27-Aug 18:05:42: P500 loaded to 09173766824 from 447146273 for 1 year. Ref:CLI77Z23RN. Get MORE with PROMO LOAD in the Smart App!","2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview 1/2 <DATE_TIME>:<DATE_TIME>: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:CLI77Z23RN. Get MORE with PROMO LOAD in the Smart App!",ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,True,False,True,False,True,True,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00155,template_slot_sampling,Generated from service_ham_template_00155; synthetic values only.
synthetic_service_ham_000736,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000736,You earned P500 on your promo purchase! Simple. Easy. Globe. Thats the Smart App!. This is an automated notice.,You earned <AMOUNT> on your promo purchase! Simple. Easy. Globe. Thats the Smart App!. This is an automated notice.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,False,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00166,template_slot_sampling,Generated from service_ham_template_00166; synthetic values only.
synthetic_service_ham_000737,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000737,"1/2 at 3:45 PM:38: 9.95 GigaPoints loaded to 09394354311 from 572520456 for 1 year. Ref: CLM48AWRSY. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/track","1/2 at <DATE_TIME>:38: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref: CLM48AWRSY. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,True,False,True,False,True,True,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00141,template_slot_sampling,Generated from service_ham_template_00141; synthetic values only.
synthetic_service_ham_000738,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000738,"15-Aug 12:31 at Your telecom providera P500 voucher now! Explore the app - load, save, invest, send money, pay bills, shop & more. Hurry before it expires!. This is an automated notice.","<DATE_TIME>:31 at Your telecom providera <AMOUNT> voucher now! Explore the app - load, save, invest, send money, pay bills, shop & more. Hurry before it expires!. This is an automated notice.",ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,False,telecom,Grab,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00121,template_slot_sampling,Generated from service_ham_template_00121; synthetic values only.
synthetic_service_ham_000739,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000739,"Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Your telecom provider App! Click ""Don't Miss Out"" NOW on https://example.com/track for MORE SURPRISES!. No reply is needed.","Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Your telecom provider App! Click ""Don't Miss Out"" NOW on <URL> for MORE SURPRISES!. No reply is needed.",ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,True,False,False,False,False,False,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00158,template_slot_sampling,Generated from service_ham_template_00158; synthetic values only.
synthetic_service_ham_000740,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000740,"1/2 on 12 May 2026:14: P150 loaded to 09392804075 from ****5180 for 1 year. Ref:DC4OE6TEAW. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/rewards","1/2 on <DATE_TIME>:14: <AMOUNT> loaded to <PHONE> from ****5180 for 1 year. Ref:DC4OE6TEAW. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,True,False,True,False,True,True,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00130,template_slot_sampling,Generated from service_ham_template_00130; synthetic values only.
synthetic_service_ham_000742,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000742,- Open GlobeOne and tap Register your SIM. Please disregard if already completed.,- Open GlobeOne and tap Register your SIM. Please disregard if already completed.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,False,False,telecom,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00171,template_slot_sampling,Generated from service_ham_template_00171; synthetic values only.
synthetic_service_ham_000743,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000743,"You earned PHP 1,000.00 on your promo purchase! Simple. Easy. Smart. Thats the Your telecom provider App!. Keep this message for your records.",You earned <AMOUNT> on your promo purchase! Simple. Easy. Smart. Thats the Your telecom provider App!. Keep this message for your records.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,False,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00166,template_slot_sampling,Generated from service_ham_template_00166; synthetic values only.
synthetic_service_ham_000747,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000747,"2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy P500 and get a total of PHP 1,000.00 Load valid for 30 days. Get NOW at https://example.com/account Cc. This is an automated notice.",2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy <AMOUNT> and get a total of <AMOUNT> Load valid for 30 days. Get NOW at <URL> Cc. This is an automated notice.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,True,False,False,False,True,True,telecom,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00172,template_slot_sampling,Generated from service_ham_template_00172; synthetic values only.
synthetic_service_ham_000748,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000748,1/2 15-Aug 12:31:04: P300 loaded to 09397376368 from 566383615 for 1 year. Ref:BC63E9IT6R. Get MORE with PROMO LOAD in the Smart App! 2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy 9.95 GigaPoints and get a total of 4.95 GigaPoints Load valid for 30 days. Get NOW at https://example.com/rewards,1/2 <DATE_TIME>:<DATE_TIME>: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:BC63E9IT6R. Get MORE with PROMO LOAD in the Smart App! 2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy <AMOUNT> and get a total of <AMOUNT> Load valid for 30 days. Get NOW at <URL>,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,True,False,True,False,True,True,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00124,template_slot_sampling,Generated from service_ham_template_00124; synthetic values only.
synthetic_service_ham_000749,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000749,1/2 27-Aug 18:05:49: P100 loaded to 09174836389 from 57164794 for 1 year. Ref:BAL49HHY30. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy 9.95 GigaPoints and get a total of P150 Load valid for 30 days. Get NOW at https://example.com/rewards,1/2 <DATE_TIME>:<DATE_TIME>: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:BAL49HHY30. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy <AMOUNT> and get a total of <AMOUNT> Load valid for 30 days. Get NOW at <URL>,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,True,False,True,False,True,True,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00147,template_slot_sampling,Generated from service_ham_template_00147; synthetic values only.
synthetic_service_ham_000750,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000750,- Open GlobeOne and tap Register your SIM. Service message only.,- Open GlobeOne and tap Register your SIM. Service message only.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,False,False,telecom,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00171,template_slot_sampling,Generated from service_ham_template_00171; synthetic values only.
synthetic_service_ham_000751,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000751,"1/2 04-Oct 02:21:48: P300 loaded to 09174875279 from XXXXXXXX1140 for 1 year. Ref:CA22ADZ7TI. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Your telecom provider App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/account","1/2 <DATE_TIME>:<DATE_TIME>: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:CA22ADZ7TI. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Your telecom provider App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,True,False,True,False,True,True,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00146,template_slot_sampling,Generated from service_ham_template_00146; synthetic values only.
synthetic_service_ham_000752,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000752,1/2 tomorrow:02: P100 loaded to 09176721360 from 153539613 for 1 year. Ref:BIS9W8FBFD. Get MORE with PROMO LOAD in the Globe App!. Keep this message for your records.,1/2 <DATE_TIME>:02: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:BIS9W8FBFD. Get MORE with PROMO LOAD in the Globe App!. Keep this message for your records.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,True,False,True,True,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00123,template_slot_sampling,Generated from service_ham_template_00123; synthetic values only.
synthetic_service_ham_000753,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000753,Welcome to Smart! Make sure your eSIM is registered and compliant with the law to enjoy our services:. Please disregard if already completed.,Welcome to Smart! Make sure your eSIM is registered and compliant with the law to enjoy our services:. Please disregard if already completed.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,False,False,telecom,Globe,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00119,template_slot_sampling,Generated from service_ham_template_00119; synthetic values only.
synthetic_service_ham_000754,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000754,Tap to load preview 1/2 on 12 May 2026:55: P50 loaded to 09398357316 from 695249911 for 1 year. Ref:BFL7P3UKFJ. Get MORE with PROMO LOAD in the Your telecom provider App!,Tap to load preview 1/2 on <DATE_TIME>:55: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:BFL7P3UKFJ. Get MORE with PROMO LOAD in the Your telecom provider App!,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,True,False,True,True,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00165,template_slot_sampling,Generated from service_ham_template_00165; synthetic values only.
synthetic_service_ham_000755,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000755,You earned 9.95 GigaPoints on your promo purchase! Simple. Easy. Globe. Thats the Globe App!. No reply is needed.,You earned <AMOUNT> on your promo purchase! Simple. Easy. Globe. Thats the Globe App!. No reply is needed.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,False,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00166,template_slot_sampling,Generated from service_ham_template_00166; synthetic values only.
synthetic_service_ham_000756,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000756,"1/2 at 3:45 PM:14: P500 loaded to 09178225036 from ****8887 for 1 year. Ref:DC4OE6TEAW. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Your telecom provider App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/rewards","1/2 at <DATE_TIME>:14: <AMOUNT> loaded to <PHONE> from ****8887 for 1 year. Ref:DC4OE6TEAW. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Your telecom provider App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,True,False,True,False,True,True,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00130,template_slot_sampling,Generated from service_ham_template_00130; synthetic values only.
synthetic_service_ham_000757,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000757,"1/2 today:48: 4.95 GigaPoints loaded to 09392967372 from ****2689 for 1 year. Ref:CA22ADZ7TI. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/rewards","1/2 <DATE_TIME>:48: <AMOUNT> loaded to <PHONE> from ****2689 for 1 year. Ref:CA22ADZ7TI. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,True,False,True,False,True,True,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00146,template_slot_sampling,Generated from service_ham_template_00146; synthetic values only.
synthetic_service_ham_000758,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000758,"2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/account C Tap to load preview. Please disregard if already completed.","2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview. Please disregard if already completed.",ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,True,False,False,False,False,True,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00154,template_slot_sampling,Generated from service_ham_template_00154; synthetic values only.
synthetic_service_ham_000759,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000759,"1/2 today:31: P50 loaded to 09392150806 from ****9567 for 1 year. Ref:;CHF6UDJ2WU. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Your telecom provider App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/account C","1/2 <DATE_TIME>:31: <AMOUNT> loaded to <PHONE> from ****9567 for 1 year. Ref:;CHF6UDJ2WU. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Your telecom provider App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C",ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,True,False,True,False,True,True,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00138,template_slot_sampling,Generated from service_ham_template_00138; synthetic values only.
synthetic_service_ham_000760,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000760,"1/2 today:35: PHP 2,450.75 loaded to 09175790539 from ****6749 for 1 year. Ref: CCF6GZOPAO. Get MORE with PROMO LOAD in the Globe App!. Keep this message for your records.",1/2 <DATE_TIME>:35: <AMOUNT> loaded to <PHONE> from ****6749 for 1 year. Ref: CCF6GZOPAO. Get MORE with PROMO LOAD in the Globe App!. Keep this message for your records.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,True,False,True,True,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00139,template_slot_sampling,Generated from service_ham_template_00139; synthetic values only.
synthetic_service_ham_000761,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000761,"tomorrow at Smarta P300 voucher now! Explore the app - load, save, invest, send money, pay bills, shop & more. Hurry before it expires!. Keep this message for your records.","<DATE_TIME> at Smarta <AMOUNT> voucher now! Explore the app - load, save, invest, send money, pay bills, shop & more. Hurry before it expires!. Keep this message for your records.",ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,False,telecom,Grab,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00121,template_slot_sampling,Generated from service_ham_template_00121; synthetic values only.
synthetic_service_ham_000762,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000762,Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using P500. Keep using the Your telecom provider App to earn MORE points to redeem MORE rewards!. Please disregard if already completed.,Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using <AMOUNT>. Keep using the Your telecom provider App to earn MORE points to redeem MORE rewards!. Please disregard if already completed.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,False,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00159,template_slot_sampling,Generated from service_ham_template_00159; synthetic values only.
synthetic_service_ham_000763,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000763,1/2 on 12 May 2026:02: P100 loaded to 09171920509 from ****2781 for 1 year. Ref:BIS9W8FBFD. Get MORE with PROMO LOAD in the Smart App!. No reply is needed.,1/2 on <DATE_TIME>:02: <AMOUNT> loaded to <PHONE> from ****2781 for 1 year. Ref:BIS9W8FBFD. Get MORE with PROMO LOAD in the Smart App!. No reply is needed.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,True,False,True,True,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00123,template_slot_sampling,Generated from service_ham_template_00123; synthetic values only.
synthetic_service_ham_000764,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000764,"1/2 15-Aug 12:31:50: P50 loaded to 09179568944 from ****9380 for 1 year. Ref: CEDIMAJJVP. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/account","1/2 <DATE_TIME>:<DATE_TIME>: <AMOUNT> loaded to <PHONE> from ****9380 for 1 year. Ref: CEDIMAJJVP. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,True,False,True,False,True,True,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00148,template_slot_sampling,Generated from service_ham_template_00148; synthetic values only.
synthetic_service_ham_000765,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000765,"1/2 04-Oct 02:21:04: P300 loaded to 09172795540 from ****5952 for 1 year. Ref:BC63E9IT6R. Get MORE with PROMO LOAD in the Globe App! 2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy PHP 1,000.00 and get a total of 4.95 GigaPoints Load valid for 30 days. Get NOW at https://example.com/rewards",1/2 <DATE_TIME>:<DATE_TIME>: <AMOUNT> loaded to <PHONE> from ****5952 for 1 year. Ref:BC63E9IT6R. Get MORE with PROMO LOAD in the Globe App! 2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy <AMOUNT> and get a total of <AMOUNT> Load valid for 30 days. Get NOW at <URL>,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,True,False,True,False,True,True,telecom,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00124,template_slot_sampling,Generated from service_ham_template_00124; synthetic values only.
